time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,d_target_mm,d_preload_mm,d_actual_mm,d_mm,q_mm,d_error_mm,mark10_pos_mm,t_rel_s,F_N,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,note
1781097566.668993,session_20260610_091145,2,2,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,240,2.4000,2.7000,2.3900,2.3900,,-0.0100,-3.2900,0.0000,2.264800,-563.1360,6019.0130,2392.8950,-141.9273,2790.2025,1483.4164,6501.6603,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781097566.758443,session_20260610_091145,2,2,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,240,2.4000,2.7000,2.3900,2.3900,,-0.0100,-3.2900,0.0551,2.264900,-563.7370,6023.8210,2389.9920,-142.5283,2795.0105,1480.5134,6505.0965,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781097566.846421,session_20260610_091145,2,2,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,240,2.4000,2.7000,2.3900,2.3900,,-0.0100,-3.2900,0.1437,2.264700,-561.3330,6022.6180,2387.0880,-140.1243,2793.8075,1477.6094,6502.7080,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781097566.934856,session_20260610_091145,2,2,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,240,2.4000,2.7000,2.3900,2.3900,,-0.0100,-3.2900,0.2320,2.262900,-563.1360,6016.0080,2379.3430,-141.9273,2787.1975,1469.8644,6493.9008,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781097567.024084,session_20260610_091145,2,2,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,240,2.4000,2.7000,2.3900,2.3900,,-0.0100,-3.2900,0.3204,2.263600,-560.7320,6019.0130,2381.2790,-139.5233,2790.2025,1471.8004,6497.1861,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781097567.111544,session_20260610_091145,2,2,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,240,2.4000,2.7000,2.3900,2.3900,,-0.0100,-3.2900,0.4092,2.263300,-564.9390,6025.0230,2389.9920,-143.7303,2796.2125,1480.5134,6506.3139,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781097567.200521,session_20260610_091145,2,2,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,240,2.4000,2.7000,2.3900,2.3900,,-0.0100,-3.2900,0.4972,2.261100,-562.5350,6020.8160,2387.0880,-141.3263,2792.0055,1477.6094,6501.1430,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781097567.289258,session_20260610_091145,2,2,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,240,2.4000,2.7000,2.3900,2.3900,,-0.0100,-3.2900,0.5856,2.261400,-560.7320,6026.8260,2381.2790,-139.5233,2798.0155,1471.8004,6504.4248,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781097567.377831,session_20260610_091145,2,2,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,240,2.4000,2.7000,2.3900,2.3900,,-0.0100,-3.2900,0.6743,2.260600,-559.5300,6022.6180,2397.7350,-138.3213,2793.8075,1488.2564,6506.4687,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781097567.465853,session_20260610_091145,2,2,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,240,2.4000,2.7000,2.3900,2.3900,,-0.0100,-3.2900,0.7629,2.262100,-561.9340,6022.0180,2387.0880,-140.7253,2793.2075,1477.6094,6502.2042,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781097567.554557,session_20260610_091145,2,2,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,240,2.4000,2.7000,2.3900,2.3900,,-0.0100,-3.2900,0.8511,2.262300,-561.9340,6025.6240,2389.0230,-140.7253,2796.8135,1479.5444,6506.2543,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781097567.642681,session_20260610_091145,2,2,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,240,2.4000,2.7000,2.3900,2.3900,,-0.0100,-3.2900,0.9397,2.260500,-558.9290,6022.6180,2383.2160,-137.7203,2793.8075,1473.7374,6501.0805,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781097567.731450,session_20260610_091145,2,2,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,240,2.4000,2.7000,2.3900,2.3900,,-0.0100,-3.2900,1.0281,2.258400,-561.9340,6015.4070,2394.8320,-140.7253,2786.5965,1485.3534,6498.9316,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781097567.819987,session_20260610_091145,2,2,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,240,2.4000,2.7000,2.3900,2.3900,,-0.0100,-3.2900,1.1167,2.257400,-561.3330,6024.4230,2389.9920,-140.1243,2795.6125,1480.5134,6505.4461,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781097567.908230,session_20260610_091145,2,2,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,240,2.4000,2.7000,2.3900,2.3900,,-0.0100,-3.2900,1.2051,2.257800,-561.9340,6018.4130,2385.1520,-140.7253,2789.6025,1475.6734,6498.1547,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781097567.996205,session_20260610_091145,2,2,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,240,2.4000,2.7000,2.3900,2.3900,,-0.0100,-3.2900,1.2935,2.257200,-563.7370,6023.2180,2388.0560,-142.5283,2794.4075,1478.5774,6503.8270,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781097568.084844,session_20260610_091145,2,2,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,240,2.4000,2.7000,2.3900,2.3900,,-0.0100,-3.2900,1.3819,2.256800,-561.3330,6019.6150,2380.3120,-140.1243,2790.8045,1470.8334,6497.4414,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781097568.173508,session_20260610_091145,2,2,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,240,2.4000,2.7000,2.3900,2.3900,,-0.0100,-3.2900,1.4704,2.256700,-560.1310,6019.0130,2383.2160,-138.9223,2790.2025,1473.7374,6497.8445,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781097568.261680,session_20260610_091145,2,2,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,240,2.4000,2.7000,2.3900,2.3900,,-0.0100,-3.2900,1.5590,2.256400,-560.1310,6022.6180,2382.2480,-138.9223,2793.8075,1472.7694,6500.8292,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781097568.350039,session_20260610_091145,2,2,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,240,2.4000,2.7000,2.3900,2.3900,,-0.0100,-3.2900,1.6471,2.255200,-561.9340,6026.8260,2384.1830,-140.7253,2798.0155,1474.7044,6505.5922,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781097568.439035,session_20260610_091145,2,2,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,240,2.4000,2.7000,2.3900,2.3900,,-0.0100,-3.2900,1.7358,2.254500,-561.3330,6022.6180,2383.2160,-140.1243,2793.8075,1473.7374,6501.2876,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781097568.527673,session_20260610_091145,2,2,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,240,2.4000,2.7000,2.3900,2.3900,,-0.0100,-3.2900,1.8241,2.255100,-563.1360,6021.4160,2384.1830,-141.9273,2792.6055,1474.7044,6500.6847,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781097568.616151,session_20260610_091145,2,2,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,240,2.4000,2.7000,2.3900,2.3900,,-0.0100,-3.2900,1.9130,2.255100,-560.1310,6020.2160,2384.1830,-138.9223,2791.4055,1474.7044,6499.3135,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781097568.705108,session_20260610_091145,2,2,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,240,2.4000,2.7000,2.3900,2.3900,,-0.0100,-3.2900,2.0009,2.253600,-560.1310,6015.4070,2387.0880,-138.9223,2786.5965,1477.6094,6495.9262,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781097568.793180,session_20260610_091145,2,2,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,240,2.4000,2.7000,2.3900,2.3900,,-0.0100,-3.2900,2.0901,2.253000,-561.3330,6017.8130,2389.0230,-140.1243,2789.0025,1479.5444,6498.9691,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781097568.881474,session_20260610_091145,2,2,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,240,2.4000,2.7000,2.3900,2.3900,,-0.0100,-3.2900,2.1780,2.251900,-557.7270,6016.6080,2388.0560,-136.5183,2787.7975,1478.5774,6497.1873,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781097568.969844,session_20260610_091145,2,2,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,240,2.4000,2.7000,2.3900,2.3900,,-0.0100,-3.2900,2.2665,2.252000,-557.7270,6013.0020,2387.0880,-136.5183,2784.1915,1477.6094,6493.4922,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781097569.058308,session_20260610_091145,2,2,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,240,2.4000,2.7000,2.3900,2.3900,,-0.0100,-3.2900,2.3551,2.252600,-566.7420,6014.8050,2380.3120,-145.5333,2785.9945,1470.8334,6493.4552,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781097569.147204,session_20260610_091145,2,2,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,240,2.4000,2.7000,2.3900,2.3900,,-0.0100,-3.2900,2.4435,2.253800,-559.5300,6016.6080,2393.8630,-138.3213,2787.7975,1484.3844,6499.4789,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781097569.235445,session_20260610_091145,2,2,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,240,2.4000,2.7000,2.3900,2.3900,,-0.0100,-3.2900,2.5320,2.252800,-564.3380,6023.8210,2385.1520,-143.1293,2795.0105,1475.6734,6503.3720,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781097569.323820,session_20260610_091145,2,2,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,240,2.4000,2.7000,2.3900,2.3900,,-0.0100,-3.2900,2.6207,2.251200,-556.5250,6023.2180,2391.9280,-135.3163,2794.4075,1482.4494,6504.6287,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781097569.412131,session_20260610_091145,2,2,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,240,2.4000,2.7000,2.3900,2.3900,,-0.0100,-3.2900,2.7090,2.251200,-563.1360,6022.0180,2380.3120,-141.9273,2793.2075,1470.8334,6499.8237,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781097569.500909,session_20260610_091145,2,2,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,240,2.4000,2.7000,2.3900,2.3900,,-0.0100,-3.2900,2.7973,2.250100,-566.1410,6019.0130,2392.8950,-144.9323,2790.2025,1483.4164,6501.9212,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781097569.589399,session_20260610_091145,2,2,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,240,2.4000,2.7000,2.3900,2.3900,,-0.0100,-3.2900,2.8856,2.250600,-556.5250,6018.4130,2389.0230,-135.3163,2789.6025,1479.5444,6499.1112,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781097569.678075,session_20260610_091145,2,2,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,240,2.4000,2.7000,2.3900,2.3900,,-0.0100,-3.2900,2.9743,2.251000,-555.3230,6016.6080,2384.1830,-134.1143,2787.7975,1474.7044,6495.5588,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781097569.766495,session_20260610_091145,2,2,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,240,2.4000,2.7000,2.3900,2.3900,,-0.0100,-3.2900,3.0632,2.250500,-561.3330,6017.8130,2390.9600,-140.1243,2789.0025,1481.4814,6499.6814,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781097569.854286,session_20260610_091145,2,2,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,240,2.4000,2.7000,2.3900,2.3900,,-0.0100,-3.2900,3.1511,2.248800,-561.3330,6019.6150,2391.9280,-140.1243,2790.8045,1482.4494,6501.7059,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781097569.942722,session_20260610_091145,2,2,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,240,2.4000,2.7000,2.3900,2.3900,,-0.0100,-3.2900,3.2398,2.248600,-560.7320,6019.6150,2388.0560,-139.5233,2790.8045,1478.5774,6500.2305,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781097570.031348,session_20260610_091145,2,2,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,240,2.4000,2.7000,2.3900,2.3900,,-0.0100,-3.2900,3.3282,2.249700,-556.5250,6023.2180,2393.8630,-135.3163,2794.4075,1484.3844,6505.3405,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
