session_id,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,trial,pair_id,target_label,d_target_mm,d_preload_mm,d_direct_mm,d_return_mm,d_diff_mm,F_direct_N,F_return_N,delta_F_N,Bmag_direct_uT,Bmag_return_uT,delta_Bmag_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,delta_Bvec_uT,slope_Bmag_uT_per_N,same_d_ok,force_split_ok,b_signal_ok,verdict
session_20260603_161958,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,1,150,1.5000,1.8000,1.4800,1.5000,+0.0200,1.817200,1.389700,-0.427500,10819.5556,10883.6522,+64.0966,+2.4040,+73.9260,+2.9050,74.0221,-149.9336,1,1,1,strong
