time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,target,actual,F_target_N,F_N,F_error_N,d_preload_mm,d_actual_mm,d_mm,q_mm,mark10_pos_mm,t_rel_s,Bx_uT,By_uT,Bz_uT,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,note
1780433274.213495,session_20260602_162739,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.730100,1.80000,1.730100,-0.069900,nan,4.6800,4.6800,,-8.0900,0.0000,-2333.0810,12162.4370,2864.3120,-2333.0810,12162.4370,2864.3120,-1359.3028,6350.3829,838.4934,12711.1142,,,
1780433274.214506,session_20260602_162739,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.725700,1.80000,1.725700,-0.074300,nan,4.6800,4.6800,,-8.0900,0.0005,-2334.2830,12179.2640,2868.1830,-2334.2830,12179.2640,2868.1830,-1360.5048,6367.2099,842.3644,12728.3079,,,
1780433274.214506,session_20260602_162739,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.732000,1.80000,1.732000,-0.068000,nan,4.6800,4.6800,,-8.0900,0.0009,-2334.8840,12166.0420,2875.9280,-2334.8840,12166.0420,2875.9280,-1361.1058,6353.9879,850.1094,12717.5164,,,
1780433274.303053,session_20260602_162739,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.718400,1.80000,1.718400,-0.081600,nan,4.6800,4.6800,,-8.0900,0.0015,-2336.0860,12170.8480,2868.1830,-2336.0860,12170.8480,2868.1830,-1362.3078,6358.7939,842.3644,12720.5862,,,
1780433274.391517,session_20260602_162739,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.721700,1.80000,1.721700,-0.078300,nan,4.6800,4.6800,,-8.0900,0.0899,-2335.4850,12169.0450,2867.2160,-2335.4850,12169.0450,2867.2160,-1361.7068,6356.9909,841.3974,12718.5327,,,
1780433274.479057,session_20260602_162739,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.726600,1.80000,1.726600,-0.073400,nan,4.6800,4.6800,,-8.0900,0.1782,-2336.6870,12158.8260,2867.2160,-2336.6870,12158.8260,2867.2160,-1362.9088,6346.7719,841.3974,12708.9765,,,
1780433274.567154,session_20260602_162739,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.720200,1.80000,1.720200,-0.079800,nan,4.6800,4.6800,,-8.0900,0.2658,-2337.2880,12169.0450,2873.0230,-2337.2880,12169.0450,2873.0230,-1363.5098,6356.9909,847.2044,12720.1742,,,
1780433274.655721,session_20260602_162739,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.718200,1.80000,1.718200,-0.081800,nan,4.6800,4.6800,,-8.0900,0.3540,-2336.0860,12163.0290,2872.0560,-2336.0860,12163.0290,2872.0560,-1362.3078,6350.9749,846.2374,12713.9796,,,
1780433274.743972,session_20260602_162739,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.714500,1.80000,1.714500,-0.085500,nan,4.6800,4.6800,,-8.0900,0.4424,-2332.4800,12163.6320,2865.2810,-2332.4800,12163.6320,2865.2810,-1358.7018,6351.5779,839.4624,12712.3657,,,
1780433274.831694,session_20260602_162739,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.717500,1.80000,1.717500,-0.082500,nan,4.6800,4.6800,,-8.0900,0.5305,-2331.8790,12178.6610,2870.1200,-2331.8790,12178.6610,2870.1200,-1358.1008,6366.6069,844.3014,12727.7269,,,
1780433274.920223,session_20260602_162739,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.714800,1.80000,1.714800,-0.085200,nan,4.6800,4.6800,,-8.0900,0.6186,-2337.8890,12164.8370,2869.1520,-2337.8890,12164.8370,2869.1520,-1364.1108,6352.7829,843.3334,12715.3851,,,
1780433275.007565,session_20260602_162739,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.712700,1.80000,1.712700,-0.087300,nan,4.6800,4.6800,,-8.0900,0.7071,-2333.0810,12160.6290,2876.8950,-2333.0810,12160.6290,2876.8950,-1359.3028,6348.5749,851.0764,12712.2260,,,
1780433275.095392,session_20260602_162739,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.715300,1.80000,1.715300,-0.084700,nan,4.6800,4.6800,,-8.0900,0.7949,-2336.6870,12170.2500,2874.9600,-2336.6870,12170.2500,2874.9600,-1362.9088,6358.1959,849.1414,12721.6542,,,
1780433275.184050,session_20260602_162739,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.727000,1.80000,1.727000,-0.073000,nan,4.6800,4.6800,,-8.0900,0.8828,-2337.2880,12173.2480,2870.1200,-2337.2880,12173.2480,2870.1200,-1363.5098,6361.1939,844.3014,12723.5400,,,
1780433275.272684,session_20260602_162739,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.726300,1.80000,1.726300,-0.073700,nan,4.6800,4.6800,,-8.0900,0.9711,-2332.4800,12163.6320,2869.1520,-2332.4800,12163.6320,2869.1520,-1358.7018,6351.5779,843.3334,12713.2388,,,
1780433275.360675,session_20260602_162739,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.727700,1.80000,1.727700,-0.072300,nan,4.6800,4.6800,,-8.0900,1.0593,-2332.4800,12166.0420,2873.9920,-2332.4800,12166.0420,2873.9920,-1358.7018,6353.9879,848.1734,12716.6376,,,
1780433275.448889,session_20260602_162739,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.721400,1.80000,1.721400,-0.078600,nan,4.6800,4.6800,,-8.0900,1.1474,-2337.2880,12158.2290,2865.2810,-2337.2880,12158.2290,2865.2810,-1363.5098,6346.1749,839.4624,12708.0794,,,
1780433275.537354,session_20260602_162739,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.716500,1.80000,1.716500,-0.083500,nan,4.6800,4.6800,,-8.0900,1.2357,-2334.2830,12166.6400,2865.2810,-2334.2830,12166.6400,2865.2810,-1360.5048,6354.5859,839.4624,12715.5747,,,
1780433275.624971,session_20260602_162739,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.710700,1.80000,1.710700,-0.089300,nan,4.6800,4.6800,,-8.0900,1.3241,-2337.8890,12149.8130,2873.0230,-2337.8890,12149.8130,2873.0230,-1364.1108,6337.7589,847.2044,12701.8873,,,
1780433275.713214,session_20260602_162739,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.716100,1.80000,1.716100,-0.083900,nan,4.6800,4.6800,,-8.0900,1.4118,-2331.2780,12168.4420,2872.0560,-2331.2780,12168.4420,2872.0560,-1357.4998,6356.3879,846.2374,12718.2760,,,
1780433275.801482,session_20260602_162739,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.724000,1.80000,1.724000,-0.076000,nan,4.6800,4.6800,,-8.0900,1.4999,-2336.0860,12155.8230,2873.9920,-2336.0860,12155.8230,2873.9920,-1362.3078,6343.7689,848.1734,12707.5238,,,
1780433275.889546,session_20260602_162739,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.727700,1.80000,1.727700,-0.072300,nan,4.6800,4.6800,,-8.0900,1.5883,-2334.2830,12166.6400,2871.0880,-2334.2830,12166.6400,2871.0880,-1360.5048,6354.5859,845.2694,12716.8845,,,
1780433275.978230,session_20260602_162739,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.717800,1.80000,1.717800,-0.082200,nan,4.6800,4.6800,,-8.0900,1.6765,-2338.4900,12166.0420,2862.3760,-2338.4900,12166.0420,2862.3760,-1364.7118,6353.9879,836.5574,12715.1213,,,
1780433276.065876,session_20260602_162739,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.722100,1.80000,1.722100,-0.077900,nan,4.6800,4.6800,,-8.0900,1.7647,-2334.8840,12175.6530,2872.0560,-2334.8840,12175.6530,2872.0560,-1361.1058,6363.5989,846.2374,12725.8365,,,
1780433276.154289,session_20260602_162739,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.710300,1.80000,1.710300,-0.089700,nan,4.6800,4.6800,,-8.0900,1.8530,-2337.2880,12165.4390,2875.9280,-2337.2880,12165.4390,2875.9280,-1363.5098,6353.3849,850.1094,12717.3811,,,
