time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,d_target_mm,d_preload_mm,d_actual_mm,d_mm,q_mm,d_error_mm,mark10_pos_mm,t_rel_s,F_N,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,note
1782331633.920694,session_20260624_155402,2,2,2,local_heldout_dense_loop_6p1_S,loading_d_185,loading_dense,disp_path_hold,loading_branch,185,1.8500,2.6000,1.8400,1.8400,,-0.0100,-3.9300,0.0000,2.532800,-589.5810,1812.6150,6603.6950,-150.2311,-137.4260,3143.3772,6873.2792,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782331634.008351,session_20260624_155402,2,2,2,local_heldout_dense_loop_6p1_S,loading_d_185,loading_dense,disp_path_hold,loading_branch,185,1.8500,2.6000,1.8400,1.8400,,-0.0100,-3.9300,0.0554,2.531000,-586.5750,1811.4130,6595.9520,-147.2251,-138.6280,3135.6342,6865.2655,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782331634.096901,session_20260624_155402,2,2,2,local_heldout_dense_loop_6p1_S,loading_d_185,loading_dense,disp_path_hold,loading_branch,185,1.8500,2.6000,1.8400,1.8400,,-0.0100,-3.9300,0.1438,2.530800,-588.3780,1810.2110,6591.1120,-149.0281,-139.8300,3130.7942,6860.4526,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782331634.185333,session_20260624_155402,2,2,2,local_heldout_dense_loop_6p1_S,loading_d_185,loading_dense,disp_path_hold,loading_branch,185,1.8500,2.6000,1.8400,1.8400,,-0.0100,-3.9300,0.2322,2.531300,-588.3780,1814.4180,6594.9840,-149.0281,-135.6230,3134.6662,6865.2833,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782331634.274159,session_20260624_155402,2,2,2,local_heldout_dense_loop_6p1_S,loading_d_185,loading_dense,disp_path_hold,loading_branch,185,1.8500,2.6000,1.8400,1.8400,,-0.0100,-3.9300,0.3205,2.531200,-582.9690,1813.8170,6602.7280,-143.6191,-136.2240,3142.4102,6872.1032,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782331634.362619,session_20260624_155402,2,2,2,local_heldout_dense_loop_6p1_S,loading_d_185,loading_dense,disp_path_hold,loading_branch,185,1.8500,2.6000,1.8400,1.8400,,-0.0100,-3.9300,0.4088,2.529800,-582.3680,1815.0190,6592.0800,-143.0181,-135.0220,3131.7622,6862.1400,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782331634.450402,session_20260624_155402,2,2,2,local_heldout_dense_loop_6p1_S,loading_d_185,loading_dense,disp_path_hold,loading_branch,185,1.8500,2.6000,1.8400,1.8400,,-0.0100,-3.9300,0.4974,2.528900,-584.7720,1815.0190,6590.1440,-145.4221,-135.0220,3129.8262,6860.4847,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782331634.539269,session_20260624_155402,2,2,2,local_heldout_dense_loop_6p1_S,loading_d_185,loading_dense,disp_path_hold,loading_branch,185,1.8500,2.6000,1.8400,1.8400,,-0.0100,-3.9300,0.5858,2.527100,-587.1760,1816.8220,6594.0150,-147.8261,-133.2190,3133.6972,6864.8854,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782331634.627051,session_20260624_155402,2,2,2,local_heldout_dense_loop_6p1_S,loading_d_185,loading_dense,disp_path_hold,loading_branch,185,1.8500,2.6000,1.8400,1.8400,,-0.0100,-3.9300,0.6744,2.526900,-577.5600,1810.8120,6601.7600,-138.2101,-139.2290,3141.4422,6869.9236,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782331634.716233,session_20260624_155402,2,2,2,local_heldout_dense_loop_6p1_S,loading_d_185,loading_dense,disp_path_hold,loading_branch,185,1.8500,2.6000,1.8400,1.8400,,-0.0100,-3.9300,0.7627,2.526600,-581.7670,1810.8120,6589.1760,-142.4171,-139.2290,3128.8582,6858.1873,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782331634.805017,session_20260624_155402,2,2,2,local_heldout_dense_loop_6p1_S,loading_d_185,loading_dense,disp_path_hold,loading_branch,185,1.8500,2.6000,1.8400,1.8400,,-0.0100,-3.9300,0.8513,2.525400,-587.7770,1815.0190,6600.7910,-148.4271,-135.0220,3140.4732,6870.9692,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782331634.893047,session_20260624_155402,2,2,2,local_heldout_dense_loop_6p1_S,loading_d_185,loading_dense,disp_path_hold,loading_branch,185,1.8500,2.6000,1.8400,1.8400,,-0.0100,-3.9300,0.9396,2.525900,-588.9790,1810.2110,6602.7280,-149.6291,-139.8300,3142.4102,6871.6648,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
