time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,d_target_mm,d_preload_mm,d_actual_mm,d_mm,q_mm,d_error_mm,mark10_pos_mm,t_rel_s,F_N,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,note
1782169745.761073,session_20260622_185538,2,2,2,local_heldout_dense_loop_6p1_L,loading_d_245,loading_dense,disp_path_hold,loading_branch,245,2.4500,3.2000,2.4500,2.4500,,+0.0000,-4.5000,0.0000,4.918100,-590.7820,1626.9060,7805.9520,-167.8651,-293.2919,4476.2631,7995.5446,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782169745.849465,session_20260622_185538,2,2,2,local_heldout_dense_loop_6p1_L,loading_d_245,loading_dense,disp_path_hold,loading_branch,245,2.4500,3.2000,2.4500,2.4500,,+0.0000,-4.5000,0.0559,4.918300,-581.7670,1622.0980,7804.0150,-158.8501,-298.0999,4474.3261,7992.0151,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782169745.938096,session_20260622_185538,2,2,2,local_heldout_dense_loop_6p1_L,loading_d_245,loading_dense,disp_path_hold,loading_branch,245,2.4500,3.2000,2.4500,2.4500,,+0.0000,-4.5000,0.1442,4.915700,-584.7720,1625.1030,7804.9840,-161.8551,-295.0949,4475.2951,7993.7909,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782169746.026780,session_20260622_185538,2,2,2,local_heldout_dense_loop_6p1_L,loading_d_245,loading_dense,disp_path_hold,loading_branch,245,2.4500,3.2000,2.4500,2.4500,,+0.0000,-4.5000,0.2327,4.915400,-583.5700,1622.6990,7803.0470,-160.6531,-297.4989,4473.3581,7991.3233,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782169746.115525,session_20260622_185538,2,2,2,local_heldout_dense_loop_6p1_L,loading_d_245,loading_dense,disp_path_hold,loading_branch,245,2.4500,3.2000,2.4500,2.4500,,+0.0000,-4.5000,0.3212,4.915300,-578.1620,1620.8960,7807.8900,-155.2451,-299.3019,4478.2011,7995.2937,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782169746.202706,session_20260622_185538,2,2,2,local_heldout_dense_loop_6p1_L,loading_d_245,loading_dense,disp_path_hold,loading_branch,245,2.4500,3.2000,2.4500,2.4500,,+0.0000,-4.5000,0.4096,4.914500,-585.3730,1628.1080,7804.9840,-162.4561,-292.0899,4475.2951,7994.4464,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782169746.291768,session_20260622_185538,2,2,2,local_heldout_dense_loop_6p1_L,loading_d_245,loading_dense,disp_path_hold,loading_branch,245,2.4500,3.2000,2.4500,2.4500,,+0.0000,-4.5000,0.4979,4.909700,-581.1660,1621.4970,7794.3360,-158.2491,-298.7009,4464.6471,7982.3981,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782169746.380856,session_20260622_185538,2,2,2,local_heldout_dense_loop_6p1_L,loading_d_245,loading_dense,disp_path_hold,loading_branch,245,2.4500,3.2000,2.4500,2.4500,,+0.0000,-4.5000,0.5865,4.909800,-587.7770,1622.6990,7807.8900,-164.8601,-297.4989,4478.2011,7996.3604,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782169746.468406,session_20260622_185538,2,2,2,local_heldout_dense_loop_6p1_L,loading_d_245,loading_dense,disp_path_hold,loading_branch,245,2.4500,3.2000,2.4500,2.4500,,+0.0000,-4.5000,0.6750,4.910100,-591.9850,1630.5120,7802.0800,-169.0681,-289.6859,4472.3911,7992.5883,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782169746.557629,session_20260622_185538,2,2,2,local_heldout_dense_loop_6p1_L,loading_d_245,loading_dense,disp_path_hold,loading_branch,245,2.4500,3.2000,2.4500,2.4500,,+0.0000,-4.5000,0.7635,4.908500,-585.9740,1622.0980,7804.9840,-163.0571,-298.0999,4475.2951,7993.2686,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782169746.645310,session_20260622_185538,2,2,2,local_heldout_dense_loop_6p1_L,loading_d_245,loading_dense,disp_path_hold,loading_branch,245,2.4500,3.2000,2.4500,2.4500,,+0.0000,-4.5000,0.8519,4.908100,-583.5700,1625.1030,7808.8560,-160.6531,-295.0949,4479.1671,7997.4837,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782169746.734069,session_20260622_185538,2,2,2,local_heldout_dense_loop_6p1_L,loading_d_245,loading_dense,disp_path_hold,loading_branch,245,2.4500,3.2000,2.4500,2.4500,,+0.0000,-4.5000,0.9404,4.906500,-582.9690,1629.3100,7799.1760,-160.0521,-290.8879,4469.4871,7988.8454,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782169746.822932,session_20260622_185538,2,2,2,local_heldout_dense_loop_6p1_L,loading_d_245,loading_dense,disp_path_hold,loading_branch,245,2.4500,3.2000,2.4500,2.4500,,+0.0000,-4.5000,1.0289,4.905000,-584.1710,1626.3050,7801.1120,-161.2541,-293.8929,4471.4231,7990.2110,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782169746.911219,session_20260622_185538,2,2,2,local_heldout_dense_loop_6p1_L,loading_d_245,loading_dense,disp_path_hold,loading_branch,245,2.4500,3.2000,2.4500,2.4500,,+0.0000,-4.5000,1.1174,4.904300,-584.7720,1628.1080,7804.9840,-161.8551,-292.0899,4475.2951,7994.4024,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782169746.999866,session_20260622_185538,2,2,2,local_heldout_dense_loop_6p1_L,loading_d_245,loading_dense,disp_path_hold,loading_branch,245,2.4500,3.2000,2.4500,2.4500,,+0.0000,-4.5000,1.2058,4.901600,-584.1710,1620.8960,7802.0800,-161.2541,-299.3019,4472.3911,7990.0571,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782169747.087655,session_20260622_185538,2,2,2,local_heldout_dense_loop_6p1_L,loading_d_245,loading_dense,disp_path_hold,loading_branch,245,2.4500,3.2000,2.4500,2.4500,,+0.0000,-4.5000,1.2942,4.898800,-583.5700,1627.5070,7813.6950,-160.6531,-292.6909,4484.0061,8002.6972,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782169747.176399,session_20260622_185538,2,2,2,local_heldout_dense_loop_6p1_L,loading_d_245,loading_dense,disp_path_hold,loading_branch,245,2.4500,3.2000,2.4500,2.4500,,+0.0000,-4.5000,1.3827,4.899600,-582.9690,1628.1080,7796.2720,-160.0521,-292.0899,4466.5831,7985.7652,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782169747.265374,session_20260622_185538,2,2,2,local_heldout_dense_loop_6p1_L,loading_d_245,loading_dense,disp_path_hold,loading_branch,245,2.4500,3.2000,2.4500,2.4500,,+0.0000,-4.5000,1.4711,4.899300,-582.3680,1628.1080,7796.2720,-159.4511,-292.0899,4466.5831,7985.7213,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782169747.353906,session_20260622_185538,2,2,2,local_heldout_dense_loop_6p1_L,loading_d_245,loading_dense,disp_path_hold,loading_branch,245,2.4500,3.2000,2.4500,2.4500,,+0.0000,-4.5000,1.5596,4.899700,-584.7720,1620.8960,7802.0800,-161.8551,-299.3019,4472.3911,7990.1010,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782169747.442241,session_20260622_185538,2,2,2,local_heldout_dense_loop_6p1_L,loading_d_245,loading_dense,disp_path_hold,loading_branch,245,2.4500,3.2000,2.4500,2.4500,,+0.0000,-4.5000,1.6481,4.898000,-582.3680,1622.0980,7801.1120,-159.4511,-298.0999,4471.4231,7989.2242,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782169747.530697,session_20260622_185538,2,2,2,local_heldout_dense_loop_6p1_L,loading_d_245,loading_dense,disp_path_hold,loading_branch,245,2.4500,3.2000,2.4500,2.4500,,+0.0000,-4.5000,1.7366,4.895600,-587.1760,1622.6990,7804.9840,-164.2591,-297.4989,4475.2951,7993.4788,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782169747.619190,session_20260622_185538,2,2,2,local_heldout_dense_loop_6p1_L,loading_d_245,loading_dense,disp_path_hold,loading_branch,245,2.4500,3.2000,2.4500,2.4500,,+0.0000,-4.5000,1.8250,4.897000,-580.5650,1625.7050,7806.9200,-157.6481,-294.4929,4477.2311,7995.4970,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782169747.706667,session_20260622_185538,2,2,2,local_heldout_dense_loop_6p1_L,loading_d_245,loading_dense,disp_path_hold,loading_branch,245,2.4500,3.2000,2.4500,2.4500,,+0.0000,-4.5000,1.9135,4.893800,-584.1710,1624.5020,7799.1760,-161.2541,-295.6959,4469.4871,7987.9540,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
