trial,hold_label,phase,control_mode,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,F_target_N,F_N,F_error_N,d_actual_mm,mark10_pos_mm,t_rel_s,control_action,d_after_action_mm,move_delta_mm,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT
1,430,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.30000,4.219100,-0.080900,2.3800,-4.1700,0.0000,down,2.4200,-0.0400,-721.8000,4448.0000,7866.9360,-252.0634,1545.1232,4469.5982,9066.1117
1,430,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.30000,4.220700,-0.079300,2.4200,-4.2100,4.1971,down,2.4400,-0.0200,-719.3960,4450.4020,7875.6480,-249.6594,1547.5252,4478.3102,9074.6592
1,430,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.30000,4.220400,-0.079600,2.4400,-4.2300,8.3526,down,2.4800,-0.0400,-714.5880,4454.0100,7875.6480,-244.8514,1551.1332,4478.3102,9076.0494
1,430,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.30000,4.219300,-0.080700,2.4800,-4.2700,12.5152,down,2.5000,-0.0200,-724.2040,4449.8050,7866.9360,-254.4674,1546.9282,4469.5982,9067.1891
1,430,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.30000,4.220400,-0.079600,2.5000,-4.2900,16.6488,down,2.5200,-0.0200,-722.4010,4447.3990,7869.8400,-252.6644,1544.5222,4472.5022,9068.3848
1,430,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.30000,4.219600,-0.080400,2.5200,-4.3100,20.8309,down,2.5400,-0.0200,-719.9980,4447.3990,7879.5200,-250.2614,1544.5222,4482.1822,9076.5958
1,430,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.30000,4.220900,-0.079100,2.5400,-4.3300,24.9836,down,2.5900,-0.0500,-720.5980,4449.8050,7868.8720,-250.8614,1546.9282,4471.5342,9068.5816
1,430,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.30000,4.220000,-0.080000,2.5900,-4.3800,29.1311,down,2.6300,-0.0400,-721.1990,4451.0050,7885.3280,-251.4624,1548.1282,4487.9902,9083.4999
1,430,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.30000,4.218800,-0.081200,2.6300,-4.4200,33.2814,down,2.6700,-0.0400,-720.5980,4451.6070,7872.7440,-250.8614,1548.7302,4475.4062,9072.8256
1,430,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.30000,4.217700,-0.082300,2.6700,-4.4600,37.4349,down,2.7100,-0.0400,-724.2040,4452.2050,7869.8400,-254.4674,1549.3282,4472.5022,9070.8865
1,430,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.30000,4.216700,-0.083300,2.7100,-4.5000,41.5786,down,2.7400,-0.0300,-717.5930,4452.2050,7872.7440,-247.8564,1549.3282,4475.4062,9072.8809
