time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,d_target_mm,d_preload_mm,d_actual_mm,d_mm,q_mm,d_error_mm,mark10_pos_mm,t_rel_s,F_N,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,note
1780428601.869592,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,18.0315,1.364900,-2408.2060,11533.1840,3199.2400,-1403.8086,5813.1941,1105.3665,12208.5595,,,
1780428601.957694,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,18.1194,1.365500,-2411.2110,11531.3860,3180.8470,-1406.8136,5811.3961,1086.9735,12202.6468,,,
1780428602.046717,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,18.2069,1.363300,-2415.4180,11541.5990,3186.6560,-1411.0206,5821.6091,1092.7825,12214.6440,,,
1780428602.134723,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,18.2956,1.359900,-2414.2160,11534.3890,3187.6240,-1409.8186,5814.3991,1093.7505,12207.8465,,,
1780428602.222703,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,18.3838,1.360300,-2408.8070,11534.3890,3190.5270,-1404.4096,5814.3991,1096.6535,12207.5363,,,
1780428602.311198,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,18.4714,1.356900,-2408.8070,11536.1920,3182.7850,-1404.4096,5816.2021,1088.9115,12207.2191,,,
1780428602.398796,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,18.5601,1.371300,-2407.0040,11525.3750,3187.6240,-1402.6066,5805.3851,1093.7505,12197.9049,,,
1780428602.487132,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,18.6481,1.368300,-2406.4030,11530.1810,3184.7200,-1402.0056,5810.1911,1090.8465,12201.5692,,,
1780428602.575083,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,18.7364,1.369400,-2412.4130,11540.4000,3189.5590,-1408.0156,5820.4101,1095.6855,12213.6749,,,
1780428602.663553,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,18.8245,1.372000,-2407.6050,11534.9910,3189.5590,-1403.2076,5815.0011,1095.6855,12207.6151,,,
1780428602.751724,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,18.9124,1.364200,-2410.6100,11534.9910,3193.4320,-1406.2126,5815.0011,1099.5585,12209.2205,,,
1780428602.839794,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,19.0006,1.355800,-2414.2160,11535.5940,3187.6240,-1409.8186,5815.6041,1093.7505,12208.9850,,,
1780428602.928029,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,19.0887,1.366200,-2416.6200,11537.9940,3186.6560,-1412.2226,5818.0041,1092.7825,12211.4755,,,
1780428603.015758,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,19.1769,1.365800,-2413.6150,11529.5780,3192.4640,-1409.2176,5809.5881,1098.5905,12204.4472,,,
1780428603.103700,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,19.2651,1.359300,-2411.2110,11531.3860,3193.4320,-1406.8136,5811.3961,1099.5585,12205.9334,,,
1780428603.191701,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,19.3527,1.361700,-2412.4130,11531.9840,3185.6870,-1408.0156,5811.9941,1091.8135,12204.7119,,,
1780428603.279735,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,19.4413,1.362300,-2411.2110,11532.5910,3181.8160,-1406.8136,5812.6011,1087.9425,12204.0381,,,
1780428603.367571,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,19.5294,1.361000,-2410.6100,11535.5940,3183.7520,-1406.2126,5815.6041,1089.8785,12207.2620,,,
1780428603.455727,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,19.6168,1.360600,-2413.6150,11536.1920,3188.5920,-1409.2176,5816.2021,1094.7185,12209.6840,,,
1780428603.544767,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,19.7055,1.359400,-2411.8120,11532.5910,3186.6560,-1407.4146,5812.6011,1092.7825,12205.4196,,,
1780428603.633016,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,19.7938,1.360300,-2411.8120,11529.5780,3190.5270,-1407.4146,5809.5881,1096.6535,12203.5842,,,
1780428603.720925,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,19.8818,1.365700,-2407.0040,11530.1810,3182.7850,-1402.6066,5810.1911,1088.9115,12201.1828,,,
1780428603.808251,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,19.9699,1.363400,-2413.0140,11532.5910,3192.4640,-1408.6166,5812.6011,1098.5905,12207.1749,,,
1780428603.897078,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,20.0577,1.363200,-2412.4130,11535.5940,3182.7850,-1408.0156,5815.6041,1088.9115,12207.3660,,,
1780428603.984688,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,20.1463,1.368200,-2407.6050,11534.3890,3185.6870,-1403.2076,5814.3991,1091.8135,12206.0351,,,
1780428604.072605,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,20.2343,1.367700,-2412.4130,11534.3890,3183.7520,-1408.0156,5814.3991,1089.8785,12206.4795,,,
1780428604.160591,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,20.3220,1.359300,-2417.2210,11533.1840,3189.5590,-1412.8236,5813.1941,1095.6855,12207.8080,,,
1780428604.249706,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,20.4105,1.354100,-2413.6150,11533.7860,3187.6240,-1409.2176,5813.7961,1093.7505,12207.1579,,,
1780428604.337472,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,20.4984,1.358300,-2412.4130,11531.9840,3187.6240,-1408.0156,5811.9941,1093.7505,12205.2177,,,
1780428604.424747,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,20.5866,1.360500,-2414.8170,11534.9910,3186.6560,-1410.4196,5815.0011,1092.7825,12208.2814,,,
1780428604.513524,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,20.6743,1.363000,-2407.6050,11534.9910,3181.8160,-1403.2076,5815.0011,1087.9425,12205.5943,,,
1780428604.602021,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,20.7629,1.362200,-2410.0090,11539.1990,3187.6240,-1405.6116,5819.2091,1093.7505,12211.5602,,,
1780428604.690431,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,20.8509,1.356600,-2412.4130,11531.9840,3186.6560,-1408.0156,5811.9941,1092.7825,12204.9649,,,
1780428604.778155,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,20.9392,1.358200,-2408.2060,11528.3830,3179.8800,-1403.8086,5808.3931,1086.0065,12198.9634,,,
1780428604.865928,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,21.0273,1.359000,-2405.2010,11539.1990,3188.5920,-1400.8036,5819.2091,1094.7185,12210.8650,,,
1780428604.953735,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,21.1156,1.364400,-2406.4030,11530.1810,3176.0070,-1402.0056,5810.1911,1082.1335,12199.2979,,,
1780428605.042660,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,21.2034,1.360500,-2411.8120,11529.5780,3187.6240,-1407.4146,5809.5881,1093.7505,12202.8256,,,
1780428605.130498,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,21.2914,1.358700,-2414.2160,11530.7830,3182.7850,-1409.8186,5810.7931,1088.9115,12203.1765,,,
1780428605.218328,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,21.3796,1.354300,-2405.8020,11530.1810,3193.4320,-1401.4046,5810.1911,1099.5585,12203.7275,,,
1780428605.307105,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,21.4680,1.360500,-2409.4080,11536.1920,3189.5590,-1405.0106,5816.2021,1095.6855,12209.1056,,,
1780428605.394688,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,21.5560,1.365500,-2412.4130,11533.7860,3191.4960,-1408.0156,5813.7961,1097.6225,12207.9320,,,
1780428605.482786,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,21.6442,1.362800,-2416.6200,11531.9840,3179.8800,-1412.2226,5811.9941,1086.0065,12204.0298,,,
1780428605.570788,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,21.7317,1.357500,-2415.4180,11528.9760,3187.6240,-1411.0206,5808.9861,1093.7505,12202.9701,,,
1780428605.658708,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,21.8199,1.360700,-2416.0190,11532.5910,3187.6240,-1411.6216,5812.6011,1093.7505,12206.5044,,,
1780428605.746720,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,21.9083,1.357900,-2410.6100,11540.4000,3190.5270,-1406.2126,5820.4101,1096.6535,12213.5718,,,
1780428605.834769,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,21.9960,1.363400,-2413.0140,11526.5760,3192.4640,-1408.6166,5806.5861,1098.5905,12201.4924,,,
1780428605.924128,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,22.0846,1.368700,-2408.8070,11530.7830,3183.7520,-1404.4096,5810.7931,1089.8785,12202.3598,,,
1780428606.012140,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,22.1729,1.365300,-2414.8170,11531.9840,3191.4960,-1410.4196,5811.9941,1097.6225,12206.7048,,,
1780428606.100019,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,22.2610,1.363300,-2413.0140,11529.5780,3185.6870,-1408.6166,5809.5881,1091.8135,12202.5574,,,
1780428606.187955,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,22.3491,1.361200,-2413.0140,11536.7990,3178.9120,-1408.6166,5816.8091,1085.0385,12207.6144,,,
1780428606.276541,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,22.4372,1.361500,-2412.4130,11531.3860,3188.5920,-1408.0156,5811.3961,1094.7185,12204.9055,,,
1780428606.364620,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,22.5254,1.362200,-2413.6150,11531.9840,3191.4960,-1409.2176,5811.9941,1097.6225,12206.4671,,,
1780428606.451736,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,22.6134,1.356800,-2410.6100,11532.5910,3180.8470,-1406.2126,5812.6011,1086.9735,12203.6668,,,
1780428606.540336,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,22.7014,1.356500,-2410.0090,11531.3860,3187.6240,-1405.6116,5811.3961,1093.7505,12204.1777,,,
1780428606.628771,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,22.7895,1.362300,-2411.2110,11535.5940,3185.6870,-1406.8136,5815.6041,1091.8135,12207.8855,,,
1780428606.716549,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,22.8775,1.365800,-2411.8120,11531.3860,3191.4960,-1407.4146,5811.3961,1097.6225,12205.5457,,,
1780428606.804663,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,22.9656,1.365200,-2412.4130,11534.9910,3186.6560,-1408.0156,5815.0011,1092.7825,12207.8061,,,
1780428606.892730,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,23.0538,1.362900,-2411.8120,11535.5940,3186.6560,-1407.4146,5815.6041,1092.7825,12208.2571,,,
1780428606.981464,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,23.1418,1.359900,-2415.4180,11530.7830,3186.6560,-1411.0206,5810.7931,1092.7825,12204.4245,,,
1780428607.068854,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,23.2302,1.363100,-2407.6050,11528.3830,3190.5270,-1403.2076,5808.3931,1096.6535,12201.6244,,,
1780428607.157378,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,23.3178,1.357500,-2411.8120,11530.7830,3184.7200,-1407.4146,5810.7931,1090.8465,12203.2059,,,
1780428607.244728,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,23.4062,1.358200,-2409.4080,11533.7860,3187.6240,-1405.0106,5813.7961,1093.7505,12206.3268,,,
1780428607.333574,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,23.4940,1.358400,-2413.6150,11532.5910,3184.7200,-1409.2176,5812.6011,1090.8465,12205.2707,,,
1780428607.420972,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,23.5827,1.359400,-2409.4080,11535.5940,3186.6560,-1405.0106,5815.6041,1092.7825,12207.7824,,,
1780428607.509707,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,23.6702,1.364700,-2413.6150,11533.7860,3187.6240,-1409.2176,5813.7961,1093.7505,12207.1579,,,
1780428607.598305,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,23.7590,1.369200,-2411.2110,11536.7990,3184.7200,-1406.8136,5816.8091,1090.8465,12208.7719,,,
1780428607.686079,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,23.8471,1.359700,-2410.6100,11526.5760,3191.4960,-1406.2126,5806.5861,1097.6225,12200.7640,,,
1780428607.773883,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,23.9352,1.352300,-2411.2110,11534.9910,3180.8470,-1406.8136,5815.0011,1086.9735,12206.0536,,,
1780428607.861816,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,24.0233,1.358800,-2415.4180,11533.7860,3179.8800,-1411.0206,5813.7961,1086.0065,12205.4947,,,
1780428607.950430,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,24.1114,1.353400,-2408.2060,11533.7860,3180.8470,-1403.8086,5813.7961,1086.9735,12204.3215,,,
1780428608.038743,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,24.1994,1.357000,-2407.0040,11528.3830,3192.4640,-1402.6066,5808.3931,1098.5905,12202.0125,,,
1780428608.126194,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,24.2877,1.349500,-2408.2060,11531.9840,3188.5920,-1403.8086,5811.9941,1094.7185,12204.6397,,,
1780428608.214238,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,24.3759,1.356900,-2412.4130,11529.5780,3182.7850,-1408.0156,5809.5881,1088.9115,12201.6813,,,
1780428608.303074,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,24.4640,1.355100,-2411.8120,11532.5910,3183.7520,-1407.4146,5812.6011,1089.8785,12204.6618,,,
1780428608.390517,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,24.5522,1.356000,-2416.6200,11528.9760,3180.8470,-1412.2226,5808.9861,1086.9735,12201.4396,,,
1780428608.479657,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,24.6396,1.357700,-2409.4080,11533.1840,3189.5590,-1405.0106,5813.1941,1095.6855,12206.2634,,,
1780428608.567036,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,24.7284,1.361800,-2416.0190,11534.3890,3189.5590,-1411.6216,5814.3991,1095.6855,12208.7085,,,
1780428608.655688,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,24.8164,1.363000,-2413.0140,11534.9910,3184.7200,-1408.6166,5815.0011,1090.8465,12207.4197,,,
1780428608.743941,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,24.9045,1.350600,-2409.4080,11532.5910,3182.7850,-1405.0106,5812.6011,1088.9115,12203.9347,,,
1780428608.830610,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,24.9927,1.355000,-2411.2110,11532.5910,3185.6870,-1406.8136,5812.6011,1091.8135,12205.0479,,,
1780428608.920260,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,25.0805,1.356400,-2419.0240,11537.3910,3187.6240,-1414.6266,5817.4011,1093.7505,12211.6344,,,
1780428609.008386,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,25.1692,1.363500,-2411.2110,11533.1840,3189.5590,-1406.8136,5813.1941,1095.6855,12206.6194,,,
1780428609.095273,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,25.2573,1.354600,-2411.2110,11532.5910,3189.5590,-1406.8136,5812.6011,1095.6855,12206.0592,,,
1780428609.183793,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,25.3447,1.351100,-2410.6100,11531.9840,3179.8800,-1406.2126,5811.9941,1086.0065,12202.8412,,,
1780428609.271828,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,25.4327,1.354100,-2413.0140,11528.3830,3192.4640,-1408.6166,5808.3931,1098.5905,12203.1995,,,
1780428609.359349,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,25.5208,1.356600,-2410.0090,11537.3910,3190.5270,-1405.6116,5817.4011,1096.6535,12210.6100,,,
1780428609.447750,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,25.6088,1.352600,-2407.0040,11536.7990,3187.6240,-1402.6066,5816.8091,1093.7505,12208.6996,,,
1780428609.536260,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,25.6970,1.355400,-2411.8120,11529.5780,3190.5270,-1407.4146,5809.5881,1096.6535,12203.5842,,,
1780428609.624877,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,25.7859,1.353900,-2413.0140,11533.7860,3191.4960,-1408.6166,5813.7961,1097.6225,12208.0507,,,
1780428609.712565,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,25.8741,1.355100,-2408.2060,11524.1750,3179.8800,-1403.8086,5804.1851,1086.0065,12194.9868,,,
1780428609.800758,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,25.9620,1.359600,-2416.0190,11536.1920,3182.7850,-1411.6216,5816.2021,1088.9115,12208.6442,,,
1780428609.889562,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,26.0496,1.365500,-2410.6100,11531.9840,3183.7520,-1406.2126,5811.9941,1089.8785,12203.8507,,,
1780428609.977255,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,26.1383,1.354300,-2410.6100,11534.3890,3175.0400,-1406.2126,5814.3991,1081.1665,12203.8539,,,
1780428610.064772,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,26.2264,1.353800,-2410.6100,11528.9760,3194.3990,-1406.2126,5808.9861,1100.5255,12203.7909,,,
1780428610.153075,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,26.3144,1.355700,-2413.6150,11533.7860,3189.5590,-1409.2176,5813.7961,1095.6855,12207.6633,,,
1780428610.240640,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,26.4025,1.352100,-2411.2110,11530.7830,3181.8160,-1406.8136,5810.7931,1087.9425,12202.3296,,,
1780428610.329368,session_20260602_151614,3,3,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,430,4.3000,4.8000,4.2800,4.2800,,-0.0200,-8.1100,26.4902,1.356400,-2416.0190,11531.9840,3176.9760,-1411.6216,5811.9941,1083.1025,12203.1545,,,
