trial,hold_label,phase,control_mode,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,F_target_N,F_N,F_error_N,d_actual_mm,mark10_pos_mm,t_rel_s,control_action,d_after_action_mm,move_delta_mm,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT
1,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.799500,-0.000500,1.3500,-2.0500,0.0000,none,1.3500,0.0000,-1127.4750,9490.9910,4961.9680,-275.1903,2952.0575,1624.4325,10768.9942
1,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.797800,-0.002200,1.3500,-2.0500,0.0542,none,1.3500,0.0000,-1129.8790,9495.1990,4960.0310,-277.5943,2956.2655,1622.4955,10772.0629
1,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.798000,-0.002000,1.3500,-2.0500,0.1424,none,1.3500,0.0000,-1127.4750,9498.2020,4961.0000,-275.1903,2959.2685,1623.4645,10774.9043
1,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.795900,-0.004100,1.3500,-2.0500,0.2302,none,1.3500,0.0000,-1126.8740,9492.7890,4966.8070,-274.5893,2953.8555,1629.2715,10772.7462
1,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.796800,-0.003200,1.3500,-2.0500,0.3180,none,1.3500,0.0000,-1120.2630,9487.3860,4962.9360,-267.9783,2948.4525,1625.4005,10765.5105
1,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.798700,-0.001300,1.3500,-2.0500,0.4062,none,1.3500,0.0000,-1131.0810,9494.5920,4967.7760,-278.7963,2955.6585,1630.2405,10775.2225
1,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.798800,-0.001200,1.3500,-2.0500,0.4943,none,1.3500,0.0000,-1124.4700,9495.7970,4968.7440,-272.1853,2956.8635,1631.2085,10776.0387
1,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.797300,-0.002700,1.3500,-2.0500,0.5823,none,1.3500,0.0000,-1122.0660,9493.9940,4973.5840,-269.7813,2955.0605,1636.0485,10776.4322
1,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.798100,-0.001900,1.3500,-2.0500,0.6703,none,1.3500,0.0000,-1125.6720,9493.3910,4968.7440,-273.3873,2954.4575,1631.2085,10774.0441
1,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.798700,-0.001300,1.3500,-2.0500,0.7592,none,1.3500,0.0000,-1122.0660,9490.9910,4969.7110,-269.7813,2952.0575,1632.1755,10771.9993
1,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.797000,-0.003000,1.3500,-2.0500,0.8467,none,1.3500,0.0000,-1130.4800,9495.1990,4961.9680,-278.1953,2956.2655,1624.4325,10773.0179
1,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.796100,-0.003900,1.3500,-2.0500,0.9347,none,1.3500,0.0000,-1129.8790,9492.1920,4959.0640,-277.5943,2953.2585,1621.5285,10768.9670
1,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.797700,-0.002300,1.3500,-2.0500,1.0228,none,1.3500,0.0000,-1125.6720,9490.9910,4962.9360,-273.3873,2952.0575,1625.4005,10769.2517
1,180,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.80000,1.797200,-0.002800,1.3500,-2.0500,1.1109,none,1.3500,0.0000,-1128.0760,9488.5810,4966.8070,-275.7913,2949.6475,1629.2715,10769.1642
