time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,d_target_mm,d_preload_mm,d_actual_mm,d_mm,q_mm,d_error_mm,mark10_pos_mm,t_rel_s,F_N,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,note
1780448774.499283,session_20260602_210102,2,2,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,160,1.6000,1.9000,1.5900,1.5900,,-0.0100,-2.0900,0.0000,2.132300,-1135.8890,10196.5600,2931.1040,-267.6480,3657.8217,865.8537,10670.1195,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780448774.587137,session_20260602_210102,2,2,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,160,1.6000,1.9000,1.5900,1.5900,,-0.0100,-2.0900,0.0553,2.142000,-1135.8890,10191.1520,2936.9120,-267.6480,3652.4137,871.6617,10666.5493,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780448774.674621,session_20260602_210102,2,2,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,160,1.6000,1.9000,1.5900,1.5900,,-0.0100,-2.0900,0.1438,2.145500,-1128.6770,10197.1670,2933.0400,-260.4360,3658.4287,867.7897,10670.4663,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780448774.763107,session_20260602_210102,2,2,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,160,1.6000,1.9000,1.5900,1.5900,,-0.0100,-2.0900,0.2313,2.142700,-1130.4800,10195.9620,2935.9430,-262.2390,3657.2237,870.6927,10670.3040,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780448774.850699,session_20260602_210102,2,2,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,160,1.6000,1.9000,1.5900,1.5900,,-0.0100,-2.0900,0.3193,2.133100,-1129.2780,10189.3540,2934.9760,-261.0370,3650.6157,869.7257,10663.5964,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780448774.938888,session_20260602_210102,2,2,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,160,1.6000,1.9000,1.5900,1.5900,,-0.0100,-2.0900,0.4073,2.138200,-1137.0910,10196.5600,2943.6870,-268.8500,3657.8217,878.4367,10673.7109,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780448775.027022,session_20260602_210102,2,2,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,160,1.6000,1.9000,1.5900,1.5900,,-0.0100,-2.0900,0.4950,2.138000,-1135.2890,10190.5540,2938.8470,-267.0480,3651.8157,873.5967,10666.4471,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780448775.114652,session_20260602_210102,2,2,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,160,1.6000,1.9000,1.5900,1.5900,,-0.0100,-2.0900,0.5831,2.140100,-1131.0810,10192.9590,2936.9120,-262.8400,3654.2207,871.6617,10667.7650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780448775.202565,session_20260602_210102,2,2,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,160,1.6000,1.9000,1.5900,1.5900,,-0.0100,-2.0900,0.6710,2.133500,-1134.6870,10188.7510,2935.9430,-266.4460,3650.0127,870.6927,10663.8606,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780448775.290231,session_20260602_210102,2,2,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,160,1.6000,1.9000,1.5900,1.5900,,-0.0100,-2.0900,0.7590,2.123800,-1130.4800,10191.7540,2932.0720,-262.2390,3653.0157,866.8217,10665.2183,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780448775.379562,session_20260602_210102,2,2,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,160,1.6000,1.9000,1.5900,1.5900,,-0.0100,-2.0900,0.8471,2.124100,-1129.8790,10192.3570,2927.2310,-261.6380,3653.6187,861.9807,10664.4010,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780448775.466405,session_20260602_210102,2,2,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,160,1.6000,1.9000,1.5900,1.5900,,-0.0100,-2.0900,0.9357,2.135300,-1133.4850,10194.7620,2935.9430,-265.2440,3656.0237,870.6927,10669.4762,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780448775.554158,session_20260602_210102,2,2,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,160,1.6000,1.9000,1.5900,1.5900,,-0.0100,-2.0900,1.0230,2.126600,-1130.4800,10198.3670,2931.1040,-262.2390,3659.6287,865.8537,10671.2720,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780448775.642447,session_20260602_210102,2,2,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,160,1.6000,1.9000,1.5900,1.5900,,-0.0100,-2.0900,1.1110,2.136600,-1126.8740,10196.5600,2932.0720,-258.6330,3657.8217,866.8217,10669.4296,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780448775.731031,session_20260602_210102,2,2,1,Iplus,direct_target,holding,disp_path_hold,direct_loading,160,1.6000,1.9000,1.5900,1.5900,,-0.0100,-2.0900,1.1990,2.133300,-1134.6870,10189.3540,2940.7850,-266.4460,3650.6157,875.5347,10665.7708,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
