trial,hold_label,phase,control_mode,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,d_target_mm,d_actual_mm,mark10_pos_mm,t_rel_s,F_N,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,1.5509,5.006300,-713.9870,4582.0230,8123.4550,-275.6680,1773.9651,5027.8040,9353.8887
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,1.6390,5.007200,-712.1840,4582.0230,8126.3590,-273.8650,1773.9651,5030.7080,9356.2734
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,1.7271,5.005300,-712.7850,4585.6310,8124.4240,-274.4660,1777.5731,5028.7730,9356.4063
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,1.8154,5.002400,-709.1790,4577.2160,8119.5840,-270.8600,1769.1581,5023.9330,9347.8065
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,1.9034,5.003900,-713.3860,4585.0290,8114.7440,-275.0670,1776.9711,5019.0930,9347.7527
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,1.9912,5.000600,-714.5880,4591.6400,8120.5520,-276.2690,1783.5821,5024.9010,9356.1295
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,2.0798,4.998900,-713.9870,4579.0180,8107.9680,-275.6680,1770.9601,5012.3170,9338.9683
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,2.1679,5.000100,-713.9870,4579.0180,8126.3590,-275.6680,1770.9601,5030.7080,9354.9395
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,2.2557,4.997700,-713.9870,4580.2180,8125.3920,-275.6680,1772.1601,5029.7410,9354.6870
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,2.3440,4.997100,-716.9920,4582.6240,8117.6480,-278.6730,1774.5661,5021.9970,9349.3705
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,2.4325,4.995400,-715.1890,4580.2180,8128.2960,-276.8700,1772.1601,5032.6450,9357.3013
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,2.5201,4.995500,-712.1840,4584.4260,8125.3920,-273.8650,1776.3681,5029.7410,9356.6107
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,2.6082,4.994400,-715.1890,4584.4260,8117.6480,-276.8700,1776.3681,5021.9970,9350.1158
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,2.6964,4.994700,-714.5880,4583.2260,8128.2960,-276.2690,1775.1681,5032.6450,9358.7281
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,2.7844,4.993400,-714.5880,4579.0180,8129.2640,-276.2690,1770.9601,5033.6130,9357.5090
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,2.8726,4.992800,-713.9870,4587.4320,8123.4550,-275.6680,1779.3741,5027.8040,9356.5395
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,2.9606,4.992300,-709.7800,4580.8210,8121.5200,-271.4610,1772.7631,5025.8690,9351.2992
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,3.0488,4.991900,-716.3910,4583.2260,8126.3590,-278.0720,1775.1681,5030.7080,9357.1837
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,3.1371,4.990000,-712.7850,4583.2260,8119.5840,-274.4660,1775.1681,5023.9330,9351.0249
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,3.2250,4.990200,-718.1940,4583.8240,8119.5840,-279.8750,1775.7661,5023.9330,9351.7319
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,3.3132,4.989400,-718.7950,4583.2260,8119.5840,-280.4760,1775.1681,5023.9330,9351.4850
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,3.4010,4.987800,-715.1890,4580.8210,8121.5200,-276.8700,1772.7631,5025.8690,9351.7113
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,3.4892,4.986500,-712.1840,4580.8210,8119.5840,-273.8650,1772.7631,5023.9330,9349.8006
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,3.5774,4.986700,-716.3910,4583.2260,8116.6790,-278.0720,1775.1681,5021.0280,9348.7782
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,3.6655,4.985200,-714.5880,4582.0230,8115.7110,-276.2690,1773.9651,5020.0600,9347.2101
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,3.7537,4.985700,-708.5780,4584.4260,8134.1040,-270.2590,1776.3681,5038.4530,9363.9037
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,3.8418,4.983900,-716.9920,4584.4260,8117.6480,-278.6730,1776.3681,5021.9970,9350.2539
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,3.9299,4.982900,-717.5930,4581.4230,8127.3280,-279.2740,1773.3651,5031.6770,9357.2345
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,4.0180,4.981500,-716.3910,4582.0230,8125.3920,-278.0720,1773.9651,5029.7410,9355.7547
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,4.1061,4.980300,-716.9920,4585.0290,8121.5200,-278.6730,1776.9711,5025.8690,9353.9112
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,4.1942,4.980000,-713.3860,4582.0230,8121.5200,-275.0670,1773.9651,5025.8690,9352.1624
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,4.2824,4.980100,-712.7850,4580.8210,8119.5840,-274.4660,1772.7631,5023.9330,9349.8464
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,4.3705,4.980500,-707.9770,4586.2290,8112.8080,-269.6580,1778.1711,5017.1570,9346.2496
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,4.4585,4.979200,-713.9870,4577.8150,8121.5200,-275.6680,1769.7571,5025.8690,9350.1473
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,4.5467,4.976800,-709.7800,4585.6310,8113.7760,-271.4610,1777.5731,5018.1250,9346.9332
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,4.6346,4.975600,-712.7850,4580.2180,8129.2640,-274.4660,1772.1601,5033.6130,9357.9588
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,4.7231,4.976500,-709.1790,4585.0290,8127.3280,-270.8600,1776.9711,5031.6770,9358.3592
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,4.8111,4.975200,-711.5830,4577.2160,8123.4550,-273.2640,1769.1581,5027.8040,9351.3517
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,4.8991,4.975500,-713.3860,4583.8240,8120.5520,-275.0670,1775.7661,5024.9010,9352.2044
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,4.9872,4.973700,-713.9870,4585.0290,8122.4880,-275.6680,1776.9711,5026.8370,9354.5219
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,5.0755,4.972000,-713.3860,4579.6160,8133.1350,-275.0670,1771.5581,5037.4840,9361.0730
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,5.1636,4.972900,-707.3760,4585.6310,8118.6160,-269.0570,1777.5731,5022.9650,9350.9528
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,5.2518,4.971600,-715.7900,4586.8310,8131.2000,-277.4710,1778.7731,5035.5490,9363.1078
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,5.3397,4.970300,-712.1840,4581.4230,8121.5200,-273.8650,1773.3651,5025.8690,9351.7768
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,5.4278,4.969500,-713.3860,4582.6240,8119.5840,-275.0670,1774.5661,5023.9330,9350.7757
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,5.5161,4.970600,-713.9870,4580.8210,8125.3920,-275.6680,1772.7631,5029.7410,9354.9823
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,5.6041,4.968800,-713.9870,4584.4260,8119.5840,-275.6680,1776.3681,5023.9330,9351.7048
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,5.6923,4.967800,-716.3910,4580.8210,8122.4880,-278.0720,1772.7631,5026.8370,9352.6439
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,5.7804,4.965700,-709.1790,4587.4320,8120.5520,-270.8600,1779.3741,5024.9010,9353.6534
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,5.8685,4.963900,-714.5880,4584.4260,8122.4880,-276.2690,1776.3681,5026.8370,9354.2722
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,5.9567,4.965400,-711.5830,4578.4160,8112.8080,-273.2640,1770.3581,5017.1570,9342.6922
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,6.0444,4.964800,-718.1940,4584.4260,8125.3920,-279.8750,1776.3681,5029.7410,9357.0700
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,6.1334,4.964800,-710.9820,4585.6310,8122.4880,-272.6630,1777.5731,5026.8370,9354.5881
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,6.2210,4.964700,-716.3910,4587.4320,8114.7440,-278.0720,1779.3741,5019.0930,9349.1614
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,6.3091,4.963200,-708.5780,4585.6310,8120.5520,-270.2590,1777.5731,5024.9010,9352.7247
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,6.3973,4.962400,-717.5930,4579.0180,8124.4240,-279.2740,1770.9601,5028.7730,9353.5347
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,6.4852,4.963700,-713.3860,4586.2290,8113.7760,-275.0670,1778.1711,5018.1250,9347.5011
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,6.5733,4.961000,-709.7800,4583.2260,8128.2960,-271.4610,1775.1681,5032.6450,9358.3623
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,6.6615,4.959700,-710.9820,4582.0230,8122.4880,-272.6630,1773.9651,5026.8370,9352.8200
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,6.7495,4.959200,-709.1790,4582.0230,8122.4880,-270.8600,1773.9651,5026.8370,9352.6831
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,6.8376,4.959800,-715.1890,4582.6240,8119.5840,-276.8700,1774.5661,5023.9330,9350.9135
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,6.9264,4.956600,-709.7800,4580.2180,8125.3920,-271.4610,1772.1601,5029.7410,9354.3669
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,7.0139,4.955300,-718.7950,4585.6310,8118.6160,-280.4760,1777.5731,5022.9650,9351.8235
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,7.1020,4.956100,-709.7800,4579.0180,8120.5520,-271.4610,1770.9601,5024.9010,9349.5753
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,7.1901,4.956700,-713.3860,4580.8210,8129.2640,-275.0670,1772.7631,5033.6130,9358.2997
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,7.2784,4.957600,-714.5880,4584.4260,8120.5520,-276.2690,1776.3681,5024.9010,9352.5912
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,7.3662,4.956000,-712.7850,4582.6240,8122.4880,-274.4660,1774.5661,5026.8370,9353.2517
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,7.4544,4.955800,-713.9870,4583.2260,8122.4880,-275.6680,1775.1681,5026.8370,9353.6383
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,7.5423,4.954300,-713.9870,4580.2180,8125.3920,-275.6680,1772.1601,5029.7410,9354.6870
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,7.6307,4.954500,-713.9870,4580.2180,8114.7440,-275.6680,1772.1601,5019.0930,9345.4398
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,7.7188,4.953000,-709.7800,4582.6240,8125.3920,-271.4610,1774.5661,5029.7410,9355.5452
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,7.8068,4.952600,-712.7850,4583.8240,8114.7440,-274.4660,1775.7661,5019.0930,9347.1159
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,7.8951,4.951400,-712.7850,4584.4260,8118.6160,-274.4660,1776.3681,5022.9650,9350.7727
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,7.9830,4.951800,-711.5830,4577.2160,8119.5840,-273.2640,1769.1581,5023.9330,9347.9891
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,8.0713,4.950100,-709.7800,4583.2260,8128.2960,-271.4610,1775.1681,5032.6450,9358.3623
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,8.1594,4.949300,-716.3910,4584.4260,8119.5840,-278.0720,1776.3681,5023.9330,9351.8887
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,8.2474,4.948300,-714.5880,4580.2180,8124.4240,-276.2690,1772.1601,5028.7730,9353.8921
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,8.3363,4.947300,-711.5830,4578.4160,8119.5840,-273.2640,1770.3581,5023.9330,9348.5768
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,8.4236,4.945600,-712.1840,4586.2290,8116.6790,-273.8650,1778.1711,5021.0280,9349.9294
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,8.5118,4.947700,-714.5880,4585.6310,8126.3590,-276.2690,1777.5731,5030.7080,9358.2241
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,8.5997,4.948300,-713.3860,4585.0290,8117.6480,-275.0670,1776.9711,5021.9970,9350.2738
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,8.6879,4.948300,-708.5780,4584.4260,8118.6160,-270.2590,1776.3681,5022.9650,9350.4529
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,8.7761,4.945200,-709.7800,4583.8240,8121.5200,-271.4610,1775.7661,5025.8690,9352.7706
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,8.8642,4.942400,-712.1840,4584.4260,8134.1040,-273.8650,1776.3681,5038.4530,9364.1773
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,8.9524,4.944600,-713.3860,4579.6160,8120.5520,-275.0670,1771.5581,5024.9010,9350.1426
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,9.0408,4.944300,-713.9870,4585.0290,8131.2000,-275.6680,1776.9711,5035.5490,9362.0875
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,9.1284,4.941900,-711.5830,4579.6160,8126.3590,-273.2640,1771.5581,5030.7080,9355.0491
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,9.2165,4.945300,-710.3810,4580.8210,8118.6160,-272.0620,1772.7631,5022.9650,9348.8228
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,9.3047,4.942700,-709.1790,4580.8210,8118.6160,-270.8600,1772.7631,5022.9650,9348.7316
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,9.3928,4.939500,-712.7850,4579.0180,8118.6160,-274.4660,1770.9601,5022.9650,9348.1225
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,9.4806,4.939200,-714.5880,4585.0290,8120.5520,-276.2690,1776.9711,5024.9010,9352.8868
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,9.5690,4.938700,-712.1840,4579.6160,8129.2640,-273.8650,1771.5581,5033.6130,9357.6184
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,9.6571,4.939900,-710.9820,4586.8310,8126.3590,-272.6630,1778.7731,5030.7080,9358.5375
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,9.7452,4.939800,-710.3810,4582.6240,8128.2960,-272.0620,1774.5661,5032.6450,9358.1130
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,9.8333,4.939500,-712.7850,4579.0180,8118.6160,-274.4660,1770.9601,5022.9650,9348.1225
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,9.9214,4.940300,-710.9820,4585.6310,8117.6480,-272.6630,1777.5731,5021.9970,9350.3859
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,10.0096,4.939500,-713.3860,4582.6240,8127.3280,-275.0670,1774.5661,5031.6770,9357.5009
1,280,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2.8000,2.7900,-4.2900,10.0978,4.937100,-712.1840,4586.8310,8130.2340,-273.8650,1778.7731,5034.5830,9361.9939
