session_id,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,cycle,state_index,branch,state_label,path_mode,phase,d_target_mm,d_preload_mm,record_s,summary_window_s,n,d_median_mm,F_median_N,Bmag_median_uT,Bx_median_uT,By_median_uT,Bz_median_uT,delta_Bx_median_uT,delta_By_median_uT,delta_Bz_median_uT
session_20260622_112307,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,1,loading,loading_d_240,loading_branch,loading_dense,2.4000,3.2000,15.0,5.0,114,2.3800,3.921550,7370.7736,-570.9490,1621.4970,7167.5555,-161.0642,-274.6493,4049.4243
session_20260622_112307,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,2,loading,loading_d_250,loading_branch,loading_dense,2.5000,3.2000,15.0,5.0,114,2.4800,4.402400,7554.2456,-572.7520,1596.8560,7361.1560,-162.8672,-299.2903,4243.0248
session_20260622_112307,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,3,loading,loading_d_260,loading_branch,loading_dense,2.6000,3.2000,15.0,5.0,114,2.5900,4.866750,7753.2335,-575.1560,1574.6190,7569.7600,-165.2712,-321.5273,4451.6288
session_20260622_112307,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,4,loading,loading_d_270,loading_branch,loading_dense,2.7000,3.2000,15.0,5.0,114,2.6900,5.367100,7962.5503,-579.3630,1560.1950,7786.5920,-169.4782,-335.9513,4668.4608
session_20260622_112307,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,5,loading,loading_d_280,loading_branch,loading_dense,2.8000,3.2000,15.0,5.0,114,2.7800,5.922950,8188.1380,-582.9690,1564.4020,8016.0080,-173.0842,-331.7443,4897.8768
session_20260622_112307,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,6,loading,loading_d_290,loading_branch,loading_dense,2.9000,3.2000,15.0,5.0,114,2.8800,6.528850,8415.4108,-587.1760,1576.4220,8245.4230,-177.2912,-319.7243,5127.2918
session_20260622_112307,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,7,loading,loading_d_300,loading_branch,loading_dense,3.0000,3.2000,15.0,5.0,114,2.9800,7.202300,8646.0801,-593.1860,1592.6490,8477.7440,-183.3012,-303.4973,5359.6128
session_20260622_112307,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,8,preload,preload_d_320,preload_loading,preload_dense,3.2000,3.2000,30.0,5.0,114,3.1900,8.614250,9115.1552,-608.2110,1624.8025,8949.1620,-198.3262,-271.3438,5831.0308
session_20260622_112307,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,9,unloading,unloading_d_300,return_unloading,unloading_dense,3.0000,3.2000,15.0,5.0,114,3.0000,6.038250,8783.9957,-597.3930,1625.4040,8611.3280,-187.5082,-270.7423,5493.1968
session_20260622_112307,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,10,unloading,unloading_d_290,return_unloading,unloading_dense,2.9000,3.2000,15.0,5.0,114,2.8800,4.964950,8529.6310,-590.7820,1634.7190,8350.9360,-180.8972,-261.4273,5232.8048
session_20260622_112307,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,11,unloading,unloading_d_280,return_unloading,unloading_dense,2.8000,3.2000,15.0,5.0,114,2.8000,4.444900,8377.7845,-587.7770,1647.3400,8193.1540,-177.8922,-248.8063,5075.0228
session_20260622_112307,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,12,unloading,unloading_d_270,return_unloading,unloading_dense,2.7000,3.2000,15.0,5.0,114,2.7200,4.002350,8220.9381,-584.7720,1661.1640,8030.0450,-174.8872,-234.9823,4911.9138
session_20260622_112307,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,13,unloading,unloading_d_260,return_unloading,unloading_dense,2.6000,3.2000,15.0,5.0,114,2.6100,3.376550,7941.9277,-579.3630,1686.1045,7739.1600,-169.4782,-210.0418,4621.0288
