session_id,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,trial,pair_id,target_label,F_target_N,F_match_target_N,d_preload_mm,d_preload_extra_mm,F_loading_N,F_unloading_N,delta_F_N,d_loading_mm,d_unloading_mm,delta_d_mm,Bmag_loading_uT,Bmag_unloading_uT,delta_Bmag_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,delta_Bvec_uT,slope_Bmag_uT_per_mm,same_F_ok,disp_split_ok,b_signal_ok,verdict
session_20260613_184121,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,1,375,3.75000,3.629350,2.8100,0.3000,3.629350,3.579200,-0.050150,2.5200,2.6200,+0.1000,8669.6261,8973.8282,+304.2020,-4.2070,+194.1210,+235.7080,305.3832,3042.0205,0,0,1,bad_F_match
session_20260613_184121,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,1,375,3.75000,3.632500,2.7500,0.3000,3.632500,3.626500,-0.006000,2.4600,2.5600,+0.1000,8672.8501,8969.8589,+297.0088,-6.0100,+189.9150,+228.9340,297.5140,2970.0883,1,0,1,weak_disp_split
session_20260613_184121,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,1,375,3.75000,3.643600,2.7500,0.3000,3.643600,3.651800,+0.008200,2.4600,2.5600,+0.1000,8669.7907,8965.3763,+295.5856,-5.4100,+189.0130,+227.4800,295.8079,2955.8557,1,0,1,weak_disp_split
