trial,hold_label,phase,control_mode,F_target_N,F_N,F_error_N,d_actual_mm,mark10_pos_mm,t_rel_s,control_action,d_after_action_mm,move_delta_mm,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT
1,45,holding,force_hold,0.45000,0.427100,-0.022900,2.5700,-4.9600,1.4556,none,2.5700,0.0000,-59.4980,-5115.1090,-2911.7440,12.0728,-1149.0853,-1732.0046,5886.0966
1,45,holding,force_hold,0.45000,0.428300,-0.021700,2.5700,-4.9600,1.5434,none,2.5700,0.0000,-59.4980,-5114.5090,-2909.8080,12.0728,-1148.4853,-1730.0686,5884.6177
1,45,holding,force_hold,0.45000,0.430700,-0.019300,2.5700,-4.9600,1.6318,none,2.5700,0.0000,-58.2960,-5115.7110,-2912.7120,13.2748,-1149.6873,-1732.9726,5887.0866
1,45,holding,force_hold,0.45000,0.429000,-0.021000,2.5700,-4.9600,1.7202,none,2.5700,0.0000,-58.8970,-5113.9060,-2909.8080,12.6738,-1147.8823,-1730.0686,5884.0875
1,45,holding,force_hold,0.45000,0.428500,-0.021500,2.5700,-4.9600,1.8088,none,2.5700,0.0000,-58.2960,-5113.3060,-2910.7760,13.2748,-1147.2823,-1731.0366,5884.0389
1,45,holding,force_hold,0.45000,0.426400,-0.023600,2.5700,-4.9600,1.8970,none,2.5700,0.0000,-58.8970,-5114.5090,-2910.7760,12.6738,-1148.4853,-1731.0366,5885.0903
1,45,holding,force_hold,0.45000,0.427100,-0.022900,2.5700,-4.9600,1.9851,none,2.5700,0.0000,-58.8970,-5113.9060,-2910.7760,12.6738,-1147.8823,-1731.0366,5884.5663
1,45,holding,force_hold,0.45000,0.430500,-0.019500,2.5700,-4.9600,2.0733,none,2.5700,0.0000,-58.8970,-5114.5090,-2909.8080,12.6738,-1148.4853,-1730.0686,5884.6116
1,45,holding,force_hold,0.45000,0.428600,-0.021400,2.5700,-4.9600,2.1619,none,2.5700,0.0000,-58.2960,-5113.9060,-2909.8080,13.2748,-1147.8823,-1730.0686,5884.0815
1,45,holding,force_hold,0.45000,0.428800,-0.021200,2.5700,-4.9600,2.2507,none,2.5700,0.0000,-58.8970,-5113.3060,-2909.8080,12.6738,-1147.2823,-1730.0686,5883.5661
1,45,holding,force_hold,0.45000,0.426500,-0.023500,2.5700,-4.9600,2.3384,none,2.5700,0.0000,-58.8970,-5112.7040,-2909.8080,12.6738,-1146.6803,-1730.0686,5883.0429
1,45,holding,force_hold,0.45000,0.426900,-0.023100,2.5700,-4.9600,2.4268,none,2.5700,0.0000,-58.8970,-5112.1040,-2908.8390,12.6738,-1146.0803,-1729.0996,5882.0422
1,45,holding,force_hold,0.45000,0.427200,-0.022800,2.5700,-4.9600,2.5155,none,2.5700,0.0000,-58.8970,-5112.7040,-2909.8080,12.6738,-1146.6803,-1730.0686,5883.0429
1,45,holding,force_hold,0.45000,0.426000,-0.024000,2.5700,-4.9600,2.6036,none,2.5700,0.0000,-59.4980,-5113.3060,-2909.8080,12.0728,-1147.2823,-1730.0686,5883.5721
1,45,holding,force_hold,0.45000,0.424500,-0.025500,2.5700,-4.9600,2.6923,none,2.5700,0.0000,-58.2960,-5111.5030,-2909.8080,13.2748,-1145.4793,-1730.0686,5881.9932
1,45,holding,force_hold,0.45000,0.426700,-0.023300,2.5700,-4.9600,2.7803,none,2.5700,0.0000,-58.2960,-5110.9030,-2909.8080,13.2748,-1144.8793,-1730.0686,5881.4718
1,45,holding,force_hold,0.45000,0.425600,-0.024400,2.5700,-4.9600,2.8685,none,2.5700,0.0000,-57.6950,-5111.5030,-2909.8080,13.8758,-1145.4793,-1730.0686,5881.9873
1,45,holding,force_hold,0.45000,0.425800,-0.024200,2.5700,-4.9600,2.9570,none,2.5700,0.0000,-58.2960,-5112.7040,-2907.8720,13.2748,-1146.6803,-1728.1326,5882.0796
1,45,holding,force_hold,0.45000,0.426700,-0.023300,2.5700,-4.9600,3.0453,none,2.5700,0.0000,-59.4980,-5112.7040,-2908.8390,12.0728,-1146.6803,-1729.0996,5882.5697
1,45,holding,force_hold,0.45000,0.428200,-0.021800,2.5700,-4.9600,3.1340,none,2.5700,0.0000,-58.8970,-5110.3030,-2909.8080,12.6738,-1144.2793,-1730.0686,5880.9564
1,45,holding,force_hold,0.45000,0.426700,-0.023300,2.5700,-4.9600,3.2223,none,2.5700,0.0000,-58.8970,-5112.1040,-2908.8390,12.6738,-1146.0803,-1729.0996,5882.0422
1,45,holding,force_hold,0.45000,0.426500,-0.023500,2.5700,-4.9600,3.3103,none,2.5700,0.0000,-58.2960,-5112.7040,-2907.8720,13.2748,-1146.6803,-1728.1326,5882.0796
1,45,holding,force_hold,0.45000,0.427400,-0.022600,2.5700,-4.9600,3.3985,none,2.5700,0.0000,-57.6950,-5109.7010,-2907.8720,13.8758,-1143.6773,-1728.1326,5879.4636
1,45,holding,force_hold,0.45000,0.428000,-0.022000,2.5700,-4.9600,3.4874,none,2.5700,0.0000,-58.8970,-5110.9030,-2907.8720,12.6738,-1144.8793,-1728.1326,5880.5202
1,45,holding,force_hold,0.45000,0.426600,-0.023400,2.5700,-4.9600,3.5754,none,2.5700,0.0000,-58.2960,-5110.3030,-2908.8390,13.2748,-1144.2793,-1729.0996,5880.4710
1,45,holding,force_hold,0.45000,0.425900,-0.024100,2.5700,-4.9600,3.6635,none,2.5700,0.0000,-58.2960,-5111.5030,-2907.8720,13.2748,-1145.4793,-1728.1326,5881.0357
1,45,holding,force_hold,0.45000,0.426100,-0.023900,2.5700,-4.9600,3.7520,none,2.5700,0.0000,-58.8970,-5110.3030,-2907.8720,12.6738,-1144.2793,-1728.1326,5879.9987
1,45,holding,force_hold,0.45000,0.427600,-0.022400,2.5700,-4.9600,3.8402,none,2.5700,0.0000,-58.2960,-5110.3030,-2907.8720,13.2748,-1144.2793,-1728.1326,5879.9928
1,45,holding,force_hold,0.45000,0.428300,-0.021700,2.5700,-4.9600,3.9287,none,2.5700,0.0000,-58.8970,-5111.5030,-2909.8080,12.6738,-1145.4793,-1730.0686,5881.9992
1,45,holding,force_hold,0.45000,0.427000,-0.023000,2.5700,-4.9600,4.0175,none,2.5700,0.0000,-58.8970,-5110.3030,-2907.8720,12.6738,-1144.2793,-1728.1326,5879.9987
1,45,holding,force_hold,0.45000,0.428700,-0.021300,2.5700,-4.9600,4.1053,none,2.5700,0.0000,-58.8970,-5110.3030,-2908.8390,12.6738,-1144.2793,-1729.0996,5880.4770
1,45,holding,force_hold,0.45000,0.428900,-0.021100,2.5700,-4.9600,4.1937,none,2.5700,0.0000,-58.2960,-5110.3030,-2908.8390,13.2748,-1144.2793,-1729.0996,5880.4710
1,45,holding,force_hold,0.45000,0.426400,-0.023600,2.5700,-4.9600,4.2821,none,2.5700,0.0000,-58.2960,-5110.3030,-2906.9030,13.2748,-1144.2793,-1727.1636,5879.5136
1,45,holding,force_hold,0.45000,0.428200,-0.021800,2.5700,-4.9600,4.3703,none,2.5700,0.0000,-58.2960,-5110.3030,-2908.8390,13.2748,-1144.2793,-1729.0996,5880.4710
1,45,holding,force_hold,0.45000,0.425200,-0.024800,2.5700,-4.9600,4.4587,none,2.5700,0.0000,-58.2960,-5110.3030,-2908.8390,13.2748,-1144.2793,-1729.0996,5880.4710
1,45,holding,force_hold,0.45000,0.425100,-0.024900,2.5700,-4.9600,4.5470,none,2.5700,0.0000,-58.8970,-5110.3030,-2905.9360,12.6738,-1144.2793,-1726.1966,5879.0416
1,45,holding,force_hold,0.45000,0.425600,-0.024400,2.5700,-4.9600,4.6355,none,2.5700,0.0000,-58.8970,-5110.3030,-2907.8720,12.6738,-1144.2793,-1728.1326,5879.9987
1,45,holding,force_hold,0.45000,0.429100,-0.020900,2.5700,-4.9600,4.7237,none,2.5700,0.0000,-58.2960,-5110.3030,-2907.8720,13.2748,-1144.2793,-1728.1326,5879.9928
1,45,holding,force_hold,0.45000,0.428100,-0.021900,2.5700,-4.9600,4.8127,none,2.5700,0.0000,-58.8970,-5109.7010,-2907.8720,12.6738,-1143.6773,-1728.1326,5879.4755
1,45,holding,force_hold,0.45000,0.426200,-0.023800,2.5700,-4.9600,4.9005,none,2.5700,0.0000,-58.8970,-5109.1010,-2907.8720,12.6738,-1143.0773,-1728.1326,5878.9541
1,45,holding,force_hold,0.45000,0.425500,-0.024500,2.5700,-4.9600,4.9886,none,2.5700,0.0000,-58.8970,-5110.3030,-2907.8720,12.6738,-1144.2793,-1728.1326,5879.9987
1,45,holding,force_hold,0.45000,0.425500,-0.024500,2.5700,-4.9600,5.0772,none,2.5700,0.0000,-58.8970,-5109.7010,-2908.8390,12.6738,-1143.6773,-1729.0996,5879.9539
1,45,holding,force_hold,0.45000,0.425600,-0.024400,2.5700,-4.9600,5.1656,none,2.5700,0.0000,-58.8970,-5110.9030,-2907.8720,12.6738,-1144.8793,-1728.1326,5880.5202
1,45,holding,force_hold,0.45000,0.426400,-0.023600,2.5700,-4.9600,5.2542,none,2.5700,0.0000,-58.2960,-5109.7010,-2907.8720,13.2748,-1143.6773,-1728.1326,5879.4696
1,45,holding,force_hold,0.45000,0.425600,-0.024400,2.5700,-4.9600,5.3420,none,2.5700,0.0000,-58.2960,-5109.7010,-2908.8390,13.2748,-1143.6773,-1729.0996,5879.9479
1,45,holding,force_hold,0.45000,0.425900,-0.024100,2.5700,-4.9600,5.4302,none,2.5700,0.0000,-58.8970,-5108.4980,-2907.8720,12.6738,-1142.4743,-1728.1326,5878.4301
1,45,holding,force_hold,0.45000,0.427100,-0.022900,2.5700,-4.9600,5.5191,none,2.5700,0.0000,-58.8970,-5109.7010,-2907.8720,12.6738,-1143.6773,-1728.1326,5879.4755
1,45,holding,force_hold,0.45000,0.426900,-0.023100,2.5700,-4.9600,5.6071,none,2.5700,0.0000,-58.8970,-5108.4980,-2907.8720,12.6738,-1142.4743,-1728.1326,5878.4301
1,45,holding,force_hold,0.45000,0.424800,-0.025200,2.5700,-4.9600,5.6952,none,2.5700,0.0000,-58.8970,-5108.4980,-2907.8720,12.6738,-1142.4743,-1728.1326,5878.4301
1,45,holding,force_hold,0.45000,0.425300,-0.024700,2.5700,-4.9600,5.7842,none,2.5700,0.0000,-58.8970,-5109.7010,-2906.9030,12.6738,-1143.6773,-1727.1636,5878.9964
1,45,holding,force_hold,0.45000,0.424500,-0.025500,2.5700,-4.9600,5.8733,none,2.5700,0.0000,-58.8970,-5109.1010,-2906.9030,12.6738,-1143.0773,-1727.1636,5878.4749
1,45,holding,force_hold,0.45000,0.426100,-0.023900,2.5700,-4.9600,5.9604,none,2.5700,0.0000,-58.2960,-5109.7010,-2907.8720,13.2748,-1143.6773,-1728.1326,5879.4696
1,45,holding,force_hold,0.45000,0.426600,-0.023400,2.5700,-4.9600,6.0489,none,2.5700,0.0000,-58.8970,-5109.7010,-2907.8720,12.6738,-1143.6773,-1728.1326,5879.4755
1,45,holding,force_hold,0.45000,0.426600,-0.023400,2.5700,-4.9600,6.1379,none,2.5700,0.0000,-58.8970,-5108.4980,-2906.9030,12.6738,-1142.4743,-1727.1636,5877.9508
1,45,holding,force_hold,0.45000,0.425900,-0.024100,2.5700,-4.9600,6.2253,none,2.5700,0.0000,-58.2960,-5108.4980,-2906.9030,13.2748,-1142.4743,-1727.1636,5877.9448
1,45,holding,force_hold,0.45000,0.423900,-0.026100,2.5700,-4.9600,6.3138,none,2.5700,0.0000,-58.2960,-5109.1010,-2908.8390,13.2748,-1143.0773,-1729.0996,5879.4265
1,45,holding,force_hold,0.45000,0.422400,-0.027600,2.5700,-4.9600,6.4021,none,2.5700,0.0000,-58.8970,-5108.4980,-2907.8720,12.6738,-1142.4743,-1728.1326,5878.4301
1,45,holding,force_hold,0.45000,0.424200,-0.025800,2.5700,-4.9600,6.4905,none,2.5700,0.0000,-58.8970,-5108.4980,-2907.8720,12.6738,-1142.4743,-1728.1326,5878.4301
1,45,holding,force_hold,0.45000,0.426200,-0.023800,2.5700,-4.9600,6.5795,none,2.5700,0.0000,-58.2960,-5108.4980,-2906.9030,13.2748,-1142.4743,-1727.1636,5877.9448
1,45,holding,force_hold,0.45000,0.427200,-0.022800,2.5700,-4.9600,6.6673,none,2.5700,0.0000,-58.2960,-5107.2960,-2906.9030,13.2748,-1141.2723,-1727.1636,5876.9002
1,45,holding,force_hold,0.45000,0.425200,-0.024800,2.5700,-4.9600,6.7554,none,2.5700,0.0000,-58.2960,-5108.4980,-2906.9030,13.2748,-1142.4743,-1727.1636,5877.9448
1,45,holding,force_hold,0.45000,0.426100,-0.023900,2.5700,-4.9600,6.8441,none,2.5700,0.0000,-58.2960,-5107.2960,-2905.9360,13.2748,-1141.2723,-1726.1966,5876.4219
1,45,holding,force_hold,0.45000,0.427900,-0.022100,2.5700,-4.9600,6.9323,none,2.5700,0.0000,-58.2960,-5106.6950,-2906.9030,13.2748,-1140.6713,-1727.1636,5876.3779
1,45,holding,force_hold,0.45000,0.424500,-0.025500,2.5700,-4.9600,7.0206,none,2.5700,0.0000,-59.4980,-5108.4980,-2906.9030,12.0728,-1142.4743,-1727.1636,5877.9569
1,45,holding,force_hold,0.45000,0.425000,-0.025000,2.5700,-4.9600,7.1089,none,2.5700,0.0000,-58.2960,-5108.4980,-2905.9360,13.2748,-1142.4743,-1726.1966,5877.4667
1,45,holding,force_hold,0.45000,0.424400,-0.025600,2.5700,-4.9600,7.1973,none,2.5700,0.0000,-58.2960,-5109.1010,-2906.9030,13.2748,-1143.0773,-1727.1636,5878.4689
1,45,holding,force_hold,0.45000,0.423700,-0.026300,2.5700,-4.9600,7.2865,none,2.5700,0.0000,-58.8970,-5108.4980,-2906.9030,12.6738,-1142.4743,-1727.1636,5877.9508
1,45,holding,force_hold,0.45000,0.424700,-0.025300,2.5700,-4.9600,7.3741,none,2.5700,0.0000,-58.2960,-5107.8980,-2905.9360,13.2748,-1141.8743,-1726.1966,5876.9452
1,45,holding,force_hold,0.45000,0.426800,-0.023200,2.5700,-4.9600,7.4624,none,2.5700,0.0000,-58.8970,-5108.4980,-2905.9360,12.6738,-1142.4743,-1726.1966,5877.4726
1,45,holding,force_hold,0.45000,0.426800,-0.023200,2.5700,-4.9600,7.5506,none,2.5700,0.0000,-59.4980,-5109.1010,-2905.9360,12.0728,-1143.0773,-1726.1966,5878.0028
1,45,holding,force_hold,0.45000,0.424500,-0.025500,2.5700,-4.9600,7.6389,none,2.5700,0.0000,-58.8970,-5109.1010,-2906.9030,12.6738,-1143.0773,-1727.1636,5878.4749
1,45,holding,force_hold,0.45000,0.423900,-0.026100,2.5700,-4.9600,7.7274,none,2.5700,0.0000,-58.8970,-5107.2960,-2906.9030,12.6738,-1141.2723,-1727.1636,5876.9062
1,45,holding,force_hold,0.45000,0.425800,-0.024200,2.5700,-4.9600,7.8157,none,2.5700,0.0000,-58.2960,-5107.2960,-2906.9030,13.2748,-1141.2723,-1727.1636,5876.9002
1,45,holding,force_hold,0.45000,0.425500,-0.024500,2.5700,-4.9600,7.9040,none,2.5700,0.0000,-58.2960,-5108.4980,-2907.8720,13.2748,-1142.4743,-1728.1326,5878.4241
1,45,holding,force_hold,0.45000,0.424400,-0.025600,2.5700,-4.9600,7.9929,none,2.5700,0.0000,-58.8970,-5108.4980,-2905.9360,12.6738,-1142.4743,-1726.1966,5877.4726
1,45,holding,force_hold,0.45000,0.424100,-0.025900,2.5700,-4.9600,8.0809,none,2.5700,0.0000,-58.8970,-5107.8980,-2905.9360,12.6738,-1141.8743,-1726.1966,5876.9512
1,45,holding,force_hold,0.45000,0.423700,-0.026300,2.5700,-4.9600,8.1692,none,2.5700,0.0000,-58.8970,-5107.8980,-2905.9360,12.6738,-1141.8743,-1726.1966,5876.9512
1,45,holding,force_hold,0.45000,0.425300,-0.024700,2.5700,-4.9600,8.2577,none,2.5700,0.0000,-58.2960,-5107.2960,-2906.9030,13.2748,-1141.2723,-1727.1636,5876.9002
1,45,holding,force_hold,0.45000,0.426600,-0.023400,2.5700,-4.9600,8.3457,none,2.5700,0.0000,-58.8970,-5107.2960,-2905.9360,12.6738,-1141.2723,-1726.1966,5876.4279
1,45,holding,force_hold,0.45000,0.424600,-0.025400,2.5700,-4.9600,8.4340,none,2.5700,0.0000,-58.8970,-5108.4980,-2906.9030,12.6738,-1142.4743,-1727.1636,5877.9508
1,45,holding,force_hold,0.45000,0.424800,-0.025200,2.5700,-4.9600,8.5225,none,2.5700,0.0000,-58.8970,-5107.2960,-2907.8720,12.6738,-1141.2723,-1728.1326,5877.3855
1,45,holding,force_hold,0.45000,0.424200,-0.025800,2.5700,-4.9600,8.6113,none,2.5700,0.0000,-58.8970,-5107.8980,-2905.9360,12.6738,-1141.8743,-1726.1966,5876.9512
1,45,holding,force_hold,0.45000,0.424200,-0.025800,2.5700,-4.9600,8.6996,none,2.5700,0.0000,-58.2960,-5107.8980,-2906.9030,13.2748,-1141.8743,-1727.1636,5877.4234
1,45,holding,force_hold,0.45000,0.423600,-0.026400,2.5700,-4.9600,8.7874,none,2.5700,0.0000,-58.8970,-5107.8980,-2905.9360,12.6738,-1141.8743,-1726.1966,5876.9512
1,45,holding,force_hold,0.45000,0.426600,-0.023400,2.5700,-4.9600,8.8758,none,2.5700,0.0000,-58.8970,-5108.4980,-2906.9030,12.6738,-1142.4743,-1727.1636,5877.9508
1,45,holding,force_hold,0.45000,0.423700,-0.026300,2.5700,-4.9600,8.9641,none,2.5700,0.0000,-57.6950,-5107.2960,-2906.9030,13.8758,-1141.2723,-1727.1636,5876.8943
1,45,holding,force_hold,0.45000,0.424900,-0.025100,2.5700,-4.9600,9.0528,none,2.5700,0.0000,-59.4980,-5106.6950,-2905.9360,12.0728,-1140.6713,-1726.1966,5875.9117
1,45,holding,force_hold,0.45000,0.426600,-0.023400,2.5700,-4.9600,9.1408,none,2.5700,0.0000,-58.8970,-5107.8980,-2905.9360,12.6738,-1141.8743,-1726.1966,5876.9512
1,45,holding,force_hold,0.45000,0.423500,-0.026500,2.5700,-4.9600,9.2292,none,2.5700,0.0000,-58.2960,-5109.1010,-2907.8720,13.2748,-1143.0773,-1728.1326,5878.9481
1,45,holding,force_hold,0.45000,0.425100,-0.024900,2.5700,-4.9600,9.3173,none,2.5700,0.0000,-58.2960,-5108.4980,-2906.9030,13.2748,-1142.4743,-1727.1636,5877.9448
1,45,holding,force_hold,0.45000,0.424400,-0.025600,2.5700,-4.9600,9.4062,none,2.5700,0.0000,-58.8970,-5109.1010,-2906.9030,12.6738,-1143.0773,-1727.1636,5878.4749
1,45,holding,force_hold,0.45000,0.423700,-0.026300,2.5700,-4.9600,9.4945,none,2.5700,0.0000,-58.8970,-5107.8980,-2904.9680,12.6738,-1141.8743,-1725.2286,5876.4726
1,45,holding,force_hold,0.45000,0.426000,-0.024000,2.5700,-4.9600,9.5824,none,2.5700,0.0000,-58.2960,-5107.2960,-2906.9030,13.2748,-1141.2723,-1727.1636,5876.9002
1,45,holding,force_hold,0.45000,0.425700,-0.024300,2.5700,-4.9600,9.6708,none,2.5700,0.0000,-58.8970,-5107.8980,-2904.9680,12.6738,-1141.8743,-1725.2286,5876.4726
1,45,holding,force_hold,0.45000,0.426600,-0.023400,2.5700,-4.9600,9.7592,none,2.5700,0.0000,-58.8970,-5107.2960,-2904.9680,12.6738,-1141.2723,-1725.2286,5875.9493
1,45,holding,force_hold,0.45000,0.423800,-0.026200,2.5700,-4.9600,9.8474,none,2.5700,0.0000,-58.8970,-5106.6950,-2905.9360,12.6738,-1140.6713,-1726.1966,5875.9056
1,45,holding,force_hold,0.45000,0.425300,-0.024700,2.5700,-4.9600,9.9358,none,2.5700,0.0000,-58.8970,-5107.2960,-2906.9030,12.6738,-1141.2723,-1727.1636,5876.9062
1,45,holding,force_hold,0.45000,0.422800,-0.027200,2.5700,-4.9600,10.0244,none,2.5700,0.0000,-58.8970,-5106.6950,-2906.9030,12.6738,-1140.6713,-1727.1636,5876.3839
1,45,holding,force_hold,0.45000,0.424000,-0.026000,2.5700,-4.9600,10.1135,none,2.5700,0.0000,-58.8970,-5107.2960,-2904.9680,12.6738,-1141.2723,-1725.2286,5875.9493
1,45,holding,force_hold,0.45000,0.423800,-0.026200,2.5700,-4.9600,10.2011,none,2.5700,0.0000,-58.2960,-5107.8980,-2906.9030,13.2748,-1141.8743,-1727.1636,5877.4234
1,45,holding,force_hold,0.45000,0.423500,-0.026500,2.5700,-4.9600,10.2897,none,2.5700,0.0000,-58.8970,-5107.2960,-2906.9030,12.6738,-1141.2723,-1727.1636,5876.9062
1,45,holding,force_hold,0.45000,0.425300,-0.024700,2.5700,-4.9600,10.3774,none,2.5700,0.0000,-58.2960,-5107.2960,-2905.9360,13.2748,-1141.2723,-1726.1966,5876.4219
1,45,holding,force_hold,0.45000,0.424000,-0.026000,2.5700,-4.9600,10.4660,none,2.5700,0.0000,-59.4980,-5106.6950,-2906.9030,12.0728,-1140.6713,-1727.1636,5876.3900
1,45,holding,force_hold,0.45000,0.423500,-0.026500,2.5700,-4.9600,10.5543,none,2.5700,0.0000,-58.8970,-5106.0950,-2906.9030,12.6738,-1140.0713,-1727.1636,5875.8625
1,45,holding,force_hold,0.45000,0.424600,-0.025400,2.5700,-4.9600,10.6424,none,2.5700,0.0000,-57.6950,-5107.2960,-2906.9030,13.8758,-1141.2723,-1727.1636,5876.8943
1,45,holding,force_hold,0.45000,0.424000,-0.026000,2.5700,-4.9600,10.7309,none,2.5700,0.0000,-58.2960,-5107.2960,-2904.9680,13.2748,-1141.2723,-1725.2286,5875.9433
1,45,holding,force_hold,0.45000,0.423900,-0.026100,2.5700,-4.9600,10.8192,none,2.5700,0.0000,-58.2960,-5105.4930,-2904.9680,13.2748,-1139.4693,-1725.2286,5874.3762
1,45,holding,force_hold,0.45000,0.423800,-0.026200,2.5700,-4.9600,10.9074,none,2.5700,0.0000,-58.2960,-5109.1010,-2906.9030,13.2748,-1143.0773,-1727.1636,5878.4689
1,45,holding,force_hold,0.45000,0.423300,-0.026700,2.5700,-4.9600,10.9959,none,2.5700,0.0000,-57.6950,-5106.0950,-2905.9360,13.8758,-1140.0713,-1726.1966,5875.3722
1,45,holding,force_hold,0.45000,0.423800,-0.026200,2.5700,-4.9600,11.0847,none,2.5700,0.0000,-58.2960,-5106.6950,-2905.9360,13.2748,-1140.6713,-1726.1966,5875.8996
1,45,holding,force_hold,0.45000,0.422500,-0.027500,2.5700,-4.9600,11.1725,none,2.5700,0.0000,-58.8970,-5106.0950,-2905.9360,12.6738,-1140.0713,-1726.1966,5875.3842
1,45,holding,force_hold,0.45000,0.422000,-0.028000,2.5700,-4.9600,11.2610,none,2.5700,0.0000,-59.4980,-5106.0950,-2904.9680,12.0728,-1140.0713,-1725.2286,5874.9115
1,45,holding,force_hold,0.45000,0.424000,-0.026000,2.5700,-4.9600,11.3493,none,2.5700,0.0000,-58.8970,-5106.0950,-2904.9680,12.6738,-1140.0713,-1725.2286,5874.9055
1,45,holding,force_hold,0.45000,0.424900,-0.025100,2.5700,-4.9600,11.4374,none,2.5700,0.0000,-58.8970,-5106.6950,-2905.9360,12.6738,-1140.6713,-1726.1966,5875.9056
1,45,holding,force_hold,0.45000,0.424200,-0.025800,2.5700,-4.9600,11.5263,none,2.5700,0.0000,-58.8970,-5105.4930,-2905.9360,12.6738,-1139.4693,-1726.1966,5874.8610
1,45,holding,force_hold,0.45000,0.423600,-0.026400,2.5700,-4.9600,11.6145,none,2.5700,0.0000,-57.6950,-5107.2960,-2905.9360,13.8758,-1141.2723,-1726.1966,5876.4160
1,45,holding,force_hold,0.45000,0.423500,-0.026500,2.5700,-4.9600,11.7026,none,2.5700,0.0000,-58.8970,-5106.6950,-2906.9030,12.6738,-1140.6713,-1727.1636,5876.3839
1,45,holding,force_hold,0.45000,0.420900,-0.029100,2.5700,-4.9600,11.7911,none,2.5700,0.0000,-58.2960,-5105.4930,-2905.9360,13.2748,-1139.4693,-1726.1966,5874.8550
