time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,d_target_mm,d_preload_mm,d_actual_mm,d_mm,q_mm,d_error_mm,mark10_pos_mm,t_rel_s,F_N,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,note
1781644316.159662,session_20260616_170608,2,2,1,repeated_loading_control,loading_target,loading_hold,disp_path_hold,repeat_loading,340,3.4000,3.4000,3.3800,3.3800,,-0.0200,-5.0700,0.0000,10.656500,-586.5750,1408.1420,9181.4820,-199.6340,-440.0891,6222.1544,9307.3383,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781644316.248144,session_20260616_170608,2,2,1,repeated_loading_control,loading_target,loading_hold,disp_path_hold,repeat_loading,340,3.4000,3.4000,3.3800,3.3800,,-0.0200,-5.0700,0.0535,10.651800,-583.5700,1405.7380,9179.5460,-196.6290,-442.4931,6220.2184,9304.8760,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781644316.336620,session_20260616_170608,2,2,1,repeated_loading_control,loading_target,loading_hold,disp_path_hold,repeat_loading,340,3.4000,3.4000,3.3800,3.3800,,-0.0200,-5.0700,0.1421,10.651200,-582.9690,1406.9400,9176.6400,-196.0280,-441.2911,6217.3124,9302.1532,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781644316.425105,session_20260616_170608,2,2,1,repeated_loading_control,loading_target,loading_hold,disp_path_hold,repeat_loading,340,3.4000,3.4000,3.3800,3.3800,,-0.0200,-5.0700,0.2305,10.651000,-588.9790,1408.1420,9182.4470,-202.0380,-440.0891,6223.1194,9308.4420,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781644316.513524,session_20260616_170608,2,2,1,repeated_loading_control,loading_target,loading_hold,disp_path_hold,repeat_loading,340,3.4000,3.4000,3.3800,3.3800,,-0.0200,-5.0700,0.3188,10.649100,-583.5700,1408.1420,9177.6100,-196.6290,-440.0891,6218.2824,9303.3297,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781644316.602571,session_20260616_170608,2,2,1,repeated_loading_control,loading_target,loading_hold,disp_path_hold,repeat_loading,340,3.4000,3.4000,3.3800,3.3800,,-0.0200,-5.0700,0.4073,10.645900,-586.5750,1403.3340,9182.4470,-199.6340,-444.8971,6223.1194,9307.5641,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781644316.690668,session_20260616_170608,2,2,1,repeated_loading_control,loading_target,loading_hold,disp_path_hold,repeat_loading,340,3.4000,3.4000,3.3800,3.3800,,-0.0200,-5.0700,0.4961,10.643400,-581.1660,1409.3440,9182.4470,-194.2250,-438.8871,6223.1194,9308.1329,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781644316.779232,session_20260616_170608,2,2,1,repeated_loading_control,loading_target,loading_hold,disp_path_hold,repeat_loading,340,3.4000,3.4000,3.3800,3.3800,,-0.0200,-5.0700,0.5845,10.640300,-584.7720,1400.9300,9175.6740,-197.8310,-447.3011,6216.3464,9300.4063,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781644316.867627,session_20260616_170608,2,2,1,repeated_loading_control,loading_target,loading_hold,disp_path_hold,repeat_loading,340,3.4000,3.4000,3.3800,3.3800,,-0.0200,-5.0700,0.6731,10.637500,-589.5810,1402.7330,9179.5460,-202.6400,-445.4981,6220.2184,9304.8015,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781644316.956014,session_20260616_170608,2,2,1,repeated_loading_control,loading_target,loading_hold,disp_path_hold,repeat_loading,340,3.4000,3.4000,3.3800,3.3800,,-0.0200,-5.0700,0.7616,10.637800,-594.9890,1403.9350,9189.2260,-208.0480,-444.2961,6229.8984,9314.8763,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781644317.044314,session_20260616_170608,2,2,1,repeated_loading_control,loading_target,loading_hold,disp_path_hold,repeat_loading,340,3.4000,3.4000,3.3800,3.3800,,-0.0200,-5.0700,0.8502,10.637900,-585.3730,1409.3440,9180.5120,-198.4320,-438.8871,6221.1844,9306.4877,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781644317.133435,session_20260616_170608,2,2,1,repeated_loading_control,loading_target,loading_hold,disp_path_hold,repeat_loading,340,3.4000,3.4000,3.3800,3.3800,,-0.0200,-5.0700,0.9386,10.632200,-579.9640,1406.3390,9189.2260,-193.0230,-441.8921,6229.8984,9314.2913,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781644317.221456,session_20260616_170608,2,2,1,repeated_loading_control,loading_target,loading_hold,disp_path_hold,repeat_loading,340,3.4000,3.4000,3.3800,3.3800,,-0.0200,-5.0700,1.0273,10.632000,-579.9640,1403.3340,9180.5120,-193.0230,-444.8971,6221.1844,9305.2407,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781644317.310550,session_20260616_170608,2,2,1,repeated_loading_control,loading_target,loading_hold,disp_path_hold,repeat_loading,340,3.4000,3.4000,3.3800,3.3800,,-0.0200,-5.0700,1.1157,10.630000,-583.5700,1405.1370,9186.3200,-196.6290,-443.0941,6226.9924,9311.4681,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781644317.399064,session_20260616_170608,2,2,1,repeated_loading_control,loading_target,loading_hold,disp_path_hold,repeat_loading,340,3.4000,3.4000,3.3800,3.3800,,-0.0200,-5.0700,1.2044,10.626800,-581.7670,1406.9400,9183.4180,-194.8260,-441.2911,6224.0904,9308.7646,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781644317.487414,session_20260616_170608,2,2,1,repeated_loading_control,loading_target,loading_hold,disp_path_hold,repeat_loading,340,3.4000,3.4000,3.3800,3.3800,,-0.0200,-5.0700,1.2926,10.623700,-585.9740,1410.5460,9185.3540,-199.0330,-437.6851,6226.0264,9311.4840,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781644317.576162,session_20260616_170608,2,2,1,repeated_loading_control,loading_target,loading_hold,disp_path_hold,repeat_loading,340,3.4000,3.4000,3.3800,3.3800,,-0.0200,-5.0700,1.3813,10.623800,-581.7670,1400.9300,9174.7030,-194.8260,-447.3011,6215.3754,9299.2598,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781644317.664684,session_20260616_170608,2,2,1,repeated_loading_control,loading_target,loading_hold,disp_path_hold,repeat_loading,340,3.4000,3.4000,3.3800,3.3800,,-0.0200,-5.0700,1.4698,10.622800,-585.3730,1410.5460,9186.3200,-198.4320,-437.6851,6226.9924,9312.3991,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781644317.753596,session_20260616_170608,2,2,1,repeated_loading_control,loading_target,loading_hold,disp_path_hold,repeat_loading,340,3.4000,3.4000,3.3800,3.3800,,-0.0200,-5.0700,1.5581,10.621700,-584.1710,1412.3490,9185.3540,-197.2300,-435.8821,6226.0264,9311.6440,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781644317.841407,session_20260616_170608,2,2,1,repeated_loading_control,loading_target,loading_hold,disp_path_hold,repeat_loading,340,3.4000,3.4000,3.3800,3.3800,,-0.0200,-5.0700,1.6471,10.621300,-589.5810,1408.1420,9184.3840,-202.6400,-440.0891,6225.0564,9310.3909,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
