time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,target,actual,F_target_N,F_N,F_error_N,d_preload_mm,d_actual_mm,d_mm,q_mm,mark10_pos_mm,t_rel_s,Bx_uT,By_uT,Bz_uT,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,note
1781039420.201182,session_20260609_170631,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.775300,1.80000,1.775300,-0.024700,nan,1.7400,1.7400,,-3.1300,0.0000,-772.8850,2604.1320,6138.0880,-772.8850,2604.1320,6138.0880,-332.3724,275.8668,2830.4135,6712.3006,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781039420.201972,session_20260609_170631,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.775800,1.80000,1.775800,-0.024200,nan,1.7400,1.7400,,-3.1300,0.0007,-768.6780,2607.1360,6137.1190,-768.6780,2607.1360,6137.1190,-328.1654,278.8708,2829.4445,6712.0976,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781039420.211015,session_20260609_170631,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.775700,1.80000,1.775700,-0.024300,nan,1.7400,1.7400,,-3.1300,0.0010,-773.4860,2605.3340,6130.3440,-773.4860,2605.3340,6130.3440,-332.9734,277.0688,2822.6695,6705.7560,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781039420.299687,session_20260609_170631,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.775500,1.80000,1.775500,-0.024500,nan,1.7400,1.7400,,-3.1300,0.0104,-772.8850,2603.5310,6135.1840,-772.8850,2603.5310,6135.1840,-332.3724,275.2658,2827.5095,6709.4119,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781039420.388198,session_20260609_170631,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.774300,1.80000,1.774300,-0.025700,nan,1.7400,1.7400,,-3.1300,0.0989,-768.0770,2604.1320,6137.1190,-768.0770,2604.1320,6137.1190,-327.5644,275.8668,2829.4445,6710.8625,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781039420.476174,session_20260609_170631,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.774100,1.80000,1.774100,-0.025900,nan,1.7400,1.7400,,-3.1300,0.1874,-770.4810,2600.5270,6131.3120,-770.4810,2600.5270,6131.3120,-329.9684,272.2618,2823.6375,6704.4290,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781039420.565506,session_20260609_170631,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.775800,1.80000,1.775800,-0.024200,nan,1.7400,1.7400,,-3.1300,0.2758,-773.4860,2607.1360,6129.3750,-773.4860,2607.1360,6129.3750,-332.9734,278.8708,2821.7005,6705.5706,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781039420.653458,session_20260609_170631,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.774400,1.80000,1.774400,-0.025600,nan,1.7400,1.7400,,-3.1300,0.3642,-771.6830,2607.1360,6138.0880,-771.6830,2607.1360,6138.0880,-331.1704,278.8708,2830.4135,6713.3283,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781039420.742151,session_20260609_170631,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.773800,1.80000,1.773800,-0.026200,nan,1.7400,1.7400,,-3.1300,0.4527,-770.4810,2603.5310,6137.1190,-770.4810,2603.5310,6137.1190,-329.9684,275.2658,2829.4445,6710.9049,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781039420.830636,session_20260609_170631,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.773400,1.80000,1.773400,-0.026600,nan,1.7400,1.7400,,-3.1300,0.5412,-771.0820,2609.5410,6130.3440,-771.0820,2609.5410,6130.3440,-330.5694,281.2758,2822.6695,6707.1148,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
