time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,d_target_mm,d_preload_mm,d_actual_mm,d_mm,q_mm,d_error_mm,mark10_pos_mm,t_rel_s,F_N,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,note
1781549422.051089,session_20260615_143640,2,2,2,local_minor_loop_5p1B,loading_d_300,loading_dense,disp_path_hold,loading_branch,300,3.0000,3.8000,2.9800,2.9800,,-0.0200,-4.7900,0.0000,7.090600,-578.7620,6350.7650,7803.0470,-98.7163,3116.8252,5229.5095,10077.4364,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781549422.140117,session_20260615_143640,2,2,2,local_minor_loop_5p1B,loading_d_300,loading_dense,disp_path_hold,loading_branch,300,3.0000,3.8000,2.9800,2.9800,,-0.0200,-4.7900,0.0494,7.087900,-577.5600,6347.7600,7803.0470,-97.5143,3113.8202,5229.5095,10075.4739,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781549422.228095,session_20260615_143640,2,2,2,local_minor_loop_5p1B,loading_d_300,loading_dense,disp_path_hold,loading_branch,300,3.0000,3.8000,2.9800,2.9800,,-0.0200,-4.7900,0.1382,7.087000,-575.7570,6349.5620,7798.2080,-95.7113,3115.6222,5224.6705,10072.7594,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781549422.316985,session_20260615_143640,2,2,2,local_minor_loop_5p1B,loading_d_300,loading_dense,disp_path_hold,loading_branch,300,3.0000,3.8000,2.9800,2.9800,,-0.0200,-4.7900,0.2266,7.085800,-579.3630,6350.7650,7799.1760,-99.3173,3116.8252,5225.6385,10074.4739,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781549422.405670,session_20260615_143640,2,2,2,local_minor_loop_5p1B,loading_d_300,loading_dense,disp_path_hold,loading_branch,300,3.0000,3.8000,2.9800,2.9800,,-0.0200,-4.7900,0.3153,7.083400,-573.9550,6351.9680,7812.7280,-93.9093,3118.0282,5239.1905,10085.4172,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781549422.493974,session_20260615_143640,2,2,2,local_minor_loop_5p1B,loading_d_300,loading_dense,disp_path_hold,loading_branch,300,3.0000,3.8000,2.9800,2.9800,,-0.0200,-4.7900,0.4040,7.082400,-578.7620,6350.1650,7798.2080,-98.7163,3116.2252,5224.6705,10073.3117,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781549422.582120,session_20260615_143640,2,2,2,local_minor_loop_5p1B,loading_d_300,loading_dense,disp_path_hold,loading_branch,300,3.0000,3.8000,2.9800,2.9800,,-0.0200,-4.7900,0.4926,7.081500,-575.7570,6347.7600,7793.3670,-95.7113,3113.8202,5219.8295,10067.8758,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781549422.670988,session_20260615_143640,2,2,2,local_minor_loop_5p1B,loading_d_300,loading_dense,disp_path_hold,loading_branch,300,3.0000,3.8000,2.9800,2.9800,,-0.0200,-4.7900,0.5807,7.079500,-574.5550,6351.3670,7804.0150,-94.5093,3117.4272,5230.4775,10078.3246,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781549422.759662,session_20260615_143640,2,2,2,local_minor_loop_5p1B,loading_d_300,loading_dense,disp_path_hold,loading_branch,300,3.0000,3.8000,2.9800,2.9800,,-0.0200,-4.7900,0.6691,7.077200,-576.3580,6351.3670,7802.0800,-96.3123,3117.4272,5228.5425,10076.9293,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781549422.847981,session_20260615_143640,2,2,2,local_minor_loop_5p1B,loading_d_300,loading_dense,disp_path_hold,loading_branch,300,3.0000,3.8000,2.9800,2.9800,,-0.0200,-4.7900,0.7578,7.076100,-581.7670,6347.7600,7802.0800,-101.7213,3113.8202,5228.5425,10074.9671,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
