time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,target,actual,F_target_N,F_N,F_error_N,d_preload_mm,d_actual_mm,d_mm,q_mm,mark10_pos_mm,t_rel_s,Bx_uT,By_uT,Bz_uT,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,note
1780407558.201229,session_20260602_093344,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.688500,1.80000,1.688500,-0.111500,4.9000,2.7500,2.7500,,-7.7500,0.0000,-2779.0230,5605.5270,9463.1680,-2779.0230,5605.5270,9463.1680,-1370.3373,1781.9052,4513.4637,11344.4458,,,
1780407558.201229,session_20260602_093344,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.687900,1.80000,1.687900,-0.112100,4.9000,2.7500,2.7500,,-7.7500,0.0005,-2783.2300,5603.1220,9465.1040,-2783.2300,5603.1220,9465.1040,-1374.5443,1779.5002,4515.3997,11345.9041,,,
1780407558.202303,session_20260602_093344,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.688200,1.80000,1.688200,-0.111800,4.9000,2.7500,2.7500,,-7.7500,0.0008,-2776.6190,5609.1330,9463.1680,-2776.6190,5609.1330,9463.1680,-1367.9333,1785.5112,4513.4637,11345.6395,,,
1780407558.290076,session_20260602_093344,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.688300,1.80000,1.688300,-0.111700,4.9000,2.7500,2.7500,,-7.7500,0.0011,-2786.2340,5610.3330,9467.0400,-2786.2340,5610.3330,9467.0400,-1377.5483,1786.7112,4517.3357,11351.8185,,,
1780407558.378060,session_20260602_093344,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.688100,1.80000,1.688100,-0.111900,4.9000,2.7500,2.7500,,-7.7500,0.0893,-2783.8310,5606.1250,9458.3300,-2783.8310,5606.1250,9458.3300,-1375.1453,1782.5032,4508.6257,11341.8852,,,
1780407558.466611,session_20260602_093344,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.688000,1.80000,1.688000,-0.112000,4.9000,2.7500,2.7500,,-7.7500,0.1774,-2782.6290,5606.1250,9463.1680,-2782.6290,5606.1250,9463.1680,-1373.9433,1782.5032,4513.4637,11345.6252,,,
1780407558.554465,session_20260602_093344,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.687000,1.80000,1.687000,-0.113000,4.9000,2.7500,2.7500,,-7.7500,0.2653,-2787.4370,5610.9350,9454.4530,-2787.4370,5610.9350,9454.4530,-1378.7513,1787.3132,4504.7487,11341.9169,,,
1780407558.642463,session_20260602_093344,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.686900,1.80000,1.686900,-0.113100,4.9000,2.7500,2.7500,,-7.7500,0.3535,-2783.8310,5611.5360,9464.1430,-2783.8310,5611.5360,9464.1430,-1375.1453,1787.9142,4514.4387,11349.4077,,,
1780407558.731024,session_20260602_093344,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.686600,1.80000,1.686600,-0.113400,4.9000,2.7500,2.7500,,-7.7500,0.4418,-2781.4270,5609.1330,9459.2960,-2781.4270,5609.1330,9459.2960,-1372.7413,1785.5112,4509.5917,11343.5881,,,
1780407558.818976,session_20260602_093344,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.686900,1.80000,1.686900,-0.113100,4.9000,2.7500,2.7500,,-7.7500,0.5300,-2782.0280,5605.5270,9459.2960,-2782.0280,5605.5270,9459.2960,-1373.3423,1781.9052,4509.5917,11341.9528,,,
1780407558.907506,session_20260602_093344,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.686900,1.80000,1.686900,-0.113100,4.9000,2.7500,2.7500,,-7.7500,0.6182,-2784.4320,5605.5270,9463.1680,-2784.4320,5605.5270,9463.1680,-1375.7463,1781.9052,4513.4637,11345.7720,,,
1780407558.995032,session_20260602_093344,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.686400,1.80000,1.686400,-0.113600,4.9000,2.7500,2.7500,,-7.7500,0.7063,-2785.6340,5607.3280,9462.2020,-2785.6340,5607.3280,9462.2020,-1376.9483,1783.7062,4512.4977,11346.1514,,,
1780407559.083853,session_20260602_093344,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.686900,1.80000,1.686900,-0.113100,4.9000,2.7500,2.7500,,-7.7500,0.7943,-2779.6240,5604.9250,9454.4530,-2779.6240,5604.9250,9454.4530,-1370.9383,1781.3032,4504.7487,11337.0267,,,
1780407559.171500,session_20260602_093344,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.686700,1.80000,1.686700,-0.113300,4.9000,2.7500,2.7500,,-7.7500,0.8825,-2782.6290,5605.5270,9456.3890,-2782.6290,5605.5270,9456.3890,-1373.9433,1781.9052,4506.6847,11339.6759,,,
1780407559.260445,session_20260602_093344,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.686200,1.80000,1.686200,-0.113800,4.9000,2.7500,2.7500,,-7.7500,0.9709,-2783.2300,5611.5360,9460.2660,-2783.2300,5611.5360,9460.2660,-1374.5443,1787.9142,4510.5617,11346.0274,,,
1780407559.348086,session_20260602_093344,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.684000,1.80000,1.684000,-0.116000,4.9000,2.7500,2.7500,,-7.7500,1.0590,-2782.0280,5609.7350,9461.2320,-2782.0280,5609.7350,9461.2320,-1373.3423,1786.1132,4511.5277,11345.6475,,,
1780407559.436336,session_20260602_093344,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.683300,1.80000,1.683300,-0.116700,4.9000,2.7500,2.7500,,-7.7500,1.1472,-2782.0280,5609.7350,9460.2660,-2782.0280,5609.7350,9460.2660,-1373.3423,1786.1132,4510.5617,11344.8420,,,
1780407559.523870,session_20260602_093344,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.684600,1.80000,1.684600,-0.115400,4.9000,2.7500,2.7500,,-7.7500,1.2353,-2785.0330,5609.1330,9460.2660,-2785.0330,5609.1330,9460.2660,-1376.3473,1785.5112,4510.5617,11345.2816,,,
1780407559.612508,session_20260602_093344,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.682300,1.80000,1.682300,-0.117700,4.9000,2.7500,2.7500,,-7.7500,1.3233,-2781.4270,5612.7360,9456.3890,-2781.4270,5612.7360,9456.3890,-1372.7413,1789.1142,4506.6847,11342.9465,,,
1780407559.700990,session_20260602_093344,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.684400,1.80000,1.684400,-0.115600,4.9000,2.7500,2.7500,,-7.7500,1.4114,-2786.2340,5609.1330,9465.1040,-2786.2340,5609.1330,9465.1040,-1377.5483,1785.5112,4515.3997,11349.6109,,,
1780407559.789178,session_20260602_093344,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.685300,1.80000,1.685300,-0.114700,4.9000,2.7500,2.7500,,-7.7500,1.4999,-2779.0230,5601.3200,9454.4530,-2779.0230,5601.3200,9454.4530,-1370.3373,1777.6982,4504.7487,11335.0975,,,
1780407559.877354,session_20260602_093344,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.684800,1.80000,1.684800,-0.115200,4.9000,2.7500,2.7500,,-7.7500,1.5880,-2784.4320,5602.5200,9455.4230,-2784.4320,5602.5200,9455.4230,-1375.7463,1778.8982,4505.7187,11337.8268,,,
1780407559.965748,session_20260602_093344,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.685600,1.80000,1.685600,-0.114400,4.9000,2.7500,2.7500,,-7.7500,1.6762,-2783.2300,5604.9250,9466.0740,-2783.2300,5604.9250,9466.0740,-1374.5443,1781.3032,4516.3697,11347.6037,,,
1780407560.053610,session_20260602_093344,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.683000,1.80000,1.683000,-0.117000,4.9000,2.7500,2.7500,,-7.7500,1.7643,-2780.8260,5601.3200,9453.4880,-2780.8260,5601.3200,9453.4880,-1372.1403,1777.6982,4503.7837,11334.7349,,,
1780407560.141953,session_20260602_093344,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.684200,1.80000,1.684200,-0.115800,4.9000,2.7500,2.7500,,-7.7500,1.8524,-2779.0230,5603.7220,9459.2960,-2779.0230,5603.7220,9459.2960,-1370.3373,1780.1002,4509.5917,11340.3241,,,
1780407560.230175,session_20260602_093344,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.684000,1.80000,1.684000,-0.116000,4.9000,2.7500,2.7500,,-7.7500,1.9405,-2782.6290,5605.5270,9459.2960,-2782.6290,5605.5270,9459.2960,-1373.9433,1781.9052,4509.5917,11342.1002,,,
1780407560.318269,session_20260602_093344,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.682100,1.80000,1.682100,-0.117900,4.9000,2.7500,2.7500,,-7.7500,2.0289,-2782.0280,5607.3280,9451.5520,-2782.0280,5607.3280,9451.5520,-1373.3423,1783.7062,4501.8477,11336.3858,,,
1780407560.406236,session_20260602_093344,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.681500,1.80000,1.681500,-0.118500,4.9000,2.7500,2.7500,,-7.7500,2.1171,-2783.8310,5605.5270,9456.3890,-2783.8310,5605.5270,9456.3890,-1375.1453,1781.9052,4506.6847,11339.9709,,,
1780407560.494296,session_20260602_093344,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.681800,1.80000,1.681800,-0.118200,4.9000,2.7500,2.7500,,-7.7500,2.2050,-2781.4270,5609.7350,9457.3590,-2781.4270,5609.7350,9457.3590,-1372.7413,1786.1132,4507.6547,11342.2706,,,
1780407560.582849,session_20260602_093344,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.682900,1.80000,1.682900,-0.117100,4.9000,2.7500,2.7500,,-7.7500,2.2934,-2789.8410,5600.1170,9457.3590,-2789.8410,5600.1170,9457.3590,-1381.1553,1776.4952,4507.6547,11339.5839,,,
1780407560.670528,session_20260602_093344,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.683100,1.80000,1.683100,-0.116900,4.9000,2.7500,2.7500,,-7.7500,2.3813,-2780.2250,5607.9280,9460.2660,-2780.2250,5607.9280,9460.2660,-1371.5393,1784.3062,4510.5617,11343.5065,,,
1780407560.758565,session_20260602_093344,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.683700,1.80000,1.683700,-0.116300,4.9000,2.7500,2.7500,,-7.7500,2.4697,-2783.2300,5608.5300,9470.9110,-2783.2300,5608.5300,9470.9110,-1374.5443,1784.9082,4521.2067,11353.4194,,,
1780407560.847346,session_20260602_093344,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.682800,1.80000,1.682800,-0.117200,4.9000,2.7500,2.7500,,-7.7500,2.5578,-2774.8160,5606.7270,9459.2960,-2774.8160,5606.7270,9459.2960,-1366.1303,1783.1052,4509.5917,11340.7792,,,
1780407560.935512,session_20260602_093344,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.682300,1.80000,1.682300,-0.117700,4.9000,2.7500,2.7500,,-7.7500,2.6461,-2782.0280,5606.7270,9458.3300,-2782.0280,5606.7270,9458.3300,-1373.3423,1783.1052,4508.6257,11341.7403,,,
1780407561.023401,session_20260602_093344,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.683000,1.80000,1.683000,-0.117000,4.9000,2.7500,2.7500,,-7.7500,2.7342,-2786.2340,5603.7220,9468.0100,-2786.2340,5603.7220,9468.0100,-1377.5483,1780.1002,4518.3057,11349.3618,,,
1780407561.112364,session_20260602_093344,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.681100,1.80000,1.681100,-0.118900,4.9000,2.7500,2.7500,,-7.7500,2.8223,-2777.2200,5603.1220,9454.4530,-2777.2200,5603.1220,9454.4530,-1368.5343,1779.5002,4504.7487,11335.5462,,,
1780407561.200368,session_20260602_093344,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.682600,1.80000,1.682600,-0.117400,4.9000,2.7500,2.7500,,-7.7500,2.9107,-2783.2300,5609.1330,9454.4530,-2783.2300,5609.1330,9454.4530,-1374.5443,1785.5112,4504.7487,11339.9922,,,
