time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,d_target_mm,d_preload_mm,d_actual_mm,d_mm,q_mm,d_error_mm,mark10_pos_mm,t_rel_s,F_N,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,note
1782247046.843189,session_20260623_162301,2,2,2,local_minor_loop_5p1B_H,loading_d_340,loading_dense,disp_path_hold,loading_branch,340,3.4000,4.2000,3.3900,3.3900,,-0.0100,-5.4600,0.0000,12.933400,-688.1440,1839.0590,10057.5200,-261.3960,-105.1009,6720.2711,10247.4089,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782247046.931186,session_20260623_162301,2,2,2,local_minor_loop_5p1B_H,loading_d_340,loading_dense,disp_path_hold,loading_branch,340,3.4000,4.2000,3.3900,3.3900,,-0.0100,-5.4600,0.0534,12.931000,-689.3460,1840.8620,10059.4560,-262.5980,-103.2979,6722.2071,10249.7135,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782247047.019547,session_20260623_162301,2,2,2,local_minor_loop_5p1B_H,loading_d_340,loading_dense,disp_path_hold,loading_branch,340,3.4000,4.2000,3.3900,3.3900,,-0.0100,-5.4600,0.1420,12.928700,-685.1390,1847.4730,10055.5830,-258.3910,-96.6869,6718.3341,10246.8201,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782247047.108236,session_20260623_162301,2,2,2,local_minor_loop_5p1B_H,loading_d_340,loading_dense,disp_path_hold,loading_branch,340,3.4000,4.2000,3.3900,3.3900,,-0.0100,-5.4600,0.2304,12.922600,-688.1440,1842.0640,10055.5830,-261.3960,-102.0959,6718.3341,10246.0476,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782247047.196261,session_20260623_162301,2,2,2,local_minor_loop_5p1B_H,loading_d_340,loading_dense,disp_path_hold,loading_branch,340,3.4000,4.2000,3.3900,3.3900,,-0.0100,-5.4600,0.3188,12.919500,-692.9520,1843.2660,10051.7120,-266.2040,-100.8939,6714.4631,10242.7890,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782247047.284876,session_20260623_162301,2,2,2,local_minor_loop_5p1B_H,loading_d_340,loading_dense,disp_path_hold,loading_branch,340,3.4000,4.2000,3.3900,3.3900,,-0.0100,-5.4600,0.4074,12.916100,-685.1390,1842.0640,10057.5200,-258.3910,-102.0959,6720.2711,10247.7473,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782247047.372908,session_20260623_162301,2,2,2,local_minor_loop_5p1B_H,loading_d_340,loading_dense,disp_path_hold,loading_branch,340,3.4000,4.2000,3.3900,3.3900,,-0.0100,-5.4600,0.4959,12.915000,-687.5430,1845.6700,10048.8150,-260.7950,-98.4899,6711.5661,10240.0145,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782247047.461592,session_20260623_162301,2,2,2,local_minor_loop_5p1B_H,loading_d_340,loading_dense,disp_path_hold,loading_branch,340,3.4000,4.2000,3.3900,3.3900,,-0.0100,-5.4600,0.5840,12.912000,-688.1440,1844.4680,10047.8400,-261.3960,-99.6919,6710.5911,10238.8814,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782247047.550223,session_20260623_162301,2,2,2,local_minor_loop_5p1B_H,loading_d_340,loading_dense,disp_path_hold,loading_branch,340,3.4000,4.2000,3.3900,3.3900,,-0.0100,-5.4600,0.6725,12.910400,-686.3410,1842.0640,10055.5830,-259.5930,-102.0959,6718.3341,10245.9267,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782247047.639070,session_20260623_162301,2,2,2,local_minor_loop_5p1B_H,loading_d_340,loading_dense,disp_path_hold,loading_branch,340,3.4000,4.2000,3.3900,3.3900,,-0.0100,-5.4600,0.7610,12.905600,-688.1440,1847.4730,10051.7120,-261.3960,-96.6869,6714.4631,10243.2228,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
