session_id,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,trial,pair_id,target_label,d_target_mm,d_preload_mm,d_direct_mm,d_return_mm,d_diff_mm,F_direct_N,F_return_N,delta_F_N,Bmag_direct_uT,Bmag_return_uT,delta_Bmag_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,delta_Bvec_uT,slope_Bmag_uT_per_N,same_d_ok,force_split_ok,b_signal_ok,verdict
session_20260612_155336,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,1,340,3.4000,3.6000,3.3900,3.4100,+0.0200,7.495600,6.530500,-0.965100,10647.2094,10825.8365,+178.6271,-1.2020,+149.0460,+107.4470,183.7417,-185.0866,1,1,1,strong
session_20260612_155336,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,1,340,3.4000,3.6000,3.3800,3.4000,+0.0200,7.859900,6.857100,-1.002800,10758.5843,10916.5792,+157.9948,-0.6010,+137.0250,+90.0250,163.9534,-157.5537,1,1,1,strong
session_20260612_155336,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,1,340,3.4000,3.6000,3.3800,3.4000,+0.0200,8.338400,7.295300,-1.043100,10918.7535,11063.2115,+144.4580,-0.6010,+129.2160,+78.4070,151.1449,-138.4891,1,1,1,strong
session_20260612_155336,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,2,340,3.4000,3.7000,3.3900,3.4100,+0.0200,7.494400,6.232200,-1.262200,10619.3957,10808.6700,+189.2743,-4.2070,+192.3200,+81.3120,208.8452,-149.9559,1,1,1,strong
session_20260612_155336,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,2,340,3.4000,3.7000,3.3800,3.4000,+0.0200,7.776200,6.478700,-1.297500,10730.2293,10918.0632,+187.8340,-3.6060,+187.5140,+83.2480,205.1944,-144.7661,1,1,1,strong
session_20260612_155336,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,2,340,3.4000,3.7000,3.3800,3.4000,+0.0200,7.746600,6.455300,-1.291300,10733.1625,10919.1911,+186.0285,-4.8080,+186.9140,+80.3440,203.5070,-144.0630,1,1,1,strong
session_20260612_155336,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,3,340,3.4000,3.8000,3.3800,3.4000,+0.0200,7.721300,6.197600,-1.523700,10740.1750,10943.1166,+202.9416,-6.6110,+230.7860,+65.8250,240.0808,-133.1900,1,1,1,strong
session_20260612_155336,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,3,340,3.4000,3.8000,3.3800,3.4000,+0.0200,7.695000,6.176100,-1.518900,10744.0339,10954.1456,+210.1117,-9.0150,+230.7840,+73.5680,242.3938,-138.3315,1,1,1,strong
session_20260612_155336,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,3,340,3.4000,3.8000,3.3800,3.4000,+0.0200,7.669600,6.155800,-1.513800,10744.0015,10956.4703,+212.4689,-7.2120,+233.1870,+75.5040,245.2122,-140.3547,1,1,1,strong
