time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,d_target_mm,d_preload_mm,d_actual_mm,d_mm,q_mm,d_error_mm,mark10_pos_mm,t_rel_s,F_N,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,note
1781297020.689847,session_20260612_155336,2,2,3,same_d_path_dosage_A,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,3.8000,3.3800,3.3800,,-0.0200,-5.0100,0.0000,7.950600,-386.4420,7142.2800,8012.1350,21.2960,3782.7861,5615.0616,10740.3821,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781297020.778131,session_20260612_155336,2,2,3,same_d_path_dosage_A,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,3.8000,3.3800,3.3800,,-0.0200,-5.0100,0.0587,7.951100,-391.2500,7146.4880,8017.9440,16.4880,3786.9941,5620.8706,10747.6878,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781297020.867506,session_20260612_155336,2,2,3,same_d_path_dosage_A,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,3.8000,3.3800,3.3800,,-0.0200,-5.0100,0.1474,7.947600,-387.0430,7139.8770,8022.7830,20.6950,3780.3831,5625.7096,10746.7527,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781297020.955899,session_20260612_155336,2,2,3,same_d_path_dosage_A,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,3.8000,3.3800,3.3800,,-0.0200,-5.0100,0.2358,7.943700,-391.2500,7141.6790,8020.8480,16.4880,3782.1851,5623.7746,10746.6580,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781297021.043746,session_20260612_155336,2,2,3,same_d_path_dosage_A,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,3.8000,3.3800,3.3800,,-0.0200,-5.0100,0.3245,7.943000,-386.4420,7143.4850,8016.9760,21.2960,3783.9911,5619.9026,10744.7950,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781297021.133510,session_20260612_155336,2,2,3,same_d_path_dosage_A,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,3.8000,3.3800,3.3800,,-0.0200,-5.0100,0.4129,7.942800,-394.2550,7144.0850,8017.9440,13.4830,3784.5911,5620.8706,10746.2000,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781297021.221556,session_20260612_155336,2,2,3,same_d_path_dosage_A,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,3.8000,3.3800,3.3800,,-0.0200,-5.0100,0.5019,7.940400,-390.0480,7146.4880,8010.2000,17.6900,3786.9941,5613.1266,10741.8682,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781297021.310062,session_20260612_155336,2,2,3,same_d_path_dosage_A,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,3.8000,3.3800,3.3800,,-0.0200,-5.0100,0.5903,7.940100,-385.8410,7145.2880,8015.0390,21.8970,3785.7941,5617.9656,10744.5272,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781297021.398959,session_20260612_155336,2,2,3,same_d_path_dosage_A,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,3.8000,3.3800,3.3800,,-0.0200,-5.0100,0.6785,7.937600,-388.8460,7144.6870,8026.6560,18.8920,3785.1931,5629.5826,10752.9047,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781297021.487088,session_20260612_155336,2,2,3,same_d_path_dosage_A,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,3.8000,3.3800,3.3800,,-0.0200,-5.0100,0.7672,7.934700,-389.4470,7139.2770,8021.8160,18.2910,3779.7831,5624.7426,10745.7190,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781297021.575724,session_20260612_155336,2,2,3,same_d_path_dosage_A,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,3.8000,3.3800,3.3800,,-0.0200,-5.0100,0.8556,7.935000,-391.2500,7144.0850,8019.8800,16.4880,3784.5911,5622.8066,10747.5347,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781297021.663956,session_20260612_155336,2,2,3,same_d_path_dosage_A,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,3.8000,3.3800,3.3800,,-0.0200,-5.0100,0.9445,7.934700,-391.8510,7143.4850,8019.8800,15.8870,3783.9911,5622.8066,10747.1578,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
