time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,d_target_mm,d_preload_mm,d_actual_mm,d_mm,q_mm,d_error_mm,mark10_pos_mm,t_rel_s,F_N,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,note
1782321324.343460,session_20260624_122802,5,5,5,local_minor_loop_5p1B_S,loading_d_180,loading_dense,disp_path_hold,loading_branch,180,1.8000,2.6000,1.7800,1.7800,,-0.0200,-3.9100,0.0000,2.507700,-588.3780,1821.6300,6622.0880,-150.2539,-139.0730,3140.0539,6893.2267,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782321324.432176,session_20260624_122802,5,5,5,local_minor_loop_5p1B_S,loading_d_180,loading_dense,disp_path_hold,loading_branch,180,1.8000,2.6000,1.7800,1.7800,,-0.0200,-3.9100,0.0549,2.506600,-590.7820,1824.0340,6621.1190,-152.6579,-136.6690,3139.0849,6893.1372,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782321324.520459,session_20260624_122802,5,5,5,local_minor_loop_5p1B_S,loading_d_180,loading_dense,disp_path_hold,loading_branch,180,1.8000,2.6000,1.7800,1.7800,,-0.0200,-3.9100,0.1432,2.504300,-583.5700,1822.8320,6631.7680,-145.4459,-137.8710,3149.7339,6902.4356,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782321324.609511,session_20260624_122802,5,5,5,local_minor_loop_5p1B_S,loading_d_180,loading_dense,disp_path_hold,loading_branch,180,1.8000,2.6000,1.7800,1.7800,,-0.0200,-3.9100,0.2316,2.506200,-582.3680,1820.4280,6631.7680,-144.2439,-140.2750,3149.7339,6901.6996,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782321324.697840,session_20260624_122802,5,5,5,local_minor_loop_5p1B_S,loading_d_180,loading_dense,disp_path_hold,loading_branch,180,1.8000,2.6000,1.7800,1.7800,,-0.0200,-3.9100,0.3203,2.505500,-589.5810,1818.6250,6623.0550,-151.4569,-142.0780,3141.0209,6893.4650,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782321324.786086,session_20260624_122802,5,5,5,local_minor_loop_5p1B_S,loading_d_180,loading_dense,disp_path_hold,loading_branch,180,1.8000,2.6000,1.7800,1.7800,,-0.0200,-3.9100,0.4088,2.505000,-586.5750,1822.2310,6624.9920,-148.4509,-138.4720,3142.9579,6896.0217,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782321324.874591,session_20260624_122802,5,5,5,local_minor_loop_5p1B_S,loading_d_180,loading_dense,disp_path_hold,loading_branch,180,1.8000,2.6000,1.7800,1.7800,,-0.0200,-3.9100,0.4972,2.505700,-585.3730,1821.6300,6624.9920,-147.2489,-139.0730,3142.9579,6895.7608,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782321324.963566,session_20260624_122802,5,5,5,local_minor_loop_5p1B_S,loading_d_180,loading_dense,disp_path_hold,loading_branch,180,1.8000,2.6000,1.7800,1.7800,,-0.0200,-3.9100,0.5858,2.505200,-582.3680,1819.2260,6626.9280,-144.2439,-141.4770,3144.8939,6896.7319,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782321325.051460,session_20260624_122802,5,5,5,local_minor_loop_5p1B_S,loading_d_180,loading_dense,disp_path_hold,loading_branch,180,1.8000,2.6000,1.7800,1.7800,,-0.0200,-3.9100,0.6742,2.502700,-586.5750,1824.6350,6630.7990,-148.4509,-136.0680,3148.7649,6902.2358,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782321325.140676,session_20260624_122802,5,5,5,local_minor_loop_5p1B_S,loading_d_180,loading_dense,disp_path_hold,loading_branch,180,1.8000,2.6000,1.7800,1.7800,,-0.0200,-3.9100,0.7626,2.502300,-589.5810,1818.6250,6624.9920,-151.4569,-142.0780,3142.9579,6895.3261,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782321325.229050,session_20260624_122802,5,5,5,local_minor_loop_5p1B_S,loading_d_180,loading_dense,disp_path_hold,loading_branch,180,1.8000,2.6000,1.7800,1.7800,,-0.0200,-3.9100,0.8513,2.502500,-585.9740,1822.2310,6629.8320,-147.8499,-138.4720,3147.7979,6900.6205,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782321325.317504,session_20260624_122802,5,5,5,local_minor_loop_5p1B_S,loading_d_180,loading_dense,disp_path_hold,loading_branch,180,1.8000,2.6000,1.7800,1.7800,,-0.0200,-3.9100,0.9397,2.500900,-584.7720,1825.8370,6624.9920,-146.6479,-134.8660,3142.9579,6896.8223,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782321325.405583,session_20260624_122802,5,5,5,local_minor_loop_5p1B_S,loading_d_180,loading_dense,disp_path_hold,loading_branch,180,1.8000,2.6000,1.7800,1.7800,,-0.0200,-3.9100,1.0283,2.501000,-579.9640,1817.4230,6628.8640,-141.8399,-143.2800,3146.8299,6897.9144,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782321325.494658,session_20260624_122802,5,5,5,local_minor_loop_5p1B_S,loading_d_180,loading_dense,disp_path_hold,loading_branch,180,1.8000,2.6000,1.7800,1.7800,,-0.0200,-3.9100,1.1167,2.500400,-587.7770,1822.8320,6624.9920,-149.6529,-137.8710,3142.9579,6896.2829,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782321325.582510,session_20260624_122802,5,5,5,local_minor_loop_5p1B_S,loading_d_180,loading_dense,disp_path_hold,loading_branch,180,1.8000,2.6000,1.7800,1.7800,,-0.0200,-3.9100,1.2054,2.498600,-581.1660,1825.2360,6629.8320,-143.0419,-135.4670,3147.7979,6901.0081,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782321325.671201,session_20260624_122802,5,5,5,local_minor_loop_5p1B_S,loading_d_180,loading_dense,disp_path_hold,loading_branch,180,1.8000,2.6000,1.7800,1.7800,,-0.0200,-3.9100,1.2936,2.498400,-592.5850,1823.4330,6629.8320,-154.4609,-137.2700,3147.7979,6901.5025,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782321325.759994,session_20260624_122802,5,5,5,local_minor_loop_5p1B_S,loading_d_180,loading_dense,disp_path_hold,loading_branch,180,1.8000,2.6000,1.7800,1.7800,,-0.0200,-3.9100,1.3824,2.499400,-588.3780,1821.6300,6620.1520,-150.2539,-139.0730,3138.1179,6891.3668,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782321325.848750,session_20260624_122802,5,5,5,local_minor_loop_5p1B_S,loading_d_180,loading_dense,disp_path_hold,loading_branch,180,1.8000,2.6000,1.7800,1.7800,,-0.0200,-3.9100,1.4707,2.499400,-588.3780,1819.2260,6620.1520,-150.2539,-141.4770,3138.1179,6890.7318,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782321325.937135,session_20260624_122802,5,5,5,local_minor_loop_5p1B_S,loading_d_180,loading_dense,disp_path_hold,loading_branch,180,1.8000,2.6000,1.7800,1.7800,,-0.0200,-3.9100,1.5593,2.496800,-587.7770,1820.4280,6622.0880,-149.6529,-140.2750,3140.0539,6892.8579,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782321326.024860,session_20260624_122802,5,5,5,local_minor_loop_5p1B_S,loading_d_180,loading_dense,disp_path_hold,loading_branch,180,1.8000,2.6000,1.7800,1.7800,,-0.0200,-3.9100,1.6476,2.497000,-589.5810,1827.0390,6622.0880,-151.4569,-133.6640,3140.0539,6894.7608,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782321326.114237,session_20260624_122802,5,5,5,local_minor_loop_5p1B_S,loading_d_180,loading_dense,disp_path_hold,loading_branch,180,1.8000,2.6000,1.7800,1.7800,,-0.0200,-3.9100,1.7364,2.497000,-587.1760,1821.6300,6628.8640,-149.0519,-139.0730,3146.8299,6899.6340,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782321326.202969,session_20260624_122802,5,5,5,local_minor_loop_5p1B_S,loading_d_180,loading_dense,disp_path_hold,loading_branch,180,1.8000,2.6000,1.7800,1.7800,,-0.0200,-3.9100,1.8247,2.495000,-582.9690,1825.2360,6630.7990,-144.8449,-135.4670,3148.7649,6902.0892,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782321326.290810,session_20260624_122802,5,5,5,local_minor_loop_5p1B_S,loading_d_180,loading_dense,disp_path_hold,loading_branch,180,1.8000,2.6000,1.7800,1.7800,,-0.0200,-3.9100,1.9134,2.494900,-587.7770,1821.0290,6622.0880,-149.6529,-139.6740,3140.0539,6893.0166,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782321326.379037,session_20260624_122802,5,5,5,local_minor_loop_5p1B_S,loading_d_180,loading_dense,disp_path_hold,loading_branch,180,1.8000,2.6000,1.7800,1.7800,,-0.0200,-3.9100,2.0017,2.493200,-585.3730,1821.6300,6636.6080,-147.2489,-139.0730,3154.5739,6906.9214,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782321326.466624,session_20260624_122802,5,5,5,local_minor_loop_5p1B_S,loading_d_180,loading_dense,disp_path_hold,loading_branch,180,1.8000,2.6000,1.7800,1.7800,,-0.0200,-3.9100,2.0904,2.493100,-584.1710,1819.8270,6627.8980,-146.0469,-140.8760,3145.8639,6897.9749,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782321326.556618,session_20260624_122802,5,5,5,local_minor_loop_5p1B_S,loading_d_180,loading_dense,disp_path_hold,loading_branch,180,1.8000,2.6000,1.7800,1.7800,,-0.0200,-3.9100,2.1786,2.493500,-583.5700,1824.6350,6627.8980,-145.4459,-136.0680,3145.8639,6899.1941,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782321326.645169,session_20260624_122802,5,5,5,local_minor_loop_5p1B_S,loading_d_180,loading_dense,disp_path_hold,loading_branch,180,1.8000,2.6000,1.7800,1.7800,,-0.0200,-3.9100,2.2673,2.493400,-582.3680,1818.6250,6624.9920,-144.2439,-142.0780,3142.9579,6894.7131,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782321326.733485,session_20260624_122802,5,5,5,local_minor_loop_5p1B_S,loading_d_180,loading_dense,disp_path_hold,loading_branch,180,1.8000,2.6000,1.7800,1.7800,,-0.0200,-3.9100,2.3558,2.492700,-585.9740,1825.8370,6625.9600,-147.8499,-134.8660,3143.9259,6897.8542,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
