session_id,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,trial,pair_id,target_label,F_target_N,F_match_target_N,d_preload_mm,d_preload_extra_mm,F_loading_N,F_unloading_N,delta_F_N,d_loading_mm,d_unloading_mm,delta_d_mm,Bmag_loading_uT,Bmag_unloading_uT,delta_Bmag_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,delta_Bvec_uT,slope_Bmag_uT_per_mm,same_F_ok,disp_split_ok,b_signal_ok,verdict
session_20260609_173301,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,1,170,1.70000,1.585200,1.7900,0.3000,1.585200,1.499200,-0.086000,1.5000,1.6600,+0.1600,6694.2868,6987.3113,+293.0245,-21.0350,+38.7650,+300.5645,303.7832,1831.4032,1,1,1,strong
