session_id,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,trial,pair_id,target_label,F_target_N,F_match_target_N,d_preload_mm,d_preload_extra_mm,F_loading_N,F_unloading_N,delta_F_N,d_loading_mm,d_unloading_mm,delta_d_mm,Bmag_loading_uT,Bmag_unloading_uT,delta_Bmag_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,delta_Bvec_uT,slope_Bmag_uT_per_mm,same_F_ok,disp_split_ok,b_signal_ok,verdict
session_20260610_153403,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,1,150,1.50000,1.408300,1.8700,0.3000,1.408300,1.398600,-0.009700,1.5900,1.7500,+0.1600,6352.2174,6694.1927,+341.9753,+1.2020,+275.8590,+207.1510,344.9800,2137.3456,1,1,1,strong
session_20260610_153403,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,1,150,1.50000,1.440900,1.8700,0.3000,1.440900,1.436700,-0.004200,1.5900,1.7500,+0.1600,6354.5730,6691.8111,+337.2381,+1.8030,+271.0530,+205.2180,339.9815,2107.7380,1,1,1,strong
session_20260610_153403,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,1,150,1.50000,1.426200,1.8500,0.3000,1.426200,1.467850,+0.041650,1.5700,1.7200,+0.1500,6313.0590,6622.7705,+309.7115,+1.2020,+249.4130,+189.7280,313.3768,2064.7433,1,1,1,strong
