time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,target,actual,F_target_N,F_N,F_error_N,d_preload_mm,d_actual_mm,d_mm,q_mm,mark10_pos_mm,t_rel_s,Bx_uT,By_uT,Bz_uT,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,note
1781120771.691847,session_20260610_153403,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,150,1.50000,1.476000,1.50000,1.476000,-0.024000,nan,1.5900,1.5900,,-3.0900,0.0000,-519.8640,5421.0180,3263.1280,-519.8640,5421.0180,3263.1280,-82.8942,1859.3660,1593.5975,6348.6770,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781120771.692849,session_20260610_153403,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,150,1.50000,1.475600,1.50000,1.475600,-0.024400,nan,1.5900,1.5900,,-3.0900,0.0007,-525.8740,5425.2260,3255.3840,-525.8740,5425.2260,3255.3840,-88.9042,1863.5740,1585.8535,6348.7909,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781120771.695266,session_20260610_153403,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,150,1.50000,1.475000,1.50000,1.475000,-0.025000,nan,1.5900,1.5900,,-3.0900,0.0012,-523.4700,5424.0230,3263.1280,-523.4700,5424.0230,3263.1280,-86.5002,1862.3710,1593.5975,6351.5392,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781120771.784024,session_20260610_153403,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,150,1.50000,1.473700,1.50000,1.473700,-0.026300,nan,1.5900,1.5900,,-3.0900,0.0042,-523.4700,5428.8310,3262.1600,-523.4700,5428.8310,3262.1600,-86.5002,1867.1790,1592.6295,6355.1487,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781120771.871968,session_20260610_153403,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,150,1.50000,1.473100,1.50000,1.473100,-0.026900,nan,1.5900,1.5900,,-3.0900,0.0928,-530.0820,5427.0290,3265.0630,-530.0820,5427.0290,3265.0630,-93.1122,1865.3770,1595.5325,6355.6484,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781120771.960754,session_20260610_153403,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,150,1.50000,1.473600,1.50000,1.473600,-0.026400,nan,1.5900,1.5900,,-3.0900,0.1810,-522.8700,5425.8260,3266.0320,-522.8700,5425.8260,3266.0320,-85.9002,1864.1740,1596.5015,6354.5217,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781120772.049323,session_20260610_153403,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,150,1.50000,1.474300,1.50000,1.474300,-0.025700,nan,1.5900,1.5900,,-3.0900,0.2693,-519.8640,5425.2260,3270.8720,-519.8640,5425.2260,3270.8720,-82.8942,1863.5740,1601.3415,6356.2520,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781120772.137180,session_20260610_153403,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,150,1.50000,1.474000,1.50000,1.474000,-0.026000,nan,1.5900,1.5900,,-3.0900,0.3578,-528.2780,5426.4260,3264.0960,-528.2780,5426.4260,3264.0960,-91.3082,1864.7740,1594.5655,6354.4866,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781120772.225329,session_20260610_153403,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,150,1.50000,1.473400,1.50000,1.473400,-0.026600,nan,1.5900,1.5900,,-3.0900,0.4460,-523.4700,5426.4260,3262.1600,-523.4700,5426.4260,3262.1600,-86.5002,1864.7740,1592.6295,6353.0944,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781120772.313966,session_20260610_153403,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,150,1.50000,1.471800,1.50000,1.471800,-0.028200,nan,1.5900,1.5900,,-3.0900,0.5342,-522.2680,5425.2260,3269.9040,-522.2680,5425.2260,3269.9040,-85.2982,1863.5740,1600.3735,6355.9510,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
