time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,d_target_mm,d_preload_mm,d_actual_mm,d_mm,q_mm,d_error_mm,mark10_pos_mm,t_rel_s,F_N,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,note
1782337551.125882,session_20260624_173531,2,2,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,180,1.8000,2.6000,1.7800,1.7800,,-0.0200,-3.9100,0.0000,2.521900,-582.9690,1815.6200,6580.4630,-138.3340,-133.1215,3034.4619,6851.1913,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782337551.214484,session_20260624_173531,2,2,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,180,1.8000,2.6000,1.7800,1.7800,,-0.0200,-3.9100,0.0538,2.522400,-584.7720,1815.0190,6582.4000,-140.1370,-133.7225,3036.3989,6853.0462,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782337551.303113,session_20260624_173531,2,2,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,180,1.8000,2.6000,1.7800,1.7800,,-0.0200,-3.9100,0.1420,2.520200,-585.9740,1817.4230,6582.4000,-141.3390,-131.3185,3036.3989,6853.7859,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782337551.391986,session_20260624_173531,2,2,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,180,1.8000,2.6000,1.7800,1.7800,,-0.0200,-3.9100,0.2305,2.520100,-584.7720,1815.0190,6581.4320,-140.1370,-133.7225,3035.4309,6852.1164,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782337551.479945,session_20260624_173531,2,2,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,180,1.8000,2.6000,1.7800,1.7800,,-0.0200,-3.9100,0.3190,2.519600,-581.1660,1817.4230,6579.4960,-136.5310,-131.3185,3033.4949,6850.5874,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782337551.568723,session_20260624_173531,2,2,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,180,1.8000,2.6000,1.7800,1.7800,,-0.0200,-3.9100,0.4073,2.517800,-582.3680,1810.8120,6582.4000,-137.7330,-137.9295,3036.3989,6851.7284,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782337551.656911,session_20260624_173531,2,2,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,180,1.8000,2.6000,1.7800,1.7800,,-0.0200,-3.9100,0.4959,2.517500,-584.7720,1815.0190,6581.4320,-140.1370,-133.7225,3035.4309,6852.1164,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782337551.745303,session_20260624_173531,2,2,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,180,1.8000,2.6000,1.7800,1.7800,,-0.0200,-3.9100,0.5841,2.517700,-588.3780,1813.8170,6580.4630,-143.7430,-134.9245,3034.4619,6851.1761,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782337551.833497,session_20260624_173531,2,2,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,180,1.8000,2.6000,1.7800,1.7800,,-0.0200,-3.9100,0.6728,2.517800,-585.3730,1818.0240,6571.7520,-140.7380,-130.7175,3025.7509,6843.6684,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782337551.922720,session_20260624_173531,2,2,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,180,1.8000,2.6000,1.7800,1.7800,,-0.0200,-3.9100,0.7611,2.518400,-588.9790,1810.8120,6572.7190,-144.3440,-137.9295,3026.7179,6842.9943,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
