session_id,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,trial,pair_id,target_label,d_target_mm,d_preload_mm,d_direct_mm,d_return_mm,d_diff_mm,F_direct_N,F_return_N,delta_F_N,Bmag_direct_uT,Bmag_return_uT,delta_Bmag_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,delta_Bvec_uT,slope_Bmag_uT_per_N,same_d_ok,force_split_ok,b_signal_ok,verdict
session_20260624_173531,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,1,180,1.8000,2.6000,1.7800,1.7800,+0.0000,2.335300,1.645700,-0.689600,6777.0537,6847.7512,+70.6975,+0.6010,+45.3755,+60.0160,75.2411,-102.5195,1,1,1,strong
session_20260624_173531,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,1,180,1.8000,2.6000,1.7800,1.7800,+0.0000,2.441400,1.736850,-0.704550,6851.4476,6919.1248,+67.6772,+0.6010,+48.0800,+57.1130,74.6588,-96.0574,1,1,1,strong
session_20260624_173531,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,1,180,1.8000,2.6000,1.7800,1.7800,+0.0000,2.387650,1.701650,-0.686000,6813.6101,6880.9585,+67.3484,+1.2020,+45.6760,+57.1120,73.1404,-98.1755,1,1,1,strong
session_20260624_173531,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,2,200,2.0000,2.6000,1.9800,2.0000,+0.0200,2.936200,2.204100,-0.732100,7172.6875,7275.5842,+102.8967,+0.0000,+42.0700,+95.8320,104.6597,-140.5501,1,1,1,strong
