time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,target,actual,F_target_N,F_N,F_error_N,d_preload_mm,d_actual_mm,d_mm,q_mm,mark10_pos_mm,t_rel_s,Bx_uT,By_uT,Bz_uT,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,note
1780409773.880807,session_20260602_095059,2,2,2,Jplus,loading_target,holding,same_force_path_pair,direct_loading,220,2.20000,2.080200,2.20000,2.080200,-0.119800,nan,4.1300,4.1300,,-7.9600,0.0000,-3283.8630,9972.3890,8237.6800,-3283.8630,9972.3890,8237.6800,-1775.3500,4752.2142,4224.9431,13345.0991,,,
1780409773.880807,session_20260602_095059,2,2,2,Jplus,loading_target,holding,same_force_path_pair,direct_loading,220,2.20000,2.079900,2.20000,2.079900,-0.120100,nan,4.1300,4.1300,,-7.9600,0.0005,-3283.2610,9974.1920,8231.8740,-3283.2610,9974.1920,8231.8740,-1774.7480,4754.0172,4219.1371,13342.7156,,,
1780409773.881819,session_20260602_095059,2,2,2,Jplus,loading_target,holding,same_force_path_pair,direct_loading,220,2.20000,2.079700,2.20000,2.079700,-0.120300,nan,4.1300,4.1300,,-7.9600,0.0008,-3282.6610,9973.5940,8234.7750,-3282.6610,9973.5940,8234.7750,-1774.1480,4753.4192,4222.0381,13343.9110,,,
1780409773.969326,session_20260602_095059,2,2,2,Jplus,loading_target,holding,same_force_path_pair,direct_loading,220,2.20000,2.079200,2.20000,2.079200,-0.120800,nan,4.1300,4.1300,,-7.9600,0.0011,-3283.2610,9980.8050,8228.9680,-3283.2610,9980.8050,8228.9680,-1774.7480,4760.6302,4216.2311,13345.8677,,,
1780409774.057081,session_20260602_095059,2,2,2,Jplus,loading_target,holding,same_force_path_pair,direct_loading,220,2.20000,2.077500,2.20000,2.077500,-0.122500,nan,4.1300,4.1300,,-7.9600,0.0889,-3282.6610,9979.6050,8232.8420,-3282.6610,9979.6050,8232.8420,-1774.1480,4759.4302,4220.1051,13347.2119,,,
1780409774.145677,session_20260602_095059,2,2,2,Jplus,loading_target,holding,same_force_path_pair,direct_loading,220,2.20000,2.077600,2.20000,2.077600,-0.122400,nan,4.1300,4.1300,,-7.9600,0.1771,-3277.8520,9977.7970,8234.7750,-3277.8520,9977.7970,8234.7750,-1769.3390,4757.6222,4222.0381,13345.8707,,,
1780409774.233122,session_20260602_095059,2,2,2,Jplus,loading_target,holding,same_force_path_pair,direct_loading,220,2.20000,2.076500,2.20000,2.076500,-0.123500,nan,4.1300,4.1300,,-7.9600,0.2654,-3282.6610,9979.0020,8228.9680,-3282.6610,9979.0020,8228.9680,-1774.1480,4758.8272,4216.2311,13344.3718,,,
1780409774.322693,session_20260602_095059,2,2,2,Jplus,loading_target,holding,same_force_path_pair,direct_loading,220,2.20000,2.078400,2.20000,2.078400,-0.121600,nan,4.1300,4.1300,,-7.9600,0.3532,-3282.0590,9977.1990,8230.9040,-3282.0590,9977.1990,8230.9040,-1773.5460,4757.0242,4218.1671,13344.0695,,,
1780409774.410162,session_20260602_095059,2,2,2,Jplus,loading_target,holding,same_force_path_pair,direct_loading,220,2.20000,2.078900,2.20000,2.078900,-0.121100,nan,4.1300,4.1300,,-7.9600,0.4418,-3283.2610,9971.7910,8233.8100,-3283.2610,9971.7910,8233.8100,-1774.7480,4751.6162,4221.0731,13342.1155,,,
1780409774.498295,session_20260602_095059,2,2,2,Jplus,loading_target,holding,same_force_path_pair,direct_loading,220,2.20000,2.077700,2.20000,2.077700,-0.122300,nan,4.1300,4.1300,,-7.9600,0.5297,-3279.0540,9978.4000,8230.9040,-3279.0540,9978.4000,8230.9040,-1770.5410,4758.2252,4218.1671,13344.2288,,,
1780409774.586369,session_20260602_095059,2,2,2,Jplus,loading_target,holding,same_force_path_pair,direct_loading,220,2.20000,2.077800,2.20000,2.077800,-0.122200,nan,4.1300,4.1300,,-7.9600,0.6178,-3282.0590,9974.7990,8234.7750,-3282.0590,9974.7990,8234.7750,-1773.5460,4754.6242,4222.0381,13344.6636,,,
1780409774.675756,session_20260602_095059,2,2,2,Jplus,loading_target,holding,same_force_path_pair,direct_loading,220,2.20000,2.078300,2.20000,2.078300,-0.121700,nan,4.1300,4.1300,,-7.9600,0.7060,-3280.2570,9978.4000,8234.7750,-3280.2570,9978.4000,8234.7750,-1771.7440,4758.2252,4222.0381,13346.9124,,,
1780409774.762629,session_20260602_095059,2,2,2,Jplus,loading_target,holding,same_force_path_pair,direct_loading,220,2.20000,2.077100,2.20000,2.077100,-0.122900,nan,4.1300,4.1300,,-7.9600,0.7949,-3279.0540,9973.5940,8232.8420,-3279.0540,9973.5940,8232.8420,-1770.5410,4753.4192,4220.1051,13341.8312,,,
1780409774.850789,session_20260602_095059,2,2,2,Jplus,loading_target,holding,same_force_path_pair,direct_loading,220,2.20000,2.076600,2.20000,2.076600,-0.123400,nan,4.1300,4.1300,,-7.9600,0.8821,-3279.6560,9972.9910,8228.0000,-3279.6560,9972.9910,8228.0000,-1771.1430,4752.8162,4215.2631,13338.5410,,,
1780409774.942160,session_20260602_095059,2,2,2,Jplus,loading_target,holding,same_force_path_pair,direct_loading,220,2.20000,2.076300,2.20000,2.076300,-0.123700,nan,4.1300,4.1300,,-7.9600,0.9703,-3288.0700,9976.5970,8236.7120,-3288.0700,9976.5970,8236.7120,-1779.5570,4756.4222,4223.9751,13348.6822,,,
1780409775.026909,session_20260602_095059,2,2,2,Jplus,loading_target,holding,same_force_path_pair,direct_loading,220,2.20000,2.077100,2.20000,2.077100,-0.122900,nan,4.1300,4.1300,,-7.9600,1.0619,-3285.6660,9975.9990,8234.7750,-3285.6660,9975.9990,8234.7750,-1777.1530,4755.8242,4222.0381,13346.4481,,,
1780409775.115438,session_20260602_095059,2,2,2,Jplus,loading_target,holding,same_force_path_pair,direct_loading,220,2.20000,2.076300,2.20000,2.076300,-0.123700,nan,4.1300,4.1300,,-7.9600,1.1468,-3285.0650,9979.0020,8230.9040,-3285.0650,9979.0020,8230.9040,-1776.5520,4758.8272,4218.1671,13346.1573,,,
1780409775.203080,session_20260602_095059,2,2,2,Jplus,loading_target,holding,same_force_path_pair,direct_loading,220,2.20000,2.074900,2.20000,2.074900,-0.125100,nan,4.1300,4.1300,,-7.9600,1.2350,-3283.8630,9972.9910,8234.7750,-3283.8630,9972.9910,8234.7750,-1775.3500,4752.8162,4222.0381,13343.7560,,,
