time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,d_target_mm,d_preload_mm,d_actual_mm,d_mm,q_mm,d_error_mm,mark10_pos_mm,t_rel_s,F_N,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,note
1782307341.429337,session_20260624_090338,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,4.2000,3.3800,3.3800,,-0.0200,-5.5100,0.0000,13.344500,-705.5730,1910.5780,10306.2980,-258.5610,-62.5425,6716.6316,10505.6137,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782307341.518284,session_20260624_090338,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,4.2000,3.3800,3.3800,,-0.0200,-5.5100,0.0609,13.342100,-705.5730,1915.3860,10301.4560,-258.5610,-57.7345,6711.7896,10501.7395,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782307341.606770,session_20260624_090338,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,4.2000,3.3800,3.3800,,-0.0200,-5.5100,0.1495,13.340500,-712.1840,1916.5880,10298.5540,-265.1720,-56.5325,6708.8876,10499.5586,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782307341.694446,session_20260624_090338,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,4.2000,3.3800,3.3800,,-0.0200,-5.5100,0.2379,13.338100,-707.9770,1915.3860,10311.1410,-260.9650,-57.7345,6721.4746,10511.4016,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782307341.783080,session_20260624_090338,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,4.2000,3.3800,3.3800,,-0.0200,-5.5100,0.3265,13.336200,-706.1740,1916.5880,10301.4560,-259.1620,-56.5325,6711.7896,10501.9992,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782307341.871950,session_20260624_090338,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,4.2000,3.3800,3.3800,,-0.0200,-5.5100,0.4149,13.333700,-706.7750,1920.7950,10302.4210,-259.7630,-52.3255,6712.7546,10503.7547,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782307341.960077,session_20260624_090338,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,4.2000,3.3800,3.3800,,-0.0200,-5.5100,0.5036,13.331900,-711.5830,1911.7800,10309.2000,-264.5710,-61.3405,6719.5336,10509.0845,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782307342.049032,session_20260624_090338,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,4.2000,3.3800,3.3800,,-0.0200,-5.5100,0.5919,13.328600,-705.5730,1918.3910,10295.6480,-258.5610,-54.7295,6705.9816,10496.5911,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782307342.136902,session_20260624_090338,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,4.2000,3.3800,3.3800,,-0.0200,-5.5100,0.6805,13.325800,-707.3760,1915.3860,10306.2980,-260.3640,-57.7345,6716.6316,10506.6104,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782307342.226649,session_20260624_090338,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,4.2000,3.3800,3.3800,,-0.0200,-5.5100,0.7689,13.323600,-702.5680,1914.1840,10305.3280,-255.5560,-58.9365,6715.6616,10505.1172,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782307342.313946,session_20260624_090338,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,4.2000,3.3800,3.3800,,-0.0200,-5.5100,0.8578,13.320300,-706.7750,1911.1790,10310.1700,-259.7630,-61.9415,6720.5036,10509.6023,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782307342.403147,session_20260624_090338,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,4.2000,3.3800,3.3800,,-0.0200,-5.5100,0.9459,13.317900,-707.9770,1913.5830,10303.3910,-260.9650,-59.5375,6713.7246,10503.4707,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782307342.491532,session_20260624_090338,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,4.2000,3.3800,3.3800,,-0.0200,-5.5100,1.0346,13.318100,-705.5730,1915.9870,10301.4560,-258.5610,-57.1335,6711.7896,10501.8491,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782307342.579904,session_20260624_090338,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,4.2000,3.3800,3.3800,,-0.0200,-5.5100,1.1229,13.315700,-706.1740,1912.3810,10306.2980,-259.1620,-60.7395,6716.6316,10505.9822,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782307342.668719,session_20260624_090338,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,4.2000,3.3800,3.3800,,-0.0200,-5.5100,1.2115,13.313700,-707.3760,1910.5780,10309.2000,-260.3640,-62.5425,6719.5336,10508.5819,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782307342.756752,session_20260624_090338,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,4.2000,3.3800,3.3800,,-0.0200,-5.5100,1.2999,13.308900,-704.3720,1910.5780,10315.0080,-257.3600,-62.5425,6725.3416,10514.0781,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782307342.845271,session_20260624_090338,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,4.2000,3.3800,3.3800,,-0.0200,-5.5100,1.3886,13.304600,-704.3720,1914.1840,10310.1700,-257.3600,-58.9365,6720.5036,10509.9879,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782307342.934051,session_20260624_090338,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,4.2000,3.3800,3.3800,,-0.0200,-5.5100,1.4770,13.305200,-704.9720,1912.3810,10309.2000,-257.9600,-60.7395,6719.5336,10508.7483,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782307343.021997,session_20260624_090338,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,4.2000,3.3800,3.3800,,-0.0200,-5.5100,1.5656,13.303000,-709.1790,1912.3810,10306.2980,-262.1670,-60.7395,6716.6316,10506.1846,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782307343.110899,session_20260624_090338,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,4.2000,3.3800,3.3800,,-0.0200,-5.5100,1.6539,13.299900,-702.5680,1911.1790,10306.2980,-255.5560,-61.9415,6716.6316,10505.5217,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782307343.199487,session_20260624_090338,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,4.2000,3.3800,3.3800,,-0.0200,-5.5100,1.7426,13.297500,-707.9770,1915.3860,10299.5200,-260.9650,-57.7345,6709.8536,10500.0022,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782307343.288318,session_20260624_090338,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,4.2000,3.3800,3.3800,,-0.0200,-5.5100,1.8310,13.296400,-708.5780,1911.7800,10303.3910,-261.5660,-61.3405,6713.7246,10503.1829,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782307343.376336,session_20260624_090338,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,4.2000,3.3800,3.3800,,-0.0200,-5.5100,1.9197,13.296800,-701.9670,1921.3960,10309.2000,-254.9550,-51.7245,6719.5336,10510.1915,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782307343.465430,session_20260624_090338,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,4.2000,3.3800,3.3800,,-0.0200,-5.5100,2.0081,13.293500,-710.3810,1912.9820,10297.5830,-263.3690,-60.1385,6707.9166,10497.8263,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782307343.553589,session_20260624_090338,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,4.2000,3.3800,3.3800,,-0.0200,-5.5100,2.0967,13.290700,-707.9770,1914.7850,10305.3280,-260.9650,-58.3355,6715.6616,10505.5899,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782307343.642206,session_20260624_090338,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,4.2000,3.3800,3.3800,,-0.0200,-5.5100,2.1852,13.288900,-714.5880,1915.9870,10302.4210,-267.5760,-57.1335,6712.7546,10503.4052,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782307343.730211,session_20260624_090338,3,3,1,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,340,3.4000,4.2000,3.3800,3.3800,,-0.0200,-5.5100,2.2737,13.287300,-709.1790,1914.7850,10296.6130,-262.1670,-58.3355,6706.9466,10497.1223,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
