Bx_uT,By_uT,Bz_uT
-3.966449999999999818e+03,-4.741649999999999636e+03,6.269494999999999891e+03
-3.966000000000000000e+03,-4.740297999999999774e+03,6.261992000000000189e+03
-3.965550000000000182e+03,-4.740297999999999774e+03,6.272640000000000327e+03
-3.966300000000000182e+03,-4.740297999999999774e+03,6.259329999999999927e+03
-3.967648999999999887e+03,-4.741798999999999978e+03,6.265863999999999578e+03
-3.966300000000000182e+03,-4.740297999999999774e+03,6.264655999999999949e+03
-3.966000000000000000e+03,-4.741199999999999818e+03,6.261751000000000204e+03
-3.967199999999999818e+03,-4.740000000000000000e+03,6.261023000000000138e+03
-3.966449999999999818e+03,-4.739399999999999636e+03,6.259573000000000320e+03
-3.966449999999999818e+03,-4.740297999999999774e+03,6.277479999999999563e+03
-3.967050000000000182e+03,-4.741350999999999658e+03,6.270944000000000415e+03
-3.966898999999999887e+03,-4.741501000000000204e+03,6.276997000000000298e+03
-3.967648999999999887e+03,-4.740751000000000204e+03,6.271429000000000087e+03
-3.965550000000000182e+03,-4.741350999999999658e+03,6.282561999999999898e+03
-3.966000000000000000e+03,-4.741951000000000022e+03,6.264170000000000073e+03
-3.964800000000000182e+03,-4.743150999999999840e+03,6.278204999999999927e+03
-3.966300000000000182e+03,-4.743297999999999774e+03,6.268282000000000153e+03
-3.967500000000000000e+03,-4.737751000000000204e+03,6.263927999999999884e+03
-3.964949999999999818e+03,-4.741951000000000022e+03,6.272399000000000342e+03
-3.968250000000000000e+03,-4.743751000000000204e+03,6.256184000000000196e+03
-3.966000000000000000e+03,-4.741649999999999636e+03,6.262719000000000051e+03
-3.967500000000000000e+03,-4.860600000000000364e+03,6.282319999999999709e+03
-4.352399999999999636e+03,3.769500000000000000e+03,6.251344000000000051e+03
-4.866297999999999774e+03,2.624550000000000182e+03,6.262234000000000378e+03
4.415701000000000022e+03,1.646400000000000091e+03,6.245295000000000073e+03
3.981599999999999909e+03,9.752999999999999545e+02,6.246746000000000095e+03
3.917699999999999818e+03,9.511499999999999773e+02,6.256911000000000058e+03
3.922648999999999887e+03,9.540000000000000000e+02,6.253279999999999745e+03
3.913349999999999909e+03,9.512999999999999545e+02,6.241905999999999949e+03
3.918750000000000000e+03,9.518999999999999773e+02,6.253765000000000327e+03
3.916050000000000182e+03,9.520499999999999545e+02,6.237065999999999804e+03
3.915750000000000000e+03,9.542999999999999545e+02,6.247712000000000444e+03
3.917099999999999909e+03,9.526499999999999773e+02,6.251828999999999724e+03
3.916199999999999818e+03,9.533999999999999773e+02,6.255216000000000349e+03
3.915449999999999818e+03,9.527999999999999545e+02,6.253279999999999745e+03
3.916500000000000000e+03,9.525000000000000000e+02,6.250858000000000175e+03
3.915898999999999887e+03,9.526499999999999773e+02,6.243600000000000364e+03
3.915599999999999909e+03,9.533999999999999773e+02,6.243600000000000364e+03
3.916800000000000182e+03,9.529500000000000455e+02,6.242149000000000342e+03
3.917250000000000000e+03,9.525000000000000000e+02,6.246746000000000095e+03
3.916949999999999818e+03,9.525000000000000000e+02,6.239728000000000065e+03
3.916050000000000182e+03,9.526499999999999773e+02,6.241663999999999760e+03
3.916050000000000182e+03,9.522000000000000455e+02,6.259329999999999927e+03
3.915599999999999909e+03,9.523490000000000464e+02,6.253765000000000327e+03
3.916500000000000000e+03,9.525000000000000000e+02,6.258118999999999687e+03
3.915898999999999887e+03,9.523490000000000464e+02,6.246020999999999731e+03
3.915300000000000182e+03,9.529500000000000455e+02,6.245536000000000058e+03
3.915750000000000000e+03,9.523490000000000464e+02,6.236582999999999629e+03
3.916349999999999909e+03,9.517500000000000000e+02,6.249893000000000029e+03
3.916500000000000000e+03,9.533999999999999773e+02,6.239244999999999891e+03
3.915750000000000000e+03,9.527999999999999545e+02,6.247230999999999767e+03
3.916199999999999818e+03,9.526499999999999773e+02,6.249408000000000357e+03
3.916050000000000182e+03,9.522000000000000455e+02,6.244569999999999709e+03
3.915898999999999887e+03,9.527999999999999545e+02,6.252311999999999898e+03
3.916349999999999909e+03,9.523490000000000464e+02,6.238760000000000218e+03
3.915599999999999909e+03,9.525000000000000000e+02,6.254734999999999673e+03
3.915898999999999887e+03,9.517500000000000000e+02,6.258846999999999753e+03
3.915750000000000000e+03,9.520499999999999545e+02,6.247470999999999549e+03
3.915750000000000000e+03,9.518999999999999773e+02,6.254489999999999782e+03
3.915000000000000000e+03,9.522000000000000455e+02,6.257634000000000015e+03
3.915000000000000000e+03,9.520499999999999545e+02,6.249893000000000029e+03
3.915148999999999887e+03,9.518999999999999773e+02,6.254734999999999673e+03
3.914699999999999818e+03,9.530990000000000464e+02,6.255457999999999629e+03
3.915148999999999887e+03,9.523490000000000464e+02,6.250132999999999811e+03
3.916949999999999818e+03,9.517500000000000000e+02,6.254006999999999607e+03
3.915898999999999887e+03,9.529500000000000455e+02,6.258118999999999687e+03
3.916648999999999887e+03,9.526499999999999773e+02,6.270461000000000240e+03
3.916349999999999909e+03,9.527999999999999545e+02,6.254972999999999956e+03
3.915300000000000182e+03,9.515990000000000464e+02,6.255701000000000022e+03
3.915898999999999887e+03,9.522000000000000455e+02,6.239967999999999847e+03
3.915898999999999887e+03,9.522000000000000455e+02,6.254972999999999956e+03
3.915599999999999909e+03,9.518999999999999773e+02,6.250858000000000175e+03
3.915300000000000182e+03,9.517500000000000000e+02,6.249167000000000371e+03
3.915750000000000000e+03,9.526499999999999773e+02,6.239244999999999891e+03
3.915300000000000182e+03,9.520499999999999545e+02,6.248681999999999789e+03
3.915750000000000000e+03,9.520499999999999545e+02,6.261992000000000189e+03
3.915000000000000000e+03,9.515990000000000464e+02,6.248925000000000182e+03
3.915148999999999887e+03,9.522000000000000455e+02,6.245778000000000247e+03
3.916500000000000000e+03,9.523490000000000464e+02,6.251100999999999658e+03
3.915599999999999909e+03,9.522000000000000455e+02,6.255216000000000349e+03
3.915449999999999818e+03,9.520499999999999545e+02,6.251586000000000240e+03
3.916199999999999818e+03,9.517500000000000000e+02,6.239728000000000065e+03
3.915148999999999887e+03,9.522000000000000455e+02,6.249893000000000029e+03
3.915750000000000000e+03,9.527999999999999545e+02,6.250132999999999811e+03
3.915000000000000000e+03,9.526499999999999773e+02,6.254489999999999782e+03
3.916949999999999818e+03,9.522000000000000455e+02,6.252796999999999571e+03
3.916050000000000182e+03,9.533999999999999773e+02,6.241177999999999884e+03
3.916050000000000182e+03,9.512999999999999545e+02,6.259087999999999738e+03
3.916050000000000182e+03,9.525000000000000000e+02,6.248925000000000182e+03
