Bx_uT,By_uT,Bz_uT
3.791099999999999909e+03,3.894898999999999887e+03,6.302407000000000153e+03
3.794099999999999909e+03,3.896398999999999887e+03,6.307005000000000109e+03
3.800550000000000182e+03,3.899398999999999887e+03,6.293935999999999694e+03
3.796199999999999818e+03,3.896699999999999818e+03,6.305793999999999869e+03
3.791849999999999909e+03,3.898349999999999909e+03,6.300469000000000051e+03
3.791250000000000000e+03,3.897898999999999887e+03,6.303375000000000000e+03
3.793050000000000182e+03,3.897449999999999818e+03,6.294905999999999949e+03
3.791099999999999909e+03,3.902550000000000182e+03,6.288854999999999563e+03
3.787648999999999887e+03,3.897599999999999909e+03,6.289823000000000320e+03
3.796500000000000000e+03,3.900898999999999887e+03,6.299985999999999876e+03
3.787199999999999818e+03,3.889949999999999818e+03,6.281109000000000378e+03
3.788699999999999818e+03,3.892050000000000182e+03,6.288127000000000407e+03
3.796050000000000182e+03,3.902099999999999909e+03,6.316199999999999818e+03
3.793800000000000182e+03,3.900750000000000000e+03,6.307005000000000109e+03
3.796500000000000000e+03,3.904199999999999818e+03,6.308212999999999738e+03
3.795300000000000182e+03,3.899699999999999818e+03,6.305551999999999680e+03
3.790199999999999818e+03,3.902099999999999909e+03,6.309182999999999993e+03
3.792300000000000182e+03,3.899550000000000182e+03,6.292967999999999847e+03
3.789449999999999818e+03,3.900148999999999887e+03,6.291514000000000124e+03
3.790500000000000000e+03,3.897898999999999887e+03,6.293935999999999694e+03
3.785849999999999909e+03,3.898349999999999909e+03,6.299018000000000029e+03
3.785398999999999887e+03,3.892648999999999887e+03,6.303375000000000000e+03
3.784050000000000182e+03,3.894148999999999887e+03,6.297082000000000335e+03
3.791250000000000000e+03,3.898949999999999818e+03,6.312569999999999709e+03
3.792449999999999818e+03,3.900148999999999887e+03,6.307005000000000109e+03
3.797250000000000000e+03,3.901800000000000182e+03,6.307970000000000255e+03
3.797099999999999909e+03,3.900000000000000000e+03,6.302890000000000327e+03
3.798449999999999818e+03,3.893099999999999909e+03,6.292484999999999673e+03
3.789300000000000182e+03,3.898199999999999818e+03,6.300469000000000051e+03
3.786599999999999909e+03,3.897898999999999887e+03,6.300229000000000269e+03
3.792449999999999818e+03,3.901050000000000182e+03,6.309908999999999651e+03
3.797699999999999818e+03,3.891599999999999909e+03,6.296599000000000160e+03
3.785699999999999818e+03,3.896550000000000182e+03,6.295872000000000298e+03
3.788699999999999818e+03,3.894000000000000000e+03,6.299018000000000029e+03
3.786750000000000000e+03,3.890849999999999909e+03,6.288127000000000407e+03
3.795148999999999887e+03,3.895199999999999818e+03,6.291271999999999935e+03
3.790050000000000182e+03,3.900449999999999818e+03,6.304342999999999847e+03
3.789300000000000182e+03,3.900599999999999909e+03,6.301679000000000087e+03
3.791849999999999909e+03,3.893849999999999909e+03,6.296356999999999971e+03
3.789599999999999909e+03,3.893550000000000182e+03,6.291514000000000124e+03
3.791550000000000182e+03,3.900000000000000000e+03,6.303132999999999811e+03
3.783599999999999909e+03,3.891750000000000000e+03,6.292242000000000189e+03
3.787648999999999887e+03,3.895199999999999818e+03,6.292726999999999862e+03
3.793800000000000182e+03,3.897000000000000000e+03,6.304583999999999833e+03
3.790349999999999909e+03,3.897300000000000182e+03,6.306037000000000262e+03
3.791699999999999818e+03,3.901199999999999818e+03,6.297567000000000007e+03
3.791550000000000182e+03,3.897148999999999887e+03,6.301679000000000087e+03
3.790349999999999909e+03,3.897750000000000000e+03,6.304100999999999658e+03
3.788250000000000000e+03,3.897599999999999909e+03,6.303375000000000000e+03
3.795000000000000000e+03,3.895500000000000000e+03,6.288854999999999563e+03
3.787349999999999909e+03,3.893250000000000000e+03,6.292484999999999673e+03
3.789300000000000182e+03,3.895800000000000182e+03,6.294662999999999556e+03
3.784648999999999887e+03,3.894599999999999909e+03,6.305551999999999680e+03
3.788849999999999909e+03,3.893250000000000000e+03,6.291759000000000015e+03
3.789300000000000182e+03,3.897599999999999909e+03,6.302648000000000138e+03
3.783449999999999818e+03,3.888599999999999909e+03,6.290064000000000306e+03
3.786300000000000182e+03,3.892500000000000000e+03,6.295149000000000342e+03
3.793800000000000182e+03,3.899398999999999887e+03,6.308454999999999927e+03
3.790199999999999818e+03,3.884849999999999909e+03,6.289823000000000320e+03
3.788099999999999909e+03,3.897750000000000000e+03,6.293694999999999709e+03
3.784050000000000182e+03,3.893250000000000000e+03,6.299261000000000422e+03
3.783300000000000182e+03,3.887250000000000000e+03,6.279175000000000182e+03
3.788099999999999909e+03,3.897898999999999887e+03,6.298047999999999774e+03
3.790349999999999909e+03,3.894449999999999818e+03,6.298047999999999774e+03
3.793199999999999818e+03,3.902550000000000182e+03,6.299743999999999687e+03
3.789898999999999887e+03,3.897000000000000000e+03,6.291759000000000015e+03
3.789599999999999909e+03,3.895800000000000182e+03,6.300469000000000051e+03
3.792000000000000000e+03,3.904500000000000000e+03,6.292726999999999862e+03
3.789750000000000000e+03,3.895050000000000182e+03,6.303615999999999985e+03
3.787199999999999818e+03,3.897898999999999887e+03,6.302164999999999964e+03
3.792898999999999887e+03,3.900000000000000000e+03,6.292000000000000000e+03
3.787199999999999818e+03,3.893250000000000000e+03,6.287402000000000044e+03
3.792000000000000000e+03,3.891300000000000182e+03,6.294421000000000276e+03
3.791099999999999909e+03,3.894750000000000000e+03,6.299502999999999702e+03
3.786599999999999909e+03,3.895199999999999818e+03,6.292242000000000189e+03
3.790800000000000182e+03,3.897148999999999887e+03,6.301194000000000415e+03
