Bx_uT,By_uT,Bz_uT
3.914849999999999909e+03,9.510000000000000000e+02,6.248681999999999789e+03
3.914849999999999909e+03,9.510000000000000000e+02,6.251586000000000240e+03
3.914849999999999909e+03,9.505499999999999545e+02,6.267317000000000007e+03
3.914849999999999909e+03,9.503999999999999773e+02,6.247230999999999767e+03
3.915148999999999887e+03,9.514500000000000455e+02,6.252070999999999913e+03
3.914849999999999909e+03,9.508490000000000464e+02,6.240935999999999694e+03
3.915300000000000182e+03,9.515990000000000464e+02,6.262234000000000378e+03
3.915449999999999818e+03,9.511499999999999773e+02,6.247230999999999767e+03
3.915000000000000000e+03,9.518999999999999773e+02,6.254489999999999782e+03
3.915000000000000000e+03,9.507000000000000455e+02,6.242149000000000342e+03
3.914398999999999887e+03,9.510000000000000000e+02,6.255943000000000211e+03
3.914849999999999909e+03,9.515990000000000464e+02,6.249893000000000029e+03
3.914699999999999818e+03,9.508490000000000464e+02,6.257877000000000407e+03
3.914699999999999818e+03,9.515990000000000464e+02,6.258846999999999753e+03
3.915898999999999887e+03,9.510000000000000000e+02,6.250132999999999811e+03
3.914849999999999909e+03,9.518999999999999773e+02,6.247953999999999724e+03
3.915300000000000182e+03,9.508490000000000464e+02,6.251344000000000051e+03
3.915000000000000000e+03,9.507000000000000455e+02,6.259814999999999600e+03
3.914550000000000182e+03,9.500990000000000464e+02,6.257394000000000233e+03
3.914550000000000182e+03,9.510000000000000000e+02,6.247230999999999767e+03
3.914250000000000000e+03,9.505499999999999545e+02,6.256184000000000196e+03
3.914398999999999887e+03,9.512999999999999545e+02,6.254734999999999673e+03
3.915449999999999818e+03,9.511499999999999773e+02,6.270461000000000240e+03
3.915300000000000182e+03,9.507000000000000455e+02,6.260780999999999949e+03
3.915750000000000000e+03,9.517500000000000000e+02,6.257877000000000407e+03
3.914550000000000182e+03,9.511499999999999773e+02,6.269735999999999876e+03
3.915000000000000000e+03,9.512999999999999545e+02,6.261992000000000189e+03
3.914699999999999818e+03,9.522000000000000455e+02,6.247712000000000444e+03
3.914699999999999818e+03,9.511499999999999773e+02,6.256668999999999869e+03
3.915300000000000182e+03,9.511499999999999773e+02,6.252554000000000087e+03
3.914398999999999887e+03,9.510000000000000000e+02,6.250615999999999985e+03
3.915000000000000000e+03,9.518999999999999773e+02,6.248439999999999600e+03
3.914849999999999909e+03,9.511499999999999773e+02,6.252070999999999913e+03
3.915300000000000182e+03,9.517500000000000000e+02,6.260296000000000276e+03
3.914550000000000182e+03,9.511499999999999773e+02,6.259329999999999927e+03
3.914099999999999909e+03,9.508490000000000464e+02,6.269010000000000218e+03
3.915000000000000000e+03,9.503999999999999773e+02,6.252070999999999913e+03
3.915449999999999818e+03,9.515990000000000464e+02,6.255701000000000022e+03
3.915599999999999909e+03,9.508490000000000464e+02,6.253765000000000327e+03
3.915300000000000182e+03,9.515990000000000464e+02,6.258846999999999753e+03
3.914849999999999909e+03,9.505499999999999545e+02,6.260537999999999556e+03
3.915449999999999818e+03,9.512999999999999545e+02,6.257634000000000015e+03
3.915000000000000000e+03,9.512999999999999545e+02,6.249167000000000371e+03
3.915148999999999887e+03,9.508490000000000464e+02,6.249167000000000371e+03
3.916349999999999909e+03,9.517500000000000000e+02,6.253765000000000327e+03
3.915148999999999887e+03,9.507000000000000455e+02,6.253279999999999745e+03
3.915898999999999887e+03,9.507000000000000455e+02,6.254734999999999673e+03
3.915148999999999887e+03,9.510000000000000000e+02,6.257152000000000044e+03
3.915898999999999887e+03,9.511499999999999773e+02,6.259329999999999927e+03
