Bx_uT,By_uT,Bz_uT
1.990199000000000069e+03,-1.483500000000000000e+03,6.208269000000000233e+03
1.989599999999999909e+03,-1.482599999999999909e+03,6.189631999999999607e+03
1.989449000000000069e+03,-1.482299999999999955e+03,6.196895000000000437e+03
1.990049999999999955e+03,-1.482900000000000091e+03,6.203185999999999694e+03
1.989900000000000091e+03,-1.483799999999999955e+03,6.203671000000000276e+03
1.989900000000000091e+03,-1.483500000000000000e+03,6.193748999999999796e+03
1.990500000000000000e+03,-1.483799999999999955e+03,6.196653000000000247e+03
1.990799999999999955e+03,-1.483199000000000069e+03,6.196167999999999665e+03
1.990049999999999955e+03,-1.483500000000000000e+03,6.196167999999999665e+03
1.990049999999999955e+03,-1.483349999999999909e+03,6.192055000000000291e+03
1.990049999999999955e+03,-1.482900000000000091e+03,6.200279999999999745e+03
1.989750000000000000e+03,-1.483049999999999955e+03,6.191569999999999709e+03
1.990799999999999955e+03,-1.482150000000000091e+03,6.199796999999999571e+03
1.991250000000000000e+03,-1.484099999999999909e+03,6.193748999999999796e+03
1.990049999999999955e+03,-1.482900000000000091e+03,6.199554000000000087e+03
1.990199000000000069e+03,-1.482150000000000091e+03,6.189150999999999840e+03
1.990049999999999955e+03,-1.483799999999999955e+03,6.199554000000000087e+03
1.989299999999999955e+03,-1.483349999999999909e+03,6.196895000000000437e+03
1.990049999999999955e+03,-1.484699000000000069e+03,6.204399000000000342e+03
1.989150000000000091e+03,-1.482449000000000069e+03,6.206574999999999818e+03
1.989299999999999955e+03,-1.482900000000000091e+03,6.190600000000000364e+03
1.927199000000000069e+03,-1.543349999999999909e+03,6.183342999999999847e+03
1.803449000000000069e+03,-1.597500000000000000e+03,6.165434000000000196e+03
1.666500000000000000e+03,-1.669500000000000000e+03,6.107112000000000080e+03
1.541099999999999909e+03,-1.702500000000000000e+03,5.690386000000000422e+03
1.430849999999999909e+03,-1.723049999999999955e+03,5.119269000000000233e+03
1.321049999999999955e+03,-1.722599999999999909e+03,4.304210000000000036e+03
1.229400000000000091e+03,-1.713150000000000091e+03,3.457211999999999989e+03
1.158299999999999955e+03,-1.700549999999999955e+03,3.101956000000000131e+03
1.150199000000000069e+03,-1.704150000000000091e+03,3.114539999999999964e+03
1.152449000000000069e+03,-1.703549999999999955e+03,3.108248000000000047e+03
1.153799999999999955e+03,-1.703849999999999909e+03,3.110182999999999993e+03
1.152299999999999955e+03,-1.700699000000000069e+03,3.114782000000000153e+03
1.152599999999999909e+03,-1.701449000000000069e+03,3.123976999999999862e+03
1.152599999999999909e+03,-1.701599999999999909e+03,3.113572000000000116e+03
1.152150000000000091e+03,-1.702199000000000069e+03,3.110425000000000182e+03
