Bx_uT,By_uT,Bz_uT
2.068199999999999818e+03,3.892050000000000182e+03,6.317653000000000247e+03
2.072550000000000182e+03,3.893849999999999909e+03,6.312328000000000429e+03
2.073898999999999887e+03,3.894300000000000182e+03,6.303858000000000175e+03
2.067148999999999887e+03,3.893550000000000182e+03,6.312569999999999709e+03
2.067449999999999818e+03,3.890550000000000182e+03,6.305070999999999913e+03
2.069250000000000000e+03,3.891449999999999818e+03,6.304100999999999658e+03
2.061300000000000182e+03,3.888449999999999818e+03,6.302648000000000138e+03
2.069099999999999909e+03,3.894599999999999909e+03,6.318863000000000284e+03
2.069699999999999818e+03,3.883500000000000000e+03,6.300469000000000051e+03
2.067148999999999887e+03,3.886648999999999887e+03,6.299261000000000422e+03
2.065349999999999909e+03,3.892199999999999818e+03,6.316926999999999680e+03
2.069699999999999818e+03,3.889648999999999887e+03,6.310391999999999825e+03
2.073300000000000182e+03,3.891599999999999909e+03,6.311359000000000378e+03
2.068800000000000182e+03,3.892199999999999818e+03,6.307729999999999563e+03
2.064599999999999909e+03,3.891599999999999909e+03,6.305551999999999680e+03
2.072250000000000000e+03,3.898800000000000182e+03,6.323217999999999847e+03
2.067300000000000182e+03,3.894148999999999887e+03,6.318376000000000204e+03
2.070000000000000000e+03,3.891148999999999887e+03,6.307970000000000255e+03
2.068349999999999909e+03,3.891599999999999909e+03,6.315716999999999643e+03
2.070300000000000182e+03,3.891599999999999909e+03,6.314023000000000138e+03
2.075250000000000000e+03,3.894148999999999887e+03,6.312087000000000444e+03
2.067750000000000000e+03,3.894148999999999887e+03,6.306761999999999716e+03
2.070599999999999909e+03,3.899849999999999909e+03,6.311600000000000364e+03
2.068648999999999887e+03,3.891148999999999887e+03,6.306279000000000451e+03
2.067898999999999887e+03,3.889500000000000000e+03,6.312569999999999709e+03
2.068199999999999818e+03,3.895349999999999909e+03,6.308940999999999804e+03
2.071199999999999818e+03,3.890699999999999818e+03,6.304826000000000022e+03
2.071949999999999818e+03,3.895199999999999818e+03,6.309423999999999978e+03
2.072250000000000000e+03,3.888000000000000000e+03,6.306279000000000451e+03
2.067750000000000000e+03,3.889648999999999887e+03,6.310391999999999825e+03
2.066099999999999909e+03,3.887250000000000000e+03,6.307247000000000298e+03
2.067300000000000182e+03,3.889349999999999909e+03,6.303375000000000000e+03
2.069849999999999909e+03,3.885148999999999887e+03,6.306279000000000451e+03
2.065050000000000182e+03,3.890250000000000000e+03,6.310150999999999840e+03
2.066550000000000182e+03,3.890099999999999909e+03,6.296599000000000160e+03
2.065500000000000000e+03,3.885000000000000000e+03,6.304100999999999658e+03
2.072250000000000000e+03,3.894449999999999818e+03,6.312087000000000444e+03
2.066099999999999909e+03,3.887699999999999818e+03,6.311600000000000364e+03
2.060099999999999909e+03,3.893849999999999909e+03,6.311359000000000378e+03
2.068800000000000182e+03,3.888750000000000000e+03,6.298775999999999840e+03
2.066250000000000000e+03,3.890250000000000000e+03,6.302890000000000327e+03
2.063250000000000000e+03,3.897148999999999887e+03,6.303615999999999985e+03
2.062199999999999818e+03,3.892349999999999909e+03,6.308454999999999927e+03
2.064898999999999887e+03,3.891599999999999909e+03,6.303858000000000175e+03
2.066699999999999818e+03,3.892050000000000182e+03,6.299502999999999702e+03
2.062648999999999887e+03,3.885898999999999887e+03,6.299985999999999876e+03
2.071199999999999818e+03,3.885148999999999887e+03,6.304583999999999833e+03
2.064000000000000000e+03,3.892349999999999909e+03,6.315958999999999833e+03
2.062648999999999887e+03,3.888599999999999909e+03,6.299985999999999876e+03
2.063398999999999887e+03,3.888898999999999887e+03,6.302648000000000138e+03
2.062349999999999909e+03,3.890099999999999909e+03,6.308698000000000320e+03
2.065349999999999909e+03,3.888750000000000000e+03,6.309908999999999651e+03
2.061750000000000000e+03,3.887398999999999887e+03,6.307005000000000109e+03
2.066099999999999909e+03,3.900599999999999909e+03,6.313537999999999556e+03
2.070000000000000000e+03,3.896550000000000182e+03,6.315471999999999753e+03
2.066550000000000182e+03,3.893849999999999909e+03,6.311359000000000378e+03
2.065500000000000000e+03,3.890550000000000182e+03,6.313780999999999949e+03
2.067148999999999887e+03,3.889648999999999887e+03,6.310150999999999840e+03
2.068949999999999818e+03,3.888300000000000182e+03,6.289581000000000131e+03
2.063398999999999887e+03,3.882750000000000000e+03,6.298289999999999964e+03
2.064300000000000182e+03,3.886648999999999887e+03,6.299502999999999702e+03
2.062949999999999818e+03,3.885599999999999909e+03,6.301921999999999571e+03
2.063099999999999909e+03,3.884099999999999909e+03,6.301921999999999571e+03
2.060398999999999887e+03,3.882000000000000000e+03,6.298047999999999774e+03
2.062349999999999909e+03,3.887550000000000182e+03,6.296599000000000160e+03
2.065800000000000182e+03,3.890849999999999909e+03,6.303132999999999811e+03
2.068349999999999909e+03,3.896250000000000000e+03,6.301679000000000087e+03
2.074800000000000182e+03,3.897449999999999818e+03,6.314023000000000138e+03
2.072699999999999818e+03,3.891300000000000182e+03,6.314264000000000124e+03
2.066250000000000000e+03,3.893398999999999887e+03,6.296356999999999971e+03
