Bx_uT,By_uT,Bz_uT
2.542500000000000000e+02,-8.632500000000000000e+02,5.313350999999999658e+03
2.550000000000000000e+02,-8.641499999999999773e+02,5.315046999999999571e+03
2.540999999999999943e+02,-8.633999999999999773e+02,5.315046999999999571e+03
2.536490000000000009e+02,-8.630990000000000464e+02,5.314805000000000291e+03
2.538000000000000114e+02,-8.640000000000000000e+02,5.314078999999999724e+03
2.543990000000000009e+02,-8.630990000000000464e+02,5.314561999999999898e+03
2.536490000000000009e+02,-8.640000000000000000e+02,5.314805000000000291e+03
2.542500000000000000e+02,-8.637000000000000455e+02,5.314319999999999709e+03
2.539499999999999886e+02,-8.635499999999999545e+02,5.314078999999999724e+03
2.539499999999999886e+02,-8.633999999999999773e+02,5.313594000000000051e+03
2.540999999999999943e+02,-8.633999999999999773e+02,5.315046999999999571e+03
2.535000000000000000e+02,-8.632500000000000000e+02,5.314561999999999898e+03
2.543990000000000009e+02,-8.641499999999999773e+02,5.315529999999999745e+03
2.543990000000000009e+02,-8.640000000000000000e+02,5.314561999999999898e+03
2.542500000000000000e+02,-8.637000000000000455e+02,5.313594000000000051e+03
2.540999999999999943e+02,-8.632500000000000000e+02,5.315529999999999745e+03
2.540999999999999943e+02,-8.635499999999999545e+02,5.313350999999999658e+03
2.546999999999999886e+02,-8.632500000000000000e+02,5.314078999999999724e+03
2.533499999999999943e+02,-8.635499999999999545e+02,5.315046999999999571e+03
2.538000000000000114e+02,-8.632500000000000000e+02,5.314319999999999709e+03
2.550000000000000000e+02,-8.640000000000000000e+02,5.314805000000000291e+03
2.545500000000000114e+02,-8.635499999999999545e+02,5.315046999999999571e+03
2.543990000000000009e+02,-8.637000000000000455e+02,5.315046999999999571e+03
2.540999999999999943e+02,-8.638490000000000464e+02,5.312865999999999985e+03
2.540999999999999943e+02,-8.632500000000000000e+02,5.314805000000000291e+03
2.535000000000000000e+02,-8.633999999999999773e+02,5.313594000000000051e+03
2.540999999999999943e+02,-8.629500000000000455e+02,5.315529999999999745e+03
2.538000000000000114e+02,-8.629500000000000455e+02,5.313594000000000051e+03
2.539499999999999886e+02,-8.633999999999999773e+02,5.312865999999999985e+03
2.536490000000000009e+02,-8.640000000000000000e+02,5.314078999999999724e+03
2.550000000000000000e+02,-8.635499999999999545e+02,5.314319999999999709e+03
2.536490000000000009e+02,-8.632500000000000000e+02,5.313594000000000051e+03
2.543990000000000009e+02,-8.630990000000000464e+02,5.314319999999999709e+03
2.531999999999999886e+02,-8.632500000000000000e+02,5.314319999999999709e+03
2.542500000000000000e+02,-8.632500000000000000e+02,5.314319999999999709e+03
2.540999999999999943e+02,-8.633999999999999773e+02,5.313109000000000378e+03
2.543990000000000009e+02,-8.635499999999999545e+02,5.312865999999999985e+03
2.536490000000000009e+02,-8.635499999999999545e+02,5.314319999999999709e+03
2.539499999999999886e+02,-8.626499999999999773e+02,5.313350999999999658e+03
2.531999999999999886e+02,-8.644500000000000455e+02,5.313350999999999658e+03
2.545500000000000114e+02,-8.637000000000000455e+02,5.314561999999999898e+03
