Bx_uT,By_uT,Bz_uT
1.152750000000000000e+03,-1.702049999999999955e+03,3.114539999999999964e+03
1.152449000000000069e+03,-1.701150000000000091e+03,3.111878000000000156e+03
1.152150000000000091e+03,-1.701150000000000091e+03,3.102923999999999978e+03
1.152449000000000069e+03,-1.701000000000000000e+03,3.110425000000000182e+03
1.152750000000000000e+03,-1.701150000000000091e+03,3.105101000000000113e+03
1.152150000000000091e+03,-1.701000000000000000e+03,3.110182999999999993e+03
1.151849999999999909e+03,-1.701150000000000091e+03,3.116233999999999924e+03
1.152449000000000069e+03,-1.700849999999999909e+03,3.106070000000000164e+03
1.153199000000000069e+03,-1.701150000000000091e+03,3.105585999999999785e+03
1.152449000000000069e+03,-1.701000000000000000e+03,3.107764000000000124e+03
1.152900000000000091e+03,-1.701599999999999909e+03,3.111393999999999778e+03
1.152150000000000091e+03,-1.701000000000000000e+03,3.116233999999999924e+03
1.152599999999999909e+03,-1.700849999999999909e+03,3.108005999999999858e+03
1.152599999999999909e+03,-1.701150000000000091e+03,3.107521999999999935e+03
1.152150000000000091e+03,-1.701449000000000069e+03,3.111152000000000044e+03
1.152599999999999909e+03,-1.701150000000000091e+03,3.111152000000000044e+03
1.153049999999999955e+03,-1.701299999999999955e+03,3.107280999999999949e+03
1.152599999999999909e+03,-1.702049999999999955e+03,3.115023000000000138e+03
1.153049999999999955e+03,-1.701150000000000091e+03,3.113329999999999927e+03
1.152750000000000000e+03,-1.701000000000000000e+03,3.113572000000000116e+03
1.152449000000000069e+03,-1.701000000000000000e+03,3.110668000000000120e+03
1.152150000000000091e+03,-1.701900000000000091e+03,3.109940999999999804e+03
1.152299999999999955e+03,-1.701900000000000091e+03,3.107521999999999935e+03
1.152150000000000091e+03,-1.701299999999999955e+03,3.113088000000000193e+03
1.152449000000000069e+03,-1.701449000000000069e+03,3.116233999999999924e+03
1.152599999999999909e+03,-1.701750000000000000e+03,3.121315999999999804e+03
1.152150000000000091e+03,-1.701449000000000069e+03,3.109940999999999804e+03
1.152599999999999909e+03,-1.701150000000000091e+03,3.107764000000000124e+03
1.152299999999999955e+03,-1.701449000000000069e+03,3.110909999999999854e+03
1.151250000000000000e+03,-1.701150000000000091e+03,3.110909999999999854e+03
1.151699000000000069e+03,-1.701150000000000091e+03,3.110909999999999854e+03
1.151849999999999909e+03,-1.701000000000000000e+03,3.112846000000000004e+03
1.151849999999999909e+03,-1.701299999999999955e+03,3.110182999999999993e+03
1.153049999999999955e+03,-1.701299999999999955e+03,3.113088000000000193e+03
1.152900000000000091e+03,-1.701750000000000000e+03,3.111152000000000044e+03
1.152299999999999955e+03,-1.701150000000000091e+03,3.110909999999999854e+03
1.152449000000000069e+03,-1.701599999999999909e+03,3.114297999999999774e+03
1.152900000000000091e+03,-1.701299999999999955e+03,3.112360999999999876e+03
1.151849999999999909e+03,-1.700849999999999909e+03,3.108489999999999782e+03
1.152750000000000000e+03,-1.701599999999999909e+03,3.108731000000000222e+03
1.152150000000000091e+03,-1.701150000000000091e+03,3.108489999999999782e+03
1.152299999999999955e+03,-1.701750000000000000e+03,3.114056000000000040e+03
1.152599999999999909e+03,-1.701599999999999909e+03,3.106795999999999822e+03
1.151849999999999909e+03,-1.701449000000000069e+03,3.108974000000000160e+03
1.152449000000000069e+03,-1.701299999999999955e+03,3.112603999999999814e+03
1.153049999999999955e+03,-1.702199000000000069e+03,3.116476000000000113e+03
1.151549999999999955e+03,-1.700400000000000091e+03,3.118411999999999807e+03
1.152299999999999955e+03,-1.701299999999999955e+03,3.113088000000000193e+03
1.152750000000000000e+03,-1.701150000000000091e+03,3.117202999999999975e+03
1.153049999999999955e+03,-1.701000000000000000e+03,3.115507000000000062e+03
1.152449000000000069e+03,-1.702049999999999955e+03,3.121315999999999804e+03
1.151699000000000069e+03,-1.701150000000000091e+03,3.118894999999999982e+03
1.152599999999999909e+03,-1.701000000000000000e+03,3.108248000000000047e+03
1.151849999999999909e+03,-1.701299999999999955e+03,3.114056000000000040e+03
1.152449000000000069e+03,-1.701150000000000091e+03,3.107764000000000124e+03
1.152599999999999909e+03,-1.701599999999999909e+03,3.121800000000000182e+03
1.153199000000000069e+03,-1.701150000000000091e+03,3.122041999999999916e+03
1.152299999999999955e+03,-1.701299999999999955e+03,3.113088000000000193e+03
1.152299999999999955e+03,-1.701299999999999955e+03,3.107764000000000124e+03
1.152299999999999955e+03,-1.701000000000000000e+03,3.108248000000000047e+03
1.152750000000000000e+03,-1.701599999999999909e+03,3.112846000000000004e+03
1.152299999999999955e+03,-1.701000000000000000e+03,3.107764000000000124e+03
1.153049999999999955e+03,-1.701449000000000069e+03,3.115264999999999873e+03
1.153199000000000069e+03,-1.699949000000000069e+03,3.118170000000000073e+03
1.152599999999999909e+03,-1.701299999999999955e+03,3.111393999999999778e+03
1.152150000000000091e+03,-1.701000000000000000e+03,3.123010000000000218e+03
1.152000000000000000e+03,-1.702049999999999955e+03,3.116960000000000036e+03
1.152299999999999955e+03,-1.701299999999999955e+03,3.111635999999999967e+03
1.152750000000000000e+03,-1.700250000000000000e+03,3.110182999999999993e+03
1.152299999999999955e+03,-1.702049999999999955e+03,3.117927999999999884e+03
1.152000000000000000e+03,-1.701900000000000091e+03,3.114539999999999964e+03
1.152000000000000000e+03,-1.701900000000000091e+03,3.120105000000000018e+03
1.152000000000000000e+03,-1.700699000000000069e+03,3.118894999999999982e+03
