Bx_uT,By_uT,Bz_uT
1.149299999999999955e+03,-1.676400000000000091e+03,3.000074000000000069e+03
1.149150000000000091e+03,-1.676099999999999909e+03,2.993056000000000040e+03
1.149150000000000091e+03,-1.677150000000000091e+03,3.002494000000000142e+03
1.149150000000000091e+03,-1.677000000000000000e+03,2.989425000000000182e+03
1.149000000000000000e+03,-1.677150000000000091e+03,3.003704000000000178e+03
1.148849999999999909e+03,-1.677000000000000000e+03,2.987974000000000160e+03
1.148549999999999955e+03,-1.676549999999999955e+03,2.996202999999999975e+03
1.148849999999999909e+03,-1.676250000000000000e+03,2.987005999999999858e+03
1.149000000000000000e+03,-1.676549999999999955e+03,2.994750000000000000e+03
1.149150000000000091e+03,-1.675949000000000069e+03,3.001041999999999916e+03
1.149000000000000000e+03,-1.676099999999999909e+03,2.993539999999999964e+03
1.148549999999999955e+03,-1.676549999999999955e+03,2.990393999999999778e+03
1.148099999999999909e+03,-1.677299999999999955e+03,2.995717999999999847e+03
1.148699000000000069e+03,-1.675349999999999909e+03,3.000557999999999993e+03
1.149150000000000091e+03,-1.676400000000000091e+03,2.991360999999999876e+03
1.148699000000000069e+03,-1.676250000000000000e+03,2.992813000000000102e+03
1.149150000000000091e+03,-1.677299999999999955e+03,2.995717999999999847e+03
1.149449000000000069e+03,-1.676849999999999909e+03,2.989182999999999993e+03
1.148400000000000091e+03,-1.676400000000000091e+03,2.999831999999999880e+03
1.148849999999999909e+03,-1.676849999999999909e+03,3.001284999999999854e+03
1.148549999999999955e+03,-1.675949000000000069e+03,2.986764000000000124e+03
1.147949000000000069e+03,-1.676699000000000069e+03,2.993297999999999774e+03
1.148250000000000000e+03,-1.675799999999999955e+03,3.013867999999999938e+03
1.148099999999999909e+03,-1.676099999999999909e+03,2.992813000000000102e+03
1.149299999999999955e+03,-1.676699000000000069e+03,2.999105000000000018e+03
1.148400000000000091e+03,-1.676699000000000069e+03,3.002976999999999862e+03
1.148549999999999955e+03,-1.677000000000000000e+03,3.005155999999999949e+03
1.148549999999999955e+03,-1.676400000000000091e+03,2.987248000000000047e+03
1.149150000000000091e+03,-1.677299999999999955e+03,3.004672000000000025e+03
1.149000000000000000e+03,-1.677599999999999909e+03,3.011449000000000069e+03
1.148400000000000091e+03,-1.677150000000000091e+03,2.992572000000000116e+03
1.148549999999999955e+03,-1.676549999999999955e+03,2.988940999999999804e+03
1.149000000000000000e+03,-1.676849999999999909e+03,2.997652999999999793e+03
1.148699000000000069e+03,-1.677299999999999955e+03,2.999347000000000207e+03
1.148849999999999909e+03,-1.677150000000000091e+03,3.007817000000000007e+03
1.148699000000000069e+03,-1.677150000000000091e+03,2.998621999999999844e+03
1.149000000000000000e+03,-1.676849999999999909e+03,2.996202999999999975e+03
1.147949000000000069e+03,-1.676849999999999909e+03,2.985795999999999822e+03
1.148099999999999909e+03,-1.677449000000000069e+03,2.994750000000000000e+03
1.148250000000000000e+03,-1.677900000000000091e+03,3.004914000000000215e+03
1.149000000000000000e+03,-1.676549999999999955e+03,2.994023000000000138e+03
1.149599999999999909e+03,-1.676250000000000000e+03,2.990635999999999967e+03
1.148400000000000091e+03,-1.676849999999999909e+03,2.982407999999999902e+03
1.148699000000000069e+03,-1.676549999999999955e+03,2.991360999999999876e+03
1.148400000000000091e+03,-1.676849999999999909e+03,3.006608000000000175e+03
1.148849999999999909e+03,-1.676400000000000091e+03,2.998621999999999844e+03
1.148099999999999909e+03,-1.676400000000000091e+03,2.994507000000000062e+03
1.148549999999999955e+03,-1.676250000000000000e+03,2.989182999999999993e+03
1.148400000000000091e+03,-1.676549999999999955e+03,2.990152000000000044e+03
1.149150000000000091e+03,-1.677150000000000091e+03,2.992329999999999927e+03
1.148549999999999955e+03,-1.675500000000000000e+03,3.002494000000000142e+03
1.149000000000000000e+03,-1.676099999999999909e+03,2.994750000000000000e+03
1.149449000000000069e+03,-1.678349999999999909e+03,2.989182999999999993e+03
1.148849999999999909e+03,-1.677750000000000000e+03,2.995476000000000113e+03
1.148250000000000000e+03,-1.677449000000000069e+03,2.992813000000000102e+03
1.149150000000000091e+03,-1.677750000000000000e+03,2.998864000000000033e+03
1.149449000000000069e+03,-1.676250000000000000e+03,3.000557999999999993e+03
1.149599999999999909e+03,-1.676400000000000091e+03,2.988215999999999894e+03
1.148699000000000069e+03,-1.676699000000000069e+03,3.001041999999999916e+03
1.148699000000000069e+03,-1.677000000000000000e+03,2.994023000000000138e+03
1.148699000000000069e+03,-1.676250000000000000e+03,2.987731000000000222e+03
1.149150000000000091e+03,-1.677449000000000069e+03,2.988458000000000084e+03
1.149000000000000000e+03,-1.676250000000000000e+03,2.993539999999999964e+03
1.149000000000000000e+03,-1.675650000000000091e+03,2.993782000000000153e+03
1.149599999999999909e+03,-1.677449000000000069e+03,2.996686000000000149e+03
1.148849999999999909e+03,-1.676400000000000091e+03,2.997411999999999807e+03
1.148699000000000069e+03,-1.676549999999999955e+03,2.989909999999999854e+03
1.148549999999999955e+03,-1.677599999999999909e+03,3.002010000000000218e+03
1.148549999999999955e+03,-1.676250000000000000e+03,2.994992000000000189e+03
1.148549999999999955e+03,-1.676699000000000069e+03,2.995476000000000113e+03
1.148699000000000069e+03,-1.676849999999999909e+03,2.999588999999999942e+03
1.148699000000000069e+03,-1.675650000000000091e+03,2.991360999999999876e+03
1.148400000000000091e+03,-1.682699000000000069e+03,2.996202999999999975e+03
1.148699000000000069e+03,-1.676849999999999909e+03,3.004186999999999898e+03
1.148400000000000091e+03,-1.678949000000000069e+03,2.987248000000000047e+03
1.149449000000000069e+03,-1.676849999999999909e+03,3.002735000000000127e+03
1.149150000000000091e+03,-1.677150000000000091e+03,2.994992000000000189e+03
1.147949000000000069e+03,-1.677900000000000091e+03,2.995233999999999924e+03
1.148549999999999955e+03,-1.679549999999999955e+03,2.993539999999999964e+03
1.149299999999999955e+03,-1.677000000000000000e+03,2.987005999999999858e+03
1.149150000000000091e+03,-1.676849999999999909e+03,2.989909999999999854e+03
1.149150000000000091e+03,-1.676849999999999909e+03,3.000800000000000182e+03
1.148549999999999955e+03,-1.676400000000000091e+03,2.991119999999999891e+03
1.148549999999999955e+03,-1.676099999999999909e+03,2.990635999999999967e+03
1.149299999999999955e+03,-1.677000000000000000e+03,3.000800000000000182e+03
1.148549999999999955e+03,-1.676549999999999955e+03,2.996927999999999884e+03
1.149449000000000069e+03,-1.676549999999999955e+03,2.996686000000000149e+03
1.148099999999999909e+03,-1.677150000000000091e+03,3.003461999999999989e+03
1.149299999999999955e+03,-1.676549999999999955e+03,2.995476000000000113e+03
1.147949000000000069e+03,-1.676250000000000000e+03,2.997652999999999793e+03
1.148699000000000069e+03,-1.677449000000000069e+03,2.997411999999999807e+03
1.148250000000000000e+03,-1.677150000000000091e+03,2.993539999999999964e+03
1.148549999999999955e+03,-1.677299999999999955e+03,3.005398000000000138e+03
1.148699000000000069e+03,-1.678049999999999955e+03,3.000074000000000069e+03
1.148400000000000091e+03,-1.676549999999999955e+03,3.001525999999999840e+03
1.149449000000000069e+03,-1.676849999999999909e+03,3.005155999999999949e+03
1.148549999999999955e+03,-1.676699000000000069e+03,3.007092000000000098e+03
1.149150000000000091e+03,-1.675799999999999955e+03,2.998137999999999920e+03
1.148849999999999909e+03,-1.677150000000000091e+03,2.995717999999999847e+03
1.147949000000000069e+03,-1.675949000000000069e+03,2.987005999999999858e+03
1.148849999999999909e+03,-1.676400000000000091e+03,2.987005999999999858e+03
1.149000000000000000e+03,-1.676250000000000000e+03,2.998137999999999920e+03
1.149150000000000091e+03,-1.676099999999999909e+03,2.992088000000000193e+03
1.148549999999999955e+03,-1.676699000000000069e+03,2.999831999999999880e+03
1.148400000000000091e+03,-1.676400000000000091e+03,3.001041999999999916e+03
1.148849999999999909e+03,-1.676549999999999955e+03,3.001768000000000029e+03
1.149150000000000091e+03,-1.675650000000000091e+03,2.997411999999999807e+03
1.149150000000000091e+03,-1.676400000000000091e+03,2.993056000000000040e+03
1.149150000000000091e+03,-1.676699000000000069e+03,2.996443000000000211e+03
1.149150000000000091e+03,-1.677150000000000091e+03,3.010480000000000018e+03
1.149299999999999955e+03,-1.676400000000000091e+03,2.987248000000000047e+03
1.148250000000000000e+03,-1.676400000000000091e+03,2.997411999999999807e+03
1.148400000000000091e+03,-1.677299999999999955e+03,3.003219999999999800e+03
1.148549999999999955e+03,-1.676099999999999909e+03,2.994264999999999873e+03
1.148699000000000069e+03,-1.676849999999999909e+03,2.996686000000000149e+03
1.148699000000000069e+03,-1.676549999999999955e+03,2.999831999999999880e+03
1.149150000000000091e+03,-1.676400000000000091e+03,3.011206000000000131e+03
1.147949000000000069e+03,-1.676699000000000069e+03,3.001284999999999854e+03
1.149599999999999909e+03,-1.676699000000000069e+03,3.002976999999999862e+03
1.148099999999999909e+03,-1.676250000000000000e+03,3.001041999999999916e+03
1.148549999999999955e+03,-1.676549999999999955e+03,3.003704000000000178e+03
1.149599999999999909e+03,-1.676400000000000091e+03,3.009510999999999967e+03
1.148849999999999909e+03,-1.677150000000000091e+03,2.995476000000000113e+03
1.148549999999999955e+03,-1.676400000000000091e+03,2.991846000000000004e+03
1.147949000000000069e+03,-1.676099999999999909e+03,2.997894999999999982e+03
1.148400000000000091e+03,-1.676699000000000069e+03,2.994750000000000000e+03
1.148099999999999909e+03,-1.677299999999999955e+03,2.994507000000000062e+03
1.149000000000000000e+03,-1.676549999999999955e+03,2.992572000000000116e+03
1.148549999999999955e+03,-1.677000000000000000e+03,2.997170000000000073e+03
1.148400000000000091e+03,-1.676849999999999909e+03,2.996443000000000211e+03
1.149000000000000000e+03,-1.676549999999999955e+03,2.993056000000000040e+03
1.148849999999999909e+03,-1.677299999999999955e+03,2.991119999999999891e+03
1.149449000000000069e+03,-1.676849999999999909e+03,2.998864000000000033e+03
1.149150000000000091e+03,-1.675500000000000000e+03,2.990152000000000044e+03
1.148549999999999955e+03,-1.677299999999999955e+03,3.002976999999999862e+03
