Bx_uT,By_uT,Bz_uT
-4.008449999999999818e+03,-4.853701000000000022e+03,6.265622999999999593e+03
-4.009349999999999909e+03,-4.852951000000000022e+03,6.268527000000000044e+03
-4.009050000000000182e+03,-4.854000000000000000e+03,6.270944000000000415e+03
-4.009500000000000000e+03,-4.853850000000000364e+03,6.265381000000000313e+03
-4.010398999999999887e+03,-4.854449999999999818e+03,6.263927999999999884e+03
-4.008000000000000000e+03,-4.853701000000000022e+03,6.287645000000000437e+03
-4.008300000000000182e+03,-4.854000000000000000e+03,6.283046999999999571e+03
-4.009050000000000182e+03,-4.852047999999999774e+03,6.266349000000000160e+03
-4.007849999999999909e+03,-4.853250000000000000e+03,6.291759000000000015e+03
-4.009800000000000182e+03,-4.854600000000000364e+03,6.274335000000000036e+03
-4.008750000000000000e+03,-4.853100999999999658e+03,6.289095999999999549e+03
-4.010699999999999818e+03,-4.853701000000000022e+03,6.270703000000000429e+03
-4.009648999999999887e+03,-4.853548999999999978e+03,6.275063000000000102e+03
-4.009349999999999909e+03,-4.853100999999999658e+03,6.282078999999999724e+03
-4.009949999999999818e+03,-4.854751000000000204e+03,6.276997000000000298e+03
-4.009199999999999818e+03,-4.854600000000000364e+03,6.275786000000000058e+03
-4.009050000000000182e+03,-4.852951000000000022e+03,6.279658000000000357e+03
-4.009500000000000000e+03,-4.852951000000000022e+03,6.268039999999999964e+03
-4.009199999999999818e+03,-4.853100999999999658e+03,6.291271999999999935e+03
-4.008000000000000000e+03,-4.852501000000000204e+03,6.291514000000000124e+03
-4.008898999999999887e+03,-4.854150999999999840e+03,6.269735999999999876e+03
-4.009500000000000000e+03,-4.853250000000000000e+03,6.267317000000000007e+03
-4.008449999999999818e+03,-4.853850000000000364e+03,6.277238999999999578e+03
-4.009500000000000000e+03,-4.854150999999999840e+03,6.283287999999999556e+03
-4.008449999999999818e+03,-4.853701000000000022e+03,6.275786000000000058e+03
-4.010250000000000000e+03,-4.853250000000000000e+03,6.276029000000000451e+03
-4.009648999999999887e+03,-4.853100999999999658e+03,6.271429000000000087e+03
-4.008750000000000000e+03,-4.852350999999999658e+03,6.271913999999999760e+03
-4.009648999999999887e+03,-4.852798999999999978e+03,6.271429000000000087e+03
-4.008898999999999887e+03,-4.853100999999999658e+03,6.263927999999999884e+03
-4.008750000000000000e+03,-4.853100999999999658e+03,6.274335000000000036e+03
-4.008300000000000182e+03,-4.852350999999999658e+03,6.285222999999999956e+03
-4.010398999999999887e+03,-4.854150999999999840e+03,6.274820999999999913e+03
-4.010398999999999887e+03,-4.852649999999999636e+03,6.274820999999999913e+03
-4.009949999999999818e+03,-4.855047999999999774e+03,6.279900999999999840e+03
-4.009949999999999818e+03,-4.854150999999999840e+03,6.263444999999999709e+03
-4.010398999999999887e+03,-4.854150999999999840e+03,6.268282000000000153e+03
-4.008449999999999818e+03,-4.853399999999999636e+03,6.272157000000000153e+03
-4.010398999999999887e+03,-4.854449999999999818e+03,6.275302999999999884e+03
-4.009349999999999909e+03,-4.852501000000000204e+03,6.273850000000000364e+03
-4.009349999999999909e+03,-4.855199999999999818e+03,6.271185999999999694e+03
-4.009500000000000000e+03,-4.853701000000000022e+03,6.275063000000000102e+03
