session_id,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,cycle,state_index,branch,state_label,path_mode,phase,d_target_mm,d_preload_mm,record_s,summary_window_s,n,d_median_mm,F_median_N,Bmag_median_uT,Bx_median_uT,By_median_uT,Bz_median_uT,delta_Bx_median_uT,delta_By_median_uT,delta_Bz_median_uT
session_20260622_173504,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,1,loading,loading_d_245,loading_branch,loading_dense,2.4500,3.2000,15.0,5.0,114,2.4400,4.662500,7910.5450,-584.1710,1629.9110,7718.8320,-160.5864,-293.2302,4422.1718
session_20260622_173504,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,2,loading,loading_d_255,loading_branch,loading_dense,2.5500,3.2000,15.0,5.0,114,2.5300,5.295200,8117.0799,-588.3780,1617.8910,7932.7600,-164.7934,-305.2502,4636.0998
session_20260622_173504,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,3,loading,loading_d_265,loading_branch,loading_dense,2.6500,3.2000,15.0,5.0,114,2.6300,5.929250,8347.8329,-591.9850,1623.9010,8167.0150,-168.4004,-299.2402,4870.3548
session_20260622_173504,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,4,loading,loading_d_275,loading_branch,loading_dense,2.7500,3.2000,15.0,5.0,114,2.7300,6.607700,8574.3414,-597.9940,1638.9260,8394.9835,-174.4094,-284.2152,5098.3232
session_20260622_173504,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,5,loading,loading_d_285,loading_branch,loading_dense,2.8500,3.2000,15.0,5.0,114,2.8300,7.348550,8801.6273,-602.2010,1655.1530,8623.9090,-178.6164,-267.9882,5327.2487
session_20260622_173504,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,6,loading,loading_d_295,loading_branch,loading_dense,2.9500,3.2000,15.0,5.0,114,2.9400,8.160550,9033.3263,-610.6150,1673.7840,8856.2340,-187.0304,-249.3572,5559.5738
session_20260622_173504,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,7,preload,preload_d_320,preload_loading,preload_dense,3.2000,3.2000,30.0,5.0,114,3.1900,10.453450,9614.4735,-635.8570,1727.8740,9436.0630,-212.2724,-195.2672,6139.4028
session_20260622_173504,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,8,unloading,unloading_d_295,return_unloading,unloading_dense,2.9500,3.2000,15.0,5.0,114,2.9600,6.773050,9192.3230,-620.2310,1712.2480,9010.1440,-196.6464,-210.8932,5713.4838
session_20260622_173504,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,9,unloading,unloading_d_285,return_unloading,unloading_dense,2.8500,3.2000,15.0,5.0,114,2.8100,5.546800,8920.2328,-612.4180,1703.8340,8734.2660,-188.8334,-219.3072,5437.6057
session_20260622_173504,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,10,unloading,unloading_d_275,return_unloading,unloading_dense,2.7500,3.2000,15.0,5.0,114,2.7500,4.965150,8763.3778,-608.2110,1711.6470,8572.6080,-184.6264,-211.4942,5275.9478
session_20260622_173504,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,11,unloading,unloading_d_265,return_unloading,unloading_dense,2.6500,3.2000,15.0,5.0,114,2.6700,4.462000,8599.0361,-603.4030,1721.2630,8403.2100,-179.8184,-201.8782,5106.5497
session_20260622_173504,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,12,unloading,unloading_d_255,return_unloading,unloading_dense,2.5500,3.2000,15.0,5.0,114,2.5300,3.749700,8309.9455,-596.1910,1738.6920,8104.0960,-172.6064,-184.4492,4807.4357
session_20260622_173504,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,13,unloading,unloading_d_245,return_unloading,unloading_dense,2.4500,3.2000,15.0,5.0,114,2.4200,3.151100,8019.7160,-589.5810,1757.3230,7802.0800,-165.9964,-165.8182,4505.4198
session_20260622_173504,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,1,loading,loading_d_245,loading_branch,loading_dense,2.4500,3.2000,15.0,5.0,114,2.4400,5.037300,8059.5833,-585.3730,1620.2950,7873.7110,-158.2672,-294.9639,4421.6308
session_20260622_173504,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,2,loading,loading_d_255,loading_branch,loading_dense,2.5500,3.2000,15.0,5.0,114,2.5400,5.731700,8273.1951,-589.5810,1620.8960,8091.5120,-162.4752,-294.3629,4639.4318
session_20260622_173504,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,3,loading,loading_d_265,loading_branch,loading_dense,2.6500,3.2000,15.0,5.0,114,2.6400,6.406250,8502.1612,-593.1860,1629.3100,8323.8320,-166.0802,-285.9489,4871.7518
session_20260622_173504,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,4,loading,loading_d_275,loading_branch,loading_dense,2.7500,3.2000,15.0,5.0,114,2.7400,7.142950,8733.8529,-600.3980,1641.3300,8557.1190,-173.2922,-273.9289,5105.0388
session_20260622_173504,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,5,loading,loading_d_285,loading_branch,loading_dense,2.8500,3.2000,15.0,5.0,113,2.8500,7.960800,8965.8947,-607.6100,1652.1480,8791.3750,-180.5042,-263.1109,5339.2948
session_20260622_173504,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,6,loading,loading_d_295,loading_branch,loading_dense,2.9500,3.2000,15.0,5.0,114,2.9400,8.859150,9192.4399,-616.6250,1665.3700,9018.8580,-189.5192,-249.8889,5566.7778
session_20260622_173504,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,7,preload,preload_d_320,preload_loading,preload_dense,3.2000,3.2000,30.0,5.0,113,3.1800,11.344400,9764.0137,-644.2710,1726.0710,9588.0420,-217.1652,-189.1879,6135.9618
session_20260622_173504,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,8,unloading,unloading_d_295,return_unloading,unloading_dense,2.9500,3.2000,15.0,5.0,114,2.9400,7.383300,9353.9923,-627.4440,1708.6420,9175.6740,-200.3382,-206.6169,5723.5938
session_20260622_173504,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,9,unloading,unloading_d_285,return_unloading,unloading_dense,2.8500,3.2000,15.0,5.0,114,2.8300,6.058000,9080.8459,-618.4280,1693.0160,8899.7970,-191.3222,-222.2429,5447.7168
session_20260622_173504,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,10,unloading,unloading_d_275,return_unloading,unloading_dense,2.7500,3.2000,15.0,5.0,112,2.7400,5.416250,8927.7345,-614.2210,1700.8290,8742.9760,-187.1152,-214.4299,5290.8958
session_20260622_173504,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,11,unloading,unloading_d_265,return_unloading,unloading_dense,2.6500,3.2000,15.0,5.0,114,2.6200,4.549200,8645.9836,-605.5070,1716.4550,8451.6100,-178.4012,-198.8039,4999.5298
session_20260622_173504,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,12,unloading,unloading_d_255,return_unloading,unloading_dense,2.5500,3.2000,15.0,5.0,114,2.5400,4.089000,8480.7140,-601.6000,1727.8740,8281.2390,-174.4942,-187.3849,4829.1588
session_20260622_173504,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,13,unloading,unloading_d_245,return_unloading,unloading_dense,2.4500,3.2000,15.0,5.0,114,2.4300,3.457000,8188.6116,-594.3880,1746.5050,7978.2560,-167.2822,-168.7539,4526.1758
session_20260622_173504,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,1,loading,loading_d_245,loading_branch,loading_dense,2.4500,3.2000,15.0,5.0,112,2.4500,4.926400,8010.5390,-582.3680,1617.2900,7823.3750,-156.7989,-297.3321,4396.6615
session_20260622_173504,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,2,loading,loading_d_255,loading_branch,loading_dense,2.5500,3.2000,15.0,5.0,113,2.5400,5.602400,8222.5216,-586.5750,1614.8860,8041.1760,-161.0059,-299.7361,4614.4625
session_20260622_173504,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,3,loading,loading_d_265,loading_branch,loading_dense,2.6500,3.2000,15.0,5.0,113,2.6400,6.268500,8452.5944,-590.7820,1620.8960,8274.4690,-165.2129,-293.7261,4847.7555
session_20260622_173504,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,4,loading,loading_d_275,loading_branch,loading_dense,2.7500,3.2000,15.0,5.0,114,2.7400,6.991750,8684.4703,-597.3930,1632.3150,8508.7190,-171.8239,-282.3071,5082.0055
session_20260622_173504,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,5,loading,loading_d_285,loading_branch,loading_dense,2.8500,3.2000,15.0,5.0,114,2.8500,7.793650,8915.4188,-604.0040,1643.1330,8742.0100,-178.4349,-271.4891,5315.2965
session_20260622_173504,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,6,loading,loading_d_295,loading_branch,loading_dense,2.9500,3.2000,15.0,5.0,113,2.9500,8.671700,9145.0532,-613.0190,1655.7540,8973.3590,-187.4499,-258.8681,5546.6455
session_20260622_173504,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,7,preload,preload_d_320,preload_loading,preload_dense,3.2000,3.2000,30.0,5.0,114,3.1800,11.115200,9714.4594,-639.4630,1717.6570,9539.6420,-213.8939,-196.9651,6112.9285
session_20260622_173504,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,8,unloading,unloading_d_295,return_unloading,unloading_dense,2.9500,3.2000,15.0,5.0,112,2.9500,7.238300,9301.2338,-623.2360,1699.6270,9123.4020,-197.6669,-214.9951,5696.6885
session_20260622_173504,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,9,unloading,unloading_d_285,return_unloading,unloading_dense,2.8500,3.2000,15.0,5.0,114,2.8300,5.918250,9025.7942,-614.8220,1687.0060,8845.0980,-189.2529,-227.6161,5418.3845
session_20260622_173504,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,10,unloading,unloading_d_275,return_unloading,unloading_dense,2.7500,3.2000,15.0,5.0,112,2.7400,5.289100,8869.9461,-609.4140,1696.6220,8684.8960,-183.8449,-218.0001,5258.1825
