session_id,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,trial,pair_id,target_label,F_target_N,F_match_target_N,d_preload_mm,d_preload_extra_mm,F_loading_N,F_unloading_N,delta_F_N,d_loading_mm,d_unloading_mm,delta_d_mm,Bmag_loading_uT,Bmag_unloading_uT,delta_Bmag_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,delta_Bvec_uT,slope_Bmag_uT_per_mm,same_F_ok,disp_split_ok,b_signal_ok,verdict
session_20260613_180748,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,1,375,3.75000,3.637400,2.8100,0.3000,3.637400,3.598300,-0.039100,2.5200,2.6200,+0.1000,8671.9573,8978.4808,+306.5235,-4.2070,+193.5220,+239.0960,307.6286,3065.2350,1,0,1,weak_disp_split
session_20260613_180748,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,1,375,3.75000,3.747900,2.8200,0.3000,3.747900,3.747400,-0.000500,2.5400,2.6100,+0.0700,8877.1214,9079.5412,+202.4198,-4.2070,+143.0380,+143.2620,202.4884,2891.7118,1,0,1,weak_disp_split
session_20260613_180748,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,1,375,3.75000,3.665050,2.8100,0.3000,3.665050,3.647700,-0.017350,2.5200,2.6200,+0.1000,8667.8855,8970.4211,+302.5356,-5.4090,+191.7200,+235.2240,303.5064,3025.3559,1,0,1,weak_disp_split
