time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,target,actual,F_target_N,F_N,F_error_N,d_preload_mm,d_actual_mm,d_mm,q_mm,mark10_pos_mm,t_rel_s,Bx_uT,By_uT,Bz_uT,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,note
1781207640.080741,session_20260611_153032,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.699800,3.75000,3.699800,-0.050200,nan,2.6400,2.6400,,-4.0300,0.0000,-394.8560,5429.4320,5884.4710,-394.8560,5429.4320,5884.4710,-46.3765,2717.4263,4333.1433,8016.3359,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781207640.080741,session_20260611_153032,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.698100,3.75000,3.698100,-0.051900,nan,2.6400,2.6400,,-4.0300,0.0005,-394.8560,5422.2210,5884.4710,-394.8560,5422.2210,5884.4710,-46.3765,2710.2153,4333.1433,8011.4537,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781207640.082574,session_20260611_153032,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.697500,3.75000,3.697500,-0.052500,nan,2.6400,2.6400,,-4.0300,0.0008,-393.0530,5425.8260,5884.4710,-393.0530,5425.8260,5884.4710,-44.5735,2713.8203,4333.1433,8013.8054,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781207640.170459,session_20260611_153032,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.698500,3.75000,3.698500,-0.051500,nan,2.6400,2.6400,,-4.0300,0.0025,-399.6640,5425.2260,5880.6000,-399.6640,5425.2260,5880.6000,-51.1845,2713.2203,4329.2723,8010.8841,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781207640.258965,session_20260611_153032,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.698700,3.75000,3.698700,-0.051300,nan,2.6400,2.6400,,-4.0300,0.0904,-397.8610,5425.8260,5886.4080,-397.8610,5425.8260,5886.4080,-49.3815,2713.8203,4335.0803,8015.4651,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781207640.347099,session_20260611_153032,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.696700,3.75000,3.696700,-0.053300,nan,2.6400,2.6400,,-4.0300,0.1786,-396.6590,5425.2260,5887.3750,-396.6590,5425.2260,5887.3750,-48.1795,2713.2203,4336.0473,8015.7096,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781207640.435255,session_20260611_153032,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.696900,3.75000,3.696900,-0.053100,nan,2.6400,2.6400,,-4.0300,0.2667,-404.4720,5428.2310,5884.4710,-404.4720,5428.2310,5884.4710,-55.9925,2716.2253,4333.1433,8016.0020,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781207640.523309,session_20260611_153032,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.697600,3.75000,3.697600,-0.052400,nan,2.6400,2.6400,,-4.0300,0.3549,-397.2600,5422.8210,5879.6320,-397.2600,5422.8210,5879.6320,-48.7805,2710.8153,4328.3043,8008.4253,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781207640.611962,session_20260611_153032,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.696200,3.75000,3.696200,-0.053800,nan,2.6400,2.6400,,-4.0300,0.4432,-405.6740,5426.4260,5881.5700,-405.6740,5426.4260,5881.5700,-57.1945,2714.4203,4330.2423,8012.7109,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781207640.699630,session_20260611_153032,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.692500,3.75000,3.692500,-0.057500,nan,2.6400,2.6400,,-4.0300,0.5319,-397.8610,5428.2310,5883.5040,-397.8610,5428.2310,5883.5040,-49.3815,2716.2253,4332.1763,8014.9613,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781207640.788127,session_20260611_153032,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.694800,3.75000,3.694800,-0.055200,nan,2.6400,2.6400,,-4.0300,0.6196,-401.4670,5427.6310,5889.3120,-401.4670,5427.6310,5889.3120,-52.9875,2715.6253,4337.9843,8018.9993,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781207640.876161,session_20260611_153032,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.695800,3.75000,3.695800,-0.054200,nan,2.6400,2.6400,,-4.0300,0.7077,-400.2650,5426.4260,5883.5040,-400.2650,5426.4260,5883.5040,-51.7855,2714.4203,4332.1763,8013.8587,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781207640.964661,session_20260611_153032,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.692500,3.75000,3.692500,-0.057500,nan,2.6400,2.6400,,-4.0300,0.7959,-401.4670,5431.8370,5884.4710,-401.4670,5431.8370,5884.4710,-52.9875,2719.8313,4333.1433,8018.2933,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781207641.052866,session_20260611_153032,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.695900,3.75000,3.695900,-0.054100,nan,2.6400,2.6400,,-4.0300,0.8842,-399.0630,5423.4230,5885.4400,-399.0630,5423.4230,5885.4400,-50.5835,2711.4173,4334.1123,8013.1874,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781207641.141265,session_20260611_153032,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.694400,3.75000,3.694400,-0.055600,nan,2.6400,2.6400,,-4.0300,0.9724,-404.4720,5431.2340,5886.4080,-404.4720,5431.2340,5886.4080,-55.9925,2719.2283,4335.0803,8019.4576,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781207641.228793,session_20260611_153032,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.695000,3.75000,3.695000,-0.055000,nan,2.6400,2.6400,,-4.0300,1.0609,-391.8510,5430.0320,5880.6000,-391.8510,5430.0320,5880.6000,-43.3715,2718.0263,4329.2723,8013.7539,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781207641.317160,session_20260611_153032,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.693900,3.75000,3.693900,-0.056100,nan,2.6400,2.6400,,-4.0300,1.1486,-396.6590,5429.4320,5885.4400,-396.6590,5429.4320,5885.4400,-48.1795,2717.4263,4334.1123,8017.1363,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
