session_id,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,trial,pair_id,target_label,F_target_N,F_match_target_N,d_preload_mm,d_preload_extra_mm,F_loading_N,F_unloading_N,delta_F_N,d_loading_mm,d_unloading_mm,delta_d_mm,Bmag_loading_uT,Bmag_unloading_uT,delta_Bmag_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,delta_Bvec_uT,slope_Bmag_uT_per_mm,same_F_ok,disp_split_ok,b_signal_ok,verdict
session_20260611_153032,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,1,375,3.75000,3.671550,3.3600,0.3000,3.671550,3.712300,+0.040750,3.0700,3.1900,+0.1200,8101.7658,8439.8732,+338.1074,+8.7145,+203.7390,+272.9750,340.7358,2817.5615,1,1,1,strong
session_20260611_153032,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,1,375,3.75000,3.636050,3.0000,0.3000,3.636050,3.648100,+0.012050,2.7200,2.8600,+0.1400,7999.3259,8411.2520,+411.9262,+12.0200,+240.4000,+340.7360,417.1782,2942.3298,1,1,1,strong
session_20260611_153032,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,1,375,3.75000,3.617500,2.9200,0.3000,3.617500,3.566050,-0.051450,2.6400,2.7600,+0.1200,8012.1628,8386.3122,+374.1494,+10.2170,+219.3650,+307.3390,377.7336,3117.9121,0,1,1,bad_F_match
