pc_time_s,t_ms,status,Bx,By,Bz
1780330367.4679325,510883,,-13822.0,43271.0,38720.0
1780330367.4770832,510892,,-7812.0,39665.0,43559.0
1780330367.4860823,510902,,-10216.0,40867.0,36783.0
1780330367.4950876,510911,,-15625.0,34857.0,36783.0
1780330367.5087595,510918,,-8414.0,39665.0,46464.0
1780330367.5172496,510932,,-15625.0,40867.0,37752.0
1780330367.5267544,510942,,-13221.0,45675.0,42592.0
1780330367.5349185,510951,,-11418.0,44473.0,34848.0
1780330367.5440793,510959,,-15024.0,42069.0,37752.0
1780330367.557752,510969,,-10216.0,45074.0,40656.0
1780330367.5662556,510982,,-13221.0,37862.0,45496.0
1780330367.576413,510991,,-13221.0,42670.0,43559.0
1780330367.5849152,511000,,-8414.0,42069.0,39688.0
1780330367.5939152,511008,,-13822.0,40867.0,40656.0
1780330367.606917,511017,,-15625.0,42069.0,41624.0
1780330367.61642,511031,,-10216.0,45675.0,41624.0
1780330367.6245775,511041,,-9014.0,43271.0,36783.0
1780330367.6339154,511048,,-13822.0,38463.0,40656.0
1780330367.6429157,511057,,-9615.0,39665.0,40656.0
1780330367.655749,511067,,-10216.0,40266.0,34848.0
1780330367.6654303,511081,,-11418.0,39665.0,39688.0
1780330367.674563,511088,,-6009.0,44473.0,35816.0
1780330367.6829233,511097,,-16226.0,43872.0,40656.0
1780330367.6919181,511107,,-8414.0,47479.0,46464.0
1780330367.7059207,511116,,-12019.0,44473.0,44528.0
1780330367.7144246,511128,,-10817.0,38463.0,44528.0
1780330367.7239263,511138,,-12019.0,37261.0,43559.0
1780330367.732928,511147,,-12019.0,40266.0,38720.0
1780330367.7412431,511156,,-12620.0,43872.0,35816.0
1780330367.75515,511165,,-9615.0,38463.0,45496.0
1780330367.7642117,511178,,-7812.0,41468.0,33880.0
1780330367.7732136,511187,,-13822.0,39665.0,41624.0
1780330367.7822134,511195,,-8414.0,42670.0,40656.0
1780330367.790721,511205,,-14423.0,37261.0,47432.0
1780330367.803729,511212,,-12620.0,33656.0,43559.0
1780330367.813078,511226,,-10817.0,40867.0,42592.0
1780330367.8220901,511236,,-14423.0,34857.0,38720.0
1780330367.831255,511246,,-12620.0,40266.0,31944.0
1780330367.8404107,511253,,-13822.0,43872.0,38720.0
1780330367.8532467,511263,,-12019.0,41468.0,31944.0
1780330367.8618376,511276,,-10817.0,38463.0,41624.0
1780330367.8713658,511286,,-16226.0,42069.0,37752.0
1780330367.880869,511293,,-10216.0,37261.0,39688.0
1780330367.8898685,511303,,-7812.0,39665.0,28072.0
1780330367.902871,511312,,-10216.0,43271.0,34848.0
1780330367.912078,511326,,-10817.0,45074.0,43559.0
1780330367.9214098,511334,,-10216.0,37862.0,33880.0
1780330367.9299128,511342,,-8414.0,45675.0,35816.0
1780330367.938913,511351,,-10216.0,45675.0,51304.0
1780330367.9525814,511361,,-15024.0,45675.0,41624.0
1780330367.9617078,511375,,-7812.0,39065.0,46464.0
1780330367.970411,511382,,-11418.0,43872.0,45496.0
1780330367.9795964,511391,,-15024.0,43872.0,39688.0
1780330367.98808,511401,,-8414.0,40867.0,37752.0
1780330368.0020878,511410,,-13822.0,42069.0,41624.0
1780330368.010416,511422,,-15024.0,41468.0,41624.0
1780330368.019428,511431,,-16226.0,42670.0,48400.0
1780330368.0287411,511442,,-10216.0,42069.0,36783.0
1780330368.037074,511451,,-10817.0,42670.0,36783.0
1780330368.0505793,511459,,-10817.0,36059.0,38720.0
1780330368.0602443,511472,,-14423.0,43872.0,36783.0
1780330368.069246,511482,,-12620.0,40266.0,41624.0
1780330368.0781946,511491,,-7211.0,46276.0,39688.0
1780330368.0874746,511500,,-12620.0,39665.0,41624.0
1780330368.100425,511507,,-13221.0,40867.0,45496.0
1780330368.108909,511522,,-10216.0,42670.0,38720.0
1780330368.1184132,511531,,-6610.0,39065.0,36783.0
1780330368.127581,511540,,-10817.0,46276.0,53239.0
1780330368.1367412,511547,,-12019.0,38463.0,39688.0
1780330368.1494353,511556,,-17428.0,39665.0,41624.0
1780330368.1588888,511570,,-10817.0,43872.0,43559.0
1780330368.167733,511580,,-13221.0,40266.0,38720.0
1780330368.1767414,511587,,-9014.0,44473.0,39688.0
1780330368.185248,511597,,-11418.0,47479.0,37752.0
1780330368.1995764,511606,,-7211.0,36059.0,37752.0
1780330368.2079062,511620,,-13221.0,43271.0,43559.0
1780330368.2170799,511627,,-11418.0,38463.0,44528.0
1780330368.2255738,511638,,-17428.0,39065.0,43559.0
1780330368.2350771,511647,,-9014.0,42069.0,41624.0
1780330368.2484121,511656,,-13822.0,42670.0,41624.0
1780330368.2576077,511667,,-15625.0,39065.0,46464.0
1780330368.26608,511678,,-13822.0,40867.0,41624.0
1780330368.2755811,511687,,-10817.0,45074.0,35816.0
1780330368.2847462,511695,,-13822.0,37261.0,34848.0
1780330368.2977474,511705,,-10216.0,38463.0,42592.0
1780330368.3067474,511717,,-9014.0,43271.0,49368.0
1780330368.3162417,511726,,-7812.0,43872.0,38720.0
1780330368.3245718,511736,,-13221.0,43271.0,43559.0
1780330368.3336844,511745,,-13822.0,35458.0,43559.0
1780330368.3470418,511752,,-8414.0,37862.0,45496.0
1780330368.3567498,511766,,-9014.0,45675.0,51304.0
1780330368.3652577,511776,,-6009.0,39065.0,38720.0
1780330368.3743591,511785,,-10817.0,42069.0,40656.0
1780330368.3828363,511792,,-13822.0,36660.0,35816.0
1780330368.396849,511802,,-10817.0,42069.0,43559.0
1780330368.4058487,511816,,-15024.0,39065.0,41624.0
1780330368.414368,511825,,-10216.0,43271.0,37752.0
1780330368.423368,511834,,-10216.0,42670.0,47432.0
1780330368.4328926,511842,,-8414.0,44473.0,39688.0
1780330368.4458926,511851,,-13221.0,43872.0,41624.0
1780330368.4548926,511865,,-16226.0,40266.0,36783.0
1780330368.4634037,511875,,-10817.0,43271.0,41624.0
1780330368.4734106,511882,,-11418.0,37261.0,36783.0
1780330368.4819138,511891,,-9014.0,43271.0,42592.0
1780330368.4949155,511901,,-8414.0,37261.0,46464.0
1780330368.5039172,511915,,-12019.0,42069.0,44528.0
1780330368.5134354,511922,,-10817.0,36660.0,48400.0
1780330368.5214355,511931,,-15625.0,40266.0,38720.0
1780330368.5309408,511941,,-11418.0,39665.0,43559.0
1780330368.5449474,511950,,-5408.0,42670.0,43559.0
1780330368.553465,511962,,-11418.0,45074.0,48400.0
1780330368.562675,511972,,-11418.0,39665.0,45496.0
1780330368.571683,511981,,-10817.0,39665.0,44528.0
1780330368.5802202,511990,,-16226.0,41468.0,40656.0
1780330368.5937328,511999,,-16226.0,41468.0,49368.0
1780330368.6027343,512012,,-10817.0,43271.0,49368.0
1780330368.6122396,512021,,-11418.0,43271.0,42592.0
1780330368.6212401,512031,,-16828.0,41468.0,40656.0
1780330368.6302402,512039,,-7211.0,41468.0,42592.0
1780330368.6427462,512047,,-12019.0,40867.0,36783.0
1780330368.6527538,512060,,-13822.0,40266.0,36783.0
1780330368.6612613,512070,,-12019.0,42670.0,45496.0
1780330368.6702523,512080,,-8414.0,37862.0,45496.0
1780330368.6797512,512087,,-13822.0,34857.0,46464.0
1780330368.6924212,512097,,-14423.0,41468.0,39688.0
1780330368.7014315,512110,,-10817.0,39665.0,43559.0
1780330368.7104313,512120,,-13822.0,39665.0,40656.0
1780330368.7197278,512127,,-10216.0,43872.0,44528.0
1780330368.7282476,512137,,-14423.0,36660.0,37752.0
1780330368.7422397,512146,,-11418.0,44473.0,40656.0
1780330368.7512496,512160,,-8414.0,43271.0,40656.0
1780330368.7592494,512167,,-13221.0,35458.0,43559.0
1780330368.7686222,512177,,-15024.0,43271.0,34848.0
1780330368.7776327,512185,,-10817.0,40867.0,45496.0
1780330368.7911367,512194,,-13822.0,39065.0,37752.0
1780330368.8001466,512209,,-13221.0,39065.0,43559.0
1780330368.8091466,512216,,-6009.0,44473.0,35816.0
1780330368.8176522,512225,,-13221.0,41468.0,40656.0
1780330368.826652,512235,,-10216.0,39065.0,39688.0
1780330368.8401716,512245,,-16828.0,39665.0,37752.0
1780330368.849174,512256,,-12620.0,43271.0,38720.0
1780330368.858464,512265,,-10817.0,39665.0,38720.0
1780330368.8679771,512276,,-10216.0,40266.0,45496.0
1780330368.8769767,512285,,-9615.0,42069.0,38720.0
1780330368.8904798,512292,,-5408.0,41468.0,45496.0
1780330368.8994815,512306,,-13822.0,39065.0,39688.0
1780330368.9084895,512316,,-17428.0,39065.0,38720.0
1780330368.9173882,512325,,-16828.0,42670.0,39688.0
1780330368.9260025,512334,,-6610.0,46276.0,37752.0
1780330368.9395072,512341,,-18630.0,44473.0,37752.0
1780330368.94851,512356,,-6610.0,42670.0,36783.0
1780330368.9565175,512365,,-9014.0,40266.0,54208.0
1780330368.9665344,512373,,-7812.0,40266.0,33880.0
1780330368.9750574,512381,,-15024.0,39665.0,40656.0
1780330368.9880667,512390,,-13221.0,39065.0,41624.0
1780330368.9970727,512404,,-8414.0,37261.0,45496.0
1780330369.006069,512414,,-9615.0,41468.0,36783.0
1780330369.0155745,512421,,-10216.0,45074.0,39688.0
1780330369.0250978,512431,,-13221.0,42670.0,35816.0
1780330369.0375557,512441,,-9615.0,45675.0,45496.0
1780330369.0465581,512454,,-10817.0,40266.0,31944.0
1780330369.0555582,512461,,-6610.0,36660.0,38720.0
1780330369.0650716,512472,,-7812.0,43872.0,35816.0
1780330369.0740788,512481,,-12620.0,47479.0,40656.0
1780330369.0875914,512490,,-6610.0,37862.0,37752.0
1780330369.0955856,512501,,-12620.0,46276.0,37752.0
1780330369.105588,512511,,-15024.0,44473.0,41624.0
1780330369.1140895,512521,,-15024.0,40867.0,47432.0
1780330369.1230896,512529,,-13221.0,40867.0,31944.0
1780330369.1366138,512539,,-10817.0,45074.0,38720.0
1780330369.14562,512552,,-9014.0,40266.0,35816.0
1780330369.1541839,512560,,-13221.0,42069.0,39688.0
1780330369.1636877,512569,,-10817.0,40867.0,29040.0
1780330369.172695,512579,,-16226.0,39065.0,48400.0
1780330369.1861982,512586,,-16226.0,39065.0,41624.0
1780330369.1941915,512600,,-14423.0,39665.0,42592.0
1780330369.2032077,512610,,-16226.0,40266.0,40656.0
1780330369.2127204,512619,,-9014.0,43271.0,32912.0
1780330369.2217128,512626,,-12019.0,34857.0,38720.0
1780330369.2352245,512636,,-10216.0,34857.0,43559.0
1780330369.2442245,512650,,-9014.0,37862.0,42592.0
1780330369.253738,512659,,-13221.0,44473.0,35816.0
1780330369.2622359,512667,,-9014.0,39065.0,34848.0
1780330369.2707374,512675,,-15625.0,42069.0,38720.0
1780330369.284683,512684,,-15024.0,42670.0,49368.0
1780330369.2936819,512699,,-15024.0,42670.0,39688.0
1780330369.3026853,512708,,-13221.0,41468.0,35816.0
1780330369.311386,512715,,-7812.0,40867.0,37752.0
1780330369.3202243,512724,,-8414.0,42069.0,46464.0
1780330369.333833,512734,,-7211.0,39065.0,39688.0
1780330369.3425212,512748,,-14423.0,46276.0,42592.0
1780330369.3515244,512755,,-11418.0,38463.0,44528.0
1780330369.3605242,512765,,-13822.0,40266.0,34848.0
1780330369.3697686,512775,,-6610.0,43872.0,41624.0
1780330369.382273,512784,,-8414.0,44473.0,42592.0
1780330369.392273,512795,,-8414.0,37862.0,48400.0
1780330369.4002762,512805,,-9615.0,46276.0,36783.0
1780330369.409275,512815,,-10216.0,39665.0,38720.0
1780330369.4183679,512824,,-19832.0,42069.0,36783.0
1780330369.431871,512833,,-7211.0,39665.0,40656.0
1780330369.440871,512846,,-11418.0,37261.0,39688.0
1780330369.449879,512855,,-10216.0,42069.0,42592.0
1780330369.4588792,512864,,-15625.0,36660.0,32912.0
1780330369.468384,512873,,-10817.0,43872.0,41624.0
1780330369.4818928,512880,,-12019.0,40266.0,36783.0
1780330369.490893,512894,,-13221.0,38463.0,39688.0
1780330369.4999006,512903,,-12019.0,37862.0,48400.0
1780330369.5088968,512913,,-9615.0,39665.0,37752.0
1780330369.5174038,512920,,-10216.0,41468.0,39688.0
1780330369.531033,512930,,-15625.0,43872.0,40656.0
1780330369.5400333,512943,,-13822.0,43872.0,41624.0
1780330369.5490358,512953,,-12019.0,42069.0,40656.0
1780330369.5580359,512961,,-7812.0,42069.0,39688.0
1780330369.56754,512971,,-10216.0,39665.0,43559.0
1780330369.5805402,512980,,-7812.0,45675.0,35816.0
1780330369.5890434,512993,,-15625.0,42069.0,37752.0
1780330369.598046,513000,,-9615.0,40266.0,41624.0
1780330369.6070447,513011,,-10817.0,39665.0,39688.0
1780330369.6165502,513019,,-9615.0,45074.0,33880.0
1780330369.628549,513028,,-9014.0,39065.0,41624.0
1780330369.6390526,513042,,-12620.0,41468.0,45496.0
1780330369.647055,513050,,-8414.0,39065.0,49368.0
1780330369.6562045,513059,,-13822.0,33054.0,37752.0
1780330369.6657286,513068,,-13822.0,38463.0,46464.0
1780330369.6792448,513078,,-13822.0,44473.0,38720.0
1780330369.6882353,513090,,-12019.0,40266.0,32912.0
1780330369.6972487,513099,,-10817.0,40867.0,38720.0
1780330369.7058716,513109,,-12620.0,42069.0,41624.0
1780330369.7143793,513118,,-9014.0,43271.0,40656.0
1780330369.7288902,513125,,-10817.0,43271.0,37752.0
1780330369.7378898,513139,,-10817.0,40266.0,38720.0
1780330369.746891,513149,,-18029.0,37862.0,38720.0
1780330369.7558925,513159,,-12620.0,37862.0,44528.0
1780330369.7644043,513167,,-9615.0,39665.0,42592.0
1780330369.7784128,513175,,-14423.0,42069.0,39688.0
1780330369.7869194,513189,,-5408.0,37862.0,41624.0
1780330369.7959192,513199,,-9014.0,41468.0,41624.0
1780330369.8050616,513208,,-13221.0,42069.0,42592.0
1780330369.8135767,513215,,-10216.0,42670.0,43559.0
1780330369.8275764,513224,,-16226.0,45074.0,34848.0
1780330369.8361104,513239,,-9014.0,46877.0,45496.0
1780330369.8451028,513248,,-10216.0,39065.0,40656.0
1780330369.8541143,513255,,-11418.0,42069.0,38720.0
1780330369.8631513,513264,,-10817.0,36660.0,43559.0
1780330369.8761525,513274,,-10216.0,45074.0,38720.0
1780330369.8856666,513288,,-9014.0,42670.0,34848.0
1780330369.8946714,513295,,-16226.0,40266.0,54208.0
1780330369.9036818,513305,,-12620.0,37862.0,38720.0
1780330369.9121847,513314,,-12019.0,44473.0,41624.0
1780330369.9255245,513323,,-19231.0,42069.0,40656.0
1780330369.9345253,513335,,-12019.0,42069.0,34848.0
1780330369.9435277,513345,,-5408.0,37862.0,47432.0
1780330369.9525456,513354,,-12620.0,45675.0,39688.0
1780330369.9620597,513364,,-9615.0,36660.0,39688.0
1780330369.97464,513373,,-14423.0,42069.0,38720.0
1780330369.98364,513385,,-9615.0,43872.0,28072.0
1780330369.9932275,513393,,-13221.0,39665.0,45496.0
1780330370.0023935,513403,,-7812.0,39665.0,37752.0
1780330370.0112317,513413,,-12620.0,45675.0,41624.0
1780330370.0243995,513420,,-9014.0,40867.0,41624.0
1780330370.032405,513433,,-9014.0,42670.0,38720.0
1780330370.0422268,513443,,-13822.0,36660.0,45496.0
1780330370.0515642,513453,,-15024.0,40867.0,42592.0
1780330370.0607302,513460,,-9615.0,39665.0,42592.0
1780330370.0742302,513470,,-11418.0,48079.0,44528.0
1780330370.0827353,513484,,-7211.0,38463.0,43559.0
1780330370.0922263,513493,,-13822.0,41468.0,39688.0
1780330370.1002388,513500,,-9615.0,43271.0,44528.0
1780330370.1092389,513510,,-10216.0,43271.0,37752.0
1780330370.1229482,513518,,-13221.0,42069.0,45496.0
1780330370.1317294,513533,,-15024.0,39665.0,33880.0
1780330370.14073,513542,,-9014.0,42069.0,48400.0
1780330370.149732,513549,,-8414.0,43271.0,38720.0
1780330370.1588962,513558,,-7812.0,41468.0,39688.0
1780330370.1716182,513568,,-13822.0,41468.0,35816.0
1780330370.180806,513581,,-10817.0,42670.0,41624.0
1780330370.190307,513589,,-13822.0,41468.0,42592.0
1780330370.1994774,513598,,-15024.0,40266.0,37752.0
1780330370.2084832,513608,,-10216.0,39065.0,46464.0
1780330370.2205663,513617,,-16828.0,43271.0,37752.0
1780330370.23007,513629,,-7812.0,43271.0,39688.0
1780330370.239705,513638,,-14423.0,37862.0,38720.0
1780330370.2480865,513648,,-13221.0,45074.0,42592.0
1780330370.2572553,513657,,-8414.0,44473.0,54208.0
1780330370.2704425,513665,,-10216.0,45675.0,43559.0
1780330370.279725,513679,,-15024.0,40266.0,37752.0
1780330370.2885065,513688,,-15024.0,43872.0,31944.0
1780330370.2974782,513696,,-12620.0,40266.0,35816.0
1780330370.3060899,513706,,-17428.0,37862.0,30976.0
1780330370.3192282,513713,,-8414.0,36059.0,38720.0
1780330370.3287294,513727,,-10216.0,40867.0,37752.0
1780330370.337895,513736,,-13221.0,41468.0,32912.0
1780330370.346901,513746,,-11418.0,41468.0,33880.0
1780330370.355905,513753,,-10216.0,39065.0,37752.0
1780330370.369188,513763,,-12620.0,35458.0,32912.0
1780330370.3780675,513776,,-10817.0,37862.0,42592.0
1780330370.387056,513786,,-11418.0,45074.0,36783.0
1780330370.3962343,513793,,-13221.0,42670.0,47432.0
1780330370.4037225,513803,,-10216.0,40867.0,41624.0
1780330370.4182959,513813,,-8414.0,40266.0,43559.0
1780330370.4267995,513826,,-10817.0,44473.0,41624.0
1780330370.4358,513834,,-12019.0,41468.0,43559.0
1780330370.4447997,513844,,-10216.0,42069.0,31944.0
1780330370.4548035,513852,,-15024.0,42670.0,37752.0
1780330370.4673085,513861,,-16828.0,42069.0,37752.0
1780330370.477309,513875,,-10817.0,43872.0,41624.0
1780330370.4857366,513883,,-9014.0,46877.0,37752.0
1780330370.4946017,513892,,-13822.0,43872.0,39688.0
1780330370.5036032,513901,,-12620.0,43271.0,42592.0
1780330370.5170565,513911,,-13221.0,42069.0,39688.0
1780330370.52556,513923,,-8414.0,36059.0,40656.0
1780330370.5350645,513932,,-7812.0,43872.0,37752.0
1780330370.544287,513942,,-9014.0,40867.0,30007.0
1780330370.552315,513951,,-10216.0,37261.0,43559.0
1780330370.5660648,513959,,-14423.0,39065.0,43559.0
1780330370.5753896,513972,,-10216.0,40867.0,44528.0
1780330370.5846188,513982,,-10817.0,43872.0,46464.0
1780330370.5936184,513991,,-10216.0,42069.0,41624.0
1780330370.6026206,514000,,-16226.0,49882.0,40656.0
1780330370.615399,514007,,-7211.0,39065.0,36783.0
1780330370.6249027,514022,,-13822.0,46276.0,42592.0
1780330370.6339028,514031,,-11418.0,39665.0,30976.0
1780330370.6430614,514040,,-10216.0,45675.0,46464.0
1780330370.650796,514048,,-12620.0,40867.0,43559.0
1780330370.6653886,514057,,-8414.0,39065.0,41624.0
1780330370.6743884,514070,,-13221.0,43271.0,43559.0
1780330370.683399,514081,,-18029.0,43271.0,39688.0
1780330370.6922216,514088,,-18029.0,37862.0,37752.0
1780330370.7013938,514097,,-12019.0,35458.0,36783.0
1780330370.7142248,514107,,-12620.0,44473.0,41624.0
1780330370.7236657,514120,,-9615.0,42670.0,45496.0
1780330370.7322092,514128,,-15625.0,43271.0,40656.0
1780330370.7412043,514138,,-7812.0,42069.0,36783.0
1780330370.750212,514147,,-9014.0,40266.0,47432.0
1780330370.7630596,514156,,-17428.0,43872.0,38720.0
1780330370.7723072,514168,,-10817.0,42670.0,42592.0
1780330370.7817216,514178,,-15625.0,40867.0,36783.0
1780330370.7900636,514187,,-12620.0,42670.0,36783.0
1780330370.7995558,514195,,-15024.0,44473.0,42592.0
1780330370.8133912,514205,,-14423.0,41468.0,38720.0
1780330370.821895,514217,,-13221.0,42670.0,42592.0
1780330370.8305547,514226,,-14423.0,38463.0,43559.0
1780330370.8390582,514235,,-10216.0,41468.0,32912.0
1780330370.8480592,514245,,-8414.0,41468.0,36783.0
1780330370.8626997,514252,,-16226.0,42069.0,44528.0
1780330370.8717,514266,,-10817.0,40867.0,38720.0
1780330370.8806999,514276,,-12019.0,45074.0,48400.0
1780330370.8892038,514285,,-10216.0,40266.0,32912.0
1780330370.8983874,514293,,-13221.0,40266.0,42592.0
1780330370.9113903,514303,,-8414.0,41468.0,38720.0
1780330370.920562,514316,,-9014.0,44473.0,38720.0
1780330370.9285617,514325,,-15625.0,42069.0,35816.0
1780330370.938887,514334,,-9615.0,42670.0,44528.0
1780330370.9468982,514342,,-14423.0,44473.0,40656.0
1780330370.9604075,514351,,-12620.0,39665.0,48400.0
1780330370.9697673,514365,,-13822.0,44473.0,39688.0
1780330370.9790564,514375,,-14423.0,41468.0,40656.0
1780330370.988057,514382,,-12019.0,38463.0,36783.0
1780330370.9964032,514391,,-8414.0,45074.0,35816.0
1780330371.0106368,514401,,-12019.0,39665.0,43559.0
1780330371.019211,514414,,-16828.0,40867.0,31944.0
1780330371.0277154,514422,,-12019.0,37261.0,39688.0
1780330371.0367198,514431,,-9615.0,41468.0,43559.0
1780330371.046386,514441,,-10216.0,36660.0,39688.0
1780330371.0595286,514450,,-10817.0,46877.0,39688.0
1780330371.0678244,514462,,-12019.0,45675.0,38720.0
1780330371.0772326,514472,,-15024.0,41468.0,41624.0
1780330371.085719,514481,,-14423.0,41468.0,35816.0
1780330371.0947192,514490,,-10216.0,42670.0,40656.0
1780330371.1087203,514498,,-6009.0,40266.0,38720.0
1780330371.117224,514512,,-21635.0,45074.0,47432.0
1780330371.1260564,514521,,-13822.0,45074.0,42592.0
1780330371.1355605,514529,,-6610.0,37862.0,42592.0
1780330371.1445622,514539,,-10216.0,42670.0,38720.0
1780330371.1577659,514546,,-9014.0,38463.0,35816.0
1780330371.167135,514560,,-9615.0,43271.0,39688.0
1780330371.1752822,514569,,-11418.0,40867.0,36783.0
1780330371.184793,514579,,-9014.0,39065.0,37752.0
1780330371.1937933,514587,,-7812.0,42670.0,38720.0
1780330371.2067938,514597,,-17428.0,44473.0,37752.0
1780330371.2163074,514610,,-13221.0,42069.0,47432.0
1780330371.2248106,514619,,-15024.0,40266.0,40656.0
1780330371.2338145,514627,,-9014.0,41468.0,41624.0
1780330371.2428157,514637,,-10216.0,39065.0,39688.0
1780330371.2568197,514646,,-16828.0,39665.0,36783.0
1780330371.2653284,514659,,-9615.0,39065.0,43559.0
1780330371.274841,514667,,-14423.0,38463.0,44528.0
1780330371.2828403,514677,,-13221.0,42670.0,42592.0
1780330371.2918406,514685,,-12019.0,42670.0,37752.0
1780330371.305655,514694,,-9014.0,40266.0,38720.0
1780330371.3150234,514709,,-13221.0,42069.0,42592.0
1780330371.324033,514716,,-9014.0,44473.0,43559.0
1780330371.3320324,514725,,-11418.0,40867.0,37752.0
1780330371.342217,514735,,-8414.0,42670.0,40656.0
1780330371.354869,514744,,-7812.0,40266.0,40656.0
1780330371.3638766,514756,,-10817.0,37261.0,40656.0
1780330371.3728752,514765,,-6610.0,39065.0,43559.0
1780330371.3813982,514775,,-12019.0,40266.0,36783.0
1780330371.3908675,514784,,-14423.0,39665.0,47432.0
1780330371.4038804,514792,,-9615.0,43271.0,36783.0
1780330371.4133823,514805,,-13221.0,40867.0,37752.0
1780330371.4223819,514815,,-12019.0,40867.0,43559.0
1780330371.430886,514824,,-14423.0,33656.0,36783.0
1780330371.439886,514834,,-12019.0,40867.0,45496.0
1780330371.453898,514841,,-9014.0,38463.0,44528.0
1780330371.4628685,514855,,-13221.0,42069.0,43559.0
1780330371.4713833,514864,,-12620.0,37261.0,46464.0
1780330371.480439,514873,,-13822.0,40867.0,46464.0
1780330371.4894452,514881,,-6610.0,38463.0,36783.0
1780330371.5028765,514890,,-10216.0,34857.0,34848.0
1780330371.5123816,514904,,-10216.0,42069.0,39688.0
1780330371.5208905,514914,,-16226.0,42670.0,36783.0
1780330371.5298932,514921,,-6610.0,42069.0,44528.0
