pc_time_s,t_ms,status,Bx,By,Bz
1778768088.202484,11529,,13350.0,-90300.0,-96074.0
1778768088.273143,11598,,12149.0,-90150.0,-95832.0
1778768088.338957,11663,,13350.0,-90000.0,-96074.0
1778768088.4047868,11730,,12750.0,-89400.0,-96557.0
1778768088.470561,11794,,12300.0,-89100.0,-95590.0
1778768088.5363488,11861,,12149.0,-89850.0,-95832.0
1778768088.6068459,11931,,12450.0,-89850.0,-96074.0
1778768088.672757,11995,,12750.0,-90150.0,-94380.0
1778768088.738562,12062,,12750.0,-90600.0,-96800.0
1778768088.8044338,12126,,12149.0,-89699.0,-95105.0
1778768088.8747709,12193,,12300.0,-89850.0,-95348.0
1778768088.940693,12262,,12450.0,-90150.0,-96315.0
1778768089.006572,12327,,12600.0,-90300.0,-95348.0
1778768089.072526,12393,,12000.0,-89699.0,-96074.0
1778768089.138217,12458,,12149.0,-89699.0,-95105.0
1778768089.208831,12529,,12600.0,-90000.0,-96074.0
1778768089.274615,12593,,12600.0,-89699.0,-96800.0
1778768089.340487,12659,,12600.0,-90600.0,-95105.0
1778768089.406415,12725,,12300.0,-89850.0,-96315.0
1778768089.472157,12790,,12750.0,-89699.0,-96800.0
1778768089.542599,12861,,13200.0,-90449.0,-96315.0
1778768089.608394,12926,,12149.0,-90150.0,-95590.0
1778768089.67428,12991,,12600.0,-90150.0,-95590.0
1778768089.740257,13057,,12300.0,-90150.0,-94621.0
1778768089.8106182,13121,,12600.0,-90000.0,-95590.0
1778768089.876572,13193,,12450.0,-90150.0,-95348.0
1778768089.942444,13258,,13800.0,-90300.0,-96800.0
1778768090.0083961,13323,,12149.0,-89550.0,-95590.0
1778768090.074016,13389,,12600.0,-90150.0,-95832.0
1778768090.144773,13459,,12750.0,-89850.0,-97768.0
1778768090.2106528,13524,,12750.0,-90150.0,-95832.0
1778768090.2765062,13590,,12600.0,-90000.0,-95590.0
1778768090.342444,13656,,12899.0,-90449.0,-95590.0
1778768090.408232,13721,,12149.0,-89699.0,-96315.0
1778768090.478745,13791,,12000.0,-89100.0,-95105.0
1778768090.544596,13856,,12149.0,-89850.0,-95348.0
1778768090.6104121,13922,,12149.0,-90000.0,-95348.0
1778768090.676487,13988,,12450.0,-90150.0,-96557.0
1778768090.746656,14053,,13500.0,-90150.0,-97041.0
1778768090.812601,14121,,12600.0,-90000.0,-96557.0
1778768090.878508,14187,,13200.0,-89699.0,-96074.0
1778768090.9444401,14253,,12899.0,-90000.0,-96800.0
1778768091.010159,14319,,12300.0,-89250.0,-95590.0
1778768091.080897,14389,,12149.0,-89400.0,-96074.0
1778768091.1467671,14454,,12300.0,-89550.0,-95590.0
1778768091.212611,14519,,11850.0,-89400.0,-96315.0
1778768091.278539,14585,,12450.0,-90449.0,-96074.0
1778768091.344488,14651,,13500.0,-89699.0,-95832.0
1778768091.4148211,14720,,13200.0,-89850.0,-95832.0
1778768091.4806242,14786,,12600.0,-90600.0,-95348.0
1778768091.546485,14851,,12750.0,-89699.0,-96074.0
1778768091.6124,14917,,12750.0,-89550.0,-95590.0
1778768091.68276,14983,,12600.0,-90300.0,-96074.0
1778768091.7487218,15052,,12450.0,-89100.0,-96315.0
1778768091.8146281,15118,,12300.0,-90000.0,-96557.0
1778768091.880417,15184,,12300.0,-89699.0,-95832.0
1778768091.946499,15249,,11700.0,-89850.0,-96800.0
1778768092.01699,15319,,13649.0,-89250.0,-94621.0
1778768092.082826,15384,,17250.0,-89400.0,-94864.0
1778768092.148704,15450,,18150.0,-88500.0,-95105.0
1778768092.214635,15516,,18450.0,-88650.0,-94380.0
1778768092.280417,15581,,17850.0,-88800.0,-93896.0
1778768092.350941,15651,,18299.0,-88500.0,-94864.0
1778768092.416766,15717,,18450.0,-89100.0,-95590.0
1778768092.4826088,15782,,18600.0,-88650.0,-95348.0
1778768092.548537,15848,,17850.0,-89699.0,-93411.0
1778768092.61887,15913,,18150.0,-88500.0,-94864.0
1778768092.6848152,15983,,18150.0,-87900.0,-95348.0
1778768092.750735,16048,,18600.0,-88949.0,-94138.0
1778768092.81667,16113,,18000.0,-88949.0,-95105.0
1778768092.882484,16178,,17700.0,-88650.0,-94864.0
1778768092.95313,16249,,18600.0,-88350.0,-94864.0
1778768093.019039,16315,,18000.0,-88650.0,-95348.0
1778768093.084866,16380,,18150.0,-88500.0,-94138.0
1778768093.150804,16445,,18299.0,-88500.0,-94621.0
1778768093.216536,16510,,18600.0,-88650.0,-94138.0
1778768093.287116,16581,,17850.0,-88650.0,-94380.0
1778768093.352909,16647,,18900.0,-89100.0,-94864.0
1778768093.4188118,16712,,18000.0,-88800.0,-93654.0
1778768093.4847202,16777,,18750.0,-88050.0,-94621.0
1778768093.555081,16842,,18600.0,-88350.0,-94138.0
1778768093.62097,16913,,18299.0,-89100.0,-94380.0
1778768093.686872,16979,,18750.0,-89250.0,-94380.0
1778768093.752801,17043,,17850.0,-88199.0,-94138.0
1778768093.8185642,17109,,18600.0,-88650.0,-94380.0
1778768093.8892212,17180,,18900.0,-88500.0,-95590.0
1778768093.955082,17245,,18600.0,-88800.0,-94380.0
1778768094.020936,17311,,18299.0,-88350.0,-94864.0
1778768094.086823,17375,,18299.0,-88800.0,-93654.0
1778768094.152599,17441,,18450.0,-88199.0,-94380.0
1778768094.223038,17512,,18450.0,-88949.0,-94864.0
1778768094.2889652,17577,,18000.0,-89100.0,-93896.0
1778768094.354775,17643,,18000.0,-89550.0,-93896.0
1778768094.42065,17707,,17549.0,-88500.0,-93896.0
1778768094.491041,17773,,18450.0,-88350.0,-94138.0
1778768094.556938,17842,,18000.0,-89100.0,-94864.0
1778768094.62275,17908,,18600.0,-88800.0,-94621.0
1778768094.68884,17973,,17700.0,-88949.0,-94380.0
1778768094.754633,18039,,18150.0,-89400.0,-93896.0
1778768094.825482,18109,,18299.0,-89250.0,-94621.0
1778768094.891107,18174,,18750.0,-88500.0,-94621.0
1778768094.956993,18241,,18450.0,-88050.0,-94380.0
1778768095.022879,18305,,18450.0,-89250.0,-93896.0
1778768095.088684,18371,,18750.0,-88199.0,-94864.0
1778768095.159188,18441,,18299.0,-88800.0,-94864.0
1778768095.225015,18506,,18000.0,-88949.0,-94380.0
1778768095.290841,18573,,18000.0,-88500.0,-93896.0
1778768095.356709,18637,,18450.0,-87900.0,-93896.0
1778768095.42706,18703,,18450.0,-88350.0,-94380.0
1778768095.492993,18773,,18600.0,-88350.0,-94380.0
1778768095.558927,18838,,18600.0,-88650.0,-95105.0
1778768095.624835,18904,,18450.0,-88500.0,-94380.0
1778768095.690628,18970,,18450.0,-88350.0,-94864.0
1778768095.7614799,19039,,17700.0,-88350.0,-94864.0
1778768095.827163,19105,,18600.0,-88350.0,-94864.0
1778768095.8930151,19171,,17850.0,-88800.0,-93896.0
1778768095.958932,19236,,17700.0,-89100.0,-95590.0
1778768096.024734,19302,,18450.0,-89400.0,-94380.0
1778768096.095453,19371,,18600.0,-88800.0,-95105.0
1778768096.161056,19437,,18000.0,-88350.0,-94864.0
1778768096.226954,19503,,18750.0,-88650.0,-93896.0
1778768096.292882,19568,,18000.0,-88949.0,-94138.0
1778768096.3634958,19634,,17250.0,-87900.0,-95105.0
1778768096.429248,19703,,17850.0,-88500.0,-93896.0
1778768096.495181,19769,,18450.0,-89100.0,-93411.0
1778768096.561169,19833,,18000.0,-88500.0,-93896.0
1778768096.626914,19900,,18600.0,-88949.0,-94621.0
1778768096.6976361,19970,,18450.0,-88949.0,-94864.0
1778768096.763526,20035,,18150.0,-89100.0,-94138.0
1778768096.829419,20101,,17700.0,-88650.0,-94138.0
1778768096.895514,20165,,18750.0,-88949.0,-95105.0
1778768096.961154,20232,,17700.0,-88500.0,-93411.0
1778768097.03158,20302,,18299.0,-88650.0,-93654.0
1778768097.097476,20367,,18000.0,-89550.0,-93654.0
1778768097.163508,20432,,17700.0,-88949.0,-92928.0
1778768097.229268,20497,,18600.0,-89100.0,-93170.0
1778768097.299644,20564,,18000.0,-89100.0,-93896.0
1778768097.365553,20634,,17400.0,-90750.0,-93654.0
1778768097.431456,20699,,14100.0,-92850.0,-96800.0
1778768097.497387,20764,,6900.0,-103500.0,-115918.0
1778768097.563178,20829,,-2250.0,-134100.0,-229899.0
1778768097.633826,20901,,67650.0,-162899.0,-372922.0
1778768097.699735,20966,,127050.0,-182700.0,-474562.0
1778768097.765573,21032,,50099.0,-290549.0,-804891.0
1778768097.8314948,21096,,-283049.0,-356850.0,-1055845.0
1778768097.89727,21161,,-488250.0,-297750.0,-969209.0
1778768097.967773,21233,,-480000.0,-206250.0,-983246.0
1778768098.0336719,21298,,-474750.0,-148800.0,-1361734.0
1778768098.0996401,21363,,-477450.0,-83100.0,-2050708.0
1778768098.165523,21428,,-338100.0,80850.0,-3700664.0
1778768098.235866,21493,,596849.0,741599.0,7795304.0
1778768098.301787,21564,,-4822951.0,4041149.0,6625477.0
1778768098.3677042,21630,,-4287901.0,3829950.0,-7185221.0
1778768098.43364,21695,,3098550.0,2333550.0,-5961429.0
1778768098.49958,21760,,2421600.0,2092950.0,-5214133.0
1778768098.570255,21831,,2455950.0,2138399.0,-4770546.0
1778768098.6361432,21897,,2660250.0,2099100.0,-4259927.0
1778768098.702135,21962,,2874000.0,2019900.0,-4046240.0
1778768098.768042,22027,,2541899.0,1779150.0,-4371005.0
1778768098.834047,22092,,2689649.0,2172300.0,-5411362.0
1778768098.904722,22163,,4297951.0,3614100.0,-7396973.0
1778768098.9705348,22229,,-3316950.0,-4560450.0,6095255.0
1778768099.03651,22293,,-3429300.0,4700549.0,6536906.0
1778768099.1024268,22359,,-3918149.0,4267048.0,7353898.0
1778768099.172956,22424,,-3395100.0,4734298.0,6800200.0
1778768099.239062,22495,,-1930650.0,-3946500.0,5149277.0
1778768099.304947,22561,,-97199.0,-2046900.0,3141644.0
1778768099.3708842,22625,,1629000.0,-1320750.0,3463746.0
1778768099.436864,22693,,1891500.0,-1330800.0,3592490.0
1778768099.5075352,22762,,2136450.0,-2044500.0,3078240.0
1778768099.573251,22828,,3512550.0,-2882250.0,1917365.0
1778768099.6393652,22894,,3651450.0,-4062600.0,3568290.0
1778768099.705533,22958,,3374250.0,-4173601.0,4721663.0
1778768099.771473,23025,,3225600.0,-3856800.0,4411176.0
1778768099.8420029,23095,,3289800.0,-3640649.0,5460247.0
1778768099.90782,23160,,3513750.0,-3008700.0,6575866.0
1778768099.973873,23226,,3490800.0,-3112200.0,7495466.0
1778768100.039757,23290,,3567149.0,-2280300.0,7916063.0
1778768100.1104782,23357,,3726149.0,-1134750.0,-6044192.0
1778768100.176339,23427,,3723300.0,23100.0,-2679424.0
1778768100.242455,23492,,3658350.0,1291800.0,-1828068.0
1778768100.308136,23557,,3732450.0,1382550.0,-2417338.0
1778768100.374113,23622,,3855300.0,495299.0,1735140.0
1778768100.444779,23693,,1627199.0,-1562250.0,1537668.0
1778768100.5106611,23759,,2396550.0,-563849.0,3135836.0
1778768100.5765371,23824,,2664149.0,239700.0,1622852.0
1778768100.6423712,23889,,2581350.0,273750.0,2203894.0
1778768100.7080681,23954,,2311050.0,-427950.0,3246672.0
1778768100.778689,24026,,2641649.0,-116400.0,2832851.0
1778768100.844486,24091,,3266550.0,961500.0,2246727.0
1778768100.910528,24157,,3234600.0,626849.0,1893892.0
1778768100.9764428,24221,,2813399.0,241350.0,1534763.0
1778768101.0467892,24286,,2957850.0,304200.0,1367783.0
1778768101.112763,24358,,3485850.0,1001700.0,808038.0
1778768101.178675,24423,,3667050.0,2456250.0,-886930.0
1778768101.244548,24488,,3850200.0,2510700.0,-503118.0
1778768101.310486,24553,,3870600.0,2381850.0,-204732.0
1778768101.381154,24624,,3874649.0,2084100.0,413578.0
1778768101.447055,24690,,3875399.0,2290649.0,-2041753.0
1778768101.5130508,24755,,3874350.0,2845500.0,-4382135.0
1778768101.578945,24820,,3872850.0,2166300.0,-4344866.0
1778768101.644901,24887,,3871800.0,2042400.0,-4264765.0
1778768101.715667,24956,,3873149.0,2297700.0,-5497272.0
1778768101.7814589,25022,,3867149.0,2790899.0,-6173906.0
1778768101.847465,25088,,3859800.0,3853800.0,-6244570.0
1778768101.913347,25154,,3439350.0,3902250.0,-6280624.0
1778768101.983937,25219,,-3156899.0,3909450.0,-6292000.0
1778768102.049994,25289,,-779250.0,3915899.0,-6300711.0
1778768102.115998,25355,,-3911550.0,3919200.0,-6285951.0
1778768102.1819038,25419,,-3919950.0,3918750.0,-6310632.0
1778768102.24783,25486,,-3926100.0,3915450.0,-6279901.0
1778768102.31872,25555,,-3924000.0,3915000.0,-6266591.0
1778768102.384583,25621,,-3924149.0,3911850.0,-6249408.0
1778768102.45059,25687,,-3924000.0,3912149.0,-6253522.0
1778768102.5165062,25751,,-3923850.0,3915300.0,-6265864.0
1778768102.5824718,25818,,-3927300.0,3916050.0,-6257394.0
1778768102.653197,25888,,-3923399.0,3919649.0,-6263202.0
1778768102.7189991,25953,,-3926399.0,3912750.0,-6250616.0
1778768102.785033,26019,,-3927450.0,3920700.0,-6266832.0
1778768102.8509598,26085,,-3927899.0,3911700.0,-6254735.0
1778768102.921464,26151,,-3923100.0,3913500.0,-6251586.0
1778768102.987583,26220,,-3922950.0,3913800.0,-6266832.0
1778768103.053498,26286,,-3922950.0,3910500.0,-6261751.0
1778768103.119401,26352,,-3928950.0,3916350.0,-6269736.0
1778768103.185475,26417,,-3926100.0,3912149.0,-6253039.0
1778768103.256154,26487,,-3934649.0,3919050.0,-6275063.0
1778768103.322028,26552,,-3931500.0,3913350.0,-6266349.0
1778768103.388062,26618,,-3932100.0,3920700.0,-6275303.0
1778768103.453949,26684,,-3919950.0,3830850.0,-6201493.0
1778768103.519871,26749,,-3891000.0,-2826899.0,-6169064.0
1778768103.590683,26820,,-3248250.0,2831399.0,-4685119.0
1778768103.656546,26885,,4721250.0,-4348048.0,-5030453.0
1778768103.722497,26950,,-140550.0,-1179449.0,-1660845.0
1778768103.788516,27016,,-65250.0,-352200.0,-476256.0
1778768103.858645,27081,,-15000.0,-180600.0,-300080.0
1778768103.924459,27152,,-7800.0,-133649.0,-252648.0
1778768103.9901881,27217,,-6900.0,-120449.0,-230625.0
1778768104.056101,27283,,-6600.0,-114600.0,-218284.0
1778768104.121848,27348,,-9000.0,-112500.0,-217558.0
1778768104.192492,27417,,-8700.0,-112050.0,-215138.0
1778768104.2584178,27483,,-9750.0,-112949.0,-215138.0
1778768104.324224,27549,,-10649.0,-113699.0,-215622.0
1778768104.390099,27616,,-11399.0,-113699.0,-215380.0
1778768104.4558039,27680,,-12149.0,-114600.0,-214654.0
1778768104.526305,27749,,-12600.0,-115050.0,-215138.0
1778768104.592483,27815,,-12750.0,-114300.0,-214896.0
1778768104.658169,27881,,-13500.0,-114600.0,-213927.0
1778768104.72415,27948,,-13200.0,-115350.0,-213444.0
1778768104.794376,28012,,-14550.0,-117000.0,-209088.0
1778768104.8602629,28081,,-14700.0,-118800.0,-208120.0
1778768104.926013,28147,,-16950.0,-120750.0,-200134.0
1778768104.991951,28213,,-19200.0,-120900.0,-183436.0
1778768105.057539,28279,,-25350.0,-113699.0,-161656.0
1778768105.1282518,28348,,-39000.0,-104100.0,-132857.0
1778768105.194091,28414,,-64050.0,-87900.0,-75020.0
1778768105.2599192,28480,,-107400.0,-24600.0,69212.0
1778768105.3257742,28544,,-159899.0,36599.0,274186.0
1778768105.39154,28611,,-171149.0,160350.0,632346.0
1778768105.46223,28680,,-275250.0,489750.0,1166440.0
1778768105.528048,28746,,-669599.0,809400.0,2159124.0
1778768105.593983,28812,,-1718850.0,357600.0,4407063.0
1778768105.660064,28876,,-4285501.0,-2011050.0,-2274800.0
1778768105.7305331,28943,,-1057199.0,-458850.0,2225674.0
1778768105.796484,29012,,804750.0,1877250.0,-3462052.0
1778768105.862282,29078,,1191600.0,3627600.0,-4392783.0
1778768105.9281979,29144,,682500.0,-4057350.0,-6078072.0
1778768105.9940789,29208,,-1661850.0,-2621100.0,-6278933.0
1778768106.064853,29279,,-1834949.0,-2218800.0,-5844541.0
1778768106.1308029,29345,,-1510050.0,-2170350.0,-4877026.0
1778768106.1968079,29411,,-688800.0,-2131350.0,-4809509.0
1778768106.262609,29477,,-268950.0,-1648199.0,-5968928.0
1778768106.328566,29542,,-4157549.0,-261150.0,6648709.0
1778768106.399113,29612,,1342949.0,225000.0,1128445.0
1778768106.4650428,29677,,116699.0,-10050.0,178112.0
1778768106.530952,29743,,31049.0,-63000.0,12342.0
1778768106.596865,29809,,17700.0,-77550.0,-44286.0
1778768106.667192,29874,,14250.0,-79800.0,-65098.0
1778768106.733013,29944,,14700.0,-81750.0,-73810.0
1778768106.798771,30009,,14399.0,-82050.0,-75746.0
1778768106.864684,30075,,14100.0,-82050.0,-73326.0
1778768106.93043,30141,,13200.0,-81449.0,-63888.0
1778768107.0010738,30210,,13050.0,-77100.0,-39446.0
1778768107.066986,30276,,12149.0,-67050.0,22990.0
1778768107.132781,30342,,21000.0,-48750.0,155605.0
1778768107.198632,30408,,52950.0,-11850.0,459316.0
1778768107.2643998,30473,,155250.0,18900.0,745118.0
1778768107.335019,30542,,273000.0,28799.0,1186283.0
1778768107.400907,30608,,356400.0,17850.0,1337533.0
1778768107.46686,30673,,389100.0,1350.0,1467003.0
1778768107.532712,30740,,413850.0,-15000.0,1856140.0
1778768107.6031091,30804,,532500.0,-35400.0,2345222.0
1778768107.668908,30873,,602250.0,-27450.0,2415160.0
1778768107.734731,30940,,641550.0,-70050.0,2587706.0
1778768107.800592,31005,,539400.0,-14399.0,1438447.0
1778768107.8665018,31071,,165450.0,-12750.0,304678.0
1778768107.936952,31141,,33450.0,-52650.0,19118.0
1778768108.002801,31205,,14700.0,-68850.0,-48884.0
1778768108.068662,31272,,13649.0,-75150.0,-67518.0
1778768108.134518,31337,,12450.0,-77850.0,-76229.0
1778768108.200502,31402,,12149.0,-76949.0,-73083.0
1778768108.27088,31472,,10950.0,-77400.0,-60257.0
1778768108.336788,31537,,8250.0,-71100.0,-27346.0
1778768108.402525,31604,,5250.0,-54900.0,52030.0
1778768108.4684649,31669,,15899.0,-9600.0,336138.0
1778768108.5386822,31735,,162149.0,87150.0,1124574.0
1778768108.604445,31804,,822150.0,150450.0,2249874.0
1778768108.6702342,31869,,1490550.0,75750.0,2631750.0
1778768108.7361548,31936,,1709250.0,-126300.0,3556674.0
1778768108.801895,32000,,3394200.0,-970349.0,5992887.0
1778768108.872558,32071,,-4072950.0,-1378650.0,5305608.0
1778768108.938456,32137,,-4109851.0,-1707300.0,5669335.0
1778768109.004477,32202,,-3862200.0,-2349899.0,5826874.0
1778768109.0705202,32268,,-3404250.0,-3120899.0,6282562.0
1778768109.136272,32332,,-3265950.0,-4391850.0,6769226.0
1778768109.207087,32403,,-2809350.0,4311600.0,6898695.0
1778768109.272956,32468,,-3623850.0,4396200.0,6692511.0
1778768109.338934,32533,,4112549.0,-3304050.0,4507735.0
1778768109.404808,32600,,1035750.0,-1424850.0,1871144.0
1778768109.4754739,32665,,-2550.0,-336750.0,425436.0
1778768109.54094,32736,,-39300.0,-133649.0,10164.0
1778768109.606674,32801,,-8250.0,-106500.0,-60742.0
1778768109.672638,32866,,6750.0,-95850.0,-79134.0
1778768109.738505,32931,,13649.0,-91949.0,-86394.0
1778768109.809144,33001,,15300.0,-90000.0,-89298.0
1778768109.875005,33067,,16049.0,-89550.0,-91960.0
1778768109.94083,33132,,15149.0,-90300.0,-91960.0
1778768110.006643,33199,,14399.0,-92100.0,-91960.0
1778768110.072423,33263,,9899.0,-96750.0,-86878.0
1778768110.14302,33334,,-600.0,-116250.0,-75020.0
1778768110.2089221,33400,,-28650.0,-166800.0,-39688.0
1778768110.27472,33465,,-92850.0,-327299.0,-26136.0
1778768110.3406122,33531,,-179399.0,-589800.0,-28556.0
1778768110.410953,33595,,-272549.0,-998700.0,-322102.0
1778768110.476799,33665,,-417750.0,-1476150.0,-659450.0
1778768110.542758,33731,,-631050.0,-1866449.0,-748264.0
1778768110.608706,33796,,-726000.0,-2178149.0,-765204.0
1778768110.6746519,33863,,-830400.0,-2571000.0,-764235.0
1778768110.745217,33933,,-805500.0,-2520899.0,-766898.0
1778768110.8111491,33998,,-789300.0,-2552250.0,-778030.0
1778768110.877167,34064,,-801150.0,-2638800.0,-741972.0
1778768110.9430258,34129,,-858750.0,-2615700.0,-587576.0
1778768111.008769,34194,,-663900.0,-1870500.0,156090.0
1778768111.079403,34264,,-194550.0,-438150.0,190696.0
1778768111.145254,34329,,-31950.0,-126000.0,-30007.0
1778768111.211194,34395,,3000.0,-87750.0,-89781.0
1778768111.276887,34461,,13950.0,-76500.0,-105270.0
1778768111.347264,34526,,17850.0,-73949.0,-111803.0
1778768111.413067,34597,,18600.0,-73050.0,-115192.0
1778768111.478817,34662,,19799.0,-72600.0,-116402.0
1778768111.544728,34728,,19049.0,-73350.0,-113255.0
1778768111.610492,34793,,18900.0,-77550.0,-106479.0
1778768111.681142,34863,,13649.0,-85199.0,-91718.0
1778768111.7470012,34928,,-4800.0,-125550.0,-43559.0
1778768111.812852,34993,,-63000.0,-263100.0,69212.0
1778768111.8786812,35059,,-210300.0,-754800.0,84942.0
1778768111.944512,35125,,-440700.0,-1359150.0,-119548.0
1778768112.015313,35196,,-632700.0,-1897949.0,-457864.0
1778768112.081183,35261,,-864300.0,-2439300.0,-719950.0
1778768112.147145,35326,,-1278150.0,-2860950.0,-814814.0
1778768112.213017,35392,,-1248449.0,-2849850.0,-824010.0
1778768112.28349,35457,,-1258949.0,-2849550.0,-826914.0
1778768112.349548,35527,,-1258650.0,-2830200.0,-855228.0
1778768112.415475,35592,,-1048350.0,-2299800.0,-414788.0
1778768112.481513,35657,,-460799.0,-702750.0,127050.0
1778768112.547032,35724,,-90000.0,-143100.0,-49851.0
1778768112.617646,35794,,-2849.0,-81900.0,-96074.0
1778768112.683563,35860,,15750.0,-71550.0,-111562.0
1778768112.749242,35925,,20850.0,-68850.0,-116402.0
1778768112.815166,35991,,23700.0,-67500.0,-119306.0
1778768112.880928,36056,,25049.0,-67500.0,-119790.0
1778768112.951574,36125,,23850.0,-67949.0,-117369.0
1778768113.0174432,36191,,20549.0,-70800.0,-108416.0
1778768113.0832489,36256,,14250.0,-76050.0,-89781.0
1778768113.1489222,36323,,-6600.0,-92400.0,-34606.0
1778768113.2195158,36388,,-57300.0,-148050.0,108658.0
1778768113.2851279,36457,,-225600.0,-381600.0,388167.0
1778768113.350979,36522,,-453150.0,-963750.0,451088.0
1778768113.416943,36589,,-645900.0,-1877850.0,-255552.0
1778768113.482838,36655,,-583050.0,-2086500.0,-350900.0
1778768113.55348,36724,,-597150.0,-2129700.0,-476740.0
1778768113.6195142,36789,,-652349.0,-2193600.0,-529012.0
1778768113.6855402,36855,,-662700.0,-2200050.0,-551034.0
1778768113.751248,36920,,-674550.0,-1876350.0,-205700.0
1778768113.816973,36987,,-565800.0,-951150.0,285560.0
1778768113.887538,37056,,-200399.0,-277500.0,103091.0
1778768113.953399,37121,,-65100.0,-140250.0,-17666.0
1778768114.019354,37188,,-20250.0,-100800.0,-62194.0
1778768114.085052,37253,,-3900.0,-85050.0,-80586.0
1778768114.1554189,37319,,1650.0,-79050.0,-88814.0
1778768114.221211,37388,,3450.0,-75150.0,-89781.0
1778768114.28703,37453,,4949.0,-74850.0,-88088.0
1778768114.352939,37519,,5550.0,-75600.0,-86152.0
1778768114.418684,37584,,4050.0,-75000.0,-84699.0
1778768114.489527,37655,,1500.0,-77400.0,-73810.0
1778768114.5550332,37720,,-10200.0,-86850.0,-44286.0
1778768114.6208398,37785,,-25049.0,-91800.0,-20812.0
1778768114.68683,37850,,-35099.0,-99900.0,-3630.0
1778768114.752623,37915,,-41849.0,-103350.0,-4114.0
1778768114.8232372,37987,,-40050.0,-106050.0,-7501.0
1778768114.889166,38052,,-36900.0,-109350.0,-13552.0
1778768114.955078,38117,,-37349.0,-117600.0,-484.0
1778768115.020798,38183,,-48000.0,-131850.0,27830.0
1778768115.091143,38248,,-71550.0,-147300.0,52030.0
1778768115.156929,38319,,-81750.0,-152550.0,67276.0
1778768115.222713,38384,,-86100.0,-147450.0,62194.0
1778768115.288626,38449,,-89699.0,-135300.0,37268.0
1778768115.354364,38514,,-82199.0,-122100.0,6050.0
1778768115.424927,38585,,-71100.0,-112199.0,-20812.0
1778768115.490944,38651,,-63300.0,-108000.0,-21538.0
1778768115.556771,38716,,-61500.0,-111449.0,-14520.0
1778768115.622624,38782,,-58800.0,-115949.0,-7018.0
1778768115.688267,38847,,-53700.0,-115949.0,-8470.0
1778768115.759008,38916,,-48900.0,-112650.0,-15488.0
1778768115.824886,38983,,-44250.0,-108600.0,-26136.0
1778768115.89084,39048,,-41550.0,-105750.0,-30976.0
1778768115.956535,39113,,-38550.0,-102750.0,-37268.0
1778768116.02679,39178,,-35099.0,-101400.0,-35573.0
1778768116.0926,39248,,-35849.0,-101250.0,-37994.0
1778768116.1584692,39314,,-37050.0,-100800.0,-40656.0
1778768116.224401,39379,,-35099.0,-99300.0,-48157.0
1778768116.290074,39444,,-32849.0,-98850.0,-52998.0
1778768116.360734,39514,,-33900.0,-99150.0,-55176.0
1778768116.4266062,39579,,-34650.0,-100350.0,-54208.0
1778768116.492417,39645,,-35250.0,-100350.0,-55418.0
1778768116.55823,39711,,-35550.0,-99150.0,-53239.0
1778768116.6238568,39776,,-40200.0,-94800.0,-46948.0
1778768116.694536,39847,,-45750.0,-87900.0,-40171.0
1778768116.760345,39912,,-46950.0,-82350.0,-35816.0
