pc_time_s,t_ms,status,Bx,By,Bz
1779122020.829931,257258,,-1412850.0,2192100.0,-6218432.0
1779122020.895786,257324,,-1566600.0,2456700.0,-6238519.0
1779122020.9669209,257394,,-1746150.0,2762100.0,-6239245.0
1779122021.032684,257458,,-1932150.0,3147750.0,-6249167.0
1779122021.098707,257524,,-2124450.0,3576750.0,-6246746.0
1779122021.164802,257590,,-2366250.0,4079700.0,-6275544.0
1779122021.235502,257656,,-2665350.0,4671600.0,-6267799.0
1779122021.301379,257726,,-3059399.0,-4400850.0,-6272157.0
1779122021.367417,257790,,-3418050.0,-3553350.0,-6272157.0
1779122021.433175,257856,,-3772500.0,-2535600.0,-6295631.0
1779122021.499042,257923,,-4171950.0,-1333650.0,-6297325.0
1779122021.569896,257992,,-4660200.0,120449.0,-6307005.0
1779122021.635909,258059,,4562250.0,1934850.0,-6311845.0
1779122021.70192,258124,,4079250.0,3089399.0,-6317895.0
1779122021.767957,258189,,4078350.0,3836250.0,-6319831.0
1779122021.833877,258254,,4523250.0,3875399.0,-6338463.0
1779122021.904643,258325,,-4192500.0,3891149.0,-6330719.0
1779122021.970507,258390,,-2081700.0,3889500.0,-6344514.0
1779122022.03642,258456,,175350.0,3886649.0,-6342578.0
1779122022.102295,258521,,270000.0,3887250.0,-6344999.0
1779122022.172749,258586,,249149.0,3890399.0,-6341125.0
1779122022.2386491,258658,,188399.0,3892050.0,-6343304.0
1779122022.3047879,258722,,244800.0,3894000.0,-6362178.0
1779122022.370545,258788,,276600.0,3897149.0,-6358066.0
1779122022.4363499,258853,,227399.0,3896850.0,-6347176.0
1779122022.5070138,258924,,251100.0,3889500.0,-6344757.0
1779122022.573056,258990,,252899.0,3893100.0,-6351530.0
1779122022.639094,259055,,255000.0,3884700.0,-6337255.0
1779122022.7049239,259119,,268650.0,3897300.0,-6360968.0
1779122022.7709088,259186,,252750.0,3888000.0,-6339191.0
1779122022.841525,259255,,254250.0,3899250.0,-6355407.0
1779122022.907476,259322,,271799.0,3892950.0,-6348626.0
1779122022.973516,259388,,267150.0,3890100.0,-6345722.0
1779122023.039433,259452,,270450.0,3893850.0,-6355162.0
1779122023.1099782,259519,,283650.0,3891750.0,-6344757.0
1779122023.175655,259587,,272850.0,3899550.0,-6359760.0
1779122023.241763,259655,,270000.0,3890550.0,-6350565.0
1779122023.3076952,259720,,294750.0,3896399.0,-6355648.0
1779122023.3737369,259784,,271950.0,3895800.0,-6352015.0
1779122023.44453,259855,,285450.0,3896399.0,-6349354.0
1779122023.5104482,259920,,298950.0,3890700.0,-6343789.0
1779122023.5764759,259987,,280200.0,3894300.0,-6356615.0
1779122023.642358,260052,,283049.0,3899399.0,-6346935.0
1779122023.708317,260117,,305400.0,3895350.0,-6356130.0
1779122023.779105,260187,,293700.0,3890700.0,-6348869.0
1779122023.845131,260252,,277500.0,3894300.0,-6341850.0
1779122023.911114,260320,,302250.0,3892050.0,-6341850.0
1779122023.977086,260385,,299100.0,3892050.0,-6347176.0
1779122024.047458,260450,,297000.0,3892500.0,-6344514.0
1779122024.113298,260519,,299100.0,3890550.0,-6344757.0
1779122024.179233,260584,,298650.0,3892050.0,-6346935.0
1779122024.2451048,260651,,308700.0,3899100.0,-6351288.0
1779122024.311172,260717,,296250.0,3903000.0,-6369440.0
1779122024.381981,260786,,303600.0,3898350.0,-6356130.0
1779122024.447962,260853,,316799.0,3889800.0,-6343546.0
1779122024.513997,260917,,294299.0,3892200.0,-6356856.0
1779122024.579843,260983,,293400.0,3888750.0,-6337255.0
1779122024.6458602,261049,,339000.0,3893250.0,-6354920.0
1779122024.7166998,261118,,319350.0,3885750.0,-6340400.0
1779122024.782531,261185,,272100.0,3894000.0,-6354920.0
1779122024.848514,261249,,352350.0,3888000.0,-6351047.0
1779122024.9144099,261316,,300000.0,3898500.0,-6351773.0
1779122024.984828,261380,,286350.0,3897300.0,-6346935.0
1779122025.0507038,261450,,342450.0,3896100.0,-6349112.0
1779122025.1166131,261517,,332850.0,3892950.0,-6345967.0
1779122025.182693,261582,,272549.0,3892800.0,-6352743.0
1779122025.248516,261647,,361799.0,3903750.0,-6362664.0
1779122025.319374,261718,,319350.0,3898500.0,-6361695.0
1779122025.3852081,261784,,285000.0,3892649.0,-6352984.0
1779122025.451342,261849,,322350.0,3895500.0,-6352015.0
1779122025.517246,261915,,347700.0,3900000.0,-6353952.0
1779122025.5830688,261980,,311100.0,3895500.0,-6349597.0
1779122025.653916,262051,,312299.0,3891750.0,-6342578.0
1779122025.7198322,262116,,313950.0,3891450.0,-6345967.0
1779122025.785763,262181,,343049.0,3895050.0,-6352743.0
1779122025.8517509,262247,,330750.0,3901050.0,-6369440.0
1779122025.922339,262312,,310950.0,3895050.0,-6351288.0
1779122025.9881442,262383,,328049.0,3902700.0,-6341850.0
1779122026.054194,262449,,340650.0,3891000.0,-6341608.0
1779122026.120119,262513,,318600.0,3901649.0,-6370650.0
1779122026.186102,262578,,351150.0,3895050.0,-6354437.0
1779122026.2569458,262649,,336150.0,3892050.0,-6345240.0
1779122026.3228521,262715,,318900.0,3891450.0,-6347661.0
1779122026.388778,262782,,342900.0,3893250.0,-6356373.0
1779122026.454669,262847,,346350.0,3890850.0,-6350805.0
1779122026.5206358,262911,,333000.0,3878850.0,-6337255.0
1779122026.591661,262982,,346950.0,3891750.0,-6343304.0
1779122026.657721,263048,,339600.0,3894750.0,-6354920.0
1779122026.7236469,263114,,321600.0,3893850.0,-6353469.0
1779122026.789711,263179,,381450.0,3893550.0,-6350080.0
1779122026.860196,263243,,336600.0,3894450.0,-6345485.0
1779122026.92592,263314,,308850.0,3895050.0,-6347418.0
1779122026.99207,263379,,372299.0,3898350.0,-6355407.0
1779122027.058047,263446,,334799.0,3895950.0,-6362178.0
1779122027.12401,263511,,333750.0,3895350.0,-6347661.0
1779122027.194768,263581,,355200.0,3883200.0,-6338221.0
1779122027.26079,263646,,346650.0,3887250.0,-6348626.0
1779122027.326709,263712,,350400.0,3896399.0,-6341125.0
1779122027.3927522,263779,,363150.0,3893550.0,-6358791.0
1779122027.4587038,263844,,366900.0,3896700.0,-6350080.0
1779122027.529682,263914,,327299.0,3901800.0,-6360245.0
1779122027.595388,263979,,342750.0,3897750.0,-6352984.0
1779122027.661442,264044,,383400.0,3896850.0,-6352984.0
1779122027.727245,264111,,329700.0,3894899.0,-6359032.0
1779122027.7977479,264176,,343799.0,3889800.0,-6340159.0
1779122027.863688,264246,,-224850.0,3883800.0,-6320797.0
1779122027.929698,264311,,-2107200.0,3888000.0,-6333141.0
1779122027.995689,264376,,-3925050.0,3885300.0,-6315472.0
1779122028.06141,264442,,4875151.0,3860100.0,-6322250.0
1779122028.1322072,264513,,4272000.0,3798600.0,-6312813.0
1779122028.198216,264577,,4105651.0,2726250.0,-6312087.0
1779122028.2642791,264644,,4472701.0,1370699.0,-6301922.0
1779122028.330057,264708,,-4794751.0,-276000.0,-6292000.0
1779122028.396034,264775,,-4301250.0,-1651949.0,-6277962.0
1779122028.466862,264845,,-3873450.0,-2884500.0,-6269495.0
1779122028.5326562,264910,,-3500850.0,-3844649.0,-6271186.0
1779122028.598635,264977,,-3165450.0,-4641298.0,-6269010.0
1779122028.664685,265041,,-2780100.0,4516650.0,-6259573.0
1779122028.735244,265113,,-2461500.0,3944100.0,-6253765.0
1779122028.801265,265178,,-2190450.0,3441000.0,-6245053.0
1779122028.867266,265242,,-1988100.0,3032700.0,-6250858.0
1779122028.933169,265309,,-1811850.0,2693250.0,-6244570.0
1779122028.999121,265374,,-1631400.0,2400750.0,-6218917.0
1779122029.069911,265445,,-1465949.0,2146050.0,-6217949.0
1779122029.1357372,265510,,-1322100.0,1907850.0,-6185037.0
1779122029.2018619,265575,,-1211100.0,1716000.0,-6145106.0
1779122029.2677429,265640,,-1115850.0,1550250.0,-5778719.0
1779122029.338219,265707,,-1029449.0,1405650.0,-5177591.0
1779122029.404122,265776,,-930000.0,1267949.0,-4367858.0
1779122029.47017,265842,,-853500.0,1154699.0,-3496174.0
1779122029.535948,265908,,-787950.0,1053900.0,-2553826.0
1779122029.601894,265973,,-737550.0,964950.0,-1556786.0
1779122029.6727931,266042,,-688800.0,889200.0,-534819.0
1779122029.7386081,266109,,-629849.0,808800.0,450361.0
1779122029.804628,266175,,-582599.0,743400.0,1311398.0
1779122029.870486,266241,,-544050.0,687150.0,2095720.0
1779122029.9361768,266305,,-509250.0,633599.0,2815428.0
1779122030.0070221,266375,,-479250.0,584099.0,3525456.0
1779122030.0729358,266441,,-450750.0,540599.0,4137715.0
1779122030.138788,266507,,-419850.0,501299.0,4701335.0
1779122030.204918,266573,,-393750.0,466799.0,5227927.0
1779122030.275288,266638,,-372000.0,433350.0,5717976.0
1779122030.3409479,266707,,-352500.0,402600.0,6200280.0
1779122030.406944,266772,,-334049.0,376350.0,6622088.0
1779122030.472909,266838,,-314850.0,351150.0,7015581.0
1779122030.538733,266905,,-297150.0,328500.0,7386325.0
1779122030.60956,266973,,-280799.0,307049.0,7730933.0
1779122030.675478,267040,,-267900.0,287100.0,-7780541.0
1779122030.741424,267105,,-255899.0,269100.0,-7476591.0
1779122030.8074481,267170,,-243000.0,252000.0,-7189821.0
1779122030.8732102,267237,,-231450.0,236250.0,-6923618.0
1779122030.943926,267306,,-218550.0,220950.0,-6651613.0
1779122031.01012,267372,,-209100.0,207750.0,-6412031.0
1779122031.076034,267437,,-199500.0,193950.0,-6185037.0
1779122031.14181,267502,,-191399.0,182700.0,-5972077.0
1779122031.212388,267569,,-182250.0,172200.0,-5769522.0
1779122031.278201,267638,,-173250.0,159750.0,-5565759.0
1779122031.344028,267703,,-166350.0,150300.0,-5386194.0
1779122031.409874,267770,,-160350.0,141450.0,-5212437.0
1779122031.4759521,267834,,-154800.0,133050.0,-5048362.0
1779122031.546762,267906,,-147600.0,124949.0,-4895176.0
1779122031.6127622,267971,,-141000.0,116400.0,-4734005.0
1779122031.678872,268035,,-134700.0,110250.0,-4595581.0
1779122031.7446022,268102,,-129450.0,104100.0,-4460058.0
1779122031.810473,268166,,-125400.0,97199.0,-4333010.0
1779122031.881244,268238,,-121949.0,91650.0,-4202573.0
1779122031.947079,268304,,-115350.0,85650.0,-4086412.0
1779122032.013249,268368,,-111900.0,79949.0,-3976544.0
1779122032.07915,268435,,-106800.0,74850.0,-3870063.0
1779122032.1494331,268499,,-104699.0,70949.0,-3768424.0
1779122032.21538,268570,,-101100.0,66000.0,-3664605.0
1779122032.281348,268635,,-97199.0,61800.0,-3571436.0
1779122032.347202,268701,,-93449.0,57750.0,-3481654.0
1779122032.413055,268767,,-90150.0,54900.0,-3396470.0
1779122032.483698,268835,,-86699.0,50099.0,-3314190.0
1779122032.549409,268901,,-85199.0,46500.0,-3229490.0
1779122032.615724,268968,,-82050.0,42750.0,-3153744.0
1779122032.681431,269033,,-79350.0,39900.0,-3081386.0
1779122032.747183,269098,,-77100.0,36599.0,-3010722.0
1779122032.817983,269167,,-74100.0,33900.0,-2938605.0
1779122032.883865,269234,,-73050.0,30900.0,-2872540.0
1779122032.949756,269300,,-70949.0,29400.0,-2809378.0
1779122033.015813,269366,,-68400.0,26549.0,-2750572.0
1779122033.086136,269430,,-65400.0,24000.0,-2691523.0
1779122033.151814,269499,,-64800.0,20850.0,-2631023.0
1779122033.217974,269566,,-62099.0,19650.0,-2577300.0
1779122033.28384,269632,,-60300.0,17250.0,-2525511.0
1779122033.349567,269698,,-57750.0,15600.0,-2475902.0
1779122033.420358,269767,,-57599.0,12899.0,-2427744.0
1779122033.4862561,269832,,-55349.0,11700.0,-2376440.0
1779122033.552196,269898,,-53849.0,9899.0,-2330218.0
1779122033.6182249,269963,,-52650.0,8250.0,-2288593.0
1779122033.683968,270030,,-52050.0,7199.0,-2245276.0
1779122033.754712,270099,,-50550.0,4650.0,-2200506.0
1779122033.8205702,270165,,-48450.0,3150.0,-2161302.0
1779122033.886537,270230,,-48000.0,1500.0,-2123308.0
1779122033.95237,270295,,-46800.0,300.0,-2086040.0
1779122034.0228832,270362,,-45450.0,-1500.0,-2048288.0
1779122034.088701,270430,,-43950.0,-2700.0,-2010536.0
1779122034.154387,270496,,-43050.0,-3150.0,-1977382.0
1779122034.220442,270562,,-41550.0,-4350.0,-1945679.0
1779122034.28623,270626,,-40500.0,-6000.0,-1913736.0
1779122034.3568199,270698,,-39599.0,-6750.0,-1882033.0
1779122034.422786,270763,,-38400.0,-8250.0,-1849363.0
1779122034.488689,270827,,-38400.0,-9149.0,-1819598.0
1779122034.554518,270894,,-36900.0,-9600.0,-1792009.0
1779122034.620437,270958,,-35700.0,-10350.0,-1765148.0
1779122034.691061,271030,,-34800.0,-12149.0,-1735865.0
1779122034.75689,271095,,-33599.0,-12750.0,-1710940.0
1779122034.823015,271159,,-33599.0,-13649.0,-1684320.0
1779122034.888917,271227,,-32400.0,-13950.0,-1660362.0
1779122034.959244,271291,,-31200.0,-15450.0,-1635677.0
1779122035.025099,271362,,-31200.0,-17400.0,-1611236.0
1779122035.091125,271427,,-30450.0,-17250.0,-1587520.0
1779122035.1569762,271492,,-30000.0,-17400.0,-1572757.0
1779122035.2228951,271557,,-29400.0,-17400.0,-1572757.0
1779122035.293691,271627,,-30150.0,-17549.0,-1571305.0
1779122035.359436,271694,,-30150.0,-17250.0,-1571548.0
1779122035.425539,271759,,-29850.0,-16950.0,-1572031.0
1779122035.4914298,271825,,-29250.0,-17250.0,-1571790.0
1779122035.5571132,271889,,-30000.0,-17549.0,-1570822.0
1779122035.627944,271959,,-29400.0,-17250.0,-1571790.0
1779122035.6938088,272025,,-30000.0,-17250.0,-1571305.0
1779122035.759776,272092,,-30299.0,-17250.0,-1572516.0
1779122035.825842,272158,,-29400.0,-16799.0,-1570337.0
1779122035.896239,272222,,-29250.0,-16950.0,-1571305.0
1779122035.961983,272291,,-29850.0,-17100.0,-1571305.0
1779122036.027951,272357,,-30600.0,-17400.0,-1571305.0
1779122036.093844,272423,,-29850.0,-17250.0,-1572516.0
1779122036.159596,272489,,-30299.0,-17850.0,-1571548.0
1779122036.230453,272559,,-29250.0,-17850.0,-1572516.0
1779122036.2963579,272624,,-29549.0,-16500.0,-1571548.0
1779122036.362148,272689,,-29549.0,-17250.0,-1572031.0
1779122036.4280372,272754,,-30450.0,-17549.0,-1571548.0
1779122036.493803,272821,,-29850.0,-17250.0,-1573000.0
1779122036.56452,272890,,-30000.0,-17700.0,-1572274.0
1779122036.630721,272956,,-30000.0,-17100.0,-1572274.0
1779122036.696718,273021,,-29700.0,-18000.0,-1571790.0
1779122036.76266,273086,,-29250.0,-18150.0,-1571548.0
1779122036.832978,273153,,-29700.0,-17250.0,-1573484.0
1779122036.898767,273222,,-30000.0,-17700.0,-1572757.0
1779122036.964541,273288,,-29700.0,-16950.0,-1571790.0
1779122037.030625,273353,,-29549.0,-17700.0,-1570337.0
1779122037.0964348,273418,,-30150.0,-18000.0,-1571548.0
1779122037.167007,273490,,-29850.0,-18000.0,-1572031.0
1779122037.233034,273555,,-30299.0,-17700.0,-1572757.0
1779122037.298902,273619,,-29549.0,-17850.0,-1572031.0
1779122037.364814,273686,,-30750.0,-17400.0,-1573242.0
1779122037.43053,273750,,-30150.0,-17549.0,-1571548.0
1779122037.5011709,273822,,-30000.0,-17400.0,-1572757.0
1779122037.567112,273887,,-29700.0,-17700.0,-1570337.0
1779122037.633255,273951,,-29700.0,-17549.0,-1570580.0
1779122037.699203,274018,,-30000.0,-17400.0,-1572274.0
1779122037.769727,274082,,-29400.0,-17549.0,-1572757.0
1779122037.835367,274154,,-29549.0,-17850.0,-1569854.0
1779122037.9014301,274219,,-29400.0,-18450.0,-1572031.0
1779122037.967268,274284,,-30150.0,-17850.0,-1571548.0
1779122038.033201,274349,,-29700.0,-17549.0,-1572516.0
1779122038.103893,274419,,-29850.0,-17700.0,-1571064.0
1779122038.169806,274486,,-29100.0,-17850.0,-1572031.0
1779122038.2357912,274551,,-29250.0,-17700.0,-1570822.0
1779122038.301749,274616,,-29850.0,-18000.0,-1571790.0
1779122038.3676622,274681,,-30000.0,-16799.0,-1572516.0
1779122038.438405,274751,,-30450.0,-17549.0,-1571305.0
1779122038.504343,274817,,-30000.0,-17250.0,-1572516.0
1779122038.570223,274883,,-29549.0,-17700.0,-1572274.0
1779122038.636309,274949,,-29700.0,-16799.0,-1570580.0
1779122038.706691,275013,,-29549.0,-16500.0,-1578566.0
1779122038.772651,275083,,-29850.0,-17400.0,-1593086.0
1779122038.8386729,275149,,-30000.0,-16350.0,-1609300.0
1779122038.9045062,275215,,-31500.0,-15600.0,-1630595.0
1779122038.9701838,275281,,-32099.0,-15149.0,-1655279.0
1779122039.04103,275351,,-32700.0,-14550.0,-1678996.0
1779122039.106954,275416,,-33599.0,-13050.0,-1704164.0
1779122039.1727161,275481,,-34950.0,-12300.0,-1728606.0
1779122039.2387252,275546,,-34650.0,-11250.0,-1754984.0
1779122039.304555,275613,,-36150.0,-10200.0,-1781604.0
1779122039.375238,275682,,-37200.0,-9000.0,-1812095.0
1779122039.4411361,275748,,-37800.0,-9000.0,-1839684.0
1779122039.507162,275813,,-39300.0,-7500.0,-1869934.0
1779122039.572949,275878,,-39150.0,-6900.0,-1899699.0
1779122039.643449,275945,,-40050.0,-5250.0,-1930918.0
1779122039.709322,276014,,-41849.0,-4500.0,-1964798.0
1779122039.7750132,276080,,-43050.0,-3450.0,-1998919.0
1779122039.8410938,276145,,-44099.0,-1650.0,-2033283.0
1779122039.906869,276210,,-45000.0,-750.0,-2067406.0
1779122039.977667,276282,,-45900.0,600.0,-2103464.0
1779122040.043527,276347,,-47849.0,1799.0,-2144361.0
1779122040.109448,276411,,-49050.0,3750.0,-2183324.0
1779122040.1751401,276478,,-49950.0,5699.0,-2221559.0
1779122040.2411442,276542,,-51450.0,6300.0,-2263668.0
1779122040.31175,276613,,-52950.0,9000.0,-2309890.0
1779122040.377568,276679,,-53700.0,10200.0,-2354175.0
1779122040.443702,276743,,-55500.0,11550.0,-2400398.0
1779122040.5097,276810,,-56550.0,14250.0,-2448071.0
1779122040.580031,276874,,-59550.0,15899.0,-2497440.0
1779122040.6460118,276945,,-60000.0,18299.0,-2551648.0
1779122040.711825,277010,,-63150.0,19950.0,-2604645.0
1779122040.777698,277075,,-63450.0,22350.0,-2659338.0
1779122040.8436852,277140,,-65550.0,24450.0,-2717175.0
1779122040.914312,277210,,-67350.0,26850.0,-2773562.0
1779122040.980105,277276,,-70500.0,29700.0,-2840354.0
1779122041.0461261,277342,,-73050.0,32400.0,-2903515.0
1779122041.1120389,277408,,-73800.0,35400.0,-2969824.0
1779122041.1777139,277472,,-75750.0,37800.0,-3039036.0
1779122041.248518,277542,,-79050.0,40950.0,-3114540.0
1779122041.314441,277608,,-82500.0,44849.0,-3189076.0
1779122041.3803341,277674,,-85050.0,47700.0,-3265548.0
1779122041.446273,277741,,-87150.0,51450.0,-3346376.0
1779122041.516633,277805,,-90150.0,55349.0,-3431076.0
1779122041.582468,277874,,-93449.0,59099.0,-3524488.0
1779122041.648723,277940,,-97500.0,63150.0,-3615964.0
1779122041.7145221,278005,,-101550.0,66900.0,-3711070.0
1779122041.780442,278072,,-103050.0,70949.0,-3811984.0
1779122041.8512452,278142,,-107550.0,76800.0,-3917254.0
1779122041.917058,278207,,-111150.0,82199.0,-4031477.0
1779122041.98314,278273,,-115500.0,88050.0,-4148122.0
1779122042.049057,278338,,-120449.0,93750.0,-4266461.0
1779122042.114913,278405,,-124650.0,99150.0,-4391090.0
1779122042.185523,278473,,-128550.0,106500.0,-4531693.0
1779122042.251554,278540,,-133649.0,112650.0,-4671085.0
1779122042.317485,278605,,-138899.0,119850.0,-4816040.0
1779122042.3833432,278670,,-146250.0,128250.0,-4968986.0
1779122042.453849,278737,,-152399.0,136050.0,-5125077.0
1779122042.519733,278805,,-157350.0,145500.0,-5308271.0
1779122042.5857122,278871,,-163500.0,154800.0,-5487109.0
1779122042.651741,278937,,-171450.0,164550.0,-5676109.0
1779122042.7176268,279002,,-179850.0,174899.0,-5876002.0
1779122042.788385,279074,,-187649.0,186149.0,-6084122.0
1779122042.854338,279138,,-197399.0,198600.0,-6324186.0
