pc_time_s,t_ms,status,Bx,By,Bz
1779831135.0503538,502667,,-230783.0,-4821821.0,1149984.0
1779831135.1159952,502734,,-229581.0,-4820018.0,1149016.0
1779831135.1820002,502797,,-228980.0,-4821821.0,1148048.0
1779831135.2476196,502863,,-229581.0,-4821221.0,1149016.0
1779831135.3129554,502929,,-229581.0,-4821221.0,1149984.0
1779831135.383585,502999,,-229581.0,-4821221.0,1149984.0
1779831135.4491339,503064,,-229581.0,-4820618.0,1149984.0
1779831135.5146508,503128,,-230182.0,-4821221.0,1149016.0
1779831135.5800931,503194,,-229581.0,-4821221.0,1149016.0
1779831135.6504588,503263,,-230182.0,-4821821.0,1149984.0
1779831135.715441,503330,,-229581.0,-4821221.0,1149016.0
1779831135.7774847,503393,,-229581.0,-4821821.0,1149016.0
1779831135.84708,503459,,-230182.0,-4821221.0,1149016.0
