pc_time_s,t_ms,status,Bx,By,Bz
1778710616.848454,1516624,,574349.0,3866850.0,6301922.0
1778710616.914376,1516690,,572400.0,3869250.0,6309909.0
1778710616.980302,1516757,,573750.0,3871500.0,6315717.0
1778710617.051203,1516826,,573599.0,3870300.0,6296840.0
1778710617.117099,1516892,,572550.0,3860250.0,6306520.0
1778710617.1831381,1516957,,572700.0,3866700.0,6298290.0
1778710617.249017,1517024,,573000.0,3862950.0,6291272.0
1778710617.314965,1517089,,574800.0,3862649.0,6303858.0
1778710617.3857112,1517158,,575700.0,3865050.0,6300469.0
1778710617.4517288,1517224,,573300.0,3863850.0,6294421.0
1778710617.5178611,1517289,,573000.0,3868050.0,6310632.0
1778710617.5835588,1517356,,571349.0,3868950.0,6307247.0
1778710617.654104,1517421,,573150.0,3865649.0,6303133.0
1778710617.7198899,1517490,,574800.0,3856950.0,6288855.0
1778710617.7860138,1517556,,572550.0,3859649.0,6302165.0
1778710617.851995,1517621,,573300.0,3863399.0,6300469.0
1778710617.917936,1517689,,572550.0,3866250.0,6294178.0
1778710617.98855,1517757,,572700.0,3863399.0,6305071.0
1778710618.0544908,1517822,,573450.0,3857100.0,6298290.0
1778710618.1205828,1517889,,574349.0,3863399.0,6295872.0
1778710618.186474,1517955,,571200.0,3858450.0,6301922.0
1778710618.2522602,1518020,,573150.0,3866399.0,6307488.0
1778710618.323123,1518091,,572849.0,3865350.0,6298048.0
1778710618.389031,1518156,,572700.0,3867149.0,6297808.0
1778710618.4548879,1518221,,573599.0,3867899.0,6305312.0
1778710618.520963,1518287,,572400.0,3866100.0,6302407.0
1778710618.591331,1518352,,573000.0,3868649.0,6304343.0
1778710618.657147,1518423,,572400.0,3865200.0,6296599.0
1778710618.7231429,1518488,,572250.0,3863550.0,6295386.0
1778710618.789071,1518554,,571349.0,3860250.0,6295872.0
1778710618.855032,1518619,,571800.0,3861300.0,6304343.0
1778710618.925801,1518690,,576900.0,3860550.0,6299503.0
1778710618.9915872,1518755,,576150.0,3863100.0,6301194.0
1778710619.057638,1518820,,570599.0,3869850.0,6299986.0
1778710619.123478,1518886,,574050.0,3871200.0,6314749.0
1778710619.1893098,1518951,,570150.0,3868200.0,6301922.0
1778710619.260076,1519022,,575400.0,3862350.0,6308213.0
1778710619.32605,1519087,,568349.0,3855450.0,6287160.0
1778710619.392031,1519152,,94650.0,3811800.0,6313296.0
1778710619.457988,1519218,,-970650.0,2552550.0,6307247.0
1778710619.528359,1519283,,-2090399.0,-213750.0,6302890.0
1778710619.594209,1519353,,-3228600.0,-3416100.0,6273367.0
1778710619.660185,1519419,,-4176601.0,4097549.0,6268527.0
1778710619.7261262,1519484,,4861650.0,2430600.0,6255701.0
1778710619.792083,1519550,,4206450.0,1247699.0,6246021.0
1778710619.86286,1519619,,3664649.0,353400.0,6248440.0
1778710619.92883,1519686,,3180300.0,-350400.0,6243359.0
1778710619.994907,1519752,,2807399.0,-823650.0,6226903.0
1778710620.060779,1519817,,2490600.0,-1150949.0,6228839.0
1778710620.126719,1519882,,2212649.0,-1363050.0,6217704.0
1778710620.197425,1519953,,1961400.0,-1520850.0,6190117.0
1778710620.26333,1520018,,1760699.0,-1612500.0,6147040.0
1778710620.329289,1520084,,1587900.0,-1680900.0,5824698.0
1778710620.3951821,1520149,,1432800.0,-1724699.0,5074498.0
1778710620.465847,1520220,,1300350.0,-1725449.0,4131908.0
1778710620.531808,1520285,,1173750.0,-1707900.0,2884882.0
1778710620.597806,1520350,,1069500.0,-1684949.0,1690128.0
1778710620.6635299,1520415,,979650.0,-1658850.0,414304.0
1778710620.729507,1520482,,897300.0,-1626900.0,-728904.0
1778710620.800352,1520552,,825750.0,-1587900.0,-1767084.0
1778710620.866226,1520617,,756000.0,-1536150.0,-2767511.0
1778710620.9322371,1520683,,698700.0,-1489949.0,-3599507.0
1778710620.9981408,1520748,,646500.0,-1447350.0,-4360599.0
1778710621.068647,1520815,,600599.0,-1405650.0,-5052719.0
1778710621.13485,1520884,,557550.0,-1358550.0,-5723541.0
1778710621.2006662,1520949,,518550.0,-1312500.0,-6302407.0
1778710621.26655,1521015,,484049.0,-1268400.0,-6830450.0
1778710621.3324952,1521080,,452100.0,-1226699.0,-7312514.0
1778710621.403239,1521151,,423000.0,-1186050.0,-7761666.0
1778710621.469186,1521216,,396000.0,-1144949.0,7655429.0
1778710621.535237,1521281,,372600.0,-1106850.0,7275488.0
1778710621.601076,1521347,,350700.0,-1068600.0,6919506.0
1778710621.666877,1521414,,330299.0,-1032150.0,6592565.0
1778710621.737495,1521483,,309900.0,-995700.0,6266832.0
1778710621.803467,1521550,,293250.0,-962550.0,5982722.0
1778710621.869474,1521615,,277650.0,-931800.0,5717008.0
1778710621.935412,1521680,,263250.0,-899250.0,5468959.0
1778710622.005783,1521746,,248550.0,-869700.0,5235912.0
1778710622.071559,1521815,,235200.0,-839700.0,5003351.0
1778710622.137551,1521880,,223950.0,-813450.0,4801039.0
1778710622.2034628,1521947,,212399.0,-787500.0,4608890.0
1778710622.269204,1522013,,201899.0,-762300.0,4427874.0
1778710622.339854,1522081,,192899.0,-737250.0,4258472.0
1778710622.4057522,1522148,,183149.0,-713400.0,4084476.0
1778710622.471779,1522214,,174300.0,-690450.0,3933953.0
1778710622.537638,1522279,,166950.0,-670500.0,3791414.0
1778710622.603603,1522345,,159899.0,-650550.0,3656863.0
1778710622.674357,1522414,,151800.0,-629550.0,3516744.0
1778710622.7402399,1522481,,145800.0,-609000.0,3397922.0
1778710622.806209,1522546,,140399.0,-591450.0,3280309.0
1778710622.872,1522611,,134550.0,-573900.0,3171894.0
1778710622.9423208,1522677,,128850.0,-556500.0,3068076.0
1778710623.008349,1522746,,123150.0,-539700.0,2963773.0
1778710623.074244,1522812,,119850.0,-531900.0,2937880.0
1778710623.1401541,1522878,,119699.0,-531900.0,2937880.0
1778710623.206097,1522943,,119400.0,-531300.0,2936670.0
1778710623.276746,1523013,,118800.0,-531000.0,2938364.0
1778710623.342623,1523078,,119699.0,-530849.0,2937880.0
1778710623.408632,1523144,,119550.0,-530849.0,2937880.0
1778710623.474489,1523210,,119850.0,-531150.0,2937153.0
1778710623.540278,1523275,,119100.0,-531000.0,2936670.0
1778710623.6110961,1523345,,119699.0,-531000.0,2938364.0
1778710623.677011,1523410,,120300.0,-531300.0,2937395.0
1778710623.742965,1523477,,120000.0,-531750.0,2936912.0
1778710623.808897,1523543,,119699.0,-531000.0,2936670.0
1778710623.879241,1523608,,119400.0,-530700.0,2937880.0
1778710623.9450681,1523677,,120150.0,-531750.0,2937880.0
1778710624.0110831,1523742,,120000.0,-531450.0,2937153.0
1778710624.077028,1523808,,119550.0,-530400.0,2937153.0
1778710624.142943,1523874,,120150.0,-530849.0,2938364.0
1778710624.213629,1523944,,119699.0,-531000.0,2936912.0
1778710624.279507,1524011,,119699.0,-531450.0,2938122.0
1778710624.345542,1524076,,118949.0,-531450.0,2936186.0
1778710624.4114408,1524141,,120000.0,-530849.0,2936912.0
1778710624.477202,1524206,,120000.0,-531750.0,2936428.0
1778710624.548074,1524277,,119850.0,-531000.0,2938364.0
1778710624.613986,1524343,,119550.0,-531599.0,2936428.0
1778710624.679994,1524408,,119550.0,-531450.0,2936428.0
1778710624.7458718,1524473,,119550.0,-530250.0,2937395.0
1778710624.816257,1524539,,119850.0,-531900.0,2937153.0
1778710624.88205,1524609,,119250.0,-530250.0,2937395.0
1778710624.947874,1524675,,119850.0,-531000.0,2936912.0
1778710625.013841,1524740,,119400.0,-531150.0,2937153.0
1778710625.079582,1524805,,119699.0,-531750.0,2937395.0
1778710625.150269,1524874,,119699.0,-530700.0,2937153.0
1778710625.21616,1524941,,119550.0,-530700.0,2937880.0
1778710625.2822242,1525007,,120000.0,-530700.0,2937153.0
1778710625.348093,1525072,,119400.0,-531150.0,2937395.0
1778710625.413899,1525138,,119100.0,-531000.0,2936670.0
1778710625.484713,1525207,,119850.0,-531599.0,2938122.0
1778710625.550663,1525274,,120000.0,-530550.0,2938847.0
1778710625.616626,1525339,,120000.0,-531450.0,2937638.0
1778710625.68256,1525404,,119699.0,-531750.0,2937880.0
1778710625.7528682,1525470,,119100.0,-531450.0,2937638.0
1778710625.818736,1525539,,119550.0,-531599.0,2936912.0
1778710625.884841,1525606,,119550.0,-531599.0,2936912.0
1778710625.950633,1525671,,119550.0,-531150.0,2937880.0
1778710626.016594,1525736,,120000.0,-531450.0,2936912.0
1778710626.087253,1525806,,120000.0,-530849.0,2936912.0
1778710626.153145,1525871,,120000.0,-531450.0,2937153.0
1778710626.219176,1525937,,120150.0,-530700.0,2937395.0
1778710626.2850199,1526003,,119550.0,-531750.0,2937153.0
1778710626.350837,1526068,,119850.0,-531450.0,2936428.0
1778710626.42164,1526138,,119250.0,-530550.0,2935943.0
1778710626.4875011,1526203,,119699.0,-530849.0,2935460.0
1778710626.5535119,1526269,,120150.0,-531000.0,2937395.0
1778710626.6194391,1526336,,118650.0,-530700.0,2936670.0
1778710626.689657,1526401,,119400.0,-531300.0,2936428.0
1778710626.755462,1526470,,120150.0,-531599.0,2937638.0
1778710626.821481,1526535,,119550.0,-531000.0,2937880.0
1778710626.8874822,1526601,,119250.0,-530849.0,2937638.0
1778710626.953253,1526666,,119699.0,-530400.0,2936912.0
1778710627.023921,1526737,,119850.0,-531599.0,2937153.0
1778710627.089814,1526802,,119400.0,-530550.0,2937638.0
1778710627.155832,1526867,,120150.0,-530550.0,2936912.0
1778710627.2216058,1526933,,120150.0,-530400.0,2936912.0
1778710627.287426,1526998,,120449.0,-531300.0,2936186.0
1778710627.3582652,1527069,,119400.0,-530550.0,2937153.0
1778710627.42419,1527134,,120300.0,-530400.0,2936912.0
1778710627.4901938,1527201,,120449.0,-530400.0,2935943.0
1778710627.556133,1527266,,120300.0,-531000.0,2936428.0
1778710627.626528,1527331,,120000.0,-531599.0,2937395.0
1778710627.692225,1527401,,120000.0,-531150.0,2937395.0
1778710627.7584069,1527466,,119850.0,-531000.0,2936186.0
1778710627.8242402,1527531,,119550.0,-530700.0,2938364.0
1778710627.890066,1527597,,119850.0,-531300.0,2936670.0
1778710627.960858,1527668,,119100.0,-530849.0,2935460.0
1778710628.026787,1527733,,119550.0,-531000.0,2936670.0
1778710628.0928278,1527798,,119850.0,-531599.0,2937153.0
1778710628.158748,1527865,,119850.0,-531450.0,2937638.0
1778710628.224592,1527930,,120150.0,-531450.0,2937395.0
1778710628.295402,1528001,,119400.0,-530700.0,2937153.0
1778710628.361315,1528066,,120600.0,-531150.0,2937153.0
1778710628.4273422,1528132,,119550.0,-530550.0,2935460.0
1778710628.493268,1528197,,119550.0,-531300.0,2937880.0
1778710628.563665,1528263,,119850.0,-530849.0,2936912.0
1778710628.629465,1528331,,120300.0,-531750.0,2938122.0
1778710628.695466,1528399,,119400.0,-530099.0,2936428.0
1778710628.76143,1528464,,120900.0,-535050.0,2976600.0
1778710628.827185,1528529,,123300.0,-543599.0,3039761.0
1778710628.897869,1528598,,127350.0,-556349.0,3120589.0
1778710628.9637601,1528664,,132750.0,-571800.0,3227796.0
1778710629.029817,1528731,,138750.0,-587250.0,3337664.0
1778710629.0958369,1528796,,145200.0,-604950.0,3455518.0
1778710629.161506,1528861,,151800.0,-623400.0,3578454.0
1778710629.232352,1528931,,159149.0,-643500.0,3717846.0
1778710629.298272,1528996,,166800.0,-661950.0,3855544.0
1778710629.364258,1529062,,174899.0,-683400.0,4001712.0
1778710629.430194,1529128,,182399.0,-704099.0,4156835.0
1778710629.500576,1529193,,191700.0,-725700.0,4321152.0
1778710629.566402,1529263,,203550.0,-751500.0,4506039.0
1778710629.632402,1529328,,213149.0,-775650.0,4690202.0
1778710629.698339,1529394,,223800.0,-798900.0,4888400.0
1778710629.7641401,1529460,,236100.0,-825300.0,5097247.0
1778710629.834812,1529529,,248550.0,-852599.0,5321096.0
1778710629.90082,1529595,,263700.0,-883650.0,5578101.0
1778710629.966746,1529660,,278100.0,-914400.0,5832442.0
1778710630.032622,1529726,,293850.0,-943200.0,6107354.0
1778710630.098572,1529791,,309600.0,-974400.0,6399205.0
1778710630.1694038,1529862,,329400.0,-1010849.0,6737522.0
1778710630.235314,1529927,,350250.0,-1045500.0,7081162.0
1778710630.301302,1529992,,372299.0,-1084500.0,7448277.0
1778710630.367262,1530059,,395400.0,-1120199.0,7843461.0
1778710630.437811,1530124,,420000.0,-1158449.0,-7589119.0
1778710630.503764,1530195,,450000.0,-1200000.0,-7091085.0
1778710630.569837,1530261,,480900.0,-1241400.0,-6583367.0
1778710630.6358778,1530326,,513599.0,-1284150.0,-6027010.0
1778710630.701622,1530391,,550050.0,-1329900.0,-5426367.0
1778710630.7725272,1530462,,591150.0,-1372650.0,-4768367.0
1778710630.8384159,1530527,,637349.0,-1417650.0,-3985256.0
1778710630.9044402,1530593,,686700.0,-1459500.0,-3190286.0
1778710630.970287,1530658,,741450.0,-1504050.0,-2305292.0
1778710631.040996,1530723,,803250.0,-1550699.0,-1325434.0
1778710631.106928,1530794,,876300.0,-1592100.0,-161172.0
1778710631.1727931,1530859,,951900.0,-1623150.0,1061654.0
1778710631.238776,1530925,,1038449.0,-1650000.0,2340867.0
1778710631.304805,1530990,,1134000.0,-1672650.0,3520858.0
1778710631.375471,1531061,,1246050.0,-1689600.0,4586624.0
1778710631.441464,1531127,,1379850.0,-1689000.0,5554383.0
1778710631.507482,1531192,,1518900.0,-1648500.0,6111711.0
1778710631.573409,1531257,,1683449.0,-1582949.0,6171242.0
1778710631.6392589,1531322,,1868850.0,-1490250.0,6194959.0
1778710631.70991,1531393,,2103149.0,-1332900.0,6222546.0
1778710631.775894,1531459,,2360399.0,-1120949.0,6238519.0
1778710631.841939,1531524,,2656050.0,-792300.0,6231015.0
1778710631.907868,1531589,,3000899.0,-313950.0,6244570.0
1778710631.978431,1531654,,3411000.0,335100.0,6254735.0
1778710632.044302,1531725,,3941100.0,1293449.0,6249167.0
1778710632.110328,1531790,,4543650.0,2484149.0,6259815.0
1778710632.1762528,1531857,,-4568400.0,4161151.0,6282805.0
1778710632.242249,1531921,,-3706800.0,-3330750.0,6275786.0
1778710632.31297,1531992,,-2639850.0,-129149.0,6292485.0
1778710632.3789718,1532058,,-1179750.0,3292350.0,6310632.0
1778710632.4450078,1532123,,412200.0,3864750.0,6301922.0
1778710632.510895,1532190,,569550.0,3857550.0,6293453.0
1778710632.576681,1532255,,515700.0,3858600.0,6290546.0
1778710632.647357,1532324,,526050.0,3857100.0,6286434.0
1778710632.713163,1532390,,539849.0,3863550.0,6309183.0
1778710632.779256,1532455,,533250.0,3864450.0,6302407.0
1778710632.8451688,1532522,,532800.0,3867600.0,6307970.0
1778710632.91556,1532587,,533849.0,3865050.0,6286677.0
1778710632.9813828,1532656,,532800.0,3866100.0,6307005.0
1778710633.0473258,1532722,,532950.0,3867000.0,6297325.0
1778710633.113267,1532787,,533099.0,3871950.0,6310874.0
1778710633.179358,1532853,,533700.0,3870899.0,6317410.0
1778710633.250016,1532923,,534000.0,3868200.0,6307005.0
1778710633.315916,1532988,,535200.0,3864600.0,6305312.0
1778710633.38198,1533054,,533250.0,3857550.0,6295386.0
1778710633.4478238,1533119,,532200.0,3866700.0,6312570.0
1778710633.513761,1533185,,533250.0,3863700.0,6308213.0
1778710633.584647,1533255,,533550.0,3865800.0,6298533.0
1778710633.650569,1533320,,533550.0,3862649.0,6294663.0
1778710633.716456,1533386,,534450.0,3858750.0,6286192.0
1778710633.782495,1533453,,533250.0,3866700.0,6313781.0
1778710633.852863,1533517,,534900.0,3863250.0,6296840.0
1778710633.918634,1533587,,534900.0,3857250.0,6304343.0
1778710633.984633,1533653,,534300.0,3863850.0,6294178.0
1778710634.050595,1533718,,534000.0,3860100.0,6299261.0
1778710634.116548,1533783,,535200.0,3865649.0,6299744.0
1778710634.187208,1533855,,533250.0,3860850.0,6309183.0
1778710634.253116,1533919,,533250.0,3865500.0,6309424.0
1778710634.3191419,1533986,,534750.0,3867600.0,6307488.0
1778710634.385015,1534052,,533250.0,3865649.0,6314023.0
1778710634.450779,1534117,,534900.0,3870000.0,6311359.0
1778710634.521632,1534187,,535050.0,3867149.0,6304826.0
1778710634.587513,1534253,,534000.0,3865200.0,6307247.0
1778710634.653507,1534318,,534000.0,3870149.0,6306037.0
1778710634.719413,1534384,,532050.0,3860700.0,6305071.0
1778710634.789779,1534449,,535200.0,3861450.0,6304343.0
1778710634.855615,1534519,,533099.0,3868950.0,6309909.0
1778710634.921619,1534585,,535200.0,3871350.0,6308941.0
1778710634.987541,1534650,,534450.0,3871200.0,6308698.0
1778710635.053505,1534716,,534750.0,3867600.0,6304101.0
1778710635.124144,1534785,,536550.0,3867450.0,6304343.0
1778710635.1900458,1534851,,536550.0,3867300.0,6310392.0
1778710635.256085,1534916,,534750.0,3857399.0,6302890.0
1778710635.3219252,1534982,,536700.0,3864750.0,6299744.0
1778710635.387908,1535048,,535050.0,3860100.0,6300952.0
1778710635.458842,1535117,,535050.0,3860250.0,6303133.0
1778710635.524632,1535183,,535950.0,3862200.0,6300711.0
1778710635.5906088,1535248,,532500.0,3869100.0,6306279.0
1778710635.6565208,1535315,,536250.0,3869850.0,6305552.0
1778710635.727077,1535380,,536550.0,3872700.0,6308698.0
1778710635.792876,1535449,,534000.0,3864149.0,6294663.0
1778710635.858881,1535515,,536400.0,3861450.0,6295872.0
1778710635.924747,1535581,,533400.0,3865350.0,6307970.0
1778710635.990825,1535648,,532950.0,3864000.0,6302890.0
1778710636.061544,1535718,,533849.0,3866850.0,6292242.0
1778710636.127423,1535783,,535950.0,3864000.0,6300229.0
1778710636.193486,1535848,,537150.0,3858149.0,6292242.0
1778710636.259367,1535914,,536400.0,3865200.0,6303616.0
