session_id,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,trial,pair_id,target_label,F_target_N,F_match_target_N,d_preload_mm,d_preload_extra_mm,F_loading_N,F_unloading_N,delta_F_N,d_loading_mm,d_unloading_mm,delta_d_mm,Bmag_loading_uT,Bmag_unloading_uT,delta_Bmag_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,delta_Bvec_uT,slope_Bmag_uT_per_mm,same_F_ok,disp_split_ok,b_signal_ok,verdict
session_20260610_133750,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,1,150,1.50000,1.411200,2.0400,0.3000,1.411200,1.358400,-0.052800,1.7600,1.9300,+0.1700,6221.0830,6554.6540,+333.5709,+1.2020,+279.4640,+187.7910,336.7002,1962.1819,0,1,1,bad_F_match
session_20260610_133750,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,2,200,2.00000,1.884150,2.1600,0.3000,1.884150,1.800450,-0.083700,1.8800,2.0500,+0.1700,6742.5779,7085.2970,+342.7191,+3.0050,+284.2720,+196.0190,345.3159,2015.9949,0,1,1,bad_F_match
session_20260610_133750,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,3,250,2.50000,2.403100,2.3400,0.3000,2.403100,2.196000,-0.207100,2.0600,2.1600,+0.1000,7255.3714,7536.9638,+281.5924,+2.4030,+218.7650,+185.8560,287.0651,2815.9237,0,1,1,bad_F_match
