trial,hold_label,phase,control_mode,F_target_N,F_N,F_error_N,d_actual_mm,mark10_pos_mm,t_rel_s,control_action,d_after_action_mm,move_delta_mm,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT
1,150,holding,force_hold,1.50000,1.426300,-0.073700,4.5700,-8.5700,49.8041,down,4.6100,-0.0400,685.1390,-1085.4050,7485.5440,105.6178,-2447.4204,2984.0575,7594.7935
1,150,holding,force_hold,1.50000,1.426300,-0.073700,4.6100,-8.6100,53.9664,down,4.6500,-0.0400,679.7300,-1089.6120,7481.6720,100.2088,-2451.6274,2980.1855,7591.0937
1,150,holding,force_hold,1.50000,1.426400,-0.073600,4.6500,-8.6500,58.1244,down,4.6900,-0.0400,681.5330,-1089.0110,7484.5760,102.0118,-2451.0264,2983.0895,7594.0312
1,150,holding,force_hold,1.50000,1.425100,-0.074900,4.6900,-8.6900,62.2742,down,4.7300,-0.0400,683.3360,-1089.6120,7490.3830,103.8148,-2451.6274,2988.8965,7600.0026
1,150,holding,force_hold,1.50000,1.426600,-0.073400,4.7300,-8.7300,66.4251,down,4.7700,-0.0400,680.9320,-1087.8090,7489.4160,101.4108,-2449.8244,2987.9295,7598.5754
1,150,holding,force_hold,1.50000,1.426700,-0.073300,4.7700,-8.7700,70.5749,down,4.8100,-0.0400,682.7350,-1086.0060,7490.3830,103.2138,-2448.0214,2988.8965,7599.4325
1,150,holding,force_hold,1.50000,1.424000,-0.076000,4.8100,-8.8100,74.7073,down,4.8500,-0.0400,678.5280,-1086.0060,7490.3830,99.0068,-2448.0214,2988.8965,7599.0556
1,150,holding,force_hold,1.50000,1.424400,-0.075600,4.8500,-8.8500,78.8481,down,4.8900,-0.0400,677.9270,-1084.2030,7486.5120,98.4058,-2446.2184,2985.0255,7594.9288
1,150,holding,force_hold,1.50000,1.424200,-0.075800,4.8900,-8.8900,82.9914,down,4.9300,-0.0400,682.7350,-1090.8140,7489.4160,103.2138,-2452.8294,2987.9295,7599.1680
1,150,holding,force_hold,1.50000,1.424800,-0.075200,4.9300,-8.9300,87.1821,down,4.9700,-0.0400,684.5390,-1088.4100,7485.5440,105.0178,-2450.4254,2984.0575,7595.1694
1,150,holding,force_hold,1.50000,1.425200,-0.074800,4.9700,-8.9700,91.3273,d_soft_limit,5.0000,-0.0300,684.5390,-1089.6120,7481.6720,105.0178,-2451.6274,2980.1855,7591.5258
1,150,holding,force_hold,1.50000,1.424700,-0.075300,5.0000,-9.0000,95.4681,d_soft_limit,5.0000,0.0000,682.1340,-1086.6070,7484.5760,102.6128,-2448.6224,2983.0895,7593.7408
1,150,holding,force_hold,1.50000,1.425200,-0.074800,5.0000,-9.0000,95.6953,none,5.0000,0.0000,679.1290,-1083.6020,7481.6720,99.6078,-2445.6174,2980.1855,7590.1795
1,150,holding,force_hold,1.50000,1.426300,-0.073700,5.0000,-9.0000,95.6957,none,5.0000,0.0000,682.1340,-1086.0060,7484.5760,102.6128,-2448.0214,2983.0895,7593.6548
1,150,holding,force_hold,1.50000,1.426000,-0.074000,5.0000,-9.0000,95.6959,none,5.0000,0.0000,676.1240,-1079.9960,7491.3510,96.6028,-2442.0114,2989.8645,7598.9391
1,150,holding,force_hold,1.50000,1.424900,-0.075100,5.0000,-9.0000,95.6962,none,5.0000,0.0000,679.7300,-1087.8090,7493.2880,100.2088,-2449.8244,2991.8015,7602.2843
1,150,holding,force_hold,1.50000,1.425400,-0.074600,5.0000,-9.0000,95.6965,none,5.0000,0.0000,688.1440,-1090.8140,7483.6080,108.6228,-2452.8294,2982.1215,7593.9322
1,150,holding,force_hold,1.50000,1.428100,-0.071900,5.0000,-9.0000,95.6968,none,5.0000,0.0000,677.9270,-1083.6020,7482.6400,98.4058,-2445.6174,2981.1535,7591.0263
1,150,holding,force_hold,1.50000,1.455500,-0.044500,5.0000,-9.0000,95.6970,none,5.0000,0.0000,683.3360,-1085.4050,7481.6720,103.8148,-2447.4204,2980.1855,7590.8147
1,150,holding,force_hold,1.50000,1.516100,0.016100,5.0000,-9.0000,95.6973,none,5.0000,0.0000,688.1440,-1089.6120,7486.5120,108.6228,-2451.6274,2985.0255,7596.6215
1,150,holding,force_hold,1.50000,1.519200,0.019200,5.0000,-9.0000,95.6975,none,5.0000,0.0000,680.3320,-1086.0060,7483.6080,100.8108,-2448.0214,2982.1215,7592.5391
1,150,holding,force_hold,1.50000,1.513400,0.013400,5.0000,-9.0000,95.6978,none,5.0000,0.0000,678.5280,-1089.6120,7482.6400,99.0068,-2451.6274,2981.1535,7591.9402
1,150,holding,force_hold,1.50000,1.508700,0.008700,5.0000,-9.0000,95.6981,none,5.0000,0.0000,683.3360,-1092.0160,7488.4480,103.8148,-2454.0314,2986.9615,7598.4407
1,150,holding,force_hold,1.50000,1.507300,0.007300,5.0000,-9.0000,95.6983,none,5.0000,0.0000,686.9420,-1089.6120,7488.4480,107.4208,-2451.6274,2986.9615,7598.4207
1,150,holding,force_hold,1.50000,1.505500,0.005500,5.0000,-9.0000,95.6986,none,5.0000,0.0000,679.1290,-1080.5970,7491.3510,99.6078,-2442.6124,2989.8645,7599.2925
1,150,holding,force_hold,1.50000,1.502100,0.002100,5.0000,-9.0000,95.6988,none,5.0000,0.0000,683.3360,-1088.4100,7492.3200,103.8148,-2450.4254,2990.8335,7601.7395
1,150,holding,force_hold,1.50000,1.500600,0.000600,5.0000,-9.0000,95.6991,none,5.0000,0.0000,675.5230,-1087.8090,7485.5440,96.0018,-2449.8244,2984.0575,7594.2760
1,150,holding,force_hold,1.50000,1.499500,-0.000500,5.0000,-9.0000,95.6993,none,5.0000,0.0000,681.5330,-1087.2080,7484.5760,102.0118,-2449.2234,2983.0895,7593.7729
1,150,holding,force_hold,1.50000,1.497100,-0.002900,5.0000,-9.0000,95.6996,none,5.0000,0.0000,680.9320,-1087.8090,7477.7990,101.4108,-2449.8244,2976.3125,7587.1256
1,150,holding,force_hold,1.50000,1.496200,-0.003800,5.0000,-9.0000,95.6998,none,5.0000,0.0000,673.7200,-1089.6120,7486.5120,94.1988,-2451.6274,2985.0255,7595.3285
1,150,holding,force_hold,1.50000,1.495800,-0.004200,5.0000,-9.0000,95.7001,none,5.0000,0.0000,681.5330,-1091.4150,7486.5120,102.0118,-2453.4304,2985.0255,7596.2843
1,150,holding,force_hold,1.50000,1.494900,-0.005100,5.0000,-9.0000,95.7004,none,5.0000,0.0000,683.9370,-1091.4150,7486.5120,104.4158,-2453.4304,2985.0255,7596.5004
1,150,holding,force_hold,1.50000,1.494800,-0.005200,5.0000,-9.0000,95.7006,none,5.0000,0.0000,681.5330,-1081.7990,7489.4160,102.0118,-2443.8144,2987.9295,7597.7713
1,150,holding,force_hold,1.50000,1.494500,-0.005500,5.0000,-9.0000,95.7009,none,5.0000,0.0000,685.7400,-1086.0060,7479.7360,106.2188,-2448.0214,2978.2495,7589.2094
1,150,holding,force_hold,1.50000,1.493800,-0.006200,5.0000,-9.0000,95.7011,none,5.0000,0.0000,681.5330,-1088.4100,7488.4480,102.0118,-2450.4254,2986.9615,7597.7613
1,150,holding,force_hold,1.50000,1.493700,-0.006300,5.0000,-9.0000,95.7014,none,5.0000,0.0000,685.7400,-1087.2080,7484.5760,106.2188,-2449.2234,2983.0895,7594.1516
1,150,holding,force_hold,1.50000,1.493400,-0.006600,5.0000,-9.0000,95.7016,none,5.0000,0.0000,680.9320,-1085.4050,7474.8980,101.4108,-2447.4204,2973.4115,7583.9220
1,150,holding,force_hold,1.50000,1.490700,-0.009300,5.0000,-9.0000,95.7019,none,5.0000,0.0000,680.3320,-1090.2130,7483.6080,100.8108,-2452.2284,2982.1215,7593.1420
1,150,holding,force_hold,1.50000,1.491500,-0.008500,5.0000,-9.0000,95.7021,none,5.0000,0.0000,682.7350,-1082.4000,7484.5760,103.2138,-2444.4154,2983.0895,7593.1940
1,150,holding,force_hold,1.50000,1.492000,-0.008000,5.0000,-9.0000,95.7024,none,5.0000,0.0000,683.9370,-1087.8090,7484.5760,104.4158,-2449.8244,2983.0895,7594.0751
1,150,holding,force_hold,1.50000,1.492500,-0.007500,5.0000,-9.0000,95.7026,none,5.0000,0.0000,682.7350,-1089.0110,7484.5760,103.2138,-2451.0264,2983.0895,7594.1392
1,150,holding,force_hold,1.50000,1.490500,-0.009500,5.0000,-9.0000,95.7029,none,5.0000,0.0000,680.9320,-1086.0060,7478.7680,101.4108,-2448.0214,2977.2815,7587.8224
1,150,holding,force_hold,1.50000,1.490300,-0.009700,5.0000,-9.0000,95.7031,none,5.0000,0.0000,685.1390,-1089.0110,7488.4480,105.6178,-2451.0264,2986.9615,7598.1717
1,150,holding,force_hold,1.50000,1.489200,-0.010800,5.0000,-9.0000,95.7034,none,5.0000,0.0000,679.1290,-1088.4100,7489.4160,99.6078,-2450.4254,2987.9295,7598.5002
1,150,holding,force_hold,1.50000,1.488400,-0.011600,5.0000,-9.0000,95.7036,none,5.0000,0.0000,677.9270,-1087.2080,7483.6080,98.4058,-2449.2234,2982.1215,7592.4960
1,150,holding,force_hold,1.50000,1.490700,-0.009300,5.0000,-9.0000,95.7039,none,5.0000,0.0000,678.5280,-1089.0110,7483.6080,99.0068,-2451.0264,2982.1215,7592.8080
1,150,holding,force_hold,1.50000,1.488200,-0.011800,5.0000,-9.0000,95.7041,none,5.0000,0.0000,683.3360,-1084.8040,7484.5760,103.8148,-2446.8194,2983.0895,7593.5911
1,150,holding,force_hold,1.50000,1.487900,-0.012100,5.0000,-9.0000,95.7044,none,5.0000,0.0000,683.3360,-1093.2180,7484.5760,103.8148,-2455.2334,2983.0895,7594.7977
1,150,holding,force_hold,1.50000,1.488500,-0.011500,5.0000,-9.0000,95.7047,none,5.0000,0.0000,682.1340,-1086.0060,7493.2880,102.6128,-2448.0214,2991.8015,7602.2418
1,150,holding,force_hold,1.50000,1.487100,-0.012900,5.0000,-9.0000,95.7049,none,5.0000,0.0000,678.5280,-1086.0060,7484.5760,99.0068,-2448.0214,2983.0895,7593.3318
1,150,holding,force_hold,1.50000,1.486000,-0.014000,5.0000,-9.0000,95.7052,none,5.0000,0.0000,676.7250,-1087.2080,7477.7990,97.2038,-2449.2234,2976.3125,7586.6630
1,150,holding,force_hold,1.50000,1.485400,-0.014600,5.0000,-9.0000,95.7054,none,5.0000,0.0000,684.5390,-1085.4050,7480.7030,105.0178,-2447.4204,2979.2165,7589.9681
1,150,holding,force_hold,1.50000,1.484700,-0.015300,5.0000,-9.0000,95.7057,none,5.0000,0.0000,678.5280,-1090.8140,7488.4480,99.0068,-2452.8294,2986.9615,7597.8371
1,150,holding,force_hold,1.50000,1.484800,-0.015200,5.0000,-9.0000,95.7059,none,5.0000,0.0000,683.9370,-1090.8140,7485.5440,104.4158,-2452.8294,2984.0575,7595.4601
1,150,holding,force_hold,1.50000,1.486800,-0.013200,5.0000,-9.0000,95.7062,none,5.0000,0.0000,675.5230,-1080.5970,7481.6720,96.0018,-2442.6124,2980.1855,7589.4293
1,150,holding,force_hold,1.50000,1.484200,-0.015800,5.0000,-9.0000,95.7065,none,5.0000,0.0000,682.1340,-1087.2080,7490.3830,102.6128,-2449.2234,2988.8965,7599.5503
1,150,holding,force_hold,1.50000,1.483500,-0.016500,5.0000,-9.0000,95.7067,none,5.0000,0.0000,677.9270,-1084.8040,7486.5120,98.4058,-2446.8194,2985.0255,7595.0146
1,150,holding,force_hold,1.50000,1.483600,-0.016400,5.0000,-9.0000,95.7070,none,5.0000,0.0000,682.7350,-1084.2030,7482.6400,103.2138,-2446.2184,2981.1535,7591.5430
1,150,holding,force_hold,1.50000,1.483800,-0.016200,5.0000,-9.0000,95.7072,none,5.0000,0.0000,679.7300,-1087.2080,7482.6400,100.2088,-2449.2234,2981.1535,7591.7031
1,150,holding,force_hold,1.50000,1.482500,-0.017500,5.0000,-9.0000,95.7075,none,5.0000,0.0000,682.7350,-1087.8090,7479.7360,103.2138,-2449.8244,2978.2495,7589.1967
1,150,holding,force_hold,1.50000,1.485000,-0.015000,5.0000,-9.0000,95.7077,none,5.0000,0.0000,676.1240,-1085.4050,7477.7990,96.6028,-2447.4204,2976.3125,7586.3513
1,150,holding,force_hold,1.50000,1.484700,-0.015300,5.0000,-9.0000,95.7080,none,5.0000,0.0000,680.9320,-1097.4250,7487.4800,101.4108,-2459.4404,2985.9935,7598.0502
1,150,holding,force_hold,1.50000,1.482500,-0.017500,5.0000,-9.0000,95.7082,none,5.0000,0.0000,680.3320,-1091.4150,7483.6080,100.8108,-2453.4304,2982.1215,7593.3146
1,150,holding,force_hold,1.50000,1.482000,-0.018000,5.0000,-9.0000,95.7085,none,5.0000,0.0000,686.3410,-1090.2130,7483.6080,106.8198,-2452.2284,2982.1215,7593.6827
1,150,holding,force_hold,1.50000,1.484300,-0.015700,5.0000,-9.0000,95.7088,none,5.0000,0.0000,680.3320,-1087.2080,7487.4800,100.8108,-2449.2234,2985.9935,7596.5275
1,150,holding,force_hold,1.50000,1.514000,0.014000,5.0000,-9.0000,95.7090,none,5.0000,0.0000,683.3360,-1090.2130,7488.4480,103.8148,-2452.2284,2986.9615,7598.1818
1,150,holding,force_hold,1.50000,1.545700,0.045700,5.0000,-9.0000,95.7094,none,5.0000,0.0000,682.7350,-1084.8040,7482.6400,103.2138,-2446.8194,2981.1535,7591.6288
1,150,holding,force_hold,1.50000,1.537400,0.037400,5.0000,-9.0000,95.7096,none,5.0000,0.0000,680.3320,-1089.6120,7488.4480,100.8108,-2451.6274,2986.9615,7597.8260
1,150,holding,force_hold,1.50000,1.533300,0.033300,5.0000,-9.0000,95.7099,none,5.0000,0.0000,680.9320,-1089.0110,7486.5120,101.4108,-2451.0264,2985.0255,7595.8854
1,150,holding,force_hold,1.50000,1.531700,0.031700,5.0000,-9.0000,95.7101,none,5.0000,0.0000,680.9320,-1083.6020,7486.5120,101.4108,-2445.6174,2985.0255,7595.1118
1,150,holding,force_hold,1.50000,1.527300,0.027300,5.0000,-9.0000,95.7104,none,5.0000,0.0000,682.7350,-1095.0210,7484.5760,103.2138,-2457.0364,2983.0895,7595.0034
1,150,holding,force_hold,1.50000,1.523200,0.023200,5.0000,-9.0000,95.7106,none,5.0000,0.0000,679.7300,-1084.8040,7481.6720,100.2088,-2446.8194,2980.1855,7590.4050
1,150,holding,force_hold,1.50000,1.522700,0.022700,5.0000,-9.0000,95.7109,none,5.0000,0.0000,684.5390,-1089.0110,7482.6400,105.0178,-2451.0264,2981.1535,7592.3936
1,150,holding,force_hold,1.50000,1.521700,0.021700,5.0000,-9.0000,95.7112,none,5.0000,0.0000,685.1390,-1085.4050,7479.7360,105.6178,-2447.4204,2978.2495,7589.0691
1,150,holding,force_hold,1.50000,1.521600,0.021600,5.0000,-9.0000,95.7115,none,5.0000,0.0000,682.1340,-1086.6070,7484.5760,102.6128,-2448.6224,2983.0895,7593.7408
1,150,holding,force_hold,1.50000,1.520400,0.020400,5.0000,-9.0000,95.7118,none,5.0000,0.0000,682.7350,-1087.8090,7479.7360,103.2138,-2449.8244,2978.2495,7589.1967
1,150,holding,force_hold,1.50000,1.518300,0.018300,5.0000,-9.0000,95.7120,none,5.0000,0.0000,684.5390,-1090.8140,7486.5120,105.0178,-2452.8294,2985.0255,7596.4683
1,150,holding,force_hold,1.50000,1.519700,0.019700,5.0000,-9.0000,95.7124,none,5.0000,0.0000,682.1340,-1086.0060,7479.7360,102.6128,-2448.0214,2978.2495,7588.8844
1,150,holding,force_hold,1.50000,1.519000,0.019000,5.0000,-9.0000,95.7127,none,5.0000,0.0000,684.5390,-1084.2030,7488.4480,105.0178,-2446.2184,2986.9615,7597.4300
1,150,holding,force_hold,1.50000,1.518800,0.018800,5.0000,-9.0000,95.7132,none,5.0000,0.0000,680.9320,-1092.6170,7488.4480,101.4108,-2454.6324,2986.9615,7598.3112
1,150,holding,force_hold,1.50000,1.516300,0.016300,5.0000,-9.0000,95.7135,none,5.0000,0.0000,685.7400,-1084.2030,7478.7680,106.2188,-2446.2184,2977.2815,7587.9975
1,150,holding,force_hold,1.50000,1.515700,0.015700,5.0000,-9.0000,95.7138,none,5.0000,0.0000,682.7350,-1088.4100,7488.4480,103.2138,-2450.4254,2986.9615,7597.8692
1,150,holding,force_hold,1.50000,1.514000,0.014000,5.0000,-9.0000,95.7140,none,5.0000,0.0000,687.5430,-1083.0010,7491.3510,108.0218,-2445.0164,2989.8645,7600.3912
1,150,holding,force_hold,1.50000,1.513800,0.013800,5.0000,-9.0000,95.7143,none,5.0000,0.0000,684.5390,-1087.2080,7489.4160,105.0178,-2449.2234,2987.9295,7598.8135
1,150,holding,force_hold,1.50000,1.514500,0.014500,5.0000,-9.0000,95.7145,none,5.0000,0.0000,686.9420,-1089.0110,7480.7030,107.4208,-2451.0264,2979.2165,7590.7017
1,150,holding,force_hold,1.50000,1.513800,0.013800,5.0000,-9.0000,95.7148,none,5.0000,0.0000,681.5330,-1083.6020,7487.4800,102.0118,-2445.6174,2985.9935,7596.1199
1,150,holding,force_hold,1.50000,1.513800,0.013800,5.0000,-9.0000,95.7153,none,5.0000,0.0000,682.1340,-1090.2130,7485.5440,102.6128,-2452.2284,2984.0575,7595.2117
1,150,holding,force_hold,1.50000,1.512200,0.012200,5.0000,-9.0000,95.7156,none,5.0000,0.0000,682.1340,-1084.2030,7490.3830,102.6128,-2446.2184,2988.8965,7599.1210
1,150,holding,force_hold,1.50000,1.512200,0.012200,5.0000,-9.0000,95.7158,none,5.0000,0.0000,679.7300,-1085.4050,7473.9280,100.2088,-2447.4204,2972.4415,7582.8581
1,150,holding,force_hold,1.50000,1.513500,0.013500,5.0000,-9.0000,95.7161,none,5.0000,0.0000,687.5430,-1087.2080,7481.6720,108.0218,-2449.2234,2980.1855,7591.4526
1,150,holding,force_hold,1.50000,1.509800,0.009800,5.0000,-9.0000,95.7165,none,5.0000,0.0000,685.1390,-1089.0110,7480.7030,105.6178,-2451.0264,2979.2165,7590.5387
1,150,holding,force_hold,1.50000,1.510400,0.010400,5.0000,-9.0000,95.7167,none,5.0000,0.0000,680.3320,-1091.4150,7483.6080,100.8108,-2453.4304,2982.1215,7593.3146
1,150,holding,force_hold,1.50000,1.511000,0.011000,5.0000,-9.0000,95.7172,none,5.0000,0.0000,679.7300,-1087.2080,7488.4480,100.2088,-2449.2234,2986.9615,7597.4277
1,150,holding,force_hold,1.50000,1.509700,0.009700,5.0000,-9.0000,95.7175,none,5.0000,0.0000,678.5280,-1085.4050,7490.3830,99.0068,-2447.4204,2988.8965,7598.9698
1,150,holding,force_hold,1.50000,1.510600,0.010600,5.0000,-9.0000,95.7177,none,5.0000,0.0000,684.5390,-1083.6020,7484.5760,105.0178,-2445.6174,2983.0895,7593.5278
1,150,holding,force_hold,1.50000,1.510500,0.010500,5.0000,-9.0000,95.7180,none,5.0000,0.0000,679.1290,-1084.2030,7480.7030,99.6078,-2446.2184,2979.2165,7589.3102
1,150,holding,force_hold,1.50000,1.509700,0.009700,5.0000,-9.0000,95.7182,none,5.0000,0.0000,678.5280,-1084.8040,7493.2880,99.0068,-2446.8194,2991.8015,7601.7475
1,150,holding,force_hold,1.50000,1.511100,0.011100,5.0000,-9.0000,95.7185,none,5.0000,0.0000,679.1290,-1085.4050,7488.4480,99.6078,-2447.4204,2986.9615,7597.1161
1,150,holding,force_hold,1.50000,1.509100,0.009100,5.0000,-9.0000,95.7187,none,5.0000,0.0000,682.7350,-1083.6020,7481.6720,103.2138,-2445.6174,2980.1855,7590.5030
1,150,holding,force_hold,1.50000,1.507900,0.007900,5.0000,-9.0000,95.7190,none,5.0000,0.0000,680.3320,-1090.2130,7488.4480,100.8108,-2452.2284,2986.9615,7597.9122
1,150,holding,force_hold,1.50000,1.506500,0.006500,5.0000,-9.0000,95.7192,none,5.0000,0.0000,677.3260,-1083.6020,7485.5440,97.8048,-2445.6174,2984.0575,7593.8352
1,150,holding,force_hold,1.50000,1.503600,0.003600,5.0000,-9.0000,95.7195,none,5.0000,0.0000,683.3360,-1087.8090,7484.5760,103.8148,-2449.8244,2983.0895,7594.0210
1,150,holding,force_hold,1.50000,1.503900,0.003900,5.0000,-9.0000,95.7197,none,5.0000,0.0000,683.3360,-1087.8090,7488.4480,103.8148,-2449.8244,2986.9615,7597.8372
1,150,holding,force_hold,1.50000,1.507200,0.007200,5.0000,-9.0000,95.7200,none,5.0000,0.0000,681.5330,-1087.2080,7482.6400,102.0118,-2449.2234,2981.1535,7591.8647
1,150,holding,force_hold,1.50000,1.506000,0.006000,5.0000,-9.0000,95.7202,none,5.0000,0.0000,678.5280,-1087.8090,7487.4800,99.0068,-2449.8244,2985.9935,7596.4522
1,150,holding,force_hold,1.50000,1.505600,0.005600,5.0000,-9.0000,95.7206,none,5.0000,0.0000,680.9320,-1082.4000,7489.4160,101.4108,-2444.4154,2987.9295,7597.8030
1,150,holding,force_hold,1.50000,1.505600,0.005600,5.0000,-9.0000,95.7210,none,5.0000,0.0000,680.3320,-1089.6120,7489.4160,100.8108,-2451.6274,2987.9295,7598.7800
1,150,holding,force_hold,1.50000,1.504800,0.004800,5.0000,-9.0000,95.7213,none,5.0000,0.0000,683.9370,-1089.0110,7478.7680,104.4158,-2451.0264,2977.2815,7588.5233
1,150,holding,force_hold,1.50000,1.503900,0.003900,5.0000,-9.0000,95.7216,none,5.0000,0.0000,680.9320,-1085.4050,7482.6400,101.4108,-2447.4204,2981.1535,7591.5528
1,150,holding,force_hold,1.50000,1.504800,0.004800,5.0000,-9.0000,95.7218,none,5.0000,0.0000,683.9370,-1086.0060,7492.3200,104.4158,-2448.0214,2990.8335,7601.4497
1,150,holding,force_hold,1.50000,1.505000,0.005000,5.0000,-9.0000,95.7221,none,5.0000,0.0000,679.7300,-1087.8090,7479.7360,100.2088,-2449.8244,2978.2495,7588.9269
1,150,holding,force_hold,1.50000,1.507600,0.007600,5.0000,-9.0000,95.7224,none,5.0000,0.0000,683.3360,-1084.2030,7482.6400,103.8148,-2446.2184,2981.1535,7591.5970
1,150,holding,force_hold,1.50000,1.524100,0.024100,5.0000,-9.0000,95.7226,none,5.0000,0.0000,682.1340,-1092.0160,7484.5760,102.6128,-2454.0314,2983.0895,7594.5167
1,150,holding,force_hold,1.50000,1.583100,0.083100,5.0000,-9.0000,95.7229,none,5.0000,0.0000,681.5330,-1084.8040,7481.6720,102.0118,-2446.8194,2980.1855,7590.5667
1,150,holding,force_hold,1.50000,1.597500,0.097500,5.0000,-9.0000,95.7231,none,5.0000,0.0000,681.5330,-1087.2080,7488.4480,102.0118,-2449.2234,2986.9615,7597.5892
1,150,holding,force_hold,1.50000,1.585400,0.085400,5.0000,-9.0000,95.7234,none,5.0000,0.0000,680.3320,-1089.0110,7478.7680,100.8108,-2451.0264,2977.2815,7588.1992
1,150,holding,force_hold,1.50000,1.578500,0.078500,5.0000,-9.0000,95.7236,none,5.0000,0.0000,675.5230,-1090.2130,7486.5120,96.0018,-2452.2284,2985.0255,7595.5749
1,150,holding,force_hold,1.50000,1.574900,0.074900,5.0000,-9.0000,95.7238,none,5.0000,0.0000,677.3260,-1084.8040,7482.6400,97.8048,-2446.8194,2981.1535,7591.1443
1,150,holding,force_hold,1.50000,1.573200,0.073200,5.0000,-9.0000,95.7241,none,5.0000,0.0000,679.1290,-1091.4150,7474.8980,99.6078,-2453.4304,2973.4115,7584.6228
1,150,holding,force_hold,1.50000,1.570200,0.070200,5.0000,-9.0000,95.7243,none,5.0000,0.0000,682.1340,-1092.6170,7480.7030,102.6128,-2454.6324,2979.2165,7590.7863
1,150,holding,force_hold,1.50000,1.569400,0.069400,5.0000,-9.0000,95.7246,none,5.0000,0.0000,685.1390,-1092.0160,7493.2880,105.6178,-2454.0314,2991.8015,7603.3729
1,150,holding,force_hold,1.50000,1.566300,0.066300,5.0000,-9.0000,95.7248,none,5.0000,0.0000,685.7400,-1083.6020,7487.4800,106.2188,-2445.6174,2985.9935,7596.4985
1,150,holding,force_hold,1.50000,1.565400,0.065400,5.0000,-9.0000,95.7251,none,5.0000,0.0000,682.1340,-1090.2130,7480.7030,102.6128,-2452.2284,2979.2165,7590.4406
1,150,holding,force_hold,1.50000,1.566400,0.066400,5.0000,-9.0000,95.7254,none,5.0000,0.0000,681.5330,-1090.2130,7480.7030,102.0118,-2452.2284,2979.2165,7590.3866
1,150,holding,force_hold,1.50000,1.567100,0.067100,5.0000,-9.0000,95.7256,none,5.0000,0.0000,680.3320,-1093.8190,7476.8320,100.8108,-2455.8344,2975.3455,7586.9828
1,150,holding,force_hold,1.50000,1.565400,0.065400,5.0000,-9.0000,95.7259,none,5.0000,0.0000,677.3260,-1093.2180,7482.6400,97.8048,-2455.2334,2981.1535,7592.3512
1,150,holding,force_hold,1.50000,1.563800,0.063800,5.0000,-9.0000,95.7261,none,5.0000,0.0000,685.1390,-1087.2080,7485.5440,105.6178,-2449.2234,2984.0575,7595.0514
1,150,holding,force_hold,1.50000,1.561500,0.061500,5.0000,-9.0000,95.7264,none,5.0000,0.0000,680.9320,-1086.0060,7482.6400,101.4108,-2448.0214,2981.1535,7591.6387
