trial,hold_label,phase,control_mode,F_target_N,F_N,F_error_N,d_actual_mm,mark10_pos_mm,t_rel_s,control_action,d_after_action_mm,move_delta_mm,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT
1,250,holding,force_hold,2.50000,2.518800,0.018800,4.9300,-8.9300,2.8619,none,4.9300,0.0000,726.6080,-2516.9880,8866.8800,147.0868,-3879.0034,4365.3935,9245.7963
1,250,holding,force_hold,2.50000,2.518200,0.018200,4.9300,-8.9300,2.9498,none,4.9300,0.0000,726.6080,-2511.5780,8867.8500,147.0868,-3873.5934,4366.3635,9245.2554
1,250,holding,force_hold,2.50000,2.519800,0.019800,4.9300,-8.9300,3.0375,none,4.9300,0.0000,724.8050,-2512.1790,8866.8800,145.2838,-3874.1944,4365.3935,9244.3467
1,250,holding,force_hold,2.50000,2.520000,0.020000,4.9300,-8.9300,3.1256,none,4.9300,0.0000,727.2090,-2514.5830,8863.9780,147.6878,-3876.5984,4362.4915,9242.4059
1,250,holding,force_hold,2.50000,2.520000,0.020000,4.9300,-8.9300,3.2134,none,4.9300,0.0000,721.1990,-2512.7810,8866.8800,141.6778,-3874.7964,4365.3935,9244.2283
1,250,holding,force_hold,2.50000,2.519500,0.019500,4.9300,-8.9300,3.3015,none,4.9300,0.0000,725.4060,-2516.3860,8867.8500,145.8848,-3878.4014,4366.3635,9246.4683
1,250,holding,force_hold,2.50000,2.517200,0.017200,4.9300,-8.9300,3.3895,none,4.9300,0.0000,723.6030,-2513.3810,8865.9090,144.0818,-3875.3964,4364.4225,9243.6480
1,250,holding,force_hold,2.50000,2.518400,0.018400,4.9300,-8.9300,3.4774,none,4.9300,0.0000,724.2040,-2512.1790,8868.8160,144.6828,-3874.1944,4367.3295,9246.1566
1,250,holding,force_hold,2.50000,2.517800,0.017800,4.9300,-8.9300,3.5654,none,4.9300,0.0000,724.2040,-2513.9810,8871.7170,144.6828,-3875.9964,4370.2305,9249.4289
1,250,holding,force_hold,2.50000,2.517100,0.017100,4.9300,-8.9300,3.6533,none,4.9300,0.0000,724.2040,-2512.1790,8863.0080,144.6828,-3874.1944,4361.5215,9240.5858
1,250,holding,force_hold,2.50000,2.517800,0.017800,4.9300,-8.9300,3.7412,none,4.9300,0.0000,727.8100,-2513.9810,8862.0420,148.2888,-3875.9964,4360.5555,9240.4327
1,250,holding,force_hold,2.50000,2.517900,0.017900,4.9300,-8.9300,3.8291,none,4.9300,0.0000,721.1990,-2510.3760,8872.6880,141.6778,-3872.3914,4371.2015,9249.1463
1,250,holding,force_hold,2.50000,2.518900,0.018900,4.9300,-8.9300,3.9170,none,4.9300,0.0000,727.2090,-2515.7850,8862.0420,147.6878,-3877.8004,4360.5555,9240.8763
1,250,holding,force_hold,2.50000,2.519800,0.019800,4.9300,-8.9300,4.0052,none,4.9300,0.0000,726.0070,-2509.7760,8860.1060,146.4858,-3871.7914,4358.6195,9237.2907
1,250,holding,force_hold,2.50000,2.518600,0.018600,4.9300,-8.9300,4.0930,none,4.9300,0.0000,723.0020,-2512.1790,8863.9780,143.4808,-3874.1944,4362.4915,9241.4220
1,250,holding,force_hold,2.50000,2.517100,0.017100,4.9300,-8.9300,4.1809,none,4.9300,0.0000,725.4060,-2512.7810,8863.0080,145.8848,-3874.7964,4361.5215,9240.8437
1,250,holding,force_hold,2.50000,2.518400,0.018400,4.9300,-8.9300,4.2690,none,4.9300,0.0000,721.8000,-2508.5740,8867.8500,142.2788,-3870.5894,4366.3635,9244.0631
1,250,holding,force_hold,2.50000,2.518100,0.018100,4.9300,-8.9300,4.3567,none,4.9300,0.0000,723.0020,-2510.3760,8867.8500,143.4808,-3872.3914,4366.3635,9244.6462
1,250,holding,force_hold,2.50000,2.516600,0.016600,4.9300,-8.9300,4.4447,none,4.9300,0.0000,722.4010,-2506.7690,8858.1700,142.8798,-3868.7844,4356.6835,9234.3343
1,250,holding,force_hold,2.50000,2.516900,0.016900,4.9300,-8.9300,4.5333,none,4.9300,0.0000,726.0070,-2510.9760,8869.7810,146.4858,-3872.9914,4368.2945,9246.8969
1,250,holding,force_hold,2.50000,2.518300,0.018300,4.9300,-8.9300,4.6204,none,4.9300,0.0000,724.8050,-2506.1690,8864.9430,145.2838,-3868.1844,4363.4565,9240.8571
1,250,holding,force_hold,2.50000,2.516600,0.016600,4.9300,-8.9300,4.7084,none,4.9300,0.0000,724.2040,-2510.9760,8870.7510,144.6828,-3872.9914,4369.2645,9247.6859
1,250,holding,force_hold,2.50000,2.515000,0.015000,4.9300,-8.9300,4.7964,none,4.9300,0.0000,724.8050,-2518.1880,8867.8500,145.2838,-3880.2034,4366.3635,9246.9117
1,250,holding,force_hold,2.50000,2.515700,0.015700,4.9300,-8.9300,4.8844,none,4.9300,0.0000,727.8100,-2517.5880,8860.1060,148.2888,-3879.6034,4358.6195,9239.5582
1,250,holding,force_hold,2.50000,2.517400,0.017400,4.9300,-8.9300,4.9723,none,4.9300,0.0000,724.2040,-2514.5830,8865.9090,144.6828,-3876.5984,4364.4225,9244.0219
1,250,holding,force_hold,2.50000,2.516500,0.016500,4.9300,-8.9300,5.0602,none,4.9300,0.0000,730.2140,-2519.9920,8862.0420,150.6928,-3882.0074,4360.5555,9242.2595
1,250,holding,force_hold,2.50000,2.515400,0.015400,4.9300,-8.9300,5.1482,none,4.9300,0.0000,725.4060,-2513.3810,8856.2340,145.8848,-3875.3964,4354.7475,9234.5102
1,250,holding,force_hold,2.50000,2.515900,0.015900,4.9300,-8.9300,5.2366,none,4.9300,0.0000,721.8000,-2512.7810,8867.8500,142.2788,-3874.7964,4366.3635,9245.2056
1,250,holding,force_hold,2.50000,2.515400,0.015400,4.9300,-8.9300,5.3242,none,4.9300,0.0000,724.2040,-2513.3810,8865.9090,144.6828,-3875.3964,4364.4225,9243.6950
1,250,holding,force_hold,2.50000,2.517200,0.017200,4.9300,-8.9300,5.4119,none,4.9300,0.0000,719.3960,-2512.7810,8868.8160,139.8748,-3874.7964,4367.3295,9245.9449
1,250,holding,force_hold,2.50000,2.517800,0.017800,4.9300,-8.9300,5.4999,none,4.9300,0.0000,732.0170,-2518.1880,8863.0080,152.4958,-3880.2034,4361.5215,9242.8367
1,250,holding,force_hold,2.50000,2.517100,0.017100,4.9300,-8.9300,5.5879,none,4.9300,0.0000,722.4010,-2510.3760,8868.8160,142.8798,-3872.3914,4367.3295,9245.5258
1,250,holding,force_hold,2.50000,2.517400,0.017400,4.9300,-8.9300,5.6758,none,4.9300,0.0000,722.4010,-2509.7760,8868.8160,142.8798,-3871.7914,4367.3295,9245.3629
1,250,holding,force_hold,2.50000,2.516500,0.016500,4.9300,-8.9300,5.7635,none,4.9300,0.0000,722.4010,-2510.9760,8874.6240,142.8798,-3872.9914,4373.1375,9251.2602
1,250,holding,force_hold,2.50000,2.516300,0.016300,4.9300,-8.9300,5.8522,none,4.9300,0.0000,721.1990,-2511.5780,8865.9090,141.6778,-3873.5934,4364.4225,9242.9700
1,250,holding,force_hold,2.50000,2.516400,0.016400,4.9300,-8.9300,5.9395,none,4.9300,0.0000,721.1990,-2514.5830,8867.8500,141.6778,-3876.5984,4366.3635,9245.6487
1,250,holding,force_hold,2.50000,2.516900,0.016900,4.9300,-8.9300,6.0281,none,4.9300,0.0000,724.2040,-2512.1790,8862.0420,144.6828,-3874.1944,4360.5555,9239.6593
1,250,holding,force_hold,2.50000,2.517500,0.017500,4.9300,-8.9300,6.1154,none,4.9300,0.0000,723.6030,-2512.7810,8863.0080,144.0818,-3874.7964,4361.5215,9240.7024
1,250,holding,force_hold,2.50000,2.516000,0.016000,4.9300,-8.9300,6.2034,none,4.9300,0.0000,722.4010,-2507.9720,8866.8800,142.8798,-3869.9874,4365.3935,9243.0162
1,250,holding,force_hold,2.50000,2.513100,0.013100,4.9300,-8.9300,6.2913,none,4.9300,0.0000,723.0020,-2510.9760,8862.0420,143.4808,-3872.9914,4360.5555,9239.2381
1,250,holding,force_hold,2.50000,2.514000,0.014000,4.9300,-8.9300,6.3792,none,4.9300,0.0000,722.4010,-2510.9760,8863.9780,142.8798,-3872.9914,4362.4915,9241.0481
1,250,holding,force_hold,2.50000,2.514000,0.014000,4.9300,-8.9300,6.4672,none,4.9300,0.0000,730.2140,-2509.7760,8856.2340,150.6928,-3871.7914,4354.7475,9233.9086
1,250,holding,force_hold,2.50000,2.514000,0.014000,4.9300,-8.9300,6.5553,none,4.9300,0.0000,723.6030,-2514.5830,8861.0720,144.0818,-3876.5984,4359.5855,9239.3358
1,250,holding,force_hold,2.50000,2.515400,0.015400,4.9300,-8.9300,6.6431,none,4.9300,0.0000,729.6130,-2510.9760,8863.9780,150.0918,-3872.9914,4362.4915,9241.6147
1,250,holding,force_hold,2.50000,2.514800,0.014800,4.9300,-8.9300,6.7311,none,4.9300,0.0000,726.0070,-2515.7850,8871.7170,146.4858,-3877.8004,4370.2305,9250.0607
1,250,holding,force_hold,2.50000,2.514600,0.014600,4.9300,-8.9300,6.8189,none,4.9300,0.0000,721.8000,-2512.7810,8851.3910,142.2788,-3874.7964,4349.9045,9229.4196
1,250,holding,force_hold,2.50000,2.514200,0.014200,4.9300,-8.9300,6.9071,none,4.9300,0.0000,726.6080,-2512.7810,8863.0080,147.0868,-3874.7964,4361.5215,9240.9382
1,250,holding,force_hold,2.50000,2.514300,0.014300,4.9300,-8.9300,6.9948,none,4.9300,0.0000,722.4010,-2513.9810,8865.9090,142.8798,-3875.9964,4364.4225,9243.7171
1,250,holding,force_hold,2.50000,2.515100,0.015100,4.9300,-8.9300,7.0825,none,4.9300,0.0000,722.4010,-2512.7810,8863.9780,142.8798,-3874.7964,4362.4915,9241.5387
1,250,holding,force_hold,2.50000,2.515700,0.015700,4.9300,-8.9300,7.1705,none,4.9300,0.0000,724.8050,-2514.5830,8871.7170,145.2838,-3876.5984,4370.2305,9249.6396
1,250,holding,force_hold,2.50000,2.515200,0.015200,4.9300,-8.9300,7.2587,none,4.9300,0.0000,721.1990,-2512.1790,8864.9430,141.6778,-3874.1944,4363.4565,9242.2068
1,250,holding,force_hold,2.50000,2.514500,0.014500,4.9300,-8.9300,7.3465,none,4.9300,0.0000,719.3960,-2512.1790,8864.9430,139.8748,-3874.1944,4363.4565,9242.0662
1,250,holding,force_hold,2.50000,2.514100,0.014100,4.9300,-8.9300,7.4346,none,4.9300,0.0000,719.3960,-2516.3860,8859.1410,139.8748,-3878.4014,4357.6545,9237.6463
1,250,holding,force_hold,2.50000,2.514500,0.014500,4.9300,-8.9300,7.5224,none,4.9300,0.0000,727.2090,-2513.9810,8867.8500,147.6878,-3875.9964,4366.3635,9245.9557
1,250,holding,force_hold,2.50000,2.511600,0.011600,4.9300,-8.9300,7.6105,none,4.9300,0.0000,730.8150,-2509.7760,8868.8160,151.2938,-3871.7914,4367.3295,9246.0242
1,250,holding,force_hold,2.50000,2.513800,0.013800,4.9300,-8.9300,7.6983,none,4.9300,0.0000,724.8050,-2513.9810,8862.0420,145.2838,-3875.9964,4360.5555,9240.1965
1,250,holding,force_hold,2.50000,2.514300,0.014300,4.9300,-8.9300,7.7866,none,4.9300,0.0000,727.2090,-2509.7760,8863.0080,147.6878,-3871.7914,4361.5215,9240.1688
1,250,holding,force_hold,2.50000,2.515100,0.015100,4.9300,-8.9300,7.8743,none,4.9300,0.0000,721.8000,-2514.5830,8866.8800,142.2788,-3876.5984,4365.3935,9244.7652
1,250,holding,force_hold,2.50000,2.514400,0.014400,4.9300,-8.9300,7.9622,none,4.9300,0.0000,721.8000,-2508.5740,8863.9780,142.2788,-3870.5894,4362.4915,9240.3487
1,250,holding,force_hold,2.50000,2.514600,0.014600,4.9300,-8.9300,8.0501,none,4.9300,0.0000,722.4010,-2508.5740,8865.9090,142.8798,-3870.5894,4364.4225,9242.2481
1,250,holding,force_hold,2.50000,2.512900,0.012900,4.9300,-8.9300,8.1379,none,4.9300,0.0000,722.4010,-2518.7900,8865.9090,142.8798,-3880.8054,4364.4225,9245.0262
1,250,holding,force_hold,2.50000,2.512900,0.012900,4.9300,-8.9300,8.2259,none,4.9300,0.0000,722.4010,-2516.3860,8868.8160,142.8798,-3878.4014,4367.3295,9247.1595
1,250,holding,force_hold,2.50000,2.513700,0.013700,4.9300,-8.9300,8.3138,none,4.9300,0.0000,720.5980,-2519.3900,8860.1060,141.0768,-3881.4054,4358.6195,9239.4841
1,250,holding,force_hold,2.50000,2.514000,0.014000,4.9300,-8.9300,8.4018,none,4.9300,0.0000,723.0020,-2509.7760,8861.0720,143.4808,-3871.7914,4359.5855,9237.9816
1,250,holding,force_hold,2.50000,2.512600,0.012600,4.9300,-8.9300,8.4899,none,4.9300,0.0000,727.2090,-2519.3900,8862.0420,147.6878,-3881.4054,4360.5555,9241.8584
1,250,holding,force_hold,2.50000,2.513300,0.013300,4.9300,-8.9300,8.5779,none,4.9300,0.0000,722.4010,-2514.5830,8858.1700,142.8798,-3876.5984,4356.6835,9236.4586
1,250,holding,force_hold,2.50000,2.513700,0.013700,4.9300,-8.9300,8.6655,none,4.9300,0.0000,728.4110,-2515.1830,8861.0720,148.8898,-3877.1984,4359.5855,9239.8769
1,250,holding,force_hold,2.50000,2.512900,0.012900,4.9300,-8.9300,8.7534,none,4.9300,0.0000,724.8050,-2510.9760,8862.0420,145.2838,-3872.9914,4360.5555,9239.3794
1,250,holding,force_hold,2.50000,2.511700,0.011700,4.9300,-8.9300,8.8416,none,4.9300,0.0000,723.6030,-2508.5740,8863.0080,144.0818,-3870.5894,4361.5215,9239.5593
1,250,holding,force_hold,2.50000,2.512000,0.012000,4.9300,-8.9300,8.9294,none,4.9300,0.0000,720.5980,-2510.3760,8867.8500,141.0768,-3872.3914,4366.3635,9244.4585
1,250,holding,force_hold,2.50000,2.514400,0.014400,4.9300,-8.9300,9.0172,none,4.9300,0.0000,730.2140,-2512.7810,8870.7510,150.6928,-3874.7964,4369.2645,9248.6488
1,250,holding,force_hold,2.50000,2.513400,0.013400,4.9300,-8.9300,9.1052,none,4.9300,0.0000,727.2090,-2515.7850,8864.9430,147.6878,-3877.8004,4363.4565,9243.6584
1,250,holding,force_hold,2.50000,2.512900,0.012900,4.9300,-8.9300,9.1931,none,4.9300,0.0000,716.3910,-2511.5780,8865.9090,136.8698,-3873.5934,4364.4225,9242.5961
1,250,holding,force_hold,2.50000,2.513300,0.013300,4.9300,-8.9300,9.2810,none,4.9300,0.0000,722.4010,-2516.3860,8868.8160,142.8798,-3878.4014,4367.3295,9247.1595
1,250,holding,force_hold,2.50000,2.513900,0.013900,4.9300,-8.9300,9.3692,none,4.9300,0.0000,725.4060,-2514.5830,8868.8160,145.8848,-3876.5984,4367.3295,9246.9043
1,250,holding,force_hold,2.50000,2.512600,0.012600,4.9300,-8.9300,9.4569,none,4.9300,0.0000,719.3960,-2515.7850,8862.0420,139.8748,-3877.8004,4360.5555,9240.2648
1,250,holding,force_hold,2.50000,2.513100,0.013100,4.9300,-8.9300,9.5448,none,4.9300,0.0000,720.5980,-2513.9810,8869.7810,141.0768,-3875.9964,4368.2945,9247.2902
1,250,holding,force_hold,2.50000,2.510500,0.010500,4.9300,-8.9300,9.6327,none,4.9300,0.0000,727.2090,-2513.3810,8864.9430,147.6878,-3875.3964,4363.4565,9243.0045
1,250,holding,force_hold,2.50000,2.509800,0.009800,4.9300,-8.9300,9.7205,none,4.9300,0.0000,721.1990,-2517.5880,8863.9780,141.6778,-3879.6034,4362.4915,9242.7530
1,250,holding,force_hold,2.50000,2.510500,0.010500,4.9300,-8.9300,9.8084,none,4.9300,0.0000,724.8050,-2513.9810,8872.6880,145.2838,-3875.9964,4371.2015,9250.4073
1,250,holding,force_hold,2.50000,2.510500,0.010500,4.9300,-8.9300,9.8964,none,4.9300,0.0000,722.4010,-2519.9920,8863.9780,142.8798,-3882.0074,4362.4915,9243.5020
1,250,holding,force_hold,2.50000,2.512200,0.012200,4.9300,-8.9300,9.9849,none,4.9300,0.0000,721.1990,-2510.3760,8865.9090,141.6778,-3872.3914,4364.4225,9242.6435
1,250,holding,force_hold,2.50000,2.512600,0.012600,4.9300,-8.9300,10.0732,none,4.9300,0.0000,723.0020,-2513.9810,8867.8500,143.4808,-3875.9964,4366.3635,9245.6258
1,250,holding,force_hold,2.50000,2.512200,0.012200,4.9300,-8.9300,10.1605,none,4.9300,0.0000,721.1990,-2509.7760,8865.9090,141.6778,-3871.7914,4364.4225,9242.4805
1,250,holding,force_hold,2.50000,2.512600,0.012600,4.9300,-8.9300,10.2484,none,4.9300,0.0000,723.0020,-2513.3810,8860.1060,143.4808,-3875.3964,4358.6195,9238.0352
1,250,holding,force_hold,2.50000,2.510800,0.010800,4.9300,-8.9300,10.3363,none,4.9300,0.0000,723.6030,-2515.7850,8860.1060,144.0818,-3877.8004,4358.6195,9238.7366
1,250,holding,force_hold,2.50000,2.510900,0.010900,4.9300,-8.9300,10.4241,none,4.9300,0.0000,727.8100,-2511.5780,8863.9780,148.2888,-3873.5934,4362.4915,9241.6361
1,250,holding,force_hold,2.50000,2.511500,0.011500,4.9300,-8.9300,10.5124,none,4.9300,0.0000,723.0020,-2518.1880,8863.9780,143.4808,-3880.2034,4362.4915,9243.0573
1,250,holding,force_hold,2.50000,2.509600,0.009600,4.9300,-8.9300,10.6007,none,4.9300,0.0000,726.6080,-2512.7810,8862.0420,147.0868,-3874.7964,4360.5555,9240.0117
1,250,holding,force_hold,2.50000,2.510800,0.010800,4.9300,-8.9300,10.6879,none,4.9300,0.0000,725.4060,-2512.1790,8868.8160,145.8848,-3874.1944,4367.3295,9246.2508
1,250,holding,force_hold,2.50000,2.511300,0.011300,4.9300,-8.9300,10.7758,none,4.9300,0.0000,718.1940,-2510.3760,8867.8500,138.6728,-3872.3914,4366.3635,9244.2714
1,250,holding,force_hold,2.50000,2.509900,0.009900,4.9300,-8.9300,10.8637,none,4.9300,0.0000,720.5980,-2512.1790,8864.9430,141.0768,-3874.1944,4363.4565,9242.1599
1,250,holding,force_hold,2.50000,2.510800,0.010800,4.9300,-8.9300,10.9516,none,4.9300,0.0000,719.9980,-2510.9760,8860.1060,140.4768,-3872.9914,4358.6195,9237.1465
1,250,holding,force_hold,2.50000,2.511000,0.011000,4.9300,-8.9300,11.0404,none,4.9300,0.0000,723.6030,-2512.7810,8856.2340,144.0818,-3874.7964,4354.7475,9234.2055
1,250,holding,force_hold,2.50000,2.510300,0.010300,4.9300,-8.9300,11.1274,none,4.9300,0.0000,727.8100,-2508.5740,8867.8500,148.2888,-3870.5894,4366.3635,9244.5343
1,250,holding,force_hold,2.50000,2.511300,0.011300,4.9300,-8.9300,11.2153,none,4.9300,0.0000,719.9980,-2510.3760,8863.0080,140.4768,-3872.3914,4361.5215,9239.7671
1,250,holding,force_hold,2.50000,2.512400,0.012400,4.9300,-8.9300,11.3034,none,4.9300,0.0000,729.0120,-2519.9920,8864.9430,149.4908,-3882.0074,4363.4565,9244.9463
1,250,holding,force_hold,2.50000,2.511900,0.011900,4.9300,-8.9300,11.3915,none,4.9300,0.0000,732.0170,-2513.3810,8871.7170,152.4958,-3875.3964,4370.2305,9249.8808
1,250,holding,force_hold,2.50000,2.510500,0.010500,4.9300,-8.9300,11.4798,none,4.9300,0.0000,733.2190,-2510.9760,8856.2340,153.6978,-3872.9914,4354.7475,9234.4730
1,250,holding,force_hold,2.50000,2.512400,0.012400,4.9300,-8.9300,11.5678,none,4.9300,0.0000,721.1990,-2516.3860,8866.8800,141.6778,-3878.4014,4365.3935,9245.2089
1,250,holding,force_hold,2.50000,2.511900,0.011900,4.9300,-8.9300,11.6550,none,4.9300,0.0000,723.6030,-2515.7850,8868.8160,144.0818,-3877.8004,4367.3295,9247.0900
1,250,holding,force_hold,2.50000,2.510100,0.010100,4.9300,-8.9300,11.7433,none,4.9300,0.0000,726.0070,-2512.7810,8859.1410,146.4858,-3874.7964,4357.6545,9237.1821
1,250,holding,force_hold,2.50000,2.510900,0.010900,4.9300,-8.9300,11.8314,none,4.9300,0.0000,722.4010,-2509.1740,8870.7510,142.8798,-3871.1894,4369.2645,9247.0558
1,250,holding,force_hold,2.50000,2.511000,0.011000,4.9300,-8.9300,11.9192,none,4.9300,0.0000,724.2040,-2506.7690,8856.2340,144.6828,-3868.7844,4354.7475,9232.6184
1,250,holding,force_hold,2.50000,2.510300,0.010300,4.9300,-8.9300,12.0070,none,4.9300,0.0000,717.5930,-2511.5780,8859.1410,138.0718,-3873.5934,4357.6545,9236.1974
1,250,holding,force_hold,2.50000,2.508600,0.008600,4.9300,-8.9300,12.0950,none,4.9300,0.0000,727.2090,-2517.5880,8863.9780,147.6878,-3879.6034,4362.4915,9243.2239
1,250,holding,force_hold,2.50000,2.507500,0.007500,4.9300,-8.9300,12.1827,none,4.9300,0.0000,723.6030,-2516.3860,8866.8800,144.0818,-3878.4014,4365.3935,9245.3967
1,250,holding,force_hold,2.50000,2.510000,0.010000,4.9300,-8.9300,12.2705,none,4.9300,0.0000,727.8100,-2511.5780,8866.8800,148.2888,-3873.5934,4365.3935,9244.4195
