session_id,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,trial,pair_id,target_label,F_target_N,F_match_target_N,d_preload_mm,d_preload_extra_mm,F_loading_N,F_unloading_N,delta_F_N,d_loading_mm,d_unloading_mm,delta_d_mm,Bmag_loading_uT,Bmag_unloading_uT,delta_Bmag_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,delta_Bvec_uT,slope_Bmag_uT_per_mm,same_F_ok,disp_split_ok,b_signal_ok,verdict
session_20260613_160016,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,1,375,3.75000,3.657000,2.7900,0.2000,3.657000,3.675600,+0.018600,2.6000,2.7000,+0.1000,8629.8920,8903.0430,+273.1510,-1.8030,+164.0730,+221.6720,275.7928,2731.5102,1,0,1,weak_disp_split
session_20260613_160016,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,1,375,3.75000,3.687200,2.7500,0.2000,3.687200,3.635000,-0.052200,2.5600,2.6600,+0.1000,8613.6934,8895.1272,+281.4338,-3.6060,+169.4830,+227.4810,283.6990,2814.3378,0,0,1,bad_F_match
session_20260613_160016,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,1,375,3.75000,3.692750,2.7700,0.2000,3.692750,3.660850,-0.031900,2.5800,2.6800,+0.1000,8613.1075,8895.7769,+282.6694,-1.2020,+169.4780,+229.4160,285.2296,2826.6939,1,0,1,weak_disp_split
