session_id,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,trial,pair_id,target_label,F_target_N,F_match_target_N,d_preload_mm,d_preload_extra_mm,F_loading_N,F_unloading_N,delta_F_N,d_loading_mm,d_unloading_mm,delta_d_mm,Bmag_loading_uT,Bmag_unloading_uT,delta_Bmag_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,delta_Bvec_uT,slope_Bmag_uT_per_mm,same_F_ok,disp_split_ok,b_signal_ok,verdict
session_20260611_161148,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,1,430,4.30000,4.108050,3.0100,0.3000,4.108050,4.123850,+0.015800,2.7300,2.8300,+0.1000,8653.7314,8969.3090,+315.5775,+6.0100,+195.9260,+248.7750,316.7209,3155.7751,1,0,1,weak_disp_split
session_20260611_161148,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,1,430,4.30000,4.131750,3.0100,0.3000,4.131750,4.173800,+0.042050,2.7300,2.8800,+0.1500,8662.1846,9069.9514,+407.7668,+8.4130,+244.6080,+331.0560,411.7061,2718.4453,1,1,1,strong
session_20260611_161148,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,1,430,4.30000,4.239450,3.0600,0.3000,4.239450,4.260600,+0.021150,2.7800,2.8500,+0.0700,8874.9730,9075.9221,+200.9491,+3.9065,+129.2160,+154.8810,201.7428,2870.7014,1,0,1,weak_disp_split
