time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,target,actual,F_target_N,F_N,F_error_N,d_preload_mm,d_actual_mm,d_mm,q_mm,mark10_pos_mm,t_rel_s,Bx_uT,By_uT,Bz_uT,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,note
1781465064.414006,session_20260614_150342,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.767500,3.75000,3.767500,+0.017500,nan,2.3400,2.3400,,-4.0300,0.0000,-569.1460,5444.4580,6074.2000,-569.1460,5444.4580,6074.2000,-107.8272,2268.3680,3683.0529,8176.9160,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781465064.415471,session_20260614_150342,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.768800,3.75000,3.768800,+0.018800,nan,2.3400,2.3400,,-4.0300,0.0006,-568.5450,5441.4530,6077.1040,-568.5450,5441.4530,6077.1040,-107.2262,2265.3630,3685.9569,8177.0317,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781465064.418770,session_20260614_150342,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.766400,3.75000,3.766400,+0.016400,nan,2.3400,2.3400,,-4.0300,0.0009,-568.5450,5436.0450,6067.4240,-568.5450,5436.0450,6067.4240,-107.2262,2259.9550,3676.2769,8166.2392,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781465064.507742,session_20260614_150342,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.765700,3.75000,3.765700,+0.015700,nan,2.3400,2.3400,,-4.0300,0.0050,-568.5450,5441.4530,6069.3590,-568.5450,5441.4530,6069.3590,-107.2262,2265.3630,3678.2119,8171.2773,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781465064.596678,session_20260614_150342,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.767500,3.75000,3.767500,+0.017500,nan,2.3400,2.3400,,-4.0300,0.0936,-570.3480,5436.6450,6073.2340,-570.3480,5436.6450,6073.2340,-109.0292,2260.5550,3682.0869,8171.0817,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781465064.684958,session_20260614_150342,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.765000,3.75000,3.765000,+0.015000,nan,2.3400,2.3400,,-4.0300,0.1820,-569.7480,5439.0470,6067.4240,-569.7480,5439.0470,6067.4240,-108.4292,2262.9570,3676.2769,8168.3217,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781465064.773252,session_20260614_150342,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.767600,3.75000,3.767600,+0.017600,nan,2.3400,2.3400,,-4.0300,0.2705,-572.1520,5445.0580,6074.2000,-572.1520,5445.0580,6074.2000,-110.8332,2268.9680,3683.0529,8177.5253,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781465064.861370,session_20260614_150342,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.766400,3.75000,3.766400,+0.016400,nan,2.3400,2.3400,,-4.0300,0.3590,-571.5500,5442.0550,6073.2340,-571.5500,5442.0550,6073.2340,-110.2312,2265.9650,3682.0869,8174.7663,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781465064.950544,session_20260614_150342,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.765000,3.75000,3.765000,+0.015000,nan,2.3400,2.3400,,-4.0300,0.4474,-568.5450,5443.2550,6070.3280,-568.5450,5443.2550,6070.3280,-107.2262,2267.1650,3679.1809,8173.1971,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781465065.038103,session_20260614_150342,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.764400,3.75000,3.764400,+0.014400,nan,2.3400,2.3400,,-4.0300,0.5360,-567.9440,5440.2500,6074.2000,-567.9440,5440.2500,6074.2000,-106.6252,2264.1600,3683.0529,8174.0312,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781465065.126823,session_20260614_150342,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.763600,3.75000,3.763600,+0.013600,nan,2.3400,2.3400,,-4.0300,0.6244,-568.5450,5443.8560,6076.1350,-568.5450,5443.8560,6076.1350,-107.2262,2267.7660,3684.9879,8177.9110,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781465065.215620,session_20260614_150342,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.763400,3.75000,3.763400,+0.013400,nan,2.3400,2.3400,,-4.0300,0.7129,-573.3530,5445.6580,6080.0080,-573.3530,5445.6580,6080.0080,-112.0342,2269.5680,3688.8609,8182.3238,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781465065.303926,session_20260614_150342,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.766000,3.75000,3.766000,+0.016000,nan,2.3400,2.3400,,-4.0300,0.8013,-567.9440,5445.0580,6067.4240,-567.9440,5445.0580,6067.4240,-106.6252,2268.9680,3676.2769,8172.1999,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781465065.392128,session_20260614_150342,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.766500,3.75000,3.766500,+0.016500,nan,2.3400,2.3400,,-4.0300,0.8898,-572.1520,5442.0550,6069.3590,-572.1520,5442.0550,6069.3590,-110.8332,2265.9650,3678.2119,8171.9300,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781465065.480620,session_20260614_150342,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.763900,3.75000,3.763900,+0.013900,nan,2.3400,2.3400,,-4.0300,0.9783,-573.3530,5439.6480,6067.4240,-573.3530,5439.6480,6067.4240,-112.0342,2263.5580,3676.2769,8168.9741,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781465065.568873,session_20260614_150342,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.761200,3.75000,3.761200,+0.011200,nan,2.3400,2.3400,,-4.0300,1.0671,-566.7420,5439.0470,6069.3590,-566.7420,5439.0470,6069.3590,-105.4232,2262.9570,3678.2119,8169.5500,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781465065.658063,session_20260614_150342,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.763600,3.75000,3.763600,+0.013600,nan,2.3400,2.3400,,-4.0300,1.1551,-574.5550,5447.4610,6079.0390,-574.5550,5447.4610,6079.0390,-113.2362,2271.3710,3687.8919,8182.8882,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781465065.745893,session_20260614_150342,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.761900,3.75000,3.761900,+0.011900,nan,2.3400,2.3400,,-4.0300,1.2435,-570.3480,5448.0630,6073.2340,-570.3480,5448.0630,6073.2340,-109.0292,2271.9730,3682.0869,8178.6832,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781465065.835140,session_20260614_150342,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.762400,3.75000,3.762400,+0.012400,nan,2.3400,2.3400,,-4.0300,1.3321,-568.5450,5439.0470,6069.3590,-568.5450,5439.0470,6069.3590,-107.2262,2262.9570,3678.2119,8169.6753,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781465065.923228,session_20260614_150342,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.762500,3.75000,3.762500,+0.012500,nan,2.3400,2.3400,,-4.0300,1.4207,-570.9490,5437.2450,6069.3590,-570.9490,5437.2450,6069.3590,-109.6302,2261.1550,3678.2119,8168.6434,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781465066.012240,session_20260614_150342,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.760100,3.75000,3.760100,+0.010100,nan,2.3400,2.3400,,-4.0300,1.5092,-575.7570,5447.4610,6073.2340,-575.7570,5447.4610,6073.2340,-114.4382,2271.3710,3682.0869,8178.6612,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781465066.100543,session_20260614_150342,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.761300,3.75000,3.761300,+0.011300,nan,2.3400,2.3400,,-4.0300,1.5978,-571.5500,5439.0470,6073.2340,-571.5500,5439.0470,6073.2340,-110.2312,2262.9570,3682.0869,8172.7641,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781465066.189649,session_20260614_150342,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.760600,3.75000,3.760600,+0.010600,nan,2.3400,2.3400,,-4.0300,1.6861,-566.7420,5445.0580,6076.1350,-566.7420,5445.0580,6076.1350,-105.4232,2268.9680,3684.9879,8178.5860,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781465066.276987,session_20260614_150342,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.760700,3.75000,3.760700,+0.010700,nan,2.3400,2.3400,,-4.0300,1.7751,-572.7520,5445.0580,6075.1680,-572.7520,5445.0580,6075.1680,-111.4332,2268.9680,3684.0209,8178.2864,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781465066.365904,session_20260614_150342,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.758700,3.75000,3.758700,+0.008700,nan,2.3400,2.3400,,-4.0300,1.8631,-569.1460,5453.4720,6075.1680,-569.1460,5453.4720,6075.1680,-107.8272,2277.3820,3684.0209,8183.6392,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781465066.454265,session_20260614_150342,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.760700,3.75000,3.760700,+0.010700,nan,2.3400,2.3400,,-4.0300,1.9516,-567.9440,5445.0580,6063.5520,-567.9440,5445.0580,6063.5520,-106.6252,2268.9680,3672.4049,8169.3255,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781465066.542540,session_20260614_150342,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.763500,3.75000,3.763500,+0.013500,nan,2.3400,2.3400,,-4.0300,2.0400,-571.5500,5437.8470,6079.0390,-571.5500,5437.8470,6079.0390,-110.2312,2261.7570,3687.8919,8176.2806,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781465066.630748,session_20260614_150342,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.759700,3.75000,3.759700,+0.009700,nan,2.3400,2.3400,,-4.0300,2.1287,-570.3480,5446.8630,6067.4240,-570.3480,5446.8630,6067.4240,-109.0292,2270.7730,3676.2769,8173.5701,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781465066.719882,session_20260614_150342,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.758400,3.75000,3.758400,+0.008400,nan,2.3400,2.3400,,-4.0300,2.2170,-567.9440,5443.8560,6072.2640,-567.9440,5443.8560,6072.2640,-106.6252,2267.7660,3681.1169,8174.9935,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781465066.896525,session_20260614_150342,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.759100,3.75000,3.759100,+0.009100,nan,2.3400,2.3400,,-4.0300,2.3055,-572.1520,5439.0470,6076.1350,-572.1520,5439.0470,6076.1350,-110.8332,2262.9570,3684.9879,8174.9622,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781465066.985010,session_20260614_150342,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.758100,3.75000,3.758100,+0.008100,nan,2.3400,2.3400,,-4.0300,2.4825,-569.7480,5442.6560,6072.2640,-569.7480,5442.6560,6072.2640,-108.4292,2266.5660,3681.1169,8174.3200,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781465067.073407,session_20260614_150342,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.754200,3.75000,3.754200,+0.004200,nan,2.3400,2.3400,,-4.0300,2.5709,-569.1460,5443.2550,6073.2340,-569.1460,5443.2550,6073.2340,-107.8272,2267.1650,3682.0869,8175.3974,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
