time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,target,actual,F_target_N,F_N,F_error_N,d_preload_mm,d_actual_mm,d_mm,q_mm,mark10_pos_mm,t_rel_s,Bx_uT,By_uT,Bz_uT,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,note
1781040569.296954,session_20260609_172550,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.748700,1.80000,1.748700,-0.051300,nan,1.5800,1.5800,,-3.2700,0.0000,-789.1120,2623.9640,6227.1440,-789.1120,2623.9640,6227.1440,-329.1053,261.2759,2764.4716,6803.3232,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781040569.298022,session_20260609_172550,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.749200,1.80000,1.749200,-0.050800,nan,1.5800,1.5800,,-3.2700,0.0007,-790.9150,2617.9550,6218.4320,-790.9150,2617.9550,6218.4320,-330.9083,255.2669,2755.7596,6793.2416,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781040569.305363,session_20260609_172550,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.749600,1.80000,1.749600,-0.050400,nan,1.5800,1.5800,,-3.2700,0.0013,-789.7130,2619.7570,6216.4960,-789.7130,2619.7570,6216.4960,-329.7063,257.0689,2753.8236,6792.0244,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781040569.393266,session_20260609_172550,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.748800,1.80000,1.748800,-0.051200,nan,1.5800,1.5800,,-3.2700,0.0086,-791.5160,2619.1570,6222.3040,-791.5160,2619.1570,6222.3040,-331.5093,256.4689,2759.6316,6797.3192,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781040569.481804,session_20260609_172550,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.748700,1.80000,1.748700,-0.051300,nan,1.5800,1.5800,,-3.2700,0.0972,-788.5110,2616.7530,6219.4000,-788.5110,2616.7530,6219.4000,-328.5043,254.0649,2756.7276,6793.3852,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781040569.570119,session_20260609_172550,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.749300,1.80000,1.749300,-0.050700,nan,1.5800,1.5800,,-3.2700,0.1852,-787.9100,2619.7570,6217.4630,-787.9100,2619.7570,6217.4630,-327.9033,257.0689,2754.7906,6792.7001,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781040569.658665,session_20260609_172550,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.746900,1.80000,1.746900,-0.053100,nan,1.5800,1.5800,,-3.2700,0.2739,-794.5210,2622.1620,6213.5920,-794.5210,2622.1620,6213.5920,-334.5143,259.4739,2750.9196,6790.8558,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781040569.747591,session_20260609_172550,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.747000,1.80000,1.747000,-0.053000,nan,1.5800,1.5800,,-3.2700,0.3624,-797.5260,2621.5610,6213.5920,-797.5260,2621.5610,6213.5920,-337.5193,258.8729,2750.9196,6790.9760,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781040569.835469,session_20260609_172550,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.748100,1.80000,1.748100,-0.051900,nan,1.5800,1.5800,,-3.2700,0.4508,-793.3190,2617.3540,6212.6240,-793.3190,2617.3540,6212.6240,-333.3123,254.6659,2749.9516,6787.9742,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781040569.923529,session_20260609_172550,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.748400,1.80000,1.748400,-0.051600,nan,1.5800,1.5800,,-3.2700,0.5393,-787.9100,2625.1670,6219.4000,-787.9100,2625.1670,6219.4000,-327.9033,262.4789,2756.7276,6796.5609,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
