time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,target,actual,F_target_N,F_N,F_error_N,d_preload_mm,d_actual_mm,d_mm,q_mm,mark10_pos_mm,t_rel_s,Bx_uT,By_uT,Bz_uT,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,note
1781820174.725923,session_20260618_172642,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,800,8.00000,7.977800,8.00000,7.977800,-0.022200,nan,3.0400,3.0400,,-5.0500,0.0000,-616.0240,1513.3170,9178.5760,-616.0240,1513.3170,9178.5760,-207.0345,-382.2639,6034.3712,9322.8682,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781820174.725923,session_20260618_172642,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,800,8.00000,7.978500,8.00000,7.978500,-0.021500,nan,3.0400,3.0400,,-5.0500,0.0005,-613.6210,1514.5190,9179.5460,-613.6210,1514.5190,9179.5460,-204.6315,-381.0619,6035.3412,9323.8599,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781820174.737019,session_20260618_172642,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,800,8.00000,7.977600,8.00000,7.977600,-0.022400,nan,3.0400,3.0400,,-5.0500,0.0008,-618.4280,1517.5240,9178.5760,-618.4280,1517.5240,9178.5760,-209.4385,-378.0569,6034.3712,9323.7112,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781820174.825839,session_20260618_172642,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,800,8.00000,7.978600,8.00000,7.978600,-0.021400,nan,3.0400,3.0400,,-5.0500,0.0111,-616.0240,1512.1150,9174.7030,-616.0240,1512.1150,9174.7030,-207.0345,-383.4659,6030.4982,9318.8600,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781820174.913707,session_20260618_172642,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,800,8.00000,7.979100,8.00000,7.979100,-0.020900,nan,3.0400,3.0400,,-5.0500,0.1001,-614.2210,1518.1250,9173.7330,-614.2210,1518.1250,9173.7330,-205.2315,-377.4559,6029.5282,9318.7632,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781820175.002207,session_20260618_172642,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,800,8.00000,7.977800,8.00000,7.977800,-0.022200,nan,3.0400,3.0400,,-5.0500,0.1880,-613.0190,1518.1250,9178.5760,-613.0190,1518.1250,9178.5760,-204.0295,-377.4559,6034.3712,9323.4518,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781820175.090710,session_20260618_172642,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,800,8.00000,7.977900,8.00000,7.977900,-0.022100,nan,3.0400,3.0400,,-5.0500,0.2767,-616.0240,1515.7210,9182.4470,-616.0240,1515.7210,9182.4470,-207.0345,-379.8599,6038.2422,9327.0697,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781820175.179508,session_20260618_172642,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,800,8.00000,7.977300,8.00000,7.977300,-0.022700,nan,3.0400,3.0400,,-5.0500,0.3650,-614.2210,1516.9230,9181.4820,-614.2210,1516.9230,9181.4820,-205.2315,-378.6579,6037.2772,9326.1961,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781820175.267707,session_20260618_172642,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,800,8.00000,7.979600,8.00000,7.979600,-0.020400,nan,3.0400,3.0400,,-5.0500,0.4538,-614.2210,1517.5240,9177.6100,-614.2210,1517.5240,9177.6100,-205.2315,-378.0569,6033.4052,9322.4821,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781820175.356377,session_20260618_172642,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,800,8.00000,7.980200,8.00000,7.980200,-0.019800,nan,3.0400,3.0400,,-5.0500,0.5420,-619.6300,1515.7210,9179.5460,-619.6300,1515.7210,9179.5460,-210.6405,-379.8599,6035.3412,9324.4526,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781820175.444722,session_20260618_172642,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,800,8.00000,7.979200,8.00000,7.979200,-0.020800,nan,3.0400,3.0400,,-5.0500,0.6308,-620.8320,1516.3220,9177.6100,-620.8320,1516.3220,9177.6100,-211.8425,-379.2589,6033.4052,9322.7244,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
