time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,target,actual,F_target_N,F_N,F_error_N,d_preload_mm,d_actual_mm,d_mm,q_mm,mark10_pos_mm,t_rel_s,Bx_uT,By_uT,Bz_uT,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,note
1781818473.876033,session_20260618_172642,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,800,8.00000,7.994500,8.00000,7.994500,-0.005500,nan,3.1300,3.1300,,-5.0300,0.0000,-614.8220,1535.5540,9086.6130,-614.8220,1535.5540,9086.6130,-205.8325,-360.0269,5942.4082,9235.9335,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781818473.876033,session_20260618_172642,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,800,8.00000,7.994600,8.00000,7.994600,-0.005400,nan,3.1300,3.1300,,-5.0300,0.0005,-617.8270,1536.7560,9101.1410,-617.8270,1536.7560,9101.1410,-208.8375,-358.8249,5956.9362,9250.6268,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781818473.876033,session_20260618_172642,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,800,8.00000,7.992600,8.00000,7.992600,-0.007400,nan,3.1300,3.1300,,-5.0300,0.0009,-617.8270,1529.5440,9104.0420,-617.8270,1529.5440,9104.0420,-208.8375,-366.0369,5959.8372,9252.2860,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781818473.965423,session_20260618_172642,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,800,8.00000,7.990000,8.00000,7.990000,-0.010000,nan,3.1300,3.1300,,-5.0300,0.0018,-616.6250,1531.9480,9107.9090,-616.6250,1531.9480,9107.9090,-207.6355,-363.6329,5963.7042,9256.4085,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781818474.054292,session_20260618_172642,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,800,8.00000,7.991200,8.00000,7.991200,-0.008800,nan,3.1300,3.1300,,-5.0300,0.0902,-616.0240,1537.3570,9106.9430,-616.0240,1537.3570,9106.9430,-207.0345,-358.2239,5962.7382,9256.3148,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781818474.142092,session_20260618_172642,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,800,8.00000,7.993000,8.00000,7.993000,-0.007000,nan,3.1300,3.1300,,-5.0300,0.1788,-614.2210,1528.3420,9097.2640,-614.2210,1528.3420,9097.2640,-205.2315,-367.2389,5953.0592,9245.1776,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781818474.230685,session_20260618_172642,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,800,8.00000,7.991800,8.00000,7.991800,-0.008200,nan,3.1300,3.1300,,-5.0300,0.2673,-613.0190,1537.9580,9099.2000,-613.0190,1537.9580,9099.2000,-204.0295,-357.6229,5954.9952,9248.5971,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781818474.319546,session_20260618_172642,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,800,8.00000,7.989800,8.00000,7.989800,-0.010200,nan,3.1300,3.1300,,-5.0300,0.3560,-614.8220,1534.3520,9102.1060,-614.8220,1534.3520,9102.1060,-205.8325,-361.2289,5957.9012,9250.9770,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781818474.408555,session_20260618_172642,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,800,8.00000,7.989900,8.00000,7.989900,-0.010100,nan,3.1300,3.1300,,-5.0300,0.4442,-619.0290,1534.3520,9096.2980,-619.0290,1534.3520,9096.2980,-210.0395,-361.2289,5952.0932,9245.5433,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781818474.496237,session_20260618_172642,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,800,8.00000,7.992000,8.00000,7.992000,-0.008000,nan,3.1300,3.1300,,-5.0300,0.5330,-618.4280,1530.1450,9100.1700,-618.4280,1530.1450,9100.1700,-209.4385,-365.4359,5955.9652,9248.6156,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781818474.585366,session_20260618_172642,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,800,8.00000,7.992300,8.00000,7.992300,-0.007700,nan,3.1300,3.1300,,-5.0300,0.6213,-612.4180,1534.9530,9101.1410,-612.4180,1534.9530,9101.1410,-203.4285,-360.6279,5956.9362,9249.9678,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781818474.673115,session_20260618_172642,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,800,8.00000,7.992400,8.00000,7.992400,-0.007600,nan,3.1300,3.1300,,-5.0300,0.7099,-619.0290,1531.9480,9100.1700,-619.0290,1531.9480,9100.1700,-210.0395,-363.6329,5955.9652,9248.9543,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781818474.761893,session_20260618_172642,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,800,8.00000,7.991400,8.00000,7.991400,-0.008600,nan,3.1300,3.1300,,-5.0300,0.7983,-614.2210,1530.1450,9101.1410,-614.2210,1530.1450,9101.1410,-205.2315,-365.4359,5956.9362,9249.2907,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781818474.850056,session_20260618_172642,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,800,8.00000,7.991700,8.00000,7.991700,-0.008300,nan,3.1300,3.1300,,-5.0300,0.8869,-613.0190,1536.7560,9097.2640,-613.0190,1536.7560,9097.2640,-204.0295,-358.8249,5953.0592,9246.4925,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781818474.938939,session_20260618_172642,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,800,8.00000,7.990800,8.00000,7.990800,-0.009200,nan,3.1300,3.1300,,-5.0300,0.9753,-622.0340,1532.5490,9101.1410,-622.0340,1532.5490,9101.1410,-213.0445,-363.0319,5956.9362,9250.2108,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781818475.027707,session_20260618_172642,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,800,8.00000,7.990200,8.00000,7.990200,-0.009800,nan,3.1300,3.1300,,-5.0300,1.0642,-619.6300,1534.9530,9097.2640,-619.6300,1534.9530,9097.2640,-210.6405,-360.6279,5953.0592,9246.6337,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781818475.116019,session_20260618_172642,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,800,8.00000,7.989800,8.00000,7.989800,-0.010200,nan,3.1300,3.1300,,-5.0300,1.1524,-618.4280,1527.1400,9108.8800,-618.4280,1527.1400,9108.8800,-209.4385,-368.4409,5964.6752,9256.6897,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781818475.204852,session_20260618_172642,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,800,8.00000,7.989900,8.00000,7.989900,-0.010100,nan,3.1300,3.1300,,-5.0300,1.2412,-616.6250,1525.3370,9095.3280,-616.6250,1525.3370,9095.3280,-207.6355,-370.2439,5951.1232,9242.9363,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
