time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,d_target_mm,d_preload_mm,d_actual_mm,d_mm,q_mm,d_error_mm,mark10_pos_mm,t_rel_s,F_N,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,note
1782315358.854270,session_20260624_113311,1,1,1,local_minor_loop_5p1B_S,loading_d_180,loading_dense,disp_path_hold,loading_branch,180,1.8000,2.6000,1.7900,1.7900,,-0.0100,-3.7900,0.0000,2.250700,-582.9690,1845.0690,6342.3360,-144.2519,-118.5789,2972.8301,6630.9395,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782315358.942142,session_20260624_113311,1,1,1,local_minor_loop_5p1B_S,loading_d_180,loading_dense,disp_path_hold,loading_branch,180,1.8000,2.6000,1.7900,1.7900,,-0.0100,-3.7900,0.0549,2.250100,-582.9690,1848.0740,6350.0800,-144.2519,-115.5739,2980.5741,6639.1827,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782315359.031223,session_20260624_113311,1,1,1,local_minor_loop_5p1B_S,loading_d_180,loading_dense,disp_path_hold,loading_branch,180,1.8000,2.6000,1.7900,1.7900,,-0.0100,-3.7900,0.1433,2.249400,-582.9690,1846.2710,6349.1120,-144.2519,-117.3769,2979.6061,6637.7551,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782315359.119644,session_20260624_113311,1,1,1,local_minor_loop_5p1B_S,loading_d_180,loading_dense,disp_path_hold,loading_branch,180,1.8000,2.6000,1.7900,1.7900,,-0.0100,-3.7900,0.2316,2.248400,-587.7770,1846.2710,6358.7910,-149.0599,-117.3769,2989.2851,6647.4372,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782315359.207223,session_20260624_113311,1,1,1,local_minor_loop_5p1B_S,loading_d_180,loading_dense,disp_path_hold,loading_branch,180,1.8000,2.6000,1.7900,1.7900,,-0.0100,-3.7900,0.3203,2.248000,-584.1710,1846.8720,6350.0800,-145.4539,-116.7759,2980.5741,6638.9538,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782315359.296476,session_20260624_113311,1,1,1,local_minor_loop_5p1B_S,loading_d_180,loading_dense,disp_path_hold,loading_branch,180,1.8000,2.6000,1.7900,1.7900,,-0.0100,-3.7900,0.4088,2.247100,-578.7620,1848.0740,6354.9200,-140.0449,-115.5739,2985.4141,6643.4442,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782315359.385231,session_20260624_113311,1,1,1,local_minor_loop_5p1B_S,loading_d_180,loading_dense,disp_path_hold,loading_branch,180,1.8000,2.6000,1.7900,1.7900,,-0.0100,-3.7900,0.4973,2.247200,-582.3680,1848.0740,6349.1120,-143.6509,-115.5739,2979.6061,6638.2041,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782315359.473454,session_20260624_113311,1,1,1,local_minor_loop_5p1B_S,loading_d_180,loading_dense,disp_path_hold,loading_branch,180,1.8000,2.6000,1.7900,1.7900,,-0.0100,-3.7900,0.5857,2.247700,-585.3730,1845.0690,6356.8560,-146.6559,-118.5789,2987.3501,6645.0402,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782315359.562220,session_20260624_113311,1,1,1,local_minor_loop_5p1B_S,loading_d_180,loading_dense,disp_path_hold,loading_branch,180,1.8000,2.6000,1.7900,1.7900,,-0.0100,-3.7900,0.6745,2.247200,-583.5700,1849.8770,6346.2080,-144.8529,-113.7709,2976.7021,6636.0346,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782315359.650749,session_20260624_113311,1,1,1,local_minor_loop_5p1B_S,loading_d_180,loading_dense,disp_path_hold,loading_branch,180,1.8000,2.6000,1.7900,1.7900,,-0.0100,-3.7900,0.7625,2.245900,-578.7620,1839.6600,6346.2080,-140.0449,-123.9879,2976.7021,6632.7724,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
