time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,target,actual,F_target_N,F_N,F_error_N,d_preload_mm,d_actual_mm,d_mm,q_mm,mark10_pos_mm,t_rel_s,Bx_uT,By_uT,Bz_uT,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,note
1781042404.895554,session_20260609_173842,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.761100,1.80000,1.761100,-0.038900,nan,1.5200,1.5200,,-3.5500,0.0000,-792.1170,2599.9250,6216.4960,-792.1170,2599.9250,6216.4960,-308.5573,236.2627,2580.0761,6784.6799,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781042404.895554,session_20260609_173842,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.759900,1.80000,1.759900,-0.040100,nan,1.5200,1.5200,,-3.5500,0.0005,-798.7280,2596.9200,6213.5920,-798.7280,2596.9200,6213.5920,-315.1683,233.2577,2577.1721,6781.6433,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781042404.898142,session_20260609_173842,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.759900,1.80000,1.759900,-0.040100,nan,1.5200,1.5200,,-3.5500,0.0008,-796.9250,2599.9250,6216.4960,-796.9250,2599.9250,6216.4960,-313.3653,236.2627,2580.0761,6785.2430,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781042404.986241,session_20260609_173842,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.759800,1.80000,1.759800,-0.040200,nan,1.5200,1.5200,,-3.5500,0.0032,-798.7280,2598.1220,6214.5620,-798.7280,2598.1220,6214.5620,-315.1683,234.4597,2578.1421,6782.9923,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781042405.075134,session_20260609_173842,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.760100,1.80000,1.760100,-0.039900,nan,1.5200,1.5200,,-3.5500,0.0918,-795.7230,2600.5270,6211.6560,-795.7230,2600.5270,6211.6560,-312.1633,236.8647,2575.2361,6780.8986,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781042405.163864,session_20260609_173842,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.760000,1.80000,1.760000,-0.040000,nan,1.5200,1.5200,,-3.5500,0.1802,-793.9200,2595.1170,6219.4000,-793.9200,2595.1170,6219.4000,-310.3603,231.4547,2582.9801,6785.7113,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781042405.252128,session_20260609_173842,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.759600,1.80000,1.759600,-0.040400,nan,1.5200,1.5200,,-3.5500,0.2690,-797.5260,2596.3200,6215.5280,-797.5260,2596.3200,6215.5280,-313.9663,232.6577,2579.1081,6783.0460,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781042405.339845,session_20260609_173842,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.757500,1.80000,1.757500,-0.042500,nan,1.5200,1.5200,,-3.5500,0.3572,-795.1230,2596.3200,6220.3670,-795.1230,2596.3200,6220.3670,-311.5633,232.6577,2583.9471,6787.1985,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781042405.428180,session_20260609_173842,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.759500,1.80000,1.759500,-0.040500,nan,1.5200,1.5200,,-3.5500,0.4453,-794.5210,2593.3130,6209.7190,-794.5210,2593.3130,6209.7190,-310.9613,229.6507,2573.2991,6776.2192,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781042405.516997,session_20260609_173842,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.760500,1.80000,1.760500,-0.039500,nan,1.5200,1.5200,,-3.5500,0.5339,-793.3190,2598.7220,6217.4630,-793.3190,2598.7220,6217.4630,-309.7593,235.0597,2581.0431,6785.2456,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
