time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,target,actual,F_target_N,F_N,F_error_N,d_preload_mm,d_actual_mm,d_mm,q_mm,mark10_pos_mm,t_rel_s,Bx_uT,By_uT,Bz_uT,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,note
1781826508.722521,session_20260618_193948,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,1000,10.00000,10.049000,10.00000,10.049000,+0.049000,nan,3.2700,3.2700,,-5.2700,0.0000,-644.8730,1589.6440,9763.2480,-644.8730,1589.6440,9763.2480,-232.6755,-313.5310,6572.5344,9912.8119,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781826508.723541,session_20260618_193948,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,1000,10.00000,10.050800,10.00000,10.050800,+0.050800,nan,3.2700,3.2700,,-5.2700,0.0011,-648.4780,1592.6490,9764.2180,-648.4780,1592.6490,9764.2180,-236.2805,-310.5260,6573.5044,9914.4847,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781826508.732717,session_20260618_193948,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,1000,10.00000,10.049800,10.00000,10.049800,+0.049800,nan,3.2700,3.2700,,-5.2700,0.0021,-650.2810,1591.4470,9757.4390,-650.2810,1591.4470,9757.4390,-238.0835,-311.7280,6566.7254,9907.7336,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781826508.820925,session_20260618_193948,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,1000,10.00000,10.049300,10.00000,10.049300,+0.049300,nan,3.2700,3.2700,,-5.2700,0.0117,-642.4680,1592.6490,9758.4050,-642.4680,1592.6490,9758.4050,-230.2705,-310.5260,6567.6914,9908.3684,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781826508.909264,session_20260618_193948,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,1000,10.00000,10.050700,10.00000,10.050700,+0.050700,nan,3.2700,3.2700,,-5.2700,0.1002,-649.6800,1593.2500,9758.4050,-649.6800,1593.2500,9758.4050,-237.4825,-309.9250,6567.6914,9908.9353,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781826508.997998,session_20260618_193948,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,1000,10.00000,10.050800,10.00000,10.050800,+0.050800,nan,3.2700,3.2700,,-5.2700,0.1883,-646.0740,1596.2550,9766.1540,-646.0740,1596.2550,9766.1540,-233.8765,-306.9200,6575.4404,9916.8143,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781826509.086729,session_20260618_193948,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,1000,10.00000,10.052100,10.00000,10.052100,+0.052100,nan,3.2700,3.2700,,-5.2700,0.2767,-647.2760,1592.6490,9755.5040,-647.2760,1592.6490,9755.5040,-235.0785,-310.5260,6564.7904,9905.8243,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781826509.175017,session_20260618_193948,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,1000,10.00000,10.050500,10.00000,10.050500,+0.050500,nan,3.2700,3.2700,,-5.2700,0.3653,-648.4780,1592.0480,9770.0260,-648.4780,1592.0480,9770.0260,-236.2805,-311.1270,6579.3124,9920.1083,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781826509.264826,session_20260618_193948,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,1000,10.00000,10.050200,10.00000,10.050200,+0.050200,nan,3.2700,3.2700,,-5.2700,0.4539,-644.2710,1584.8360,9769.0560,-644.2710,1584.8360,9769.0560,-232.0735,-318.3390,6578.3424,9917.7238,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781826509.352164,session_20260618_193948,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,1000,10.00000,10.051000,10.00000,10.051000,+0.051000,nan,3.2700,3.2700,,-5.2700,0.5433,-644.8730,1593.2500,9764.2180,-644.8730,1593.2500,9764.2180,-232.6755,-309.9250,6573.5044,9914.3462,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
