trial,hold_label,phase,control_mode,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,d_target_mm,d_actual_mm,mark10_pos_mm,t_rel_s,F_N,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,0.8440,1.722900,-1121.4650,9383.4080,2890.4490,-268.8818,3140.9906,802.5503,9882.3441
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,0.9323,1.732200,-1111.2480,9381.0070,2882.7040,-258.6648,3138.5896,794.8053,9876.6465
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,1.0203,1.725500,-1114.8540,9378.0000,2891.4160,-262.2708,3135.5826,803.5173,9876.7439
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,1.1081,1.719600,-1117.8590,9373.1940,2881.7350,-265.2758,3130.7766,793.8363,9869.6895
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,1.1962,1.713700,-1114.2530,9381.6100,2887.5440,-261.6698,3139.1926,799.6453,9878.9714
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,1.2843,1.721400,-1119.6620,9374.3990,2886.5760,-267.0788,3131.9816,798.6773,9872.4526
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,1.3723,1.720900,-1123.8690,9381.0070,2889.4800,-271.2858,3138.5896,801.5813,9880.0541
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,1.4603,1.722900,-1115.4550,9385.2150,2880.7680,-262.8718,3142.7976,792.8693,9880.5529
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,1.5483,1.722000,-1122.6670,9376.7990,2895.2880,-270.0838,3134.3816,807.3893,9877.6229
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,1.6364,1.721300,-1114.8540,9383.4080,2890.4490,-262.2708,3140.9906,802.5503,9881.5961
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,1.7243,1.723200,-1116.6580,9382.2080,2893.3510,-264.0748,3139.7906,805.4523,9881.5096
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,1.8123,1.721400,-1119.0610,9376.1970,2884.6400,-266.4778,3133.7796,796.7413,9873.5260
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,1.9003,1.722500,-1121.4650,9382.8150,2890.4490,-268.8818,3140.3976,802.5503,9881.7810
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,1.9883,1.721100,-1113.6520,9372.5920,2884.6400,-261.0688,3130.1746,796.7413,9869.4908
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,2.0766,1.719500,-1115.4550,9382.2080,2897.2240,-262.8718,3139.7906,809.3253,9882.5085
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,2.1644,1.720200,-1115.4550,9379.8070,2892.3840,-262.8718,3137.3896,804.4853,9878.8109
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,2.2523,1.719300,-1110.0460,9379.8070,2887.5440,-257.4628,3137.3896,799.6453,9876.7855
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,2.3403,1.721300,-1110.6470,9379.8070,2890.4490,-258.0638,3137.3896,802.5503,9877.7027
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,2.4286,1.711200,-1117.2580,9381.6100,2892.3840,-264.6748,3139.1926,804.4853,9880.7265
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,2.5163,1.720200,-1111.2480,9381.0070,2891.4160,-258.6648,3138.5896,803.5173,9879.1928
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,2.6044,1.719400,-1116.0560,9376.1970,2884.6400,-263.4728,3133.7796,796.7413,9873.1859
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,2.6924,1.716500,-1111.8490,9376.1970,2889.4800,-259.2658,3133.7796,801.5813,9874.1264
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,2.7804,1.721500,-1113.0510,9381.0070,2890.4490,-260.4678,3138.5896,802.5503,9879.1128
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,2.8684,1.722200,-1119.0610,9374.3990,2882.7040,-266.4778,3131.9816,794.8053,9871.2530
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,2.9564,1.713800,-1114.8540,9377.4020,2888.5110,-262.2708,3134.9846,800.6123,9875.3260
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,3.0444,1.709400,-1119.0610,9378.0000,2888.5110,-266.4778,3135.5826,800.6123,9876.3696
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,3.1327,1.713300,-1118.4600,9378.6070,2880.7680,-265.8768,3136.1896,792.8693,9874.6163
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,3.2204,1.713400,-1117.8590,9373.7970,2892.3840,-265.2758,3131.3796,804.4853,9873.3765
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,3.3084,1.719100,-1116.6580,9380.4050,2889.4800,-264.0748,3137.9876,801.5813,9878.6648
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,3.3964,1.720400,-1117.8590,9375.5990,2892.3840,-265.2758,3133.1816,804.4853,9875.0874
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,3.4845,1.705200,-1114.2530,9381.6100,2884.6400,-261.6698,3139.1926,796.7413,9878.1230
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,3.5725,1.722400,-1113.6520,9380.4050,2885.6080,-261.0688,3137.9876,797.7093,9877.1935
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,3.6604,1.719800,-1117.8590,9380.4050,2891.4160,-265.2758,3137.9876,803.5173,9879.3670
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,3.7485,1.717600,-1116.6580,9382.8150,2883.6720,-264.0748,3140.3976,795.7733,9879.2564
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,3.8364,1.719400,-1117.8590,9379.8070,2892.3840,-265.2758,3137.3896,804.4853,9879.0826
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,3.9246,1.718500,-1114.2530,9376.1970,2890.4490,-261.6698,3133.7796,802.5503,9874.6810
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,4.0125,1.699500,-1116.0560,9380.4050,2891.4160,-263.4728,3137.9876,803.5173,9879.1632
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,4.1004,1.700700,-1120.8650,9388.8160,2883.6720,-268.2818,3146.3986,795.7733,9885.4321
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,4.1884,1.721100,-1115.4550,9382.2080,2885.6080,-262.8718,3139.7906,797.7093,9879.1093
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,4.2766,1.720400,-1117.2580,9382.8150,2881.7350,-264.6748,3140.3976,793.8363,9878.7590
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,4.3645,1.722200,-1114.8540,9381.0070,2885.6080,-262.2708,3138.5896,797.7093,9877.9009
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,4.4524,1.713800,-1117.8590,9379.2000,2882.7040,-265.2758,3136.7826,794.8053,9875.6764
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,4.5405,1.698400,-1115.4550,9370.7890,2880.7680,-262.8718,3128.3716,792.8693,9866.8511
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,4.6288,1.714700,-1118.4600,9376.7990,2877.8640,-265.8768,3134.3816,789.9653,9872.0521
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,4.7165,1.722300,-1114.2530,9378.0000,2878.8320,-261.6698,3135.5826,790.9333,9872.9994
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,4.8045,1.720700,-1115.4550,9382.8150,2885.6080,-262.8718,3140.3976,797.7093,9879.6858
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,4.8925,1.710100,-1119.0610,9378.6070,2891.4160,-266.4778,3136.1896,803.5173,9877.7960
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,4.9805,1.716300,-1117.2580,9382.8150,2883.6720,-264.6748,3140.3976,795.7733,9879.3242
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,5.0685,1.713200,-1116.6580,9381.0070,2890.4490,-264.0748,3138.5896,802.5503,9879.5199
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,5.1566,1.722900,-1114.2530,9379.8070,2884.6400,-261.6698,3137.3896,796.7413,9876.4106
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,5.2445,1.716100,-1119.6620,9379.8070,2890.4490,-267.0788,3137.3896,802.5503,9878.7205
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,5.3328,1.700000,-1110.6470,9381.0070,2891.4160,-258.0638,3138.5896,803.5173,9879.1252
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,5.4205,1.698000,-1114.8540,9374.9970,2892.3840,-262.2708,3132.5796,804.4853,9874.1761
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,5.5085,1.697500,-1113.6520,9379.2000,2882.7040,-261.0688,3136.7826,794.8053,9875.2010
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,5.5965,1.699600,-1112.4510,9381.0070,2882.7040,-259.8678,3138.5896,794.8053,9876.7820
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,5.6846,1.716400,-1108.2440,9381.0070,2885.6080,-255.6608,3138.5896,797.7093,9877.1570
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,5.7725,1.697800,-1113.6520,9379.2000,2884.6400,-261.0688,3136.7826,796.7413,9875.7664
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,5.8605,1.698500,-1111.8490,9380.4050,2891.4160,-259.2658,3137.9876,803.5173,9878.6888
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,5.9488,1.712700,-1113.6520,9374.9970,2889.4800,-261.0688,3132.5796,801.5813,9873.1902
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,6.0368,1.713200,-1116.6580,9379.2000,2889.4800,-264.0748,3136.7826,801.5813,9877.5206
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,6.1245,1.701600,-1117.8590,9374.9970,2890.4490,-265.2758,3132.5796,802.5503,9873.9492
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,6.2125,1.712100,-1117.8590,9378.6070,2887.5440,-265.2758,3136.1896,799.6453,9876.5271
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,6.3005,1.699400,-1116.6580,9381.0070,2890.4490,-264.0748,3138.5896,802.5503,9879.5199
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,6.3885,1.712200,-1117.8590,9379.8070,2890.4490,-265.2758,3137.3896,802.5503,9878.5163
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,6.4767,1.717300,-1114.8540,9384.6080,2885.6080,-262.2708,3142.1906,797.7093,9881.3208
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,6.5646,1.699400,-1111.2480,9378.6070,2887.5440,-258.6648,3136.1896,799.6453,9875.7811
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,6.6528,1.698000,-1115.4550,9379.8070,2890.4490,-262.8718,3137.3896,802.5503,9878.2445
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,6.7406,1.697700,-1113.6520,9378.6070,2890.4490,-261.0688,3136.1896,802.5503,9876.9016
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,6.8287,1.699500,-1116.6580,9382.2080,2882.7040,-264.0748,3139.7906,794.8053,9878.3974
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,6.9165,1.721500,-1114.8540,9378.6070,2885.6080,-262.2708,3136.1896,797.7093,9875.6216
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,7.0045,1.695400,-1118.4600,9381.6100,2886.5760,-265.8768,3139.1926,798.6773,9879.1639
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,7.0926,1.687100,-1112.4510,9381.0070,2892.3840,-259.8678,3138.5896,804.4853,9879.6116
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,7.1806,1.704700,-1114.2530,9379.8070,2881.7350,-261.6698,3137.3896,793.8363,9875.5626
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,7.2686,1.697700,-1113.0510,9379.2000,2882.7040,-260.4678,3136.7826,794.8053,9875.1333
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,7.3565,1.698600,-1116.6580,9378.0000,2887.5440,-264.0748,3135.5826,799.6453,9875.8149
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,7.4446,1.700400,-1114.2530,9377.4020,2886.5760,-261.6698,3134.9846,798.6773,9874.6924
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,7.5328,1.698600,-1113.6520,9380.4050,2883.6720,-261.0688,3137.9876,795.7733,9876.6281
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,7.6205,1.699200,-1116.0560,9377.4020,2887.5440,-263.4728,3134.9846,799.6453,9875.1790
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,7.7086,1.712500,-1114.8540,9376.1970,2882.7040,-262.2708,3133.7796,794.8053,9872.4846
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,7.7966,1.716100,-1114.2530,9376.7990,2888.5110,-261.6698,3134.3816,800.6123,9874.6856
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,7.8846,1.715500,-1113.0510,9370.1910,2889.4800,-260.4678,3127.7736,801.5813,9868.5590
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,7.9726,1.699200,-1117.2580,9376.7990,2889.4800,-264.6748,3134.3816,801.5813,9875.3086
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,8.0604,1.699600,-1111.8490,9378.0000,2883.6720,-259.2658,3135.5826,795.7733,9874.1408
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,8.1489,1.697700,-1120.8650,9379.2000,2886.5760,-268.2818,3136.7826,798.6773,9877.1480
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,8.2369,1.699900,-1116.6580,9379.2000,2891.4160,-264.0748,3136.7826,803.5173,9878.0871
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,8.3246,1.698900,-1117.8590,9373.1940,2887.5440,-265.2758,3130.7766,799.6453,9871.3872
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,8.4126,1.697800,-1115.4550,9371.9890,2897.2240,-262.8718,3129.5716,809.3253,9872.8073
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,8.5006,1.697700,-1119.6620,9378.0000,2885.6080,-267.0788,3135.5826,797.7093,9875.5891
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,8.5886,1.717300,-1111.2480,9379.8070,2884.6400,-258.6648,3137.3896,796.7413,9876.0721
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,8.6767,1.722500,-1113.0510,9378.0000,2884.6400,-260.4678,3135.5826,796.7413,9874.5590
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,8.7647,1.699400,-1115.4550,9379.2000,2893.3510,-262.8718,3136.7826,805.4523,9878.5177
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,8.8527,1.687600,-1111.2480,9384.6080,2884.6400,-258.6648,3142.1906,796.7413,9880.6319
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,8.9406,1.698500,-1111.2480,9382.8150,2889.4800,-258.6648,3140.3976,801.5813,9880.3433
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,9.0287,1.687400,-1121.4650,9374.9970,2888.5110,-268.8818,3132.5796,800.6123,9873.7910
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,9.1166,1.682700,-1117.2580,9381.0070,2889.4800,-264.6748,3138.5896,801.5813,9879.3042
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,9.2047,1.712700,-1115.4550,9378.0000,2887.5440,-262.8718,3135.5826,799.6453,9875.6789
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,9.2930,1.716800,-1119.0610,9374.9970,2886.5760,-266.4778,3132.5796,798.6773,9872.9523
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,9.3807,1.703400,-1116.0560,9373.1940,2886.5760,-263.4728,3130.7766,798.6773,9870.9000
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,9.4687,1.699200,-1116.0560,9375.5990,2874.9600,-263.4728,3133.1816,787.0613,9869.7939
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,9.5567,1.695800,-1113.0510,9375.5990,2884.6400,-260.4678,3133.1816,796.7413,9872.2787
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,9.6447,1.698400,-1116.0560,9374.3990,2882.7040,-263.4728,3131.9816,794.8053,9870.9128
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,9.7328,1.698300,-1113.6520,9378.6070,2878.8320,-261.0688,3136.1896,790.9333,9873.5082
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,9.8210,1.697700,-1113.6520,9373.7970,2880.7680,-261.0688,3131.3796,792.8693,9869.5043
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,9.9087,1.703100,-1114.2530,9375.5990,2879.8000,-261.6698,3133.1816,791.9013,9871.0012
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,9.9968,1.716800,-1110.6470,9381.6100,2884.6400,-258.0638,3139.1926,796.7413,9877.7169
1,160,holding,disp_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1.6000,1.5900,-2.1800,10.0847,1.699900,-1113.6520,9375.5990,2884.6400,-261.0688,3133.1816,796.7413,9872.3465
