session_id,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,cycle,state_index,branch,state_label,path_mode,phase,d_target_mm,d_preload_mm,record_s,summary_window_s,n,d_median_mm,F_median_N,Bmag_median_uT,Bx_median_uT,By_median_uT,Bz_median_uT,delta_Bx_median_uT,delta_By_median_uT,delta_Bz_median_uT
session_20260622_132503,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,1,loading,loading_d_240,loading_branch,loading_dense,2.4000,3.2000,15.0,5.0,113,2.3900,4.217300,7621.0952,-577.5600,1631.1130,7421.6560,-158.1065,-281.7504,4246.7181
session_20260622_132503,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,2,loading,loading_d_250,loading_branch,loading_dense,2.5000,3.2000,15.0,5.0,113,2.5000,4.757400,7808.1474,-579.9640,1607.6740,7619.1270,-160.5105,-305.1894,4444.1891
session_20260622_132503,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,3,loading,loading_d_260,loading_branch,loading_dense,2.6000,3.2000,15.0,5.0,113,2.6000,5.262900,8018.2822,-583.5700,1590.8460,7836.9280,-164.1165,-322.0174,4661.9901
session_20260622_132503,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,4,loading,loading_d_270,loading_branch,loading_dense,2.7000,3.2000,15.0,5.0,113,2.6900,5.821200,8246.0839,-586.5750,1596.2550,8069.2480,-167.1215,-316.6084,4894.3101
session_20260622_132503,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,5,loading,loading_d_280,loading_branch,loading_dense,2.8000,3.2000,15.0,5.0,113,2.7900,6.438700,8473.9673,-591.3830,1608.2750,8298.6660,-171.9295,-304.5884,5123.7281
session_20260622_132503,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,6,loading,loading_d_290,loading_branch,loading_dense,2.9000,3.2000,15.0,5.0,113,2.8900,7.121200,8707.9037,-596.7920,1621.4970,8534.8580,-177.3385,-291.3664,5359.9201
session_20260622_132503,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,7,loading,loading_d_300,loading_branch,loading_dense,3.0000,3.2000,15.0,5.0,113,3.0000,7.880600,8937.0669,-602.8020,1635.9210,8765.2370,-183.3485,-276.9424,5590.2991
session_20260622_132503,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,8,preload,preload_d_320,preload_loading,preload_dense,3.2000,3.2000,30.0,5.0,113,3.1900,9.521200,9411.4260,-621.4330,1671.3800,9241.4980,-201.9795,-241.4834,6066.5601
session_20260622_132503,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,9,unloading,unloading_d_300,return_unloading,unloading_dense,3.0000,3.2000,15.0,5.0,113,3.0000,6.684100,9081.9470,-609.4140,1670.7790,8906.5650,-189.9605,-242.0844,5731.6271
session_20260622_132503,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,10,unloading,unloading_d_290,return_unloading,unloading_dense,2.9000,3.2000,15.0,5.0,113,2.8700,5.466200,8814.6949,-602.8020,1667.7740,8634.5600,-183.3485,-245.0894,5459.6221
session_20260622_132503,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,11,unloading,unloading_d_280,return_unloading,unloading_dense,2.8000,3.2000,15.0,5.0,113,2.7900,4.888300,8659.5029,-599.1960,1677.9910,8473.8720,-179.7425,-234.8724,5298.9341
session_20260622_132503,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,12,unloading,unloading_d_270,return_unloading,unloading_dense,2.7000,3.2000,15.0,5.0,113,2.6700,4.113700,8382.2601,-591.3830,1696.0210,8187.3440,-171.9295,-216.8424,5012.4061
session_20260622_132503,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,13,unloading,unloading_d_260,return_unloading,unloading_dense,2.6000,3.2000,15.0,5.0,113,2.6000,3.696900,8216.2768,-588.3780,1711.0460,8014.0720,-168.9245,-201.8174,4839.1341
session_20260622_132503,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,14,unloading,unloading_d_250,return_unloading,unloading_dense,2.5000,3.2000,15.0,5.0,113,2.5200,3.340000,8049.6787,-584.7720,1726.6720,7840.7990,-165.3185,-186.1914,4665.8611
session_20260622_132503,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,15,unloading,unloading_d_240,return_unloading,unloading_dense,2.4000,3.2000,15.0,5.0,113,2.3900,2.824600,7752.1908,-578.7620,1747.7070,7530.0720,-159.3085,-165.1564,4355.1341
session_20260622_132503,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,1,loading,loading_d_240,loading_branch,loading_dense,2.4000,3.2000,15.0,5.0,113,2.3800,4.196900,7629.8277,-575.7570,1629.3100,7431.3360,-157.6054,-283.5208,4199.2777
session_20260622_132503,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,2,loading,loading_d_250,loading_branch,loading_dense,2.5000,3.2000,15.0,5.0,113,2.4900,4.746700,7818.0566,-577.5600,1605.8710,7629.7760,-159.4084,-306.9598,4397.7177
session_20260622_132503,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,3,loading,loading_d_260,loading_branch,loading_dense,2.6000,3.2000,15.0,5.0,113,2.5900,5.266700,8024.3555,-581.7670,1589.0430,7843.7030,-163.6154,-323.7878,4611.6447
session_20260622_132503,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,4,loading,loading_d_270,loading_branch,loading_dense,2.7000,3.2000,15.0,5.0,113,2.6800,5.835400,8254.3111,-584.7720,1595.0530,8077.9600,-166.6204,-317.7778,4845.9017
session_20260622_132503,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,5,loading,loading_d_280,loading_branch,loading_dense,2.8000,3.2000,15.0,5.0,113,2.7800,6.474100,8483.1532,-588.9790,1605.2700,8309.3120,-170.8274,-307.5608,5077.2537
session_20260622_132503,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,6,loading,loading_d_290,loading_branch,loading_dense,2.9000,3.2000,15.0,5.0,113,2.8800,7.197400,8718.4732,-595.5900,1613.0830,8547.4390,-177.4384,-299.7478,5315.3807
session_20260622_132503,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,7,loading,loading_d_300,loading_branch,loading_dense,3.0000,3.2000,15.0,5.0,113,2.9900,7.995200,8945.1405,-602.2010,1621.4970,8775.8880,-184.0494,-291.3338,5543.8297
session_20260622_132503,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,8,preload,preload_d_320,preload_loading,preload_dense,3.2000,3.2000,30.0,5.0,113,3.1800,9.689800,9410.2698,-622.6350,1655.1530,9242.4690,-204.4834,-257.6778,6010.4107
session_20260622_132503,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,9,unloading,unloading_d_300,return_unloading,unloading_dense,3.0000,3.2000,15.0,5.0,113,3.0100,6.798000,9083.2682,-610.0140,1653.3500,8910.4370,-191.8624,-259.4808,5678.3787
