trial,hold_label,phase,control_mode,d_target_mm,d_actual_mm,mark10_pos_mm,t_rel_s,F_N,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT
1,60,holding,disp_hold,2.1000,2.0800,-3.8700,0.0000,0.307700,-12.6200,-3434.1130,-2258.3430,-27.6440,33.3946,-696.4119,4110.1587
1,60,holding,disp_hold,2.1000,2.0800,-3.8700,0.0711,0.305900,-12.6200,-3434.1130,-2258.3430,-27.6440,33.3946,-696.4119,4110.1587
1,60,holding,disp_hold,2.1000,2.0800,-3.8700,0.1590,0.306700,-13.2210,-3435.3150,-2258.3430,-28.2450,32.1926,-696.4119,4111.1649
1,60,holding,disp_hold,2.1000,2.0800,-3.8700,0.2479,0.308100,-12.6200,-3435.3150,-2259.3120,-27.6440,32.1926,-697.3809,4111.6954
1,60,holding,disp_hold,2.1000,2.0800,-3.8700,0.3357,0.306500,-12.6200,-3435.3150,-2257.3760,-27.6440,32.1926,-695.4449,4110.6319
1,60,holding,disp_hold,2.1000,2.0800,-3.8700,0.4239,0.307300,-13.2210,-3434.7140,-2259.3120,-28.2450,32.7936,-697.3809,4111.1952
1,60,holding,disp_hold,2.1000,2.0800,-3.8700,0.5131,0.306800,-12.6200,-3434.1130,-2257.3760,-27.6440,33.3946,-695.4449,4109.6274
1,60,holding,disp_hold,2.1000,2.0800,-3.8700,0.6013,0.306000,-12.6200,-3434.7140,-2258.3430,-27.6440,32.7936,-696.4119,4110.6609
1,60,holding,disp_hold,2.1000,2.0800,-3.8700,0.6897,0.307300,-12.6200,-3434.7140,-2258.3430,-27.6440,32.7936,-696.4119,4110.6609
1,60,holding,disp_hold,2.1000,2.0800,-3.8700,0.7783,0.306200,-12.6200,-3434.1130,-2259.3120,-27.6440,33.3946,-697.3809,4110.6912
1,60,holding,disp_hold,2.1000,2.0800,-3.8700,0.8663,0.305100,-12.6200,-3435.3150,-2259.3120,-27.6440,32.1926,-697.3809,4111.6954
1,60,holding,disp_hold,2.1000,2.0800,-3.8700,0.9548,0.303800,-12.0190,-3435.3150,-2258.3430,-27.0430,32.1926,-696.4119,4111.1612
1,60,holding,disp_hold,2.1000,2.0800,-3.8700,1.0425,0.303800,-12.0190,-3434.1130,-2257.3760,-27.0430,33.3946,-695.4449,4109.6256
1,60,holding,disp_hold,2.1000,2.0800,-3.8700,1.1308,0.304700,-13.2210,-3434.7140,-2259.3120,-28.2450,32.7936,-697.3809,4111.1952
1,60,holding,disp_hold,2.1000,2.0800,-3.8700,1.2196,0.306000,-12.6200,-3434.7140,-2259.3120,-27.6440,32.7936,-697.3809,4111.1933
1,60,holding,disp_hold,2.1000,2.0800,-3.8700,1.3075,0.307300,-13.2210,-3434.7140,-2258.3430,-28.2450,32.7936,-696.4119,4110.6627
1,60,holding,disp_hold,2.1000,2.0800,-3.8700,1.3961,0.306200,-12.6200,-3434.7140,-2257.3760,-27.6440,32.7936,-695.4449,4110.1297
1,60,holding,disp_hold,2.1000,2.0800,-3.8700,1.4850,0.304100,-13.2210,-3433.5110,-2259.3120,-28.2450,33.9966,-697.3809,4110.1902
1,60,holding,disp_hold,2.1000,2.0800,-3.8700,1.5733,0.304100,-13.2210,-3433.5110,-2257.3760,-28.2450,33.9966,-695.4449,4109.1263
1,60,holding,disp_hold,2.1000,2.0800,-3.8700,1.6612,0.303700,-13.2210,-3434.1130,-2258.3430,-28.2450,33.3946,-696.4119,4110.1606
1,60,holding,disp_hold,2.1000,2.0800,-3.8700,1.7496,0.304600,-12.6200,-3433.5110,-2258.3430,-27.6440,33.9966,-696.4119,4109.6557
1,60,holding,disp_hold,2.1000,2.0800,-3.8700,1.8378,0.304700,-12.0190,-3434.1130,-2257.3760,-27.0430,33.3946,-695.4449,4109.6256
1,60,holding,disp_hold,2.1000,2.0800,-3.8700,1.9270,0.305400,-12.6200,-3432.9110,-2257.3760,-27.6440,34.5966,-695.4449,4108.6231
1,60,holding,disp_hold,2.1000,2.0800,-3.8700,2.0151,0.303000,-13.2210,-3433.5110,-2258.3430,-28.2450,33.9966,-696.4119,4109.6576
1,60,holding,disp_hold,2.1000,2.0800,-3.8700,2.1038,0.304100,-12.6200,-3434.1130,-2259.3120,-27.6440,33.3946,-697.3809,4110.6912
1,60,holding,disp_hold,2.1000,2.0800,-3.8700,2.1920,0.307300,-12.6200,-3434.1130,-2257.3760,-27.6440,33.3946,-695.4449,4109.6274
1,60,holding,disp_hold,2.1000,2.0800,-3.8700,2.2803,0.304900,-12.6200,-3434.1130,-2257.3760,-27.6440,33.3946,-695.4449,4109.6274
1,60,holding,disp_hold,2.1000,2.0800,-3.8700,2.3683,0.304000,-13.2210,-3434.1130,-2258.3430,-28.2450,33.3946,-696.4119,4110.1606
1,60,holding,disp_hold,2.1000,2.0800,-3.8700,2.4570,0.302700,-12.6200,-3434.7140,-2258.3430,-27.6440,32.7936,-696.4119,4110.6609
1,60,holding,disp_hold,2.1000,2.0800,-3.8700,2.5456,0.303900,-12.6200,-3433.5110,-2256.4080,-27.6440,33.9966,-694.4769,4108.5927
1,60,holding,disp_hold,2.1000,2.0800,-3.8700,2.6334,0.305500,-12.6200,-3434.1130,-2258.3430,-27.6440,33.3946,-696.4119,4110.1587
1,60,holding,disp_hold,2.1000,2.0800,-3.8700,2.7223,0.304700,-12.0190,-3434.1130,-2258.3430,-27.0430,33.3946,-696.4119,4110.1569
1,60,holding,disp_hold,2.1000,2.0800,-3.8700,2.8104,0.303100,-13.2210,-3434.7140,-2258.3430,-28.2450,32.7936,-696.4119,4110.6627
1,60,holding,disp_hold,2.1000,2.0800,-3.8700,2.8992,0.302000,-12.6200,-3433.5110,-2256.4080,-27.6440,33.9966,-694.4769,4108.5927
1,60,holding,disp_hold,2.1000,2.0800,-3.8700,2.9877,0.304000,-13.2210,-3432.9110,-2257.3760,-28.2450,34.5966,-695.4449,4108.6250
1,60,holding,disp_hold,2.1000,2.0800,-3.8700,3.0762,0.302800,-12.0190,-3432.9110,-2255.4400,-27.0430,34.5966,-693.5089,4107.5579
1,60,holding,disp_hold,2.1000,2.0800,-3.8700,3.1645,0.300300,-12.6200,-3432.3090,-2257.3760,-27.6440,35.1986,-695.4449,4108.1201
1,60,holding,disp_hold,2.1000,2.0800,-3.8700,3.2529,0.301500,-12.6200,-3433.5110,-2257.3760,-27.6440,33.9966,-695.4449,4109.1244
1,60,holding,disp_hold,2.1000,2.0800,-3.8700,3.3412,0.302000,-12.6200,-3432.9110,-2257.3760,-27.6440,34.5966,-695.4449,4108.6231
1,60,holding,disp_hold,2.1000,2.0800,-3.8700,3.4292,0.301400,-13.2210,-3433.5110,-2258.3430,-28.2450,33.9966,-696.4119,4109.6576
1,60,holding,disp_hold,2.1000,2.0800,-3.8700,3.5183,0.301900,-12.0190,-3432.9110,-2257.3760,-27.0430,34.5966,-695.4449,4108.6213
1,60,holding,disp_hold,2.1000,2.0800,-3.8700,3.6064,0.303700,-12.0190,-3433.5110,-2257.3760,-27.0430,33.9966,-695.4449,4109.1226
1,60,holding,disp_hold,2.1000,2.0800,-3.8700,3.6949,0.302200,-13.2210,-3433.5110,-2257.3760,-28.2450,33.9966,-695.4449,4109.1263
