time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,target,actual,F_target_N,F_N,F_error_N,d_preload_mm,d_actual_mm,d_mm,q_mm,mark10_pos_mm,t_rel_s,Bx_uT,By_uT,Bz_uT,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,note
1780515458.607678,session_20260603_153110,1,1,2,Jplus,loading_target,holding,same_force_path_pair,direct_loading,190,1.90000,1.852000,1.90000,1.852000,-0.048000,nan,1.3800,1.3800,,-2.0300,0.0000,-1149.7120,9228.3520,5303.6720,-1149.7120,9228.3520,5303.6720,-280.7784,2902.7770,1831.4433,10705.7580,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780515458.607678,session_20260603_153110,1,1,2,Jplus,loading_target,holding,same_force_path_pair,direct_loading,190,1.90000,1.850700,1.90000,1.850700,-0.049300,nan,1.3800,1.3800,,-2.0300,0.0005,-1143.7030,9230.1540,5309.4800,-1143.7030,9230.1540,5309.4800,-274.7694,2904.5790,1837.2513,10709.5461,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780515458.616376,session_20260603_153110,1,1,2,Jplus,loading_target,holding,same_force_path_pair,direct_loading,190,1.90000,1.851700,1.90000,1.851700,-0.048300,nan,1.3800,1.3800,,-2.0300,0.0008,-1143.7030,9224.7510,5301.7360,-1143.7030,9224.7510,5301.7360,-274.7694,2899.1760,1829.5073,10701.0510,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780515458.704167,session_20260603_153110,1,1,2,Jplus,loading_target,holding,same_force_path_pair,direct_loading,190,1.90000,1.851800,1.90000,1.851800,-0.048200,nan,1.3800,1.3800,,-2.0300,0.0089,-1147.9100,9225.3490,5299.7990,-1147.9100,9225.3490,5299.7990,-278.9764,2899.7740,1827.5703,10701.0575,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780515458.793159,session_20260603_153110,1,1,2,Jplus,loading_target,holding,same_force_path_pair,direct_loading,190,1.90000,1.849400,1.90000,1.849400,-0.050600,nan,1.3800,1.3800,,-2.0300,0.0972,-1144.9040,9225.9460,5301.7360,-1144.9040,9225.9460,5301.7360,-275.9704,2900.3710,1829.5073,10702.2096,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780515458.881546,session_20260603_153110,1,1,2,Jplus,loading_target,holding,same_force_path_pair,direct_loading,190,1.90000,1.851200,1.90000,1.851200,-0.048800,nan,1.3800,1.3800,,-2.0300,0.1857,-1143.1010,9228.9540,5311.4160,-1143.1010,9228.9540,5311.4160,-274.1674,2903.3790,1839.1873,10709.4076,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780515458.969717,session_20260603_153110,1,1,2,Jplus,loading_target,holding,same_force_path_pair,direct_loading,190,1.90000,1.851200,1.90000,1.851200,-0.048800,nan,1.3800,1.3800,,-2.0300,0.2741,-1149.7120,9222.3410,5294.9600,-1149.7120,9222.3410,5294.9600,-280.7784,2896.7660,1822.7313,10696.2616,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780515459.058176,session_20260603_153110,1,1,2,Jplus,loading_target,holding,same_force_path_pair,direct_loading,190,1.90000,1.849000,1.90000,1.849000,-0.051000,nan,1.3800,1.3800,,-2.0300,0.3623,-1142.5000,9223.5460,5293.9920,-1142.5000,9223.5460,5293.9920,-273.5664,2897.9710,1821.7633,10696.0487,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780515459.146018,session_20260603_153110,1,1,2,Jplus,loading_target,holding,same_force_path_pair,direct_loading,190,1.90000,1.847800,1.90000,1.847800,-0.052200,nan,1.3800,1.3800,,-2.0300,0.4511,-1142.5000,9223.5460,5305.6080,-1142.5000,9223.5460,5305.6080,-273.5664,2897.9710,1833.3793,10701.8028,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780515459.235122,session_20260603_153110,1,1,2,Jplus,loading_target,holding,same_force_path_pair,direct_loading,190,1.90000,1.848800,1.90000,1.848800,-0.051200,nan,1.3800,1.3800,,-2.0300,0.5392,-1149.7120,9224.7510,5304.6400,-1149.7120,9224.7510,5304.6400,-280.7784,2899.1760,1832.4113,10703.1339,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
