time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,target,actual,F_target_N,F_N,F_error_N,d_preload_mm,d_actual_mm,d_mm,q_mm,mark10_pos_mm,t_rel_s,Bx_uT,By_uT,Bz_uT,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,note
1780516311.028418,session_20260603_153110,3,3,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,170,1.70000,1.652100,1.70000,1.652100,-0.047900,nan,1.2300,1.2300,,-1.9300,0.0000,-1131.6820,8938.0640,5176.8640,-1131.6820,8938.0640,5176.8640,-262.7484,2612.4890,1704.6353,10390.8428,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780516311.028418,session_20260603_153110,3,3,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,170,1.70000,1.651800,1.70000,1.651800,-0.048200,nan,1.2300,1.2300,,-1.9300,0.0004,-1127.4750,8930.2550,5174.9280,-1127.4750,8930.2550,5174.9280,-258.5414,2604.6800,1702.6993,10382.7036,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780516311.037132,session_20260603_153110,3,3,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,170,1.70000,1.651600,1.70000,1.651600,-0.048400,nan,1.2300,1.2300,,-1.9300,0.0007,-1129.8790,8935.0610,5185.5760,-1129.8790,8935.0610,5185.5760,-260.9454,2609.4860,1713.3473,10392.4078,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780516311.125516,session_20260603_153110,3,3,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,170,1.70000,1.652400,1.70000,1.652400,-0.047600,nan,1.2300,1.2300,,-1.9300,0.0089,-1127.4750,8939.8720,5183.6400,-1127.4750,8939.8720,5183.6400,-258.5414,2614.2970,1711.4113,10395.3179,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780516311.213989,session_20260603_153110,3,3,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,170,1.70000,1.652900,1.70000,1.652900,-0.047100,nan,1.2300,1.2300,,-1.9300,0.0973,-1125.0710,8936.8690,5180.7360,-1125.0710,8936.8690,5180.7360,-256.1374,2611.2940,1708.5073,10391.0268,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780516311.301879,session_20260603_153110,3,3,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,170,1.70000,1.652400,1.70000,1.652400,-0.047600,nan,1.2300,1.2300,,-1.9300,0.1859,-1128.6770,8937.4710,5178.7990,-1128.6770,8937.4710,5178.7990,-259.7434,2611.8960,1706.5703,10390.9701,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780516311.390739,session_20260603_153110,3,3,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,170,1.70000,1.650700,1.70000,1.650700,-0.049300,nan,1.2300,1.2300,,-1.9300,0.2743,-1125.0710,8933.8560,5182.6720,-1125.0710,8933.8560,5182.6720,-256.1374,2608.2810,1710.4433,10389.4012,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780516311.479300,session_20260603_153110,3,3,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,170,1.70000,1.650500,1.70000,1.650500,-0.049500,nan,1.2300,1.2300,,-1.9300,0.3628,-1131.6820,8941.0770,5178.7990,-1131.6820,8941.0770,5178.7990,-262.7484,2615.5020,1706.5703,10394.3985,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780516311.567487,session_20260603_153110,3,3,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,170,1.70000,1.650700,1.70000,1.650700,-0.049300,nan,1.2300,1.2300,,-1.9300,0.4512,-1127.4750,8935.6640,5179.7680,-1127.4750,8935.6640,5179.7680,-258.5414,2610.0890,1707.5393,10389.7684,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780516311.655535,session_20260603_153110,3,3,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,170,1.70000,1.649600,1.70000,1.649600,-0.050400,nan,1.2300,1.2300,,-1.9300,0.5394,-1129.8790,8933.8560,5183.6400,-1129.8790,8933.8560,5183.6400,-260.9454,2608.2810,1711.4113,10390.4058,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780516311.744371,session_20260603_153110,3,3,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,170,1.70000,1.649300,1.70000,1.649300,-0.050700,nan,1.2300,1.2300,,-1.9300,0.6280,-1127.4750,8937.4710,5177.8320,-1127.4750,8937.4710,5177.8320,-258.5414,2611.8960,1705.6033,10390.3576,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780516311.832741,session_20260603_153110,3,3,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,170,1.70000,1.650300,1.70000,1.650300,-0.049700,nan,1.2300,1.2300,,-1.9300,0.7163,-1126.2730,8936.8690,5179.7680,-1126.2730,8936.8690,5179.7680,-257.3394,2611.2940,1707.5393,10390.6744,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780516311.921417,session_20260603_153110,3,3,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,170,1.70000,1.650500,1.70000,1.650500,-0.049500,nan,1.2300,1.2300,,-1.9300,0.8049,-1128.6770,8938.0640,5173.9600,-1128.6770,8938.0640,5173.9600,-259.7434,2612.4890,1701.7313,10389.0693,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780516312.010201,session_20260603_153110,3,3,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,170,1.70000,1.650300,1.70000,1.650300,-0.049700,nan,1.2300,1.2300,,-1.9300,0.8933,-1122.0660,8944.6820,5182.6720,-1122.0660,8944.6820,5182.6720,-253.1324,2619.1070,1710.4433,10398.3872,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780516312.097526,session_20260603_153110,3,3,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,170,1.70000,1.651500,1.70000,1.651500,-0.048500,nan,1.2300,1.2300,,-1.9300,0.9818,-1127.4750,8939.8720,5181.7030,-1127.4750,8939.8720,5181.7030,-258.5414,2614.2970,1709.4743,10394.3522,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780516312.186256,session_20260603_153110,3,3,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,170,1.70000,1.649000,1.70000,1.649000,-0.051000,nan,1.2300,1.2300,,-1.9300,1.0700,-1130.4800,8938.0640,5179.7680,-1130.4800,8938.0640,5179.7680,-261.5464,2612.4890,1707.5393,10392.1590,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780516312.275481,session_20260603_153110,3,3,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,170,1.70000,1.647800,1.70000,1.647800,-0.052200,nan,1.2300,1.2300,,-1.9300,1.1585,-1128.0760,8939.2690,5183.6400,-1128.0760,8939.2690,5183.6400,-259.1424,2613.6940,1711.4113,10394.8646,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780516312.363138,session_20260603_153110,3,3,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,170,1.70000,1.649800,1.70000,1.649800,-0.050200,nan,1.2300,1.2300,,-1.9300,1.2470,-1123.2680,8939.2690,5171.0550,-1123.2680,8939.2690,5171.0550,-254.3344,2613.6940,1698.8263,10388.0735,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
