session_id,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,trial,pair_id,target_label,F_target_N,F_match_target_N,d_preload_mm,d_preload_extra_mm,F_loading_N,F_unloading_N,delta_F_N,d_loading_mm,d_unloading_mm,delta_d_mm,Bmag_loading_uT,Bmag_unloading_uT,delta_Bmag_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,delta_Bvec_uT,slope_Bmag_uT_per_mm,same_F_ok,disp_split_ok,b_signal_ok,verdict
session_20260603_153110,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,1,170,1.70000,1.655700,1.6800,0.3000,1.655700,1.624400,-0.031300,1.4000,1.5600,+0.1600,10513.4941,10975.8738,+462.3797,-25.2420,+412.5870,+210.5390,463.8878,2889.8731,1,1,1,strong
session_20260603_153110,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,2,190,1.90000,1.845350,1.6600,0.3000,1.845350,1.796650,-0.048700,1.3800,1.5500,+0.1700,10701.3630,11143.1075,+441.7445,-23.4380,+400.2640,+191.6640,444.4049,2598.4972,1,1,1,strong
session_20260603_153110,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,1,170,1.70000,1.619300,1.6100,0.3000,1.619300,1.595900,-0.023400,1.3200,1.4800,+0.1600,10399.5292,10847.0598,+447.5306,-24.0400,+399.6690,+203.7645,449.2585,2797.0661,1,1,1,strong
session_20260603_153110,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,2,190,1.90000,1.821000,1.6600,0.3000,1.821000,1.796450,-0.024550,1.3800,1.5500,+0.1700,10640.6160,11082.9310,+442.3150,-24.0400,+399.0610,+195.0530,444.8295,2601.8528,1,1,1,strong
session_20260603_153110,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,1,170,1.70000,1.646850,1.5200,0.3000,1.646850,1.615300,-0.031550,1.2300,1.3900,+0.1600,10390.8372,10846.5924,+455.7552,-24.0400,+405.3730,+208.1190,456.3099,2848.4699,1,1,1,strong
session_20260603_153110,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,2,190,1.90000,1.833100,1.6600,0.3000,1.833100,1.807000,-0.026100,1.3800,1.5500,+0.1700,10638.4950,11077.8945,+439.3996,-24.3400,+396.9575,+191.6640,441.4780,2584.7034,1,1,1,strong
